"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"Bulletin of Computational Applied Mathematics","BULL COMPUT APPL MAT","2244-8659","2244-8659","MATHEMATICS, APPLIED","ESCI","25","<0.1","Q4","0.01"," 331/331 ","0.3","Q4","<0.1","0.1"," 331/331 ","Q4","0.15","0","0.009","0.11","0.2","Q4",
"Revista Geoaraguaia","REV GEOARAGUAIA","1809-094X","2236-9716","GEOGRAPHY","ESCI","23","0.2","Q4","0.03"," 147/171 ","0.1","Q4","0.1","<0.1"," 155/172 ","Q4","10.17","0","0.011","0.045","14.3","Q4",
"Revista de Ensino de Bioquimica","REV ENSINO BIOQUIM","2318-8790","2318-8790","EDUCATION, SCIENTIFIC DISCIPLINES","ESCI","20","<0.1","Q4","0.03"," 85/85 ","0.1","Q4","<0.1","<0.1"," 85/85 ","Q4","0.59","0","0.004","0.031","0.6","Q4",
"Observar","OBSERVAR","1988-5105","1988-5105","ART","ESCI","18","<0.1","N/A","0.36"," N/A ","0.2","N/A","<0.1","0.2"," 52/142 ","Q2","63.73","0","0.004","0.08","N/A","Q3",
"Jeu-Revue de Theatre","JEU","0382-0335","1923-2578","THEATER","ESCI","18","<0.1","N/A","0.02"," N/A ","<0.1","N/A","<0.1","<0.1"," 46/48 ","Q4","5.21","0","0","0","N/A","Q4",
"Journal of Chinese Military History","J CHINESE MIL HIST","2212-7445","2212-7453","ASIAN STUDIES","ESCI","16","<0.1","N/A","0.25"," N/A ","N/A","N/A","<0.1","0.1"," 81/100 ","Q3","19.50","0","0.005","N/A","N/A","N/A",
"Journal of Chinese Military History","J CHINESE MIL HIST","2212-7445","2212-7453","HISTORY","ESCI","16","<0.1","Q4","0.25"," 450/518 ","N/A","N/A","<0.1","0.1"," 369/519 ","Q3","29.00","0","0.005","N/A","13.2","N/A",
"China-EU Law Journal","CHINA-EU LAW J","1868-5153","1868-5161","LAW","ESCI","14","0.3","Q3","0.69"," 267/421 ","0.5","Q3","0.3","0.2"," 188/421 ","Q2","55.46","0","0.006","0.156","36.7","Q3",
"Pediatric Anesthesia and Critical Care Journal","PEDIATR ANESTH CRIT","2281-8421","2281-8421","ANESTHESIOLOGY","ESCI","14","0.1","Q4","0.04"," 61/64 ","0.1","Q4","0.1","<0.1"," 61/64 ","Q4","5.47","0","0.004","0.03","5.5","Q4",
"Turk Dili ve Edebiyati Dergisi-Journal of Turkish Language and Literature","TURK DILI EDEB DERG","1015-2091","2602-2648","LANGUAGE & LINGUISTICS","ESCI","11","<0.1","N/A","0.07"," N/A ","N/A","N/A","<0.1","<0.1"," 336/393 ","Q4","14.63","0","0.013","N/A","N/A","N/A",
"Turk Dili ve Edebiyati Dergisi-Journal of Turkish Language and Literature","TURK DILI EDEB DERG","1015-2091","2602-2648","LITERATURE","ESCI","11","<0.1","N/A","0.07"," N/A ","N/A","N/A","<0.1","<0.1"," 173/199 ","Q4","13.32","0","0.013","N/A","N/A","N/A",
"Journal for the History of Modern Theology-Zeitschrift fur Neuere Theologiegeschichte","J HIST MOD THEOL","0943-7592","1612-9776","RELIGION","ESCI","10","0.1","N/A","0.06"," N/A ","0.1","N/A","0.1","<0.1"," 320/339 ","Q4","5.75","0","0.012","0.138","N/A","Q3",
"Revista Historia-Debates e Tendencias","REV HIST-DEBATES TEN","1517-2856","2238-8885","HISTORY","ESCI","10","<0.1","Q4","0.1"," 450/518 ","<0.1","Q4","<0.1","<0.1"," 452/519 ","Q4","13.01","0","0.023","0.074","13.2","Q4",
"Abriu-Estudos de Textualidade do Brasil Galicia e Portugal","ABRIU-ESTUD TEXTUAL","2014-8526","2014-8534","HUMANITIES, MULTIDISCIPLINARY","ESCI","8","0.1","N/A","0.06"," N/A ","0.1","N/A","0.1","0.1"," 351/406 ","Q4","13.67","0","0.012","0.107","N/A","Q3",
"Revista Perspectiva Empresarial","REV PERSPECT EMPERSA","2389-8186","2389-8194","BUSINESS","ESCI","8","0.1","Q4","0.01"," 295/302 ","0.1","Q4","0.1","<0.1"," 299/302 ","Q4","1.16","0","0.003","0.019","2.5","Q4",
"Llengua Societat i Comunicacio","LLENG SOC COMUN","1697-5928","1697-5928","LANGUAGE & LINGUISTICS","ESCI","7","0.1","N/A","0.04"," N/A ","<0.1","N/A","<0.1","<0.1"," 369/393 ","Q4","6.23","0","0.001","0.008","N/A","Q4",
"Frantice.net","FRANTICE NET","2110-5324","2110-5324","EDUCATION & EDUCATIONAL RESEARCH","ESCI","6","<0.1","Q4","0"," 739/756 ","<0.1","Q4","<0.1","<0.1"," 752/756 ","Q4","0.60","0","0.001","0.007","2.3","Q4",

Copyright (c) 2024 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
