"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"Studies in Informatics and Control","STUD INFORM CONTROL","1220-1766","N/A","AUTOMATION & CONTROL SYSTEMS","SCIE","426","1.2"," 69/84 ","1.1","Q4","1","0.2","0.26"," 70/84 ","Q4","Q4","18.5","17.26","0","0.062","0.157","Q4",
"Studies in Informatics and Control","STUD INFORM CONTROL","1220-1766","N/A","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","426","1.2"," 88/106 ","1.1","Q4","1","0.2","0.26"," 94/106 ","Q4","Q4","17.5","11.79","0","0.062","0.157","Q4",
"ARCHIVES OF MECHANICS","ARCH MECH","0373-2029","0373-2029","MATERIALS SCIENCE, CHARACTERIZATION & TESTING","SCIE","608","1.1"," 26/38 ","0.9","Q3","0.9","0.1","0.26"," 28/38 ","Q3","Q3","32.9","27.63","0","0.04","0.184","Q3",
"ARCHIVES OF MECHANICS","ARCH MECH","0373-2029","0373-2029","MECHANICS","SCIE","608","1.1"," 137/170 ","0.9","Q4","0.9","0.1","0.26"," 141/170 ","Q3","Q4","19.7","17.35","0","0.04","0.184","Q4",
"Archives of Rheumatology","ARCH RHEUMATOL","N/A","2618-6500","RHEUMATOLOGY","SCIE","617","1.1"," 48/57 ","1.3","Q4","1.1","0.2","0.26"," 51/57 ","Q4","Q4","16.7","11.40","0.001","0.21","0.328","Q4",
"NUCLEOSIDES NUCLEOTIDES & NUCLEIC ACIDS","NUCLEOS NUCLEOT NUCL","1525-7770","1532-2335","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","1,576","1.1"," 295/313 ","1.2","Q4","1.1","0.3","0.26"," 289/313 ","Q4","Q4","5.9","7.83","0.001","0.131","0.201","Q4",
"Analytical Chemistry Letters","ANAL CHEM LETT","2229-7928","2230-7532","CHEMISTRY, ANALYTICAL","ESCI","511","1"," 92/106 ","N/A","N/A","1","0.1","0.26"," 93/106 ","Q4","Q4","13.7","12.74","0","0.076","N/A","N/A",
"Review of Economic Analysis","REV ECON ANAL","1973-3909","1973-3909","ECONOMICS","ESCI","91","0.7"," 446/597 ","0.6","Q4","0.7","<0.1","0.26"," 446/600 ","Q3","Q3","25.4","25.75","0","0.023","0.13","Q4",
"TECHNOLOGY AND DISABILITY","TECHNOL DISABIL","1055-4181","1878-643X","REHABILITATION","ESCI","349","0.7"," 146/169 ","N/A","N/A","0.7","0.1","0.26"," 150/169 ","Q4","Q4","13.9","11.54","0","0.033","N/A","N/A",
"Polish Journal of Surgery","POL J SURG","0032-373X","2299-2847","SURGERY","ESCI","295","0.6"," 239/290 ","0.8","Q4","0.6","0.2","0.26"," 235/290 ","Q4","Q4","17.8","19.14","0","0.1","0.171","Q4",
"Journal of Livestock Science","J LIVEST SCI","N/A","2277-6214","AGRICULTURE, DAIRY & ANIMAL SCIENCE","ESCI","138","0.4"," 66/80 ","0.4","Q4","0.2","0.2","0.26"," 62/80 ","Q4","Q4","18.1","23.13","0","0.011","0.038","Q4",
"Journal of Applied Geodesy","J APPL GEOD","1862-9016","1862-9024","REMOTE SENSING","ESCI","368","1.2"," 47/62 ","1","Q4","1","0.4","0.25"," 49/62 ","Q4","Q4","25.0","21.77","0","0.053","0.187","Q4",
"JOURNAL OF ONCOLOGY PHARMACY PRACTICE","J ONCOL PHARM PRACT","1078-1552","1477-092X","ONCOLOGY","SCIE","2,396","1"," 287/322 ","1.2","Q4","0.9","0.2","0.25"," 280/322 ","Q4","Q4","11.0","13.20","0.003","0.753","0.288","Q4",
"JOURNAL OF ONCOLOGY PHARMACY PRACTICE","J ONCOL PHARM PRACT","1078-1552","1477-092X","PHARMACOLOGY & PHARMACY","SCIE","2,396","1"," 301/354 ","1.2","Q4","0.9","0.2","0.25"," 303/354 ","Q4","Q4","15.1","14.55","0.003","0.753","0.288","Q4",
"IEEE Letters on Electromagnetic Compatibility Practice and Applications","IEEE LETT ELECTROMAG","N/A","2637-6423","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","93","0.9"," 294/352 ","0.9","Q4","0.9","0.1","0.25"," 289/354 ","Q4","Q4","16.6","18.50","0","0.042","0.244","Q4",
"Legal Education Review","LEG EDUC REV","1033-2839","1839-3713","EDUCATION & EDUCATIONAL RESEARCH","ESCI","95","0.7"," 520/756 ","0.7","Q3","0.7","0.1","0.25"," 589/756 ","Q4","Q3","31.3","22.16","0","0.02","0.247","Q3",
"Indonesian Journal of Sustainability Accounting and Management","INDONES J SUSTAIN AC","2597-6214","2597-6222","BUSINESS, FINANCE","ESCI","110","0.5"," 195/231 ","0.8","Q4","0.4","<0.1","0.25"," 178/231 ","Q4","Q4","15.8","23.16","0","0.016","0.08","Q4",
"Indonesian Journal of Sustainability Accounting and Management","INDONES J SUSTAIN AC","2597-6214","2597-6222","MANAGEMENT","ESCI","110","0.5"," 361/401 ","0.8","Q4","0.4","<0.1","0.25"," 331/402 ","Q4","Q4","10.1","17.79","0","0.016","0.08","Q4",
"JOURNAL OF DENTISTRY FOR CHILDREN","J DENT CHILD","1551-8949","1935-5068","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","764","0.4"," 140/157 ","0.6","Q4","0.4","0.1","0.25"," 130/157 ","Q4","Q4","11.1","17.52","0","0.039","0.147","Q4",
"IT-Information Technology","IT-INF TECHNOL","1611-2776","2196-7032","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","248","1"," 197/249 ","1.1","Q4","1","0.1","0.24"," 204/251 ","Q4","Q4","21.1","18.92","0","0.061","0.253","Q4",
"Quarterly Journal of Finance","Q J FINANC","2010-1392","2010-1406","BUSINESS, FINANCE","ESCI","355","0.9"," 169/231 ","1","Q4","0.9","0.1","0.24"," 180/231 ","Q4","Q3","27.1","22.29","0","0.091","0.501","Q2",
"Asian Academy of Management Journal of Accounting and Finance","ASIAN ACAD MANAG J A","1823-4992","2180-4192","BUSINESS, FINANCE","ESCI","200","0.7"," 181/231 ","0.9","Q4","0.7","0.1","0.24"," 180/231 ","Q4","Q4","21.9","22.29","0","0.013","0.086","Q4",
"CHEMICAL AND BIOCHEMICAL ENGINEERING QUARTERLY","CHEM BIOCHEM ENG Q","0352-9568","1846-5153","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","887","1.6"," 141/174 ","1.6","Q4","1.5","<0.1","0.23"," 163/174 ","Q3","Q4","19.3","6.61","0","0.063","0.206","Q4",
"CHEMICAL AND BIOCHEMICAL ENGINEERING QUARTERLY","CHEM BIOCHEM ENG Q","0352-9568","1846-5153","ENGINEERING, CHEMICAL","SCIE","887","1.6"," 113/170 ","1.6","Q3","1.5","<0.1","0.23"," 122/171 ","Q3","Q3","33.8","28.95","0","0.063","0.206","Q3",
"Aerospace Medicine and Human Performance","AEROSP MED HUM PERF","2375-6314","2375-6322","BIOPHYSICS","SCIE","1,069","0.9"," 71/77 ","1","Q4","0.8","0.2","0.23"," 71/77 ","Q4","Q4","8.4","8.44","0.001","0.221","0.235","Q4",
"Aerospace Medicine and Human Performance","AEROSP MED HUM PERF","2375-6314","2375-6322","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","1,069","0.9"," 158/189 ","1","Q4","0.8","0.2","0.23"," 156/189 ","Q4","Q4","16.7","17.72","0.001","0.221","0.235","Q4",
"Aerospace Medicine and Human Performance","AEROSP MED HUM PERF","2375-6314","2375-6322","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","1,069","0.9"," 346/403 ","1","Q4","0.8","0.2","0.23"," 358/403 ","Q4","Q4","14.3","11.29","0.001","0.221","0.235","Q4",
"Management Theory and Studies for Rural Business and Infrastructure Development","MANAG THEORY STUD RU","1822-6760","2345-0355","BUSINESS","ESCI","230","0.9"," 248/302 ","0.7","Q4","0.7","0.1","0.23"," 237/302 ","Q4","Q4","18.0","21.69","0","0.055","0.115","Q4",
"ACCESS-Access to science business innovation in the digital economy","ACCESS-ACCESS SCI BU","N/A","2683-1007","BUSINESS","ESCI","77","0.8"," 257/302 ","1.1","Q4","0.6","0.4","0.23"," 237/302 ","Q4","Q4","15.1","21.69","0","0.007","0.07","Q4",
"ACCESS-Access to science business innovation in the digital economy","ACCESS-ACCESS SCI BU","N/A","2683-1007","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","ESCI","77","0.8"," 149/169 ","1.1","Q4","0.6","0.4","0.23"," 149/169 ","Q4","Q4","12.1","12.13","0","0.007","0.07","Q4",
"ACCESS-Access to science business innovation in the digital economy","ACCESS-ACCESS SCI BU","N/A","2683-1007","ECONOMICS","ESCI","77","0.8"," 428/597 ","1.1","Q3","0.6","0.4","0.23"," 460/600 ","Q4","Q3","28.4","23.42","0","0.007","0.07","Q4",
"ACCESS-Access to science business innovation in the digital economy","ACCESS-ACCESS SCI BU","N/A","2683-1007","MANAGEMENT","ESCI","77","0.8"," 343/401 ","1.1","Q4","0.6","0.4","0.23"," 338/402 ","Q4","Q4","14.6","16.04","0","0.007","0.07","Q4",
"BRITTONIA","BRITTONIA","0007-196X","1938-436X","PLANT SCIENCES","SCIE","1,312","0.6"," 234/265 ","0.6","Q4","0.6","0.1","0.23"," 224/265 ","Q4","Q4","11.9","15.66","0","0.083","0.204","Q4",
"CRYPTOGAMIE BRYOLOGIE","CRYPTOGAMIE BRYOL","1290-0796","1776-0992","PLANT SCIENCES","SCIE","264","0.5"," 244/265 ","0.5","Q4","0.3","<0.1","0.23"," 224/265 ","Q4","Q4","8.1","15.66","0","0.022","0.105","Q4",
"Egyptian Pediatric Association Gazette","EGYPT PEDIATR ASSO","1110-6638","2090-9942","PEDIATRICS","ESCI","164","0.5"," 153/186 ","0.6","Q4","0.4","<0.1","0.23"," 155/186 ","Q4","Q4","18.0","16.94","0","0.044","0.146","Q4",
"Canadian Journal of Educational Administration and Policy","CAN J EDUC ADM POLIC","1207-7798","1207-7798","EDUCATION & EDUCATIONAL RESEARCH","ESCI","140","0.4"," 606/756 ","0.6","Q4","0.4","0.1","0.23"," 600/756 ","Q4","Q4","19.9","20.70","0","0.034","0.173","Q4",
"How-A Colombian Journal for Teachers of English","HOW","0120-5927","0120-5927","EDUCATION & EDUCATIONAL RESEARCH","ESCI","151","0.4"," 606/756 ","0.7","Q3","0.3","<0.1","0.23"," 600/756 ","Q4","Q4","19.9","20.70","0","0.03","0.185","Q3",
"Vestnik Tomskogo Gosudarstvennogo Universiteta Filologiya-Tomsk State University Journal of Philology","VESTN TOMSK U-FILOL","1998-6645","2310-5046","LANGUAGE & LINGUISTICS","ESCI","120","0.2"," N/A ","0.2","N/A","0.1","<0.1","0.23"," 270/393 ","Q3","N/A","N/A","31.42","0.001","0.194","0.223","Q3",
"Canadian Journal of Respiratory Therapy","CAN J RESP THER","N/A","2368-6820","CRITICAL CARE MEDICINE","ESCI","203","N/A"," N/A ","N/A","N/A","N/A","0.3","0.23"," 44/55 ","Q4","N/A","N/A","20.91","0","0.048","N/A","N/A",
"Canadian Journal of Respiratory Therapy","CAN J RESP THER","N/A","2368-6820","RESPIRATORY SYSTEM","ESCI","203","N/A"," N/A ","N/A","N/A","N/A","0.3","0.23"," 88/101 ","Q4","N/A","N/A","13.37","0","0.048","N/A","N/A",
"Intangible Capital","INTANG CAP","2014-3214","1697-9818","MANAGEMENT","ESCI","326","1"," 326/401 ","1.2","Q4","0.9","0.6","0.22"," 341/402 ","Q4","Q4","18.8","15.30","0","0.027","0.172","Q4",
"Proceedings of the Institution of Civil Engineers-Energy","P I CIVIL ENG-ENERGY","1751-4223","1751-4231","ENERGY & FUELS","SCIE","286","1"," 153/170 ","0.9","Q4","0.7","0.5","0.22"," 154/173 ","Q4","Q4","10.3","11.27","0","0.026","0.142","Q4",
"Journal of Laboratory Physicians","J LAB PHYS","0974-2727","0974-7826","MEDICINE, GENERAL & INTERNAL","ESCI","943","0.9"," 181/325 ","1.4","Q2","0.8","0.2","0.22"," 198/329 ","Q3","Q3","44.5","39.97","0.001","0.207","0.283","Q3",
"AQUATIC ECOSYSTEM HEALTH & MANAGEMENT","AQUAT ECOSYST HEALTH","1463-4988","1539-4077","ENVIRONMENTAL SCIENCES","SCIE","992","0.8"," 333/358 ","1","Q4","0.8","0.3","0.22"," 328/359 ","Q4","Q4","7.1","8.77","0","0.086","0.224","Q4",
"AQUATIC ECOSYSTEM HEALTH & MANAGEMENT","AQUAT ECOSYST HEALTH","1463-4988","1539-4077","MARINE & FRESHWATER BIOLOGY","SCIE","992","0.8"," 91/119 ","1","Q4","0.8","0.3","0.22"," 104/119 ","Q4","Q4","23.9","13.03","0","0.086","0.224","Q4",
"Journal of Military Veteran and Family Health","J MIL VETERAN FAM HL","N/A","2368-7924","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","323","0.7"," 364/403 ","N/A","N/A","0.6","0.3","0.22"," 362/403 ","Q4","Q4","9.8","10.30","0","0.107","N/A","N/A",
"Studia Slavica et Balcanica Petropolitana","STUD SLAV BALC PETRO","1995-848X","1995-848X","HISTORY","ESCI","29","<0.1"," 450/518 ","0.1","Q3","<0.1","<0.1","0.22"," 394/519 ","Q4","Q4","13.2","24.18","0","0.08","0.434","Q2",
"BRITISH JOURNAL OF HOSPITAL MEDICINE","BRIT J HOSP MED","1750-8460","1759-7390","MEDICINE, GENERAL & INTERNAL","SCIE","1,549","1"," 168/325 ","1.3","Q2","1","0.3","0.21"," 200/329 ","Q3","Q3","48.5","39.36","0.002","0.416","0.335","Q2",
"Acque Sotterranee-Italian Journal of Groundwater","ACQUE SOTTER","1828-454X","1828-454X","WATER RESOURCES","ESCI","139","0.8"," 116/127 ","0.7","Q4","0.6","1.1","0.21"," 111/127 ","Q4","Q4","9.1","12.99","0","0.018","0.09","Q4",
"Egyptian Rheumatology and Rehabilitation","EGYPT RHEUMATOL REH","1110-161X","2090-3235","RHEUMATOLOGY","ESCI","198","0.8"," 53/57 ","N/A","N/A","0.6","0.2","0.21"," 52/57 ","Q4","Q4","7.9","9.65","0","0.059","N/A","N/A",
"Urological Science","UROL SCI","1879-5226","1879-5234","UROLOGY & NEPHROLOGY","ESCI","258","0.8"," 102/126 ","0.6","Q4","0.7","0.4","0.21"," 109/126 ","Q4","Q4","19.4","13.89","0","0.054","0.146","Q4",
"Journal of Web Engineering","J WEB ENG","1540-9589","1544-5976","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","261","0.7"," 117/131 ","0.7","Q4","0.6","0.1","0.21"," 123/131 ","Q4","Q4","11.1","6.49","0","0.058","0.108","Q4",
"Journal of Web Engineering","J WEB ENG","1540-9589","1544-5976","COMPUTER SCIENCE, THEORY & METHODS","SCIE","261","0.7"," 104/143 ","0.7","Q4","0.6","0.1","0.21"," 122/143 ","Q4","Q3","27.6","15.03","0","0.058","0.108","Q4",
"Pharmacognosy Research","PHARMACOGN RES","0974-8490","0976-4836","PHARMACOLOGY & PHARMACY","ESCI","1,435","0.7"," 317/354 ","0.8","Q4","0.7","0.4","0.21"," 315/354 ","Q4","Q4","10.6","11.16","0","0.059","0.104","Q4",
"International Productivity Monitor","INT PRODUCT MONIT","1492-9759","1492-9767","ECONOMICS","ESCI","162","0.2"," 564/597 ","0.7","Q4","0.1","0.2","0.21"," 479/600 ","Q4","Q4","5.6","20.25","0","0.012","0.096","Q4",
"Revue Roumaine des Sciences Techniques-Serie Electrotechnique et Energetique","REV ROUM SCI TECH-EL","0035-4066","N/A","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","397","1"," 285/352 ","0.7","Q4","0.3","0.4","0.2"," 302/354 ","Q4","Q4","19.2","14.83","0","0.025","0.045","Q4",
"Journal of Tekirdag Agriculture Faculty-Tekirdag Ziraat Fakultesi Dergisi","J TEKIRDAG AGR FACUL","1302-7050","2146-5894","AGRICULTURE, MULTIDISCIPLINARY","ESCI","337","0.6"," 63/89 ","0.8","Q3","0.4","0.1","0.2"," 64/89 ","Q3","Q3","29.8","28.65","0","0.028","0.06","Q4",
"APOS Trends in Orthodontics","APOS TRENDS ORTHOD","2321-4600","2321-1407","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","174","0.5"," 131/157 ","0.6","Q4","0.5","0.1","0.2"," 138/157 ","Q4","Q4","16.9","12.42","0","0.033","0.103","Q4",
"Araucaria-Revista Iberoamericana de Filosofia Politica y Humanidades","ARAUCARIA","1575-6823","2340-2199","PHILOSOPHY","ESCI","136","0.2"," N/A ","0.2","N/A","0.2","0.1","0.2"," 223/325 ","Q3","N/A","N/A","31.54","0","0.089","0.143","Q3",
"LEPROSY REVIEW","LEPROSY REV","0305-7518","2162-8807","DERMATOLOGY","SCIE","754","0.8"," 79/94 ","0.5","Q4","0.5","0.2","0.19"," 81/94 ","Q4","Q4","16.5","14.36","0","0.04","0.11","Q4",
"LEPROSY REVIEW","LEPROSY REV","0305-7518","2162-8807","INFECTIOUS DISEASES","SCIE","754","0.8"," 119/132 ","0.5","Q4","0.5","0.2","0.19"," 119/132 ","Q4","Q4","10.2","10.23","0","0.04","0.11","Q4",
"LEPROSY REVIEW","LEPROSY REV","0305-7518","2162-8807","PATHOLOGY","SCIE","754","0.8"," 75/88 ","0.5","Q4","0.5","0.2","0.19"," 84/88 ","Q4","Q4","15.3","5.11","0","0.04","0.11","Q4",
"LEPROSY REVIEW","LEPROSY REV","0305-7518","2162-8807","TROPICAL MEDICINE","SCIE","754","0.8"," 22/28 ","0.5","Q4","0.5","0.2","0.19"," 24/28 ","Q4","Q4","23.2","16.07","0","0.04","0.11","Q4",
"INDIAN JOURNAL OF FIBRE & TEXTILE RESEARCH","INDIAN J FIBRE TEXT","0971-0426","0975-1025","MATERIALS SCIENCE, TEXTILES","SCIE","983","0.6"," 22/29 ","0.7","Q4","0.5","<0.1","0.19"," 22/29 ","Q4","Q4","25.9","25.86","0","0.05","0.088","Q4",
"Mehran University Research Journal of Engineering and Technology","MEHRAN UNIV RES J EN","0254-7821","2413-7219","ENGINEERING, MULTIDISCIPLINARY","ESCI","342","0.6"," 132/179 ","0.5","Q4","0.5","0.2","0.19"," 132/180 ","Q3","Q3","26.5","26.94","0","0.061","0.082","Q4",
"Urbani Izziv-Urban Challenge","URBANI IZZIV","0353-6483","1855-8399","URBAN STUDIES","ESCI","188","0.6"," 61/77 ","0.9","Q4","0.6","<0.1","0.19"," 63/77 ","Q4","Q4","21.4","18.83","0","0.027","0.181","Q4",
"Revista de Educacion Inclusiva","REV EDUC INCL","1889-4208","1989-4643","EDUCATION, SPECIAL","ESCI","156","0.5"," 59/62 ","0.4","Q4","0.4","<0.1","0.19"," 62/62 ","Q4","Q4","5.6","0.81","0","0.023","0.081","Q4",
"Musicology Today","MUSICOL TODAY-POLAND","1734-1663","2353-5733","MUSIC","ESCI","7","0.1"," N/A ","0.1","N/A","0.1","N/A","0.19"," 81/111 ","Q3","N/A","N/A","27.48","0","0.004","0.05","Q4",
"TROPICAL JOURNAL OF PHARMACEUTICAL RESEARCH","TROP J PHARM RES","1596-5996","N/A","PHARMACOLOGY & PHARMACY","SCIE","3,359","0.6"," 326/354 ","0.6","Q4","0.4","0.1","0.18"," 322/354 ","Q4","Q4","8.1","9.18","0.001","0.24","0.074","Q4",
"International Journal of Applied Pattern Recognition","INT J APPL PATTERN R","2049-887X","2049-8888","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","ESCI","149","1.1"," 167/197 ","0.8","Q4","1","0.3","0.17"," 179/198 ","Q4","Q4","15.5","9.85","0","0.01","0.112","Q4",
"HOSPITAL PHARMACY","HOSP PHARM","0018-5787","1945-1253","PHARMACOLOGY & PHARMACY","ESCI","918","0.8"," 311/354 ","0.9","Q4","0.8","0.1","0.17"," 324/354 ","Q4","Q4","12.3","8.62","0.001","0.177","0.242","Q4",
"Serbian Astronomical Journal","SERB ASTRON J","1450-698X","1820-9289","ASTRONOMY & ASTROPHYSICS","SCIE","96","0.8"," 67/84 ","0.7","Q4","0.6","<0.1","0.17"," 67/84 ","Q4","Q4","20.8","20.83","0","0.02","0.234","Q4",
"Diabetologie und Stoffwechsel","DIABETOL STOFFWECHS","1861-9002","1861-9010","ENDOCRINOLOGY & METABOLISM","SCIE","217","0.7"," 164/186 ","0.7","Q4","0.5","0.1","0.17"," 164/186 ","Q4","Q4","12.1","12.10","0","0.031","0.084","Q4",
"Journal of the Hellenic Veterinary Medical Society","J HELL VET MED SOC","1792-2720","1792-2720","VETERINARY SCIENCES","SCIE","389","0.4"," 137/167 ","0.5","Q4","0.3","0.1","0.17"," 149/168 ","Q4","Q4","18.3","11.61","0","0.068","0.069","Q4",
"Champ Penal-Penal Field","CHAMP PENAL","1777-5272","1777-5272","LAW","ESCI","74","0.3"," 267/421 ","0.3","Q3","0.3","0.1","0.17"," 332/421 ","Q4","Q3","36.7","21.26","0","0.017","0.108","Q3",
"JOURNAL OF THE ENTOMOLOGICAL RESEARCH SOCIETY","J ENTOMOL RES SOC","N/A","2651-3579","ENTOMOLOGY","SCIE","246","0.3"," 103/109 ","0.4","Q4","0.3","0.1","0.17"," 102/109 ","Q4","Q4","6.0","6.88","0","0.027","0.102","Q4",
"SAGVNTVM-Papeles del Laboratorio de Arqueologia de Valencia","SAGVNTVM-PAPELES LAB","0210-3729","2174-517X","ARCHAEOLOGY","ESCI","146","0.3"," N/A ","0.4","N/A","0.3","0.1","0.17"," 133/163 ","Q4","N/A","N/A","18.71","0","0.023","0.228","Q3",
"International Journal of Mobile Human Computer Interaction","INT J MOB HUM COMPUT","1942-390X","1942-3918","COMPUTER SCIENCE, CYBERNETICS","ESCI","111","0.2"," 32/32 ","0.9","Q4","0.2","<0.1","0.17"," 27/32 ","Q4","Q4","1.6","17.19","0","0.014","0.155","Q4",
"Region","REGION","2166-4307","2165-0659","AREA STUDIES","ESCI","142","1.4"," 23/176 ","1.3","Q2","1.4","1","0.16"," 149/176 ","Q4","Q1","87.2","15.63","0","0.039","0.408","Q2",
"Nanoscience and Technology-An International Journal","NANOSCI TECHNOL","2572-4258","2572-4266","NANOSCIENCE & NANOTECHNOLOGY","ESCI","727","1.3"," 123/140 ","1.5","Q4","1.2","0.4","0.16"," 128/140 ","Q4","Q4","12.5","8.93","0","0.045","0.211","Q4",
"Applied Science and Convergence Technology","APPL SCI CONVERG TEC","2288-6559","2288-6559","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","306","1.2"," 362/438 ","0.9","Q4","1.1","0.1","0.16"," 387/438 ","Q4","Q4","17.5","11.76","0","0.062","0.172","Q4",
"Applied Science and Convergence Technology","APPL SCI CONVERG TEC","2288-6559","2288-6559","PHYSICS, APPLIED","ESCI","306","1.2"," 146/179 ","0.9","Q4","1.1","0.1","0.16"," 164/179 ","Q4","Q4","18.7","8.66","0","0.062","0.172","Q4",
"Cultura Ciencia y Deporte","CULT CIENC DEPORTE","1696-5043","1989-7413","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","422","1.1"," 98/139 ","1.2","Q3","0.8","0.2","0.16"," 115/139 ","Q4","Q3","29.9","17.63","0","0.055","0.154","Q4",
"INTERNATIONAL JOURNAL OF APPLIED ELECTROMAGNETICS AND MECHANICS","INT J APPL ELECTROM","1383-5416","1875-8800","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,330","1.1"," 278/352 ","0.7","Q4","0.9","0.1","0.16"," 319/354 ","Q4","Q4","21.2","10.03","0.001","0.224","0.126","Q4",
"INTERNATIONAL JOURNAL OF APPLIED ELECTROMAGNETICS AND MECHANICS","INT J APPL ELECTROM","1383-5416","1875-8800","MECHANICS","SCIE","1,330","1.1"," 137/170 ","0.7","Q4","0.9","0.1","0.16"," 152/170 ","Q4","Q4","19.7","10.88","0.001","0.224","0.126","Q4",
"INTERNATIONAL JOURNAL OF APPLIED ELECTROMAGNETICS AND MECHANICS","INT J APPL ELECTROM","1383-5416","1875-8800","PHYSICS, APPLIED","SCIE","1,330","1.1"," 152/179 ","0.7","Q4","0.9","0.1","0.16"," 164/179 ","Q4","Q4","15.4","8.66","0.001","0.224","0.126","Q4",
"Journal of Mechanics in Medicine and Biology","J MECH MED BIOL","0219-5194","1793-6810","BIOPHYSICS","SCIE","1,242","0.8"," 72/77 ","0.8","Q4","0.6","0.2","0.16"," 75/77 ","Q4","Q4","7.1","3.25","0.001","0.129","0.111","Q4",
"Journal of Mechanics in Medicine and Biology","J MECH MED BIOL","0219-5194","1793-6810","ENGINEERING, BIOMEDICAL","SCIE","1,242","0.8"," 113/122 ","0.8","Q4","0.6","0.2","0.16"," 116/122 ","Q4","Q4","7.8","5.33","0.001","0.129","0.111","Q4",
"Reports","REPORTS-BASEL","N/A","2571-841X","MEDICINE, GENERAL & INTERNAL","ESCI","178","0.8"," 190/325 ","0.6","Q3","0.7","0.1","0.16"," 221/329 ","Q3","Q3","41.7","32.98","0","0.046","0.149","Q3",
"South African Journal of Clinical Nutrition","S AFR J CLIN NUTR","1607-0658","2221-1268","NUTRITION & DIETETICS","ESCI","439","0.8"," 94/114 ","1.3","Q4","0.8","0.1","0.16"," 98/114 ","Q4","Q4","18.0","14.47","0","0.059","0.254","Q4",
"Natural Products Journal","NAT PROD J","2210-3155","2210-3163","CHEMISTRY, MEDICINAL","ESCI","386","0.7"," 71/72 ","0.7","Q4","0.6","0.5","0.16"," 72/72 ","Q4","Q4","2.1","0.69","0","0.047","0.098","Q4",
"Mitochondrial DNA Part B-Resources","MITOCHONDRIAL DNA B","N/A","2380-2359","GENETICS & HEREDITY","SCIE","3,771","0.5"," 185/191 ","0.5","Q4","0.4","0.2","0.16"," 183/191 ","Q4","Q4","3.4","4.45","0.004","0.916","0.08","Q4",
"Studia Europejskie-Studies in European Affairs","STUD EUROPEJSKIE","1428-149X","2719-3780","ECONOMICS","ESCI","42","0.3"," 539/597 ","N/A","N/A","0.2","<0.1","0.16"," 509/600 ","Q4","Q4","9.8","15.25","0","0.015","N/A","N/A",
"Studia Europejskie-Studies in European Affairs","STUD EUROPEJSKIE","1428-149X","2719-3780","LAW","ESCI","42","0.3"," 267/421 ","N/A","N/A","0.2","<0.1","0.16"," 336/421 ","Q4","Q3","36.7","20.31","0","0.015","N/A","N/A",
"Studia Europejskie-Studies in European Affairs","STUD EUROPEJSKIE","1428-149X","2719-3780","POLITICAL SCIENCE","ESCI","42","0.3"," 264/317 ","N/A","N/A","0.2","<0.1","0.16"," 257/317 ","Q4","Q4","16.9","19.09","0","0.015","N/A","N/A",
"Revue des Composites et des Materiaux Avances-Journal of Composite and Advanced Materials","REV COMPOS MATER AV","1169-7954","1958-5799","MATERIALS SCIENCE, COMPOSITES","ESCI","177","1"," 30/35 ","0.7","Q4","0.7","0.2","0.15"," 31/35 ","Q4","Q4","15.7","12.86","0","0.031","0.084","Q4",
"International Journal of Environment and Sustainable Development","INT J ENVIRON SUSTAI","1474-6778","1478-7466","ENVIRONMENTAL STUDIES","ESCI","379","0.8"," 158/182 ","1.1","Q4","0.8","0.2","0.15"," 171/184 ","Q4","Q4","13.5","7.34","0","0.03","0.137","Q4",
"METALLURGIST","METALLURGIST+","0026-0894","1573-8892","METALLURGY & METALLURGICAL ENGINEERING","SCIE","1,047","0.8"," 68/90 ","0.7","Q4","0.6","0.2","0.15"," 77/91 ","Q4","Q4","25.0","15.93","0.001","0.115","0.086","Q4",
