"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"AFRICAN JOURNAL OF ECOLOGY","AFR J ECOL","0141-6707","1365-2028","ECOLOGY","SCIE","2,421","1.1"," 151/195 ","1.2","Q4","0.8","0.6","0.31"," 156/195 ","Q4","Q4","22.8","20.26","0.001","0.29","0.273","Q4",
"CLAY MINERALS","CLAY MINER","0009-8558","1471-8030","CHEMISTRY, PHYSICAL","SCIE","2,733","1.1"," 169/178 ","1.6","Q4","0.8","0.2","0.31"," 148/178 ","Q4","Q4","5.3","17.13","0","0.087","0.263","Q4",
"CLAY MINERALS","CLAY MINER","0009-8558","1471-8030","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","2,733","1.1"," 193/253 ","1.6","Q3","0.8","0.2","0.31"," 196/253 ","Q4","Q4","23.9","22.73","0","0.087","0.263","Q4",
"CLAY MINERALS","CLAY MINER","0009-8558","1471-8030","MINERALOGY","SCIE","2,733","1.1"," 19/30 ","1.6","Q2","0.8","0.2","0.31"," 23/30 ","Q4","Q3","38.3","25.00","0","0.087","0.263","Q3",
"Journal of International Accounting Research","J INT ACCOUNT RES","1542-6297","1558-8025","BUSINESS, FINANCE","ESCI","433","0.9"," 169/231 ","1.4","Q3","0.9","0.1","0.31"," 169/231 ","Q3","Q3","27.1","27.06","0","0.048","0.289","Q3",
"Gastroenterology Research","GASTROENTEROL RES","1918-2805","1918-2813","GASTROENTEROLOGY & HEPATOLOGY","ESCI","747","1.4"," 111/143 ","1.8","Q4","1.4","0.3","0.3"," 111/143 ","Q4","Q4","22.7","22.73","0.001","0.224","0.489","Q3",
"JOURNAL OF COLD REGIONS ENGINEERING","J COLD REG ENG","0887-381X","1943-5495","ENGINEERING, CIVIL","SCIE","732","1.1"," 132/181 ","2.1","Q3","1","0.6","0.3"," 130/181 ","Q3","Q3","27.3","28.45","0","0.099","0.394","Q3",
"JOURNAL OF COLD REGIONS ENGINEERING","J COLD REG ENG","0887-381X","1943-5495","ENGINEERING, ENVIRONMENTAL","SCIE","732","1.1"," 72/81 ","2.1","Q4","1","0.6","0.3"," 62/81 ","Q3","Q4","11.7","24.07","0","0.099","0.394","Q4",
"JOURNAL OF COLD REGIONS ENGINEERING","J COLD REG ENG","0887-381X","1943-5495","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","732","1.1"," 193/253 ","2.1","Q3","1","0.6","0.3"," 198/253 ","Q3","Q4","23.9","21.94","0","0.099","0.394","Q3",
"Recht & Psychiatrie","RECHT PSYCHIATR","0724-2247","N/A","CRIMINOLOGY & PENOLOGY","SSCI","111","0.7"," 88/113 ","0.6","Q4","0.4","0.3","0.3"," 97/113 ","Q4","Q4","22.6","14.60","0","0.017","0.108","Q4",
"Recht & Psychiatrie","RECHT PSYCHIATR","0724-2247","N/A","PSYCHIATRY","SCIE, SSCI","111","0.7"," 238/276 ","0.6","Q4","0.4","0.3","0.3"," 226/276 ","Q4","Q4","13.9","18.30","0","0.017","0.108","Q4",
"Problems of Information Transmission","PROBL INFORM TRANSM+","0032-9460","1608-3253","COMPUTER SCIENCE, THEORY & METHODS","SCIE","683","0.5"," 128/143 ","0.7","Q4","0.3","<0.1","0.3"," 102/143 ","Q3","Q4","10.8","29.02","0","0.102","0.439","Q3",
"Problems of Information Transmission","PROBL INFORM TRANSM+","0032-9460","1608-3253","MATHEMATICS, APPLIED","SCIE","683","0.5"," 281/331 ","0.7","Q3","0.3","<0.1","0.3"," 278/331 ","Q3","Q4","15.3","16.16","0","0.102","0.439","Q3",
"Wilson Journal of Ornithology","WILSON J ORNITHOL","1559-4491","1938-5447","ORNITHOLOGY","SCIE","1,075","0.4"," 25/29 ","0.6","Q4","0.4","0.1","0.3"," 27/29 ","Q4","Q4","15.5","8.62","0.001","0.142","0.159","Q4",
"ENVIRONMENTAL FORENSICS","ENVIRON FORENSICS","1527-5922","1527-5930","ENVIRONMENTAL SCIENCES","SCIE","1,040","1.5"," 292/358 ","2.1","Q3","1.4","0.3","0.29"," 307/359 ","Q4","Q4","18.6","14.62","0.001","0.118","0.323","Q4",
"Latin American Journal of Solids and Structures","LAT AM J SOLIDS STRU","1679-7825","1679-7825","ENGINEERING, CIVIL","SCIE","1,514","1.4"," 120/181 ","1.2","Q3","1.3","0.2","0.29"," 132/181 ","Q3","Q3","34.0","27.35","0.001","0.172","0.214","Q3",
"Latin American Journal of Solids and Structures","LAT AM J SOLIDS STRU","1679-7825","1679-7825","ENGINEERING, MECHANICAL","SCIE","1,514","1.4"," 123/180 ","1.2","Q4","1.3","0.2","0.29"," 139/180 ","Q3","Q3","31.9","23.06","0.001","0.172","0.214","Q3",
"Latin American Journal of Solids and Structures","LAT AM J SOLIDS STRU","1679-7825","1679-7825","MECHANICS","SCIE","1,514","1.4"," 123/170 ","1.2","Q4","1.3","0.2","0.29"," 137/170 ","Q3","Q3","27.9","19.71","0.001","0.172","0.214","Q4",
"Global Medical Genetics","GLOB MED GENET","2699-9404","2699-9404","GENETICS & HEREDITY","ESCI","141","1.2"," 162/191 ","1.4","Q4","1.1","0.3","0.29"," 173/191 ","Q4","Q4","15.4","9.69","0","0.05","0.298","Q4",
"Acta Informatica Pragensia","ACTA INFORM PRAG","N/A","1805-4951","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","ESCI","55","0.8"," 149/169 ","N/A","N/A","0.8","0.2","0.29"," 139/169 ","Q3","Q4","12.1","18.05","0","0.014","N/A","N/A",
"Acta Informatica Pragensia","ACTA INFORM PRAG","N/A","1805-4951","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","55","0.8"," 139/263 ","N/A","N/A","0.8","0.2","0.29"," 157/263 ","Q3","Q3","47.3","40.49","0","0.014","N/A","N/A",
"Chinese Journal of Environmental Law","CHINESE J ENV LAW","2468-6034","2468-6042","ENVIRONMENTAL STUDIES","ESCI","60","0.4"," 171/182 ","N/A","N/A","0.3","<0.1","0.29"," 157/184 ","Q3","Q4","6.3","14.95","0","0.022","N/A","N/A",
"Chinese Journal of Environmental Law","CHINESE J ENV LAW","2468-6034","2468-6042","LAW","ESCI","60","0.4"," 233/421 ","N/A","N/A","0.3","<0.1","0.29"," 284/421 ","Q3","Q3","44.8","32.66","0","0.022","N/A","N/A",
"Metode Science Studies Journal","METODE SCI STUD J","2174-3487","2174-9221","HISTORY & PHILOSOPHY OF SCIENCE","ESCI","68","0.4"," 64/104 ","0.4","Q3","0.4","0.2","0.29"," 75/104 ","Q3","Q3","38.9","28.37","0","0.043","0.194","Q4",
"Pravoprimenenie-Law Enforcement Review","PRAVOPRIMENENIE-LAW","2542-1514","2658-4050","LAW","ESCI","57","0.2"," 316/421 ","0.2","Q4","0.1","<0.1","0.29"," 284/421 ","Q3","Q4","25.1","32.66","0","0.021","0.037","Q4",
"Estudios Irlandeses","ESTUD IRL","1699-311X","1699-311X","HUMANITIES, MULTIDISCIPLINARY","ESCI","38","0.1"," N/A ","0.1","N/A","0.1","<0.1","0.29"," 221/406 ","Q3","N/A","N/A","45.69","0","0.018","0.102","Q3",
"Clinics in Podiatric Medicine and Surgery","CLIN PODIATR MED SUR","0891-8422","1558-2302","ORTHOPEDICS","SCIE","881","0.7"," 112/136 ","1","Q4","0.7","0.2","0.28"," 114/136 ","Q4","Q4","18.0","16.54","0.001","0.124","0.269","Q4",
"PESQUISA VETERINARIA BRASILEIRA","PESQUI VET BRASIL","0100-736X","1678-5150","VETERINARY SCIENCES","SCIE","1,879","0.8"," 108/167 ","0.7","Q3","0.7","0.1","0.27"," 133/168 ","Q4","Q3","35.6","21.13","0.001","0.185","0.137","Q3",
"Surgery in Practice and Science","SURG PRACT SCI","2666-2620","2666-2620","SURGERY","ESCI","99","0.6"," 239/290 ","0.7","Q4","0.6","0.2","0.27"," 231/290 ","Q4","Q4","17.8","20.52","0","0.046","0.213","Q4",
"ACTA BIOLOGICA CRACOVIENSIA SERIES BOTANICA","ACTA BIOL CRACOV BOT","0001-5296","1898-0295","PLANT SCIENCES","SCIE","525","0.5"," 244/265 ","0.9","Q4","0.5","<0.1","0.27"," 207/265 ","Q4","Q4","8.1","22.08","0","0.014","0.124","Q4",
"BLACK SCHOLAR","BLACK SCHOLAR","0006-4246","2162-5387","ETHNIC STUDIES","ESCI","627","0.5"," 32/39 ","0.8","Q4","0.5","0.1","0.27"," 34/39 ","Q4","Q4","19.2","14.10","0.001","0.118","0.694","Q3",
"Psychodynamic Practice","PSYCHODYN PRACT","1475-3634","1475-3626","PSYCHOLOGY, CLINICAL","ESCI","90","0.3"," 172/180 ","0.2","Q4","0.2","0.2","0.27"," 151/180 ","Q4","Q4","4.7","16.39","0","0.016","0.08","Q4",
"Psychodynamic Practice","PSYCHODYN PRACT","1475-3634","1475-3626","PSYCHOLOGY, PSYCHOANALYSIS","ESCI","90","0.3"," 16/21 ","0.2","Q4","0.2","0.2","0.27"," 19/21 ","Q4","Q4","26.2","11.90","0","0.016","0.08","Q4",
"Missiology-An International Review","MISSIOLOGY","0091-8296","2051-3623","RELIGION","ESCI","140","0.2"," N/A ","0.2","N/A","0.2","0.1","0.27"," 243/339 ","Q3","N/A","N/A","28.47","0","0.023","0.084","Q4",
"Folklor/Edebiyat-Folklore/Literature","FOLKLOR-EDEBIYAT","1300-7491","2791-6057","FOLKLORE","ESCI","49","0.1"," N/A ","N/A","N/A","<0.1","<0.1","0.27"," 14/18 ","Q3","N/A","N/A","25.00","0","0.034","N/A","N/A",
"Folklor/Edebiyat-Folklore/Literature","FOLKLOR-EDEBIYAT","1300-7491","2791-6057","LITERATURE","ESCI","49","0.1"," N/A ","N/A","N/A","<0.1","<0.1","0.27"," 141/199 ","Q3","N/A","N/A","29.40","0","0.034","N/A","N/A",
"Cultura de los Cuidados","CULT CUID","1138-1728","1699-6003","HUMANITIES, MULTIDISCIPLINARY","ESCI","144","0.2"," N/A ","0.2","N/A","0.1","<0.1","0.26"," 234/406 ","Q3","N/A","N/A","42.49","0","0.026","0.042","Q4",
"Ekonomika Poljoprivreda-Economics of Agriculture","EKON POLJOPR","0352-3462","0352-3462","AGRICULTURAL ECONOMICS & POLICY","ESCI","434","0.8"," 32/39 ","0.6","Q4","0.3","0.1","0.25"," 31/39 ","Q4","Q4","19.2","21.79","0","0.033","0.043","Q4",
"International Journal of Unconventional Computing","INT J UNCONV COMPUT","1548-7199","1548-7202","COMPUTER SCIENCE, THEORY & METHODS","SCIE","84","0.7"," 104/143 ","0.5","Q4","0.7","0.2","0.25"," 115/143 ","Q4","Q3","27.6","19.93","0","0.021","0.146","Q4",
"Journal of Obstetrics and Gynecology of India","J OBSTET GYN INDIA","0971-9202","0975-6434","OBSTETRICS & GYNECOLOGY","ESCI","1,314","0.7"," 111/136 ","1","Q4","0.7","<0.1","0.25"," 113/136 ","Q4","Q4","18.8","17.28","0.001","0.298","0.286","Q4",
"Journal of Advanced Oral Research","J ADV ORAL RES","2320-2068","2320-2076","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","158","0.6"," 126/157 ","0.7","Q4","0.6","0.1","0.25"," 130/157 ","Q4","Q4","20.1","17.52","0","0.033","0.129","Q4",
"Journal for Geometry and Graphics","J GEOM GRAPH","1433-8157","1433-8157","MATHEMATICS","ESCI","106","0.3"," 431/489 ","0.3","Q4","0.2","<0.1","0.25"," 455/489 ","Q4","Q4","12.0","7.06","0","0.017","0.081","Q4",
"Revista de Linguistica y Lenguas Aplicadas","REV LINGUIST LENGUAS","1886-2438","1886-6298","LANGUAGE & LINGUISTICS","ESCI","59","0.3"," N/A ","0.3","N/A","0.3","<0.1","0.25"," 261/393 ","Q3","N/A","N/A","33.72","0","0.011","0.109","Q4",
"Hesperis-Tamuda","HESPERIS-TAMUDA","0018-1005","0018-1005","HUMANITIES, MULTIDISCIPLINARY","ESCI","72","0.1"," N/A ","0.1","N/A","0.1","<0.1","0.25"," 237/406 ","Q3","N/A","N/A","41.75","0","0.024","0.057","Q4",
"SOFT MATERIALS","SOFT MATER","1539-445X","1539-4468","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","689","1.6"," 331/438 ","1.7","Q4","1.6","0.2","0.24"," 355/438 ","Q4","Q4","24.5","19.06","0","0.105","0.291","Q3",
"Fluid Dynamics","FLUID DYNAM+","0015-4628","1573-8507","MECHANICS","SCIE","1,507","1"," 143/170 ","0.8","Q4","0.6","0.1","0.24"," 143/170 ","Q4","Q4","16.2","16.18","0.001","0.13","0.136","Q4",
"Fluid Dynamics","FLUID DYNAM+","0015-4628","1573-8507","PHYSICS, FLUIDS & PLASMAS","SCIE","1,507","1"," 35/40 ","0.8","Q4","0.6","0.1","0.24"," 38/40 ","Q4","Q4","13.8","6.25","0.001","0.13","0.136","Q4",
"Journal of Engineering Research","J ENG RES-KUWAIT","2307-1877","2307-1885","ENGINEERING, MULTIDISCIPLINARY","SCIE","868","0.9"," 111/179 ","0.9","Q3","0.8","1.7","0.24"," 121/180 ","Q3","Q3","38.3","33.06","0.001","0.162","0.13","Q3",
"Fukushima Journal of Medical Science","FUKUSHIMA J MED SCI","0016-2590","2185-4610","MEDICINE, GENERAL & INTERNAL","ESCI","274","0.7"," 207/325 ","1","Q3","0.7","0.2","0.24"," 185/329 ","Q3","Q3","36.5","43.92","0","0.046","0.222","Q3",
"Journal of Central European Agriculture","J CENT EUR AGRIC","1332-9049","1332-9049","AGRICULTURE, DAIRY & ANIMAL SCIENCE","ESCI","813","0.7"," 59/80 ","0.8","Q4","0.6","0.1","0.24"," 63/80 ","Q4","Q3","26.9","21.88","0","0.1","0.119","Q4",
"Bulletin of Geography-Physical Geography Series","BULL GEOGR-PHYS GEOG","2080-7686","2300-8490","GEOGRAPHY, PHYSICAL","ESCI","105","0.6"," 57/65 ","0.9","Q4","0.5","0.2","0.24"," 54/65 ","Q4","Q4","13.1","17.69","0","0.022","0.182","Q4",
"Estudos Kantianos","ESTUD KANTIANOS","2318-0501","2318-0501","PHILOSOPHY","ESCI","33","0.4"," N/A ","0.2","N/A","0.4","<0.1","0.24"," 212/325 ","Q3","N/A","N/A","34.92","0","0.007","0.039","Q4",
"BULLETIN OF THE CHEMICAL SOCIETY OF ETHIOPIA","B CHEM SOC ETHIOPIA","1011-3924","1726-801X","CHEMISTRY, MULTIDISCIPLINARY","SCIE","997","1.3"," 159/230 ","1.4","Q3","1.1","0.8","0.23"," 162/231 ","Q3","Q3","31.1","30.09","0","0.086","0.159","Q3",
"International Journal of Masonry Research and Innovation","INT J MASON RES INNO","2056-9459","2056-9467","CONSTRUCTION & BUILDING TECHNOLOGY","ESCI","184","1.2"," 64/91 ","1.1","Q4","1.2","0.4","0.23"," 71/91 ","Q4","Q3","30.2","22.53","0","0.039","0.182","Q4",
"RADIOCHEMISTRY","RADIOCHEMISTRY+","1066-3622","1608-3288","CHEMISTRY, INORGANIC & NUCLEAR","ESCI","1,148","0.9"," 41/44 ","0.8","Q4","0.7","0.2","0.23"," 43/44 ","Q4","Q4","8.0","3.41","0","0.09","0.105","Q4",
"GIO-Gruppe-Interaktion-Organisation-Zeitschrift fuer Angewandte Organisationspsychologie","GIO-GRUP-INTERAKT-OR","2366-6145","2366-6218","PSYCHOLOGY, SOCIAL","ESCI","180","0.8"," 72/76 ","0.7","Q4","0.5","0.1","0.23"," 74/76 ","Q4","Q4","5.9","3.29","0","0.045","0.119","Q4",
"Russian Journal of Earth Sciences","RUSS J EARTH SCI","1681-1208","1681-1208","GEOSCIENCES, MULTIDISCIPLINARY","ESCI","321","0.7"," 218/253 ","0.8","Q4","0.7","0.5","0.23"," 211/253 ","Q4","Q4","14.0","16.80","0","0.072","0.186","Q4",
"Journal of Psychosocial Studies","J PSYCHOSOCIAL STUD","1478-6737","1478-6737","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","42","0.2"," 205/218 ","N/A","N/A","0.2","0.5","0.23"," 175/218 ","Q3","Q4","6.2","19.95","0","0.018","N/A","N/A",
"Journal of Psychosocial Studies","J PSYCHOSOCIAL STUD","1478-6737","1478-6737","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","42","0.2"," 218/263 ","N/A","N/A","0.2","0.5","0.23"," 170/263 ","Q3","Q4","17.3","35.55","0","0.018","N/A","N/A",
"DISSOLUTION TECHNOLOGIES","DISSOLUT TECHNOL","1521-298X","2376-869X","PHARMACOLOGY & PHARMACY","SCIE","480","1"," 301/354 ","1","Q4","0.8","0.2","0.22"," 309/354 ","Q4","Q4","15.1","12.85","0","0.028","0.141","Q4",
"Journal of Engineering Science and Technology","J ENG SCI TECHNOL","N/A","1823-4690","ENGINEERING, MULTIDISCIPLINARY","ESCI","1,889","0.7"," 125/179 ","0.6","Q3","0.5","0.1","0.22"," 124/180 ","Q3","Q3","30.4","31.39","0.001","0.219","0.072","Q4",
"Check List","CHECK LIST","1809-127X","1809-127X","BIODIVERSITY CONSERVATION","ESCI","1,209","0.6"," 66/74 ","N/A","N/A","0.5","0.1","0.22"," 60/74 ","Q4","Q4","11.5","19.59","0.001","0.198","N/A","N/A",
"Check List","CHECK LIST","1809-127X","1809-127X","ZOOLOGY","ESCI","1,209","0.6"," 150/180 ","N/A","N/A","0.5","0.1","0.22"," 166/180 ","Q4","Q4","16.9","8.06","0.001","0.198","N/A","N/A",
"Revista CIDOB d Afers Internationals","REV CIDOB AFERS INF","1133-6595","2013-035X","INTERNATIONAL RELATIONS","ESCI","220","0.6"," 119/165 ","0.7","Q3","0.5","0.1","0.21"," 138/165 ","Q4","Q3","28.2","16.67","0","0.091","0.365","Q3",
"Pythagoras","PYTHAGORAS","1012-2346","2223-7895","EDUCATION, SCIENTIFIC DISCIPLINES","ESCI","93","0.3"," 76/85 ","0.5","Q4","0.3","<0.1","0.21"," 73/85 ","Q4","Q4","11.2","14.71","0","0.012","0.129","Q4",
"Veleia","VELEIA","0213-2095","2444-3565","HUMANITIES, MULTIDISCIPLINARY","ESCI","112","0.3"," N/A ","0.3","N/A","0.2","<0.1","0.21"," 259/406 ","Q3","N/A","N/A","36.33","0","0.039","0.297","Q2",
"Archives of Civil Engineering","ARCH CIV ENG","1230-2945","2300-3103","ENGINEERING, CIVIL","ESCI","825","1.1"," 132/181 ","1","Q4","0.5","0.1","0.2"," 146/181 ","Q4","Q3","27.3","19.61","0","0.093","0.088","Q4",
"Dyna","DYNA-BILBAO","0012-7361","1989-1490","ENGINEERING, MULTIDISCIPLINARY","SCIE","333","0.8"," 121/179 ","0.7","Q3","0.7","0.3","0.2"," 129/180 ","Q3","Q3","32.7","28.61","0","0.063","0.11","Q3",
"Sport TK-Revista Euroamericana de Ciencias del Deporte","SPORT TK","2340-8812","2340-8812","SPORT SCIENCES","ESCI","260","0.4"," 118/127 ","0.5","Q4","0.3","0.2","0.2"," 115/127 ","Q4","Q4","7.5","9.84","0","0.053","0.09","Q4",
"Artificial Life and Robotics","ARTIF LIFE ROBOT","1433-5298","1614-7456","ROBOTICS","ESCI","579","0.8"," 43/46 ","0.8","Q4","0.7","0.2","0.19"," 43/46 ","Q4","Q4","7.6","7.61","0.001","0.139","0.173","Q4",
"IEICE Electronics Express","IEICE ELECTRON EXPR","1349-2543","1349-2543","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,447","0.8"," 301/352 ","0.7","Q4","0.4","0.1","0.19"," 306/354 ","Q4","Q4","14.6","13.70","0.001","0.16","0.081","Q4",
"HERZOGIA","HERZOGIA","0018-0971","N/A","PLANT SCIENCES","SCIE","350","0.6"," 234/265 ","0.6","Q4","0.3","0.2","0.19"," 237/265 ","Q4","Q4","11.9","10.75","0","0.036","0.093","Q4",
"Argumentation and Advocacy","ARGUMENT ADVOCACY","1051-1431","2576-8476","COMMUNICATION","ESCI","237","0.5"," 179/227 ","N/A","N/A","0.4","<0.1","0.19"," 187/227 ","Q4","Q4","21.4","17.84","0","0.032","N/A","N/A",
"Edgar Allan Poe Review","EDGAR ALLAN POE REV","2150-0428","2166-2932","LITERATURE, AMERICAN","ESCI","28","0.2"," N/A ","0.2","N/A","<0.1","0.1","0.19"," 25/28 ","Q4","N/A","N/A","12.50","0","0.009","0.073","Q3",
"Studijne Zvesti Archeologickeho Ustavu Slovenskej Akademie Vied","STUD ZVESTI ARCHEOL","0560-2793","0560-2793","ARCHAEOLOGY","ESCI","90","0.2"," N/A ","0.2","N/A","0.2","0.1","0.19"," 131/163 ","Q4","N/A","N/A","19.94","0","0.036","0.15","Q4",
"Indonesian Biomedical Journal","INDONES BIOMED J","2355-9179","2355-9179","MEDICINE, RESEARCH & EXPERIMENTAL","ESCI","223","0.7"," 165/189 ","0.7","Q4","0.4","0.2","0.18"," 164/189 ","Q4","Q4","13.0","13.49","0","0.033","0.077","Q4",
"Tuberkuloz ve Toraks-Tuberculosis and Thorax","TUBERK TORAK","0494-1373","0494-1373","RESPIRATORY SYSTEM","ESCI","412","0.7"," 91/100 ","0.7","Q4","0.6","0.2","0.18"," 92/101 ","Q4","Q4","9.5","9.41","0","0.068","0.149","Q4",
"Investigaciones Feministas","INVESTIG FEM","2171-6080","2171-6080","WOMENS STUDIES","ESCI","204","0.5"," 48/66 ","0.6","Q4","0.5","N/A","0.18"," 57/66 ","Q4","Q3","28.0","14.39","0","0.096","0.33","Q4",
"Canadian Journal of Family and Youth","CAN J FAM YOUTH","N/A","1718-9748","FAMILY STUDIES","ESCI","99","0.2"," 63/66 ","0.4","Q4","0.2","0.2","0.18"," 63/66 ","Q4","Q4","5.3","5.30","0","0.025","0.102","Q4",
"Musicologica Brunensia","MUSICOL BRUN","1212-0391","2336-436X","MUSIC","ESCI","8","0.1"," N/A ","<0.1","N/A","0.1","<0.1","0.18"," 82/111 ","Q3","N/A","N/A","26.58","0","0.015","0.065","Q4",
"ACTA PHYSICA POLONICA A","ACTA PHYS POL A","0587-4246","1898-794X","PHYSICS, MULTIDISCIPLINARY","SCIE","3,925","0.5"," 91/110 ","0.6","Q3","0.5","0.1","0.17"," 83/110 ","Q4","Q4","17.7","25.00","0.001","0.325","0.095","Q4",
"Emergency Care Journal","EMER CARE J","1826-9826","2282-2054","EMERGENCY MEDICINE","ESCI","66","0.4"," 48/54 ","0.3","Q4","0.2","0.3","0.17"," 47/54 ","Q4","Q4","12.0","13.89","0","0.016","0.059","Q4",
"Mexican Law Review","MEX LAW REV","1870-0578","1870-0578","LAW","ESCI","53","0.3"," 267/421 ","0.3","Q3","0.3","<0.1","0.17"," 332/421 ","Q4","Q3","36.7","21.26","0","0.011","0.091","Q4",
"REVUE ROUMAINE DE MATHEMATIQUES PURES ET APPLIQUEES","REV ROUM MATH PURES","0035-3965","2343-774X","MATHEMATICS","ESCI","364","0.2"," 464/489 ","0.3","Q4","0.2","0.1","0.17"," 473/489 ","Q4","Q4","5.2","3.37","0","0.04","0.178","Q4",
"Electrochemical Society Interface","ELECTROCHEM SOC INTE","1064-8208","1944-8783","ELECTROCHEMISTRY","ESCI","1,020","1.7"," 34/45 ","2.3","Q3","1.6","0.1","0.16"," 40/45 ","Q4","Q4","25.6","12.22","0.001","0.115","0.569","Q2",
"AGRONOMIA MESOAMERICANA","AGRON MESOAM","N/A","2215-3608","AGRONOMY","ESCI","415","0.6"," 94/125 ","0.6","Q4","0.4","0.1","0.16"," 99/125 ","Q4","Q4","25.2","21.20","0","0.046","0.078","Q4",
"Journal of Rural and Community Development","J RURAL COMMUNITY D","1712-8277","1712-8277","DEVELOPMENT STUDIES","ESCI","306","0.6"," 59/63 ","0.6","Q4","0.6","0.1","0.16"," 60/63 ","Q4","Q4","7.1","5.56","0","0.058","0.196","Q4",
"Sigma Journal of Engineering and Natural Sciences-Sigma Muhendislik ve Fen Bilimleri Dergisi","SIGMA J ENG NAT SCI","1304-7205","1304-7191","ENGINEERING, MULTIDISCIPLINARY","ESCI","511","0.6"," 132/179 ","0.6","Q3","0.6","0.1","0.16"," 136/180 ","Q4","Q3","26.5","24.72","0","0.089","0.084","Q4",
"Journal of Military and Strategic Studies","J MIL STRATEG STUD","1488-559X","1488-559X","INTERNATIONAL RELATIONS","ESCI","56","0.4"," 132/165 ","0.3","Q4","0.3","0.1","0.16"," 143/165 ","Q4","Q4","20.3","13.64","0","0.017","0.088","Q4",
"MONATSSCHRIFT KINDERHEILKUNDE","MONATSSCHR KINDERH","0026-9298","1433-0474","PEDIATRICS","SCIE","537","0.3"," 164/186 ","0.3","Q4","0.3","0.1","0.16"," 161/186 ","Q4","Q4","12.1","13.71","0","0.049","0.042","Q4",
"Journal of Contemporary Physics-Armenian Academy of Sciences","J CONTEMP PHYS-ARME+","1068-3372","1934-9378","PHYSICS, MULTIDISCIPLINARY","SCIE","227","0.5"," 91/110 ","0.4","Q4","0.3","0.3","0.15"," 90/110 ","Q4","Q4","17.7","18.64","0","0.019","0.039","Q4",
"Revista de Investigacion en Educacion","REV INVEST EDUC-PONT","1697-5200","2172-3427","EDUCATION & EDUCATIONAL RESEARCH","ESCI","85","0.5"," 579/756 ","0.7","Q3","0.5","0.3","0.15"," 640/756 ","Q4","Q4","23.5","15.41","0","0.013","0.143","Q4",
"CLINICAL DYSMORPHOLOGY","CLIN DYSMORPHOL","0962-8827","1473-5717","GENETICS & HEREDITY","SCIE","523","0.4"," 190/191 ","0.6","Q4","0.4","0.2","0.15"," 184/191 ","Q4","Q4","0.8","3.93","0","0.088","0.213","Q4",
"Journal of Interdisciplinary Economics","J INTERDISC ECON","0260-1079","2321-5305","ECONOMICS","ESCI","118","0.4"," 514/597 ","0.7","Q4","0.4","0.2","0.15"," 513/600 ","Q4","Q4","14.0","14.58","0","0.023","0.164","Q4",
"Socialine Teorija Empirija Politika ir Praktika","SOC TEOR EMP POLIT P","1648-2425","2345-0266","SOCIAL WORK","ESCI","24","0.3"," 84/91 ","0.2","Q4","0.2","0.1","0.15"," 81/91 ","Q4","Q4","8.2","11.54","0","0.005","0.048","Q4",
"ORNITOLOGIA NEOTROPICAL","ORNITOL NEOTROP","1075-4377","1075-4377","ORNITHOLOGY","SCIE","588","0.2"," 27/29 ","0.4","Q4","0.2","0.1","0.15"," 29/29 ","Q4","Q4","8.6","1.72","0","0.032","0.101","Q4",
"Mundo Amazonico","MUNDO AMAZON","2145-5082","2145-5082","AREA STUDIES","ESCI","55","0.1"," 154/176 ","0.3","Q4","0.1","<0.1","0.15"," 150/176 ","Q4","Q4","12.8","15.06","0","0.023","0.141","Q4",
"International Journal of Renewable Energy Research","INT J RENEW ENERGY R","N/A","1309-0127","ENERGY & FUELS","ESCI","1,863","1"," 153/170 ","1.1","Q4","0.9","0.3","0.14"," 158/173 ","Q4","Q4","10.3","8.96","0.001","0.251","0.14","Q4",
"University of Toronto Medical Journal","UNIV TOR MED J","0833-2207","1913-5440","MEDICINE, GENERAL & INTERNAL","ESCI","88","0.9"," 181/325 ","0.7","Q3","0.9","0.3","0.14"," 223/329 ","Q3","Q3","44.5","32.37","0","0.048","0.249","Q3",
"Current Nutrition & Food Science","CURR NUTR FOOD SCI","1573-4013","2212-3881","NUTRITION & DIETETICS","ESCI","737","0.8"," 94/114 ","0.8","Q4","0.7","0.3","0.14"," 99/114 ","Q4","Q4","18.0","13.60","0","0.094","0.106","Q4",
