"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"IEEE SPECTRUM","IEEE SPECTRUM","0018-9235","1939-9340","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,953","2.6"," 157/352 ","2.8","Q2","2.6","0.6","0.31"," 267/354 ","Q4","Q2","55.5","24.72","0.002","0.421","0.948","Q2",
"Journal of Gastrointestinal Cancer","J GASTROINTEST CANC","1941-6628","1941-6636","ONCOLOGY","ESCI","1,933","1.6"," 253/322 ","1.4","Q4","1.6","0.3","0.31"," 268/322 ","Q4","Q4","21.6","16.93","0.002","0.533","0.319","Q4",
"Mediterranean Botany","MEDITERR BOT","2603-9109","2603-9109","PLANT SCIENCES","SCIE","118","1"," 194/265 ","1","Q4","0.9","0.4","0.31"," 194/265 ","Q3","Q3","27.0","26.98","0","0.044","0.233","Q3",
"Professional Case Management","PROF CASE MANAG","1932-8087","1932-8095","HEALTH CARE SCIENCES & SERVICES","ESCI","258","0.8"," 156/174 ","0.9","Q4","0.7","0.2","0.31"," 157/175 ","Q4","Q4","10.6","10.57","0","0.068","0.247","Q4",
"Tradumatica-Traduccio i Tecnologies de la Informacio i la Comunicacio","TRADUMATICA","1578-7559","1578-7559","LINGUISTICS","ESCI","104","0.8"," 160/297 ","0.8","Q3","0.6","<0.1","0.31"," 236/297 ","Q4","Q3","46.3","20.71","0","0.046","0.414","Q3",
"Journal of Time Series Econometrics","J TIME SER ECONOM","2194-6507","1941-1928","SOCIAL SCIENCES, MATHEMATICAL METHODS","ESCI","73","0.6"," 58/67 ","0.6","Q4","0.6","<0.1","0.31"," 56/67 ","Q4","Q4","14.2","17.16","0","0.021","0.273","Q4",
"Fachsprache-Journal of Professional and Scientific Communication","FACHSPRACHE","1017-3285","2523-9201","LANGUAGE & LINGUISTICS","ESCI","35","0.3"," N/A ","0.3","N/A","0.1","0.1","0.31"," 238/393 ","Q3","N/A","N/A","39.57","0","0.018","0.198","Q3",
"Phenomenology & Practice","PHENOMENOL PRACT","1913-4711","1913-4711","PHILOSOPHY","ESCI","198","0.2"," N/A ","0.5","N/A","0.2","1.2","0.31"," 177/325 ","Q3","N/A","N/A","45.69","0","0.02","0.247","Q2",
"CRYOLETTERS","CRYOLETTERS","0143-2044","1742-0644","BIOLOGY","SCIE","1,106","1"," 76/109 ","1","Q4","0.9","0.2","0.3"," 77/109 ","Q3","Q3","30.7","29.82","0","0.06","0.148","Q4",
"CRYOLETTERS","CRYOLETTERS","0143-2044","1742-0644","PHYSIOLOGY","SCIE","1,106","1"," 77/85 ","1","Q4","0.9","0.2","0.3"," 78/85 ","Q3","Q4","10.0","8.82","0","0.06","0.148","Q4",
"RESEARCH IN NONDESTRUCTIVE EVALUATION","RES NONDESTRUCT EVAL","0934-9847","1432-2110","MATERIALS SCIENCE, CHARACTERIZATION & TESTING","SCIE","419","1"," 27/38 ","1.1","Q3","0.9","0.1","0.3"," 27/38 ","Q3","Q3","30.3","30.26","0","0.038","0.237","Q3",
"European Company Law","EUR CO LAW","1572-4999","1875-6530","LAW","ESCI","64","0.5"," 211/421 ","0.3","Q3","0.4","0.1","0.3"," 283/421 ","Q3","Q3","50.0","32.90","0","0.02","0.106","Q3",
"Molecular and Clinical Oncology","MOL CLIN ONCOL","2049-9450","2049-9469","ONCOLOGY","ESCI","2,984","1.4"," 263/322 ","1.3","Q4","1.4","0.3","0.29"," 276/322 ","Q4","Q4","18.5","14.44","0.003","0.686","0.344","Q4",
"PNEUMOLOGIE","PNEUMOLOGIE","0934-8387","1438-8790","RESPIRATORY SYSTEM","ESCI","714","1.2"," 80/100 ","1","Q4","1.1","0.4","0.29"," 83/101 ","Q4","Q4","20.5","18.32","0.001","0.121","0.241","Q4",
"Psychology Society & Education","PSYCHOL SOC EDUC","2171-2085","1989-709X","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","295","1.2"," 126/218 ","1","Q3","1.1","0.1","0.29"," 162/218 ","Q3","Q3","42.4","25.92","0","0.041","0.171","Q4",
"Advances in Virology","ADV VIROL","1687-8639","1687-8647","VIROLOGY","ESCI","296","1.1"," 38/41 ","1.2","Q4","1.1","0.2","0.29"," 35/41 ","Q4","Q4","8.5","15.85","0","0.023","0.231","Q4",
"Frontiers in Heat and Mass Transfer","FRONT HEAT MASS TRAN","2151-8629","2151-8629","THERMODYNAMICS","ESCI","585","1.1"," 59/76 ","1","Q4","0.6","0.3","0.29"," 56/76 ","Q3","Q4","23.0","26.97","0","0.067","0.117","Q4",
"Phytotaxa","PHYTOTAXA","1179-3155","1179-3163","PLANT SCIENCES","SCIE","7,804","1"," 194/265 ","1","Q4","0.6","0.3","0.29"," 199/265 ","Q4","Q3","27.0","25.09","0.007","1.43","0.18","Q4",
"Journal of Electronic Commerce in Organizations","J ELECTRON COMMER OR","1539-2937","1539-2929","BUSINESS","ESCI","226","0.9"," 248/302 ","1","Q4","0.9","<0.1","0.29"," 226/302 ","Q3","Q4","18.0","25.33","0","0.033","0.163","Q4",
"BIOLOGIA PLANTARUM","BIOL PLANTARUM","0006-3134","1573-8264","PLANT SCIENCES","SCIE","3,863","0.8"," 216/265 ","1.6","Q3","0.8","0.2","0.29"," 199/265 ","Q4","Q4","18.7","25.09","0.001","0.15","0.24","Q3",
"Istorija 20 Veka","ISTOR 20 VEKA","0352-3160","2560-3647","HISTORY","ESCI","45","0.1"," 327/518 ","N/A","N/A","<0.1","<0.1","0.29"," 347/519 ","Q3","Q3","37.0","33.24","0","0.011","N/A","N/A",
"American Journal of Case Reports","AM J CASE REP","N/A","1941-5923","MEDICINE, GENERAL & INTERNAL","ESCI","2,782","1"," 168/325 ","0.9","Q3","1","0.1","0.28"," 173/329 ","Q3","Q3","48.5","47.57","0.004","0.858","0.215","Q3",
"European Burn Journal","EUR BURN J","N/A","2673-1991","CRITICAL CARE MEDICINE","ESCI","72","1"," 41/54 ","1","Q4","0.9","0.2","0.28"," 40/55 ","Q3","Q4","25.0","28.18","0","0.026","0.219","Q4",
"European Burn Journal","EUR BURN J","N/A","2673-1991","DERMATOLOGY","ESCI","72","1"," 75/94 ","1","Q4","0.9","0.2","0.28"," 78/94 ","Q3","Q4","20.7","17.55","0","0.026","0.219","Q4",
"TURKISH JOURNAL OF VETERINARY & ANIMAL SCIENCES","TURK J VET ANIM SCI","1300-0128","1300-0128","VETERINARY SCIENCES","SCIE","1,576","0.5"," 133/167 ","0.7","Q3","0.5","<0.1","0.28"," 132/168 ","Q4","Q4","20.7","21.73","0.001","0.119","0.115","Q4",
"JOURNAL OF VISUALIZATION","J VISUAL-JAPAN","1343-8875","1875-8975","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","1,537","1.7"," 118/169 ","1.7","Q3","1.6","0.3","0.27"," 141/169 ","Q4","Q3","30.5","16.86","0.002","0.363","0.436","Q3",
"JOURNAL OF VISUALIZATION","J VISUAL-JAPAN","1343-8875","1875-8975","IMAGING SCIENCE & PHOTOGRAPHIC TECHNOLOGY","SCIE","1,537","1.7"," 26/36 ","1.7","Q3","1.6","0.3","0.27"," 29/36 ","Q4","Q3","29.2","20.83","0.002","0.363","0.436","Q3",
"CANADIAN JOURNAL OF CHEMICAL ENGINEERING","CAN J CHEM ENG","0008-4034","1939-019X","ENGINEERING, CHEMICAL","SCIE","8,069","1.6"," 113/170 ","2","Q3","1.5","0.7","0.27"," 115/171 ","Q3","Q3","33.8","33.04","0.004","0.89","0.312","Q3",
"Intervention-International Journal of Mental Health Psychosocial Work and Counselling in Areas of Armed Conflict","INTERVENTION","1571-8883","1872-1001","PSYCHIATRY","ESCI","439","1.4"," 199/276 ","1.2","Q4","1.2","0.3","0.27"," 232/276 ","Q4","Q3","28.1","16.12","0.001","0.111","0.406","Q4",
"Economics and Business Letters","ECON BUS LETT","2254-4380","2254-4380","ECONOMICS","ESCI","192","0.9"," 412/597 ","0.8","Q4","0.8","0.2","0.27"," 437/600 ","Q3","Q3","31.1","27.25","0","0.037","0.139","Q4",
"Relaciones","RELACIONES-ARG","0325-2221","1852-1479","ANTHROPOLOGY","ESCI","544","0.7"," 81/139 ","0.8","Q3","0.4","0.1","0.27"," 109/139 ","Q4","Q3","42.1","21.94","0","0.053","0.343","Q3",
"Scripta-Revista Internacional de Literatura i Cultura Medieval i Moderna-International Journal of Medieval & Modern Literature & Culture","SCRIPTA","2340-4841","2340-4841","MEDIEVAL & RENAISSANCE STUDIES","ESCI","95","0.1"," N/A ","0.2","N/A","<0.1","<0.1","0.27"," 66/83 ","Q4","N/A","N/A","21.08","0","0.062","0.207","Q3",
"JOURNAL OF PLANT PROTECTION RESEARCH","J PLANT PROTECT RES","1427-4345","1899-007X","AGRONOMY","ESCI","943","0.7"," 91/125 ","N/A","N/A","0.7","0.3","0.26"," 87/125 ","Q3","Q3","27.6","30.80","0","0.075","N/A","N/A",
"JOURNAL OF PLANT PROTECTION RESEARCH","J PLANT PROTECT RES","1427-4345","1899-007X","PLANT SCIENCES","ESCI","943","0.7"," 224/265 ","N/A","N/A","0.7","0.3","0.26"," 212/265 ","Q3","Q4","15.7","20.19","0","0.075","N/A","N/A",
"COMPUTER MUSIC JOURNAL","COMPUT MUSIC J","0148-9267","1531-5169","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","409","0.4"," 162/169 ","0.6","Q4","0.3","0.8","0.26"," 142/169 ","Q3","Q4","4.4","16.27","0","0.024","0.186","Q4",
"COMPUTER MUSIC JOURNAL","COMPUT MUSIC J","0148-9267","1531-5169","MUSIC","AHCI","409","0.4"," N/A ","0.6","N/A","0.3","0.8","0.26"," 70/111 ","Q3","N/A","N/A","37.39","0","0.024","0.186","Q3",
"INTERNATIONAL JOURNAL OF MORPHOLOGY","INT J MORPHOL","0717-9502","0717-9367","ANATOMY & MORPHOLOGY","SCIE","1,795","0.4"," 20/22 ","0.5","Q4","0.3","0.1","0.26"," 20/22 ","Q4","Q4","11.4","11.36","0.001","0.159","0.07","Q4",
"Anadolu Arastirmalari-Anatolian Research","ANA ARAST-ANATOL RES","0569-9746","2667-629X","ARCHAEOLOGY","ESCI","9","0.2"," N/A ","N/A","N/A","0.2","<0.1","0.26"," 117/163 ","Q3","N/A","N/A","28.53","0","0.021","N/A","N/A",
"Anadolu Arastirmalari-Anatolian Research","ANA ARAST-ANATOL RES","0569-9746","2667-629X","HISTORY","ESCI","9","0.2"," 234/518 ","N/A","N/A","0.2","<0.1","0.26"," 364/519 ","Q3","Q2","54.9","29.96","0","0.021","N/A","N/A",
"Revista Direito GV","REV DIREITO GV","1808-2432","2317-6172","LAW","ESCI","143","0.2"," 316/421 ","0.4","Q3","0.2","0.1","0.26"," 300/421 ","Q3","Q4","25.1","28.86","0","0.071","0.232","Q3",
"Transport","TRANSPORT-VILNIUS","1648-4142","1648-3480","TRANSPORTATION SCIENCE & TECHNOLOGY","SCIE","1,009","1.3"," 50/72 ","1.4","Q3","1.2","0.1","0.25"," 55/72 ","Q4","Q3","31.3","24.31","0.001","0.145","0.263","Q3",
"SOUTHERN MEDICAL JOURNAL","SOUTH MED J","0038-4348","1541-8243","MEDICINE, GENERAL & INTERNAL","SCIE","3,792","1"," 168/325 ","1","Q3","0.9","0.2","0.25"," 182/329 ","Q3","Q3","48.5","44.83","0.002","0.339","0.338","Q2",
"Hellenic Journal of Nuclear Medicine","HELL J NUCL MED","1108-1430","1790-5427","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","467","0.9"," 166/204 ","0.9","Q4","0.9","0.1","0.25"," 169/204 ","Q4","Q4","18.9","17.40","0","0.086","0.21","Q4",
"Kardiochirurgia i Torakochirurgia Polska-Polish Journal of Thoracic and Cardiovascular Surgery","KARDIOCHIR TORAKOCHI","1731-5530","1897-4252","SURGERY","ESCI","349","0.6"," 239/290 ","0.9","Q4","0.6","0.1","0.25"," 240/290 ","Q4","Q4","17.8","17.41","0","0.076","0.25","Q4",
"Jebat-Malaysian Journal of History Politics and Strategic Studies","JEBAT","0126-5644","2180-0251","HISTORY","ESCI","55","0.2"," 234/518 ","0.2","Q3","0.1","<0.1","0.25"," 369/519 ","Q3","Q2","54.9","29.00","0","0.005","0.022","Q4",
"Muzikologija-Musicology","MUZIKOL-MUSICOL","1450-9814","2406-0976","MUSIC","ESCI","34","0.2"," N/A ","N/A","N/A","0.1","0.1","0.25"," 72/111 ","Q3","N/A","N/A","35.59","0","0.012","N/A","N/A",
"Business Systems Research Journal","BUS SYST RES J","1847-8344","1847-9375","BUSINESS","ESCI","216","1.2"," 230/302 ","1.2","Q4","1.2","0.1","0.24"," 235/302 ","Q4","Q4","24.0","22.35","0","0.051","0.201","Q4",
"Hipertension y Riesgo Vascular","HIPERTEN RIESGO VASC","1889-1837","1989-4805","CARDIAC & CARDIOVASCULAR SYSTEMS","ESCI","161","1.2"," 165/220 ","1","Q4","1","0.2","0.24"," 176/220 ","Q4","Q3","25.2","20.23","0","0.035","0.171","Q4",
"Hipertension y Riesgo Vascular","HIPERTEN RIESGO VASC","1889-1837","1989-4805","PERIPHERAL VASCULAR DISEASE","ESCI","161","1.2"," 77/96 ","1","Q4","1","0.2","0.24"," 80/96 ","Q4","Q4","20.3","17.19","0","0.035","0.171","Q4",
"Infocommunications Journal","INFOCOMMUNICATIONS J","2061-2079","2061-2125","TELECOMMUNICATIONS","ESCI","139","0.9"," 101/119 ","0.8","Q4","0.7","0.2","0.24"," 104/119 ","Q4","Q4","15.5","13.03","0","0.025","0.103","Q4",
"Journal of Advances in Information Technology","J ADV INFORM TECHNOL","1798-2340","1798-2340","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","269","0.9"," 203/249 ","N/A","N/A","0.8","0.1","0.24"," 204/251 ","Q4","Q4","18.7","18.92","0","0.037","N/A","N/A",
"Journal of Advances in Information Technology","J ADV INFORM TECHNOL","1798-2340","1798-2340","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","ESCI","269","0.9"," 146/169 ","N/A","N/A","0.8","0.1","0.24"," 148/169 ","Q4","Q4","13.9","12.72","0","0.037","N/A","N/A",
"Interdisciplinary Description of Complex Systems","INTERDISCIP DESCR CO","1334-4684","1334-4676","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","278","0.6"," 155/263 ","0.6","Q3","0.5","0.2","0.24"," 165/263 ","Q3","Q3","41.3","37.45","0","0.063","0.143","Q3",
"Journal of Media Business Studies","J MEDIA BUS STUD","1652-2354","2376-2977","BUSINESS","ESCI","336","0.6"," 267/302 ","2","Q3","0.6","0.3","0.24"," 235/302 ","Q4","Q4","11.8","22.35","0","0.084","0.506","Q3",
"Baltic Journal of English Language Literature and Culture","BALT J ENGL LANG LIT","1691-9971","2501-0395","LANGUAGE & LINGUISTICS","ESCI","13","0.3"," N/A ","0.1","N/A","0.3","<0.1","0.24"," 266/393 ","Q3","N/A","N/A","32.44","0","0.014","0.169","Q3",
"Mires and Peat","MIRES PEAT","1819-754X","1819-754X","ENVIRONMENTAL SCIENCES","SCIE","832","1.5"," 292/358 ","1.6","Q4","1.4","0.5","0.23"," 325/359 ","Q4","Q4","18.6","9.61","0.001","0.117","0.38","Q4",
"World Cancer Research Journal","WORLD CANCER RES J","2372-3416","2372-3416","ONCOLOGY","ESCI","325","1.2"," 273/322 ","1.1","Q4","0.8","0.4","0.23"," 285/322 ","Q4","Q4","15.4","11.65","0","0.052","0.121","Q4",
"EAI Endorsed Transactions on Scalable Information Systems","EAI ENDORSED TRANS S","2032-9407","2032-9407","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","308","1.1"," 194/249 ","1.1","Q4","0.9","0.2","0.23"," 208/251 ","Q4","Q4","22.3","17.33","0","0.068","0.157","Q4",
"Ecosistemas","ECOSISTEMAS","1697-2473","N/A","ECOLOGY","ESCI","542","0.8"," 166/195 ","0.8","Q4","0.7","0.6","0.23"," 164/195 ","Q4","Q4","15.1","16.15","0","0.073","0.181","Q4",
"Geopersia","GEOPERSIA","2228-7817","2228-7817","GEOSCIENCES, MULTIDISCIPLINARY","ESCI","215","0.8"," 214/253 ","0.9","Q4","0.8","0.1","0.23"," 211/253 ","Q4","Q4","15.6","16.80","0","0.052","0.243","Q4",
"Pathology and Laboratory Medicine International","PATHOL LAB MED INT","N/A","1179-2698","PATHOLOGY","ESCI","75","0.8"," 75/88 ","0.6","Q4","0.8","0.2","0.23"," 79/88 ","Q4","Q4","15.3","10.80","0","0.002","0.085","Q4",
"Anthropology & Aging","ANTHROPOL AGING","2374-2267","2374-2267","GERONTOLOGY","ESCI","122","0.7"," 43/47 ","1.5","Q4","0.5","0.6","0.23"," 44/48 ","Q4","Q4","9.6","9.38","0","0.037","0.339","Q4",
"International Journal of Gaming and Computer-Mediated Simulations","INT J GAMING COMPUT-","1942-3888","1942-3896","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","ESCI","340","0.7"," 152/169 ","1","Q4","0.6","0.1","0.23"," 149/169 ","Q4","Q4","10.4","12.13","0","0.021","0.193","Q4",
"Urology Annals","UROL ANNALS","0974-7796","0974-7834","UROLOGY & NEPHROLOGY","ESCI","875","0.7"," 109/126 ","0.9","Q4","0.7","0.1","0.23"," 108/126 ","Q4","Q4","13.9","14.68","0.001","0.197","0.261","Q4",
"Journal of Exotic Pet Medicine","J EXOT PET MED","1557-5063","1931-6283","VETERINARY SCIENCES","SCIE","563","0.5"," 133/167 ","0.5","Q4","0.4","0.1","0.23"," 136/168 ","Q4","Q4","20.7","19.35","0","0.051","0.099","Q4",
"Nutricion Hospitalaria","NUTR HOSP","0212-1611","1699-5198","NUTRITION & DIETETICS","SCIE","4,390","1.2"," 93/114 ","1.2","Q4","1.1","0.3","0.22"," 93/114 ","Q4","Q4","18.9","18.86","0.002","0.382","0.214","Q4",
"Australian Journal of Emergency Management","AUST J EMERG MANAG","1324-1540","1324-1540","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","687","1.1"," 331/403 ","1.2","Q4","1","<0.1","0.22"," 362/403 ","Q4","Q4","18.0","10.30","0","0.073","0.275","Q4",
"MODELING IDENTIFICATION AND CONTROL","MODEL IDENT CONTROL","0332-7353","1890-1328","AUTOMATION & CONTROL SYSTEMS","SCIE","389","0.7"," 76/84 ","1.2","Q4","0.6","0.2","0.22"," 72/84 ","Q3","Q4","10.1","14.88","0","0.034","0.239","Q4",
"MODELING IDENTIFICATION AND CONTROL","MODEL IDENT CONTROL","0332-7353","1890-1328","COMPUTER SCIENCE, CYBERNETICS","SCIE","389","0.7"," 27/32 ","1.2","Q4","0.6","0.2","0.22"," 24/32 ","Q3","Q4","17.2","26.56","0","0.034","0.239","Q4",
"Neotropical Biology and Conservation","NEOTROP BIOL CONSERV","N/A","2236-3777","BIODIVERSITY CONSERVATION","ESCI","260","0.7"," 64/74 ","N/A","N/A","0.7","0.2","0.22"," 60/74 ","Q4","Q4","14.2","19.59","0","0.062","N/A","N/A",
"Neotropical Biology and Conservation","NEOTROP BIOL CONSERV","N/A","2236-3777","ECOLOGY","ESCI","260","0.7"," 171/195 ","N/A","N/A","0.7","0.2","0.22"," 169/195 ","Q4","Q4","12.6","13.59","0","0.062","N/A","N/A",
"Neotropical Biology and Conservation","NEOTROP BIOL CONSERV","N/A","2236-3777","ZOOLOGY","ESCI","260","0.7"," 138/180 ","N/A","N/A","0.7","0.2","0.22"," 166/180 ","Q4","Q4","23.6","8.06","0","0.062","N/A","N/A",
"Brazilian Journal of Pharmaceutical Sciences","BRAZ J PHARM SCI","1984-8250","2175-9790","PHARMACOLOGY & PHARMACY","SCIE","2,115","0.6"," 326/354 ","1.1","Q4","0.6","0.1","0.22"," 309/354 ","Q4","Q4","8.1","12.85","0.001","0.224","0.139","Q4",
"Rehabilitation Research Policy and Education","REHABIL RES POL EDUC","2168-6653","2168-6661","REHABILITATION","ESCI","128","0.4"," 158/169 ","0.4","Q4","0.4","0.1","0.22"," 154/169 ","Q4","Q4","6.8","9.17","0","0.023","0.12","Q4",
"Grundwasser","GRUNDWASSER","1430-483X","1432-1165","ENVIRONMENTAL SCIENCES","SCIE","187","1.1"," 317/358 ","0.9","Q4","0.9","0.1","0.21"," 330/359 ","Q4","Q4","11.6","8.22","0","0.033","0.169","Q4",
"Grundwasser","GRUNDWASSER","1430-483X","1432-1165","WATER RESOURCES","SCIE","187","1.1"," 105/127 ","0.9","Q4","0.9","0.1","0.21"," 111/127 ","Q4","Q4","17.7","12.99","0","0.033","0.169","Q4",
"LETTERS IN ORGANIC CHEMISTRY","LETT ORG CHEM","1570-1786","1875-6255","CHEMISTRY, ORGANIC","SCIE","1,005","0.7"," 52/58 ","0.6","Q4","0.7","0.3","0.21"," 49/58 ","Q4","Q4","11.2","16.38","0","0.091","0.076","Q4",
"Journal of Endometriosis and Pelvic Pain Disorders","J ENDOMETR PELVIC PA","2284-0265","2284-0273","OBSTETRICS & GYNECOLOGY","ESCI","261","0.6"," 116/136 ","0.7","Q4","0.5","0.1","0.21"," 117/136 ","Q4","Q4","15.1","14.34","0","0.057","0.208","Q4",
"International Journal of Business Data Communications and Networking","INT J BUS DATA COMMU","1548-0631","1548-064X","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","40","0.5"," 229/249 ","0.5","Q4","0.5","N/A","0.21"," 213/251 ","Q4","Q4","8.2","15.34","0","0.008","0.095","Q4",
"Tribology-Materials Surfaces & Interfaces","TRIBOL-MATER SURF IN","1751-5831","1751-584X","MATERIALS SCIENCE, COATINGS & FILMS","ESCI","448","1.6"," 18/23 ","1.8","Q4","1.4","0.4","0.2"," 20/23 ","Q4","Q4","23.9","15.22","0","0.063","0.28","Q4",
"Canadian Journal of Chemistry","CAN J CHEM","0008-4042","1480-3291","CHEMISTRY, MULTIDISCIPLINARY","SCIE","6,925","1.1"," 167/230 ","0.9","Q4","1","0.3","0.2"," 171/231 ","Q3","Q3","27.6","26.19","0.001","0.174","0.16","Q3",
"Structural Engineering International","STRUCT ENG INT","1016-8664","1683-0350","CONSTRUCTION & BUILDING TECHNOLOGY","SCIE","1,365","1.1"," 67/91 ","1.2","Q4","1","0.3","0.2"," 72/91 ","Q4","Q3","26.9","21.43","0.001","0.175","0.269","Q3",
"Structural Engineering International","STRUCT ENG INT","1016-8664","1683-0350","ENGINEERING, CIVIL","SCIE","1,365","1.1"," 132/181 ","1.2","Q3","1","0.3","0.2"," 146/181 ","Q4","Q3","27.3","19.61","0.001","0.175","0.269","Q3",
"Journal of Osseointegration","J OSSEOINTEGRATION","2036-413X","2036-4121","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","136","0.5"," 131/157 ","0.6","Q4","0.4","0.2","0.2"," 138/157 ","Q4","Q4","16.9","12.42","0","0.029","0.1","Q4",
"INDIAN JOURNAL OF CANCER","INDIAN J CANCER","0019-509X","1998-4774","ONCOLOGY","SCIE","1,501","0.9"," 293/322 ","1.1","Q4","0.9","0.1","0.19"," 289/322 ","Q4","Q4","9.2","10.40","0.001","0.193","0.269","Q4",
"Journal of Geodetic Science","J GEOD SCI","2081-9919","2081-9943","REMOTE SENSING","ESCI","206","0.9"," 52/62 ","0.9","Q4","0.8","0.2","0.19"," 51/62 ","Q4","Q4","16.9","18.55","0","0.033","0.23","Q4",
"Acta Botanica Mexicana","ACTA BOT MEX","N/A","2448-7589","PLANT SCIENCES","SCIE","682","0.7"," 224/265 ","0.9","Q4","0.7","0.2","0.19"," 237/265 ","Q4","Q4","15.7","10.75","0","0.094","0.187","Q4",
"Foro Internacional","FORO INT","0185-013X","2448-6523","INTERNATIONAL RELATIONS","ESCI","156","0.5"," 127/165 ","0.5","Q4","0.5","0.2","0.19"," 139/165 ","Q4","Q4","23.3","16.06","0","0.052","0.252","Q4",
"Eurasian Mining","EURASIAN MIN","2072-0823","2414-0120","MINING & MINERAL PROCESSING","ESCI","105","0.4"," 30/31 ","0.5","Q4","0.4","<0.1","0.19"," 29/31 ","Q4","Q4","4.8","8.06","0","0.021","0.071","Q4",
"COMBUSTION EXPLOSION AND SHOCK WAVES","COMBUST EXPLO SHOCK+","0010-5082","1573-8345","ENERGY & FUELS","SCIE","2,338","0.9"," 155/170 ","0.9","Q4","0.6","0.1","0.18"," 156/173 ","Q3","Q4","9.1","10.12","0.001","0.128","0.163","Q4",
"COMBUSTION EXPLOSION AND SHOCK WAVES","COMBUST EXPLO SHOCK+","0010-5082","1573-8345","ENGINEERING, CHEMICAL","SCIE","2,338","0.9"," 139/170 ","0.9","Q4","0.6","0.1","0.18"," 135/171 ","Q3","Q4","18.5","21.35","0.001","0.128","0.163","Q4",
"COMBUSTION EXPLOSION AND SHOCK WAVES","COMBUST EXPLO SHOCK+","0010-5082","1573-8345","ENGINEERING, MULTIDISCIPLINARY","SCIE","2,338","0.9"," 111/179 ","0.9","Q3","0.6","0.1","0.18"," 133/180 ","Q3","Q3","38.3","26.39","0.001","0.128","0.163","Q3",
"COMBUSTION EXPLOSION AND SHOCK WAVES","COMBUST EXPLO SHOCK+","0010-5082","1573-8345","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","2,338","0.9"," 382/438 ","0.9","Q4","0.6","0.1","0.18"," 379/438 ","Q3","Q4","12.9","13.58","0.001","0.128","0.163","Q4",
"COMBUSTION EXPLOSION AND SHOCK WAVES","COMBUST EXPLO SHOCK+","0010-5082","1573-8345","THERMODYNAMICS","SCIE","2,338","0.9"," 64/76 ","0.9","Q4","0.6","0.1","0.18"," 64/76 ","Q3","Q4","16.4","16.45","0.001","0.128","0.163","Q4",
"Media History","MEDIA HIST","1368-8804","1469-9729","COMMUNICATION","ESCI","264","0.4"," 187/227 ","0.4","Q4","0.4","<0.1","0.18"," 188/227 ","Q4","Q4","17.8","17.40","0","0.1","0.3","Q3",
"Communications in Mathematics and Applications","COMMUN MATH APPL","0976-5905","0975-8607","MATHEMATICS","ESCI","133","0.2"," 464/489 ","0.3","Q4","0.2","<0.1","0.18"," 472/489 ","Q4","Q4","5.2","3.58","0","0.044","0.063","Q4",
"Revista Portuguesa de Historia","REV PORT HIST","0870-4147","2183-3796","HISTORY","ESCI","70","0.2"," 234/518 ","0.3","Q2","0.2","<0.1","0.18"," 409/519 ","Q4","Q2","54.9","21.29","0","0.022","0.202","Q3",
"RUSSIAN JOURNAL OF ELECTROCHEMISTRY","RUSS J ELECTROCHEM+","1023-1935","1608-3342","ELECTROCHEMISTRY","SCIE","2,138","1.1"," 40/45 ","1","Q4","0.9","0.2","0.17"," 39/45 ","Q4","Q4","12.2","14.44","0.001","0.162","0.137","Q4",
"Chemistry & Chemical Technology","CHEM CHEM TECHOL","1996-4196","1996-4196","CHEMISTRY, MULTIDISCIPLINARY","ESCI","673","1"," 174/230 ","1","Q4","0.4","0.1","0.17"," 180/231 ","Q4","Q4","24.6","22.29","0","0.056","0.078","Q4",
"MM Science Journal","MM SCI J","1803-1269","1805-0476","ENGINEERING, MECHANICAL","ESCI","478","0.6"," 163/180 ","0.5","Q4","0.3","0.1","0.17"," 160/180 ","Q4","Q4","9.7","11.39","0","0.079","0.065","Q4",
