"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"Journal of the Belgian Society of Radiology","J BELG SOC RADIOL","2514-8281","2514-8281","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","347","1","Q4","0.23"," 159/204 ","1.6","Q3","1","0.4"," 175/204 ","Q4","14.46","0","0.105","0.382","22.3","Q3",
"Mirovaya Ekonomika i Mezhdunarodnye Otnosheniya","MIROVAYA EKON MEZHD","0131-2227","0131-2227","INTERNATIONAL RELATIONS","ESCI","336","0.4","Q4","0.23"," 132/165 ","0.3","Q4","0.2","0.1"," 135/165 ","Q4","18.48","0.001","0.127","0.093","20.3","Q4",
"Transactions of FAMENA","T FAMENA","1333-1124","1333-1124","ENGINEERING, MECHANICAL","SCIE","333","1.4","Q3","0.26"," 123/180 ","1.1","Q4","0.5","0.2"," 147/180 ","Q4","18.61","0","0.033","0.102","31.9","Q4",
"Transactions of FAMENA","T FAMENA","1333-1124","1333-1124","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","333","1.4","Q4","0.26"," 349/438 ","1.1","Q4","0.5","0.2"," 352/438 ","Q4","19.75","0","0.033","0.102","20.4","Q4",
"JOURNAL OF THE SOCIETY OF LEATHER TECHNOLOGISTS AND CHEMISTS","J SOC LEATH TECH CH","0144-0322","0144-0322","MATERIALS SCIENCE, TEXTILES","SCIE","330","0.3","Q4","0.14"," 27/29 ","0.3","Q4","0.2","0.1"," 26/29 ","Q4","12.07","0","0.009","0.028","8.6","Q4",
"Journal of Entrepreneurship Management and Innovation","J ENTREP MANAG INNOV","2299-7075","2299-7326","BUSINESS","ESCI","329","2.3","Q3","0.47"," 163/302 ","1.8","Q3","2.1","0.9"," 185/302 ","Q3","38.91","0","0.059","0.259","46.2","Q4",
"Central European Forestry Journal","CENT EURO FOR J","2454-034X","2454-0358","FORESTRY","ESCI","312","1.4","Q2","0.51"," 44/89 ","1.6","Q3","1.3","0.8"," 48/89 ","Q3","46.63","0","0.059","0.281","51.1","Q3",
"Distinktion-Journal of Social Theory","DISTINKTION","1600-910X","2159-9149","SOCIOLOGY","ESCI","310","1.4","Q2","0.55"," 106/217 ","1.3","Q3","1.3","0.4"," 130/217 ","Q3","40.32","0.001","0.151","0.7","51.4","Q2",
"Critical and Radical Social Work","CRIT RADIC SOC WORK","2049-8608","2049-8675","SOCIAL WORK","ESCI","308","1.4","Q2","0.8"," 35/91 ","1.2","Q3","0.9","1"," 30/91 ","Q2","67.58","0","0.073","0.273","62.1","Q4",
"Glasnik Matematicki","GLAS MAT","0017-095X","1846-7989","MATHEMATICS","SCIE","305","0.5","Q3","0.33"," 325/489 ","0.5","Q3","0.5","<0.1"," 417/489 ","Q4","14.83","0","0.065","0.318","33.6","Q3",
"Glasnik Matematicki","GLAS MAT","0017-095X","1846-7989","MATHEMATICS, APPLIED","SCIE","305","0.5","Q4","0.33"," 281/331 ","0.5","Q4","0.5","<0.1"," 268/331 ","Q4","19.18","0","0.065","0.318","15.3","Q3",
"LCGC EUROPE","LC GC EUR","1471-6577","1471-6577","CHEMISTRY, ANALYTICAL","SCIE","301","0.8","Q4","0.16"," 96/106 ","0.8","Q4","0.4","0.4"," 98/106 ","Q4","8.02","0","0.028","0.094","9.9","Q4",
"Decision","DECISION-INDIA","0304-0941","2197-1722","MANAGEMENT","ESCI","288","1.5","Q3","0.34"," 286/401 ","1.4","Q4","1.4","0.1"," 296/402 ","Q3","26.49","0","0.049","0.228","28.8","Q4",
"REVISTA DE METALURGIA","REV METAL MADRID","0034-8570","1988-4222","METALLURGY & METALLURGICAL ENGINEERING","SCIE","286","0.6","Q4","0.17"," 75/90 ","0.5","Q4","0.5","0.1"," 71/91 ","Q4","22.53","0","0.015","0.069","17.2","Q4",
"Journal of the International Association for Shell and Spatial Structures","J INT ASSOC SHELL SP","1028-365X","1996-9015","ENGINEERING, CIVIL","ESCI","283","1.1","Q3","0.16"," 132/181 ","0.6","Q4","1","<0.1"," 155/181 ","Q4","14.64","0","0.037","0.168","27.3","Q4",
"KOREAN JOURNAL OF PLANT TAXONOMY","KOREAN J PLANT TAXON","1225-8318","2466-1546","PLANT SCIENCES","ESCI","279","0.8","Q4","0.22"," 216/265 ","N/A","N/A","0.5","0.2"," 227/265 ","Q4","14.53","0","0.03","N/A","18.7","N/A",
"Advancements in Life Sciences","ADV LIFE SCI-PAK","2310-5380","2310-5380","BIOLOGY","ESCI","278","0.9","Q3","0.27"," 81/109 ","0.8","Q4","0.8","0.1"," 82/109 ","Q4","25.23","0","0.052","0.116","26.1","Q4",
"AGROCHIMICA","AGROCHIMICA","0002-1857","N/A","CHEMISTRY, APPLIED","SCIE","270","0.6","Q4","0.09"," 64/74 ","0.7","Q4","0.6","0.1"," 66/74 ","Q4","11.49","0","0.023","0.092","14.2","Q4",
"AGROCHIMICA","AGROCHIMICA","0002-1857","N/A","SOIL SCIENCE","SCIE","270","0.6","Q4","0.09"," 46/49 ","0.7","Q4","0.6","0.1"," 49/49 ","Q4","1.02","0","0.023","0.092","7.1","Q4",
"Mining Technology-Transactions of the Institutions of Mining and Metallurgy","MIN TECHNOL","2572-6668","2572-6676","MINING & MINERAL PROCESSING","ESCI","266","1.8","Q3","0.29"," 17/31 ","1.9","Q2","1.7","0.7"," 25/31 ","Q4","20.97","0","0.07","0.363","46.8","Q2",
"Moscow University Geology Bulletin","MOSC UNIV GEOL BULL","0145-8752","1934-8436","GEOLOGY","ESCI","265","0.3","Q4","0.14"," 55/60 ","0.3","Q4","0.1","0.1"," 54/60 ","Q4","10.83","0","0.035","0.054","9.2","Q4",
"Ambix","AMBIX","0002-6980","1745-8234","HISTORY & PHILOSOPHY OF SCIENCE","AHCI, SCIE","261","0.3","Q3","0.34"," 72/104 ","0.5","Q3","0.3","0.4"," 65/104 ","Q3","37.98","0","0.042","0.271","31.3","Q3",
"Asian Journal of Comparative Politics","ASIAN J COMP POLITIC","2057-8911","2057-892X","POLITICAL SCIENCE","ESCI","256","1","Q3","0.47"," 185/317 ","1","Q3","0.8","0.1"," 204/317 ","Q3","35.80","0","0.107","0.291","41.8","Q4",
"Schizophrenia Research and Treatment","SCHIZOPHR RES TREAT","2090-2085","2090-2093","PSYCHIATRY","ESCI","255","3.6","Q1","0.52"," 66/276 ","2.1","Q3","3.6","<0.1"," 178/276 ","Q3","35.69","0","0.025","0.764","76.3","Q3",
"International Energy Journal","INT ENERGY J","1513-718X","1513-718X","ENERGY & FUELS","ESCI","247","0.5","Q4","0.1"," 164/170 ","0.7","Q4","0.5","0.2"," 168/173 ","Q4","3.18","0","0.03","0.095","3.8","Q4",
"Anthropology in Action-Journal for Applied Anthropology in Policy and Practice","ANTHROPOL ACTION","0967-201X","1752-2285","ANTHROPOLOGY","ESCI","240","1.1","Q2","0.73"," 56/139 ","1","Q3","1.1","0.2"," 64/139 ","Q2","54.32","0","0.072","0.385","60.1","Q3",
"Japan Forum","JPN FORUM","0955-5803","1469-932X","AREA STUDIES","ESCI","239","0.6","Q2","0.68"," 87/176 ","0.6","Q3","0.6","<0.1"," 88/176 ","Q2","50.28","0","0.096","0.341","50.9","Q3",
"Serbian Journal of Management","SERB J MANAG","1452-4864","1452-4864","MANAGEMENT","ESCI","237","0.8","Q4","0.18"," 343/401 ","0.7","Q4","0.7","<0.1"," 348/402 ","Q4","13.56","0","0.023","0.091","14.6","Q4",
"AATCC Journal of Research","AATCC J RES","2472-3444","2330-5517","MATERIALS SCIENCE, TEXTILES","SCIE","237","0.6","Q4","0.18"," 22/29 ","0.8","Q3","0.6","0.2"," 23/29 ","Q4","22.41","0","0.045","0.118","25.9","Q3",
"Sucht-Zeitschrift fur Wissenschaft und Praxis","SUCHT","0939-5911","1664-2856","SUBSTANCE ABUSE","ESCI","236","1.3","Q4","0.55"," 42/55 ","0.8","Q4","1","0.9"," 36/55 ","Q3","35.45","0","0.049","0.218","24.5","Q4",
"Journal of the Indian Ocean Region","J INDIAN OCEAN REG","1948-0881","1948-108X","AREA STUDIES","ESCI","232","0.9","Q2","1.11"," 57/176 ","1.7","Q1","0.8","0.4"," 52/176 ","Q2","70.74","0","0.066","0.462","67.9","Q2",
"Journal of Critical Care Medicine","J CRIT CARE MED","2393-1809","2393-1817","CRITICAL CARE MEDICINE","ESCI","225","0.9","Q4","0.2"," 43/54 ","1.1","Q4","0.8","0.2"," 45/55 ","Q4","19.09","0","0.073","0.275","21.3","Q4",
"Economic and Social Changes-Facts Trends Forecast","ECON SOC CHANG","2307-0331","2312-9824","ECONOMICS","ESCI","225","0.5","Q4","0.17"," 489/597 ","0.4","Q4","0.3","0.1"," 500/600 ","Q4","16.75","0","0.059","0.076","18.2","Q4",
"Bulletin of Mathematical Analysis and Applications","BULL MATH ANAL APPL","1821-1291","1821-1291","MATHEMATICS","ESCI","214","0.5","Q3","0.37"," 325/489 ","0.5","Q3","0.5","0.1"," 393/489 ","Q4","19.73","0","0.022","0.146","33.6","Q4",
"OPTICAL MEMORY AND NEURAL NETWORKS","OPT MEMORY NEURAL","1060-992X","1934-7898","OPTICS","ESCI","212","1","Q4","0.27"," 99/119 ","N/A","N/A","0.7","0.1"," 101/120 ","Q4","16.25","0","0.032","N/A","17.2","N/A",
"Voprosy Obrazovaniya-Educational Studies Moscow","VOPR OBRAZOVANIYA-ED","1814-9545","1814-9545","EDUCATION, SCIENTIFIC DISCIPLINES","ESCI","211","0.7","Q4","0.36"," 64/85 ","0.7","Q4","0.6","0.1"," 59/85 ","Q3","31.18","0","0.083","0.199","25.3","Q3",
"Journal of Contemporary East Asia Studies","J CONTEM E ASIA STUD","2476-1028","2476-1036","AREA STUDIES","ESCI","201","2.6","Q1","1.46"," 4/176 ","N/A","N/A","2.3","0.2"," 32/176 ","Q1","82.10","0","0.096","N/A","98.0","N/A",
"Fat Studies-An Interdisciplinary Journal of Body Weight and Society","FAT STUD","2160-4851","2160-486X","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","199","0.8","Q3","0.53"," 139/263 ","N/A","N/A","0.8","<0.1"," 130/263 ","Q2","50.76","0","0.073","N/A","47.3","N/A",
"Journal of Aeronautics Astronautics and Aviation","J AERONAUT ASTRONAUT","1990-7710","1990-7710","ENGINEERING, AEROSPACE","ESCI","194","0.9","Q3","0.24"," 35/52 ","0.7","Q4","0.6","0.3"," 40/52 ","Q4","24.04","0","0.023","0.071","33.7","Q4",
"Sante Mentale au Quebec","SANTE MENT QUE","0383-6320","1708-3923","PSYCHIATRY","ESCI","193","0.4","Q4","0.07"," 255/276 ","0.3","Q4","0.4","<0.1"," 269/276 ","Q4","2.72","0","0.018","0.096","7.8","Q4",
"Economia Sociedad y Territorio","ECON SOC TERRIT","1405-8421","2448-6183","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","192","0.3","Q3","0.08"," 197/263 ","0.4","Q3","0.3","<0.1"," 214/263 ","Q4","18.82","0","0.035","0.123","25.3","Q3",
"Momona Ethiopian Journal of Science","MOMONA ETHIOP J SCI","2073-073X","2073-073X","MULTIDISCIPLINARY SCIENCES","ESCI","190","0.3","Q4","0.06"," 114/134 ","0.6","Q3","0.3","<0.1"," 118/135 ","Q4","12.96","0","0.015","0.102","15.3","Q3",
"Cuadernos de Gestion","CUAD GEST","1131-6837","1988-2157","BUSINESS","ESCI","189","1.8","Q3","0.35"," 201/302 ","1.1","Q4","1.6","0.6"," 217/302 ","Q3","28.31","0","0.027","0.146","33.6","Q4",
"Cuadernos de Gestion","CUAD GEST","1131-6837","1988-2157","MANAGEMENT","ESCI","189","1.8","Q3","0.35"," 265/401 ","1.1","Q4","1.6","0.6"," 293/402 ","Q3","27.24","0","0.027","0.146","34.0","Q4",
"Journal of Science in Sport and Exercise","J SCI SPORT EXERC","2096-6709","2662-1371","SPORT SCIENCES","ESCI","189","1.1","Q3","0.42"," 91/127 ","N/A","N/A","1.1","0.4"," 88/127 ","Q3","31.10","0","0.075","N/A","28.7","N/A",
"Journal of HIV-AIDS & Social Services","J HIV-AIDS SOC SERV","1538-1501","1538-151X","SOCIAL WORK","ESCI","188","0.4","Q4","0.32"," 78/91 ","0.7","Q4","0.4","1.7"," 76/91 ","Q4","17.03","0","0.056","0.289","14.8","Q4",
"GULF AND CARIBBEAN RESEARCH","GULF CARIBB RES","1528-0470","2572-1410","MARINE & FRESHWATER BIOLOGY","ESCI","186","1.5","Q3","0.42"," 61/119 ","N/A","N/A","1.5","0.1"," 77/119 ","Q3","35.71","0","0.027","N/A","49.2","N/A",
"Journal of Education-US","J EDUC-US","0022-0574","2515-5741","EDUCATION & EDUCATIONAL RESEARCH","ESCI","185","0.6","Q3","0.26"," 555/756 ","0.7","Q3","0.6","<0.1"," 584/756 ","Q4","22.82","0","0.072","0.158","26.7","Q4",
"PHYSIKALISCHE MEDIZIN REHABILITATIONSMEDIZIN KURORTMEDIZIN","PHYS MED REHAB KUROR","0940-6689","1439-085X","REHABILITATION","SCIE","183","0.5","Q4","0.22"," 153/169 ","0.5","Q4","0.4","0.1"," 154/169 ","Q4","9.17","0","0.04","0.117","9.8","Q4",
"PHYSIKALISCHE MEDIZIN REHABILITATIONSMEDIZIN KURORTMEDIZIN","PHYS MED REHAB KUROR","0940-6689","1439-085X","SPORT SCIENCES","SCIE","183","0.5","Q4","0.22"," 114/127 ","0.5","Q4","0.4","0.1"," 112/127 ","Q4","12.20","0","0.04","0.117","10.6","Q4",
"Civil Engineering Infrastructures Journal-CEIJ","CIV ENG INFRASTRUCT","2322-2093","2423-6691","ENGINEERING, CIVIL","ESCI","181","1","Q4","0.16"," 141/181 ","0.8","Q4","0.5","0.1"," 155/181 ","Q4","14.64","0","0.018","0.082","22.4","Q4",
"Psychology-Journal of the Higher School of Economics","PSYCHOL-J HIGH SCH E","1813-8918","1813-8918","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","181","0.5","Q4","0.15"," 181/218 ","0.4","Q4","0.5","0.1"," 183/218 ","Q4","16.28","0","0.052","0.12","17.2","Q4",
"mLife","MLIFE","2097-1699","2770-100X","MICROBIOLOGY","ESCI","180","4.5","Q1","0.83"," 39/161 ","4.5","Q2","4.3","0.9"," 62/161 ","Q2","61.80","0","0.08","1.344","76.1","Q1",
"IET Cyber-systems and Robotics","IET CYBER-SYST ROBOT","N/A","2631-6315","AUTOMATION & CONTROL SYSTEMS","ESCI","180","1.5","Q3","0.3"," 61/84 ","1.9","Q3","1.4","0.3"," 64/84 ","Q4","24.40","0","0.068","0.418","28.0","Q3",
"IET Cyber-systems and Robotics","IET CYBER-SYST ROBOT","N/A","2631-6315","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","ESCI","180","1.5","Q4","0.3"," 154/197 ","1.9","Q3","1.4","0.3"," 159/198 ","Q4","19.95","0","0.068","0.418","22.1","Q3",
"IET Cyber-systems and Robotics","IET CYBER-SYST ROBOT","N/A","2631-6315","ROBOTICS","ESCI","180","1.5","Q4","0.3"," 35/46 ","1.9","Q4","1.4","0.3"," 37/46 ","Q4","20.65","0","0.068","0.418","25.0","Q3",
"International Journal of Applied Mathematics & Statistics","INT J APPL MATH STAT","0973-1377","0973-7545","MATHEMATICS, APPLIED","ESCI","176","0.3","Q4","0.07"," 309/331 ","0.2","Q4","0.3","0.3"," 329/331 ","Q4","0.76","0","0.025","0.067","6.8","Q4",
"Journal of Reports in Pharmaceutical Sciences","J REP PHARM SCI","2322-1232","2322-5106","PHARMACOLOGY & PHARMACY","ESCI","175","0.7","Q4","0.15"," 317/354 ","N/A","N/A","0.7","N/A"," 329/354 ","Q4","7.20","0","0.037","N/A","10.6","N/A",
"Journal of Modern Jewish Studies","J MOD JEW STUD","1472-5886","1472-5894","HUMANITIES, MULTIDISCIPLINARY","ESCI","174","0.4","N/A","0.84"," N/A ","0.5","N/A","0.4","0.2"," 90/406 ","Q1","77.96","0.001","0.112","0.422","N/A","Q1",
"Nordic Social Work Research","NORD SOC WORK RES","2156-857X","2156-8588","SOCIAL WORK","ESCI","171","1.3","Q2","1.07"," 45/91 ","N/A","N/A","1.1","0.6"," 11/91 ","Q1","88.46","0","0.045","N/A","51.1","N/A",
"Current Proteomics","CURR PROTEOMICS","1570-1646","1875-6247","BIOCHEMICAL RESEARCH METHODS","SCIE","171","0.5","Q4","0.16"," 84/85 ","0.3","Q4","0.4","0.1"," 84/85 ","Q4","1.76","0","0.025","0.061","1.8","Q4",
"Current Proteomics","CURR PROTEOMICS","1570-1646","1875-6247","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","171","0.5","Q4","0.16"," 307/313 ","0.3","Q4","0.4","0.1"," 303/313 ","Q4","3.35","0","0.025","0.061","2.1","Q4",
"South African Journal of African Languages","S AFR J AFR LANG","0257-2117","2305-1159","LANGUAGE & LINGUISTICS","ESCI","171","0.4","N/A","0.33"," N/A ","0.3","N/A","0.3","0.2"," 234/393 ","Q3","40.59","0","0.051","0.15","N/A","Q3",
"Journal of Student Financial Aid","J STUD FINANC AID","0884-9153","0884-9153","EDUCATION & EDUCATIONAL RESEARCH","ESCI","167","0.9","Q3","0.47"," 457/756 ","0.9","Q3","0.7","0.4"," 476/756 ","Q3","37.10","0","0.026","0.258","39.6","Q3",
"Journal of Antitrust Enforcement","J ANTITRUST ENFORC","2050-0688","2050-0696","LAW","ESCI","161","0.6","Q2","0.76"," 186/421 ","0.7","Q2","0.5","0.2"," 166/421 ","Q2","60.69","0","0.082","0.318","55.9","Q2",
"PRACTICAL GASTROENTEROLOGY","PRACT GASTROENTEROL","0277-4208","0277-4208","GASTROENTEROLOGY & HEPATOLOGY","ESCI","161","0.3","Q4","0.02"," 136/143 ","0.2","Q4","0.3","<0.1"," 141/143 ","Q4","1.75","0","0.014","0.046","5.2","Q4",
"Current Emergency and Hospital Medicine Reports","CURR EMERG HOSP ME R","2167-4884","2167-4884","EMERGENCY MEDICINE","ESCI","160","1.4","Q3","0.41"," 29/54 ","0.9","Q3","1.4","<0.1"," 41/54 ","Q4","25.00","0","0.048","0.25","47.2","Q3",
"Enfance","ENFANCE","0013-7545","1969-6981","PSYCHOLOGY, DEVELOPMENTAL","ESCI","152","0.1","Q4","0.05"," 91/91 ","0.2","Q4","0.1","<0.1"," 90/91 ","Q4","1.65","0","0.009","0.042","0.5","Q4",
"Politeia-Journal of Political Theory Political Philosophy and Sociology of Politics","POLITEIA-RUSSIA","2078-5089","2587-5914","POLITICAL SCIENCE","ESCI","150","0.3","Q4","0.1"," 264/317 ","0.3","Q4","0.1","0.1"," 273/317 ","Q4","14.04","0","0.049","0.147","16.9","Q4",
"Asian Journal of International Law","ASIAN J INT LAW","2044-2513","2044-2521","LAW","ESCI","138","0.7","Q2","0.88"," 171/421 ","0.8","Q2","0.7","<0.1"," 142/421 ","Q2","66.39","0","0.055","0.296","59.5","Q2",
"Psychiatria i Psychologia Kliniczna-JOURNAL OF PSYCHIATRY AND CLINICAL PSYCHOLOGY","PSYCHIATR PSYCHOL KL","1644-6313","1644-6313","PSYCHIATRY","ESCI","138","0.3","Q4","0.13"," 264/276 ","0.4","Q4","0.3","<0.1"," 251/276 ","Q4","9.24","0","0.03","0.086","4.5","Q4",
"Journal of Optoelectronic and Biomedical Materials","J OPTOELECTRON BIOME","2066-0049","2066-0049","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","135","0.9","Q4","0.15"," 382/438 ","0.7","Q4","0.8","0.5"," 392/438 ","Q4","10.62","0","0.013","0.089","12.9","Q4",
"Statistics and Public Policy","STAT PUBLIC POLICY","2330-443X","2330-443X","SOCIAL SCIENCES, MATHEMATICAL METHODS","ESCI","131","1.5","Q2","0.76"," 31/67 ","1.8","Q3","1.3","0.7"," 20/67 ","Q2","70.90","0","0.08","0.956","54.5","Q2",
"Trusts & Trustees","TRUSTS TRUSTEES","1363-1780","1752-2110","LAW","ESCI","130","0.2","Q4","0.29"," 316/421 ","0.2","Q4","0.1","<0.1"," 284/421 ","Q3","32.66","0","0.025","0.028","25.1","Q4",
"Humana Mente-Journal of Philosophical Studies","HUMANA MENTE","1972-1293","1972-1293","PHILOSOPHY","ESCI","127","0.7","N/A","0.94"," N/A ","0.7","N/A","0.7","<0.1"," 80/325 ","Q1","75.54","0","0.071","0.467","N/A","Q2",
"Matematika","MATEMATIKA","0127-8274","0127-8274","MATHEMATICS","ESCI","125","0.3","Q4","0.2"," 431/489 ","0.3","Q4","0.3","0.1"," 466/489 ","Q4","4.81","0","0.016","0.063","12.0","Q4",
"Revista de Comunicacion de la SEECI","REV COMUN SEECI","1576-3420","2695-5156","COMMUNICATION","ESCI","124","0.8","Q3","0.31"," 146/227 ","0.7","Q3","0.7","0.4"," 163/227 ","Q3","28.41","0","0.033","0.145","35.9","Q4",
"Journal of Orthopaedics Trauma and Rehabilitation","J ORTHOP TRAUMA REHA","2210-4917","2210-4925","ORTHOPEDICS","ESCI","123","0.4","Q4","0.17"," 124/136 ","0.4","Q4","0.3","0.1"," 124/136 ","Q4","9.19","0","0.029","0.081","9.2","Q4",
"Zentralblatt fur Arbeitsmedizin Arbeitsschutz und Ergonomie","ZENTRALBLATT ARB ARB","0944-2502","2198-0713","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","123","0.3","Q4","0.13"," 391/403 ","0.3","Q4","0.2","0.1"," 381/403 ","Q4","5.58","0","0.02","0.045","3.1","Q4",
"Indian Growth and Development Review","INDIAN GROWTH DEV RE","1753-8254","1753-8262","DEVELOPMENT STUDIES","ESCI","118","0.8","Q4","0.33"," 57/63 ","0.9","Q4","0.8","0.4"," 48/63 ","Q4","24.60","0","0.02","0.142","10.3","Q4",
"Journal of Chinese Overseas","J CHIN OVERSEAS","1793-0391","1793-2548","ETHNIC STUDIES","ESCI","118","0.4","Q4","0.2"," 35/39 ","0.6","Q4","0.3","0.1"," 35/39 ","Q4","11.54","0","0.034","0.313","11.5","Q4",
"Cognitive Computation and Systems","COGN COMPUT SYST","N/A","2517-7567","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","ESCI","112","1.2","Q4","0.2"," 161/197 ","1.1","Q4","1.2","0.1"," 170/198 ","Q4","14.39","0","0.038","0.206","18.5","Q4",
"Cognitive Computation and Systems","COGN COMPUT SYST","N/A","2517-7567","ROBOTICS","ESCI","112","1.2","Q4","0.2"," 39/46 ","1.1","Q4","1.2","0.1"," 42/46 ","Q4","9.78","0","0.038","0.206","16.3","Q4",
"EARTH SCIENCES HISTORY","EARTH SCI HIST","0736-623X","1944-6187","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","108","0.3","Q4","0.23"," 242/253 ","0.3","Q4","0.1","0.1"," 211/253 ","Q4","16.80","0","0.018","0.092","4.5","Q4",
"EARTH SCIENCES HISTORY","EARTH SCI HIST","0736-623X","1944-6187","HISTORY & PHILOSOPHY OF SCIENCE","SCIE, SSCI","108","0.3","Q3","0.23"," 72/104 ","0.3","Q4","0.1","0.1"," 83/104 ","Q4","20.67","0","0.018","0.092","31.3","Q4",
"Psychologica","PSYCHOLOGICA-COIMBRA","0871-4657","1647-8606","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","107","0.6","Q4","0.11"," 171/218 ","0.6","Q4","0.6","0.4"," 195/218 ","Q4","10.78","0","0.022","0.173","21.8","Q4",
"Sociologija","SOCIOLOGIJA","0038-0318","0038-0318","SOCIOLOGY","ESCI","103","0.3","Q4","0.14"," 188/217 ","0.2","Q4","0.2","0.1"," 192/217 ","Q4","11.75","0","0.015","0.05","13.6","Q4",
"INTERNATIONAL JOURNAL OF HUMAN GENETICS","INT J HUM GENET","0972-3757","2456-6330","GENETICS & HEREDITY","SCIE","103","<0.1","Q4","0.01"," 191/191 ","<0.1","Q4","<0.1","<0.1"," 191/191 ","Q4","0.26","0","0.002","0.008","0.3","Q4",
"GIST-Education and Learning Research Journal","GIST-EDUC LEARN RES","1692-5777","2248-8391","EDUCATION & EDUCATIONAL RESEARCH","ESCI","101","0.3","Q4","0.2"," 634/756 ","0.5","Q4","0.3","<0.1"," 614/756 ","Q4","18.85","0","0.024","0.146","16.2","Q4",
"Diaspora Studies","DIASPORA STUD","0973-9572","0976-3457","DEMOGRAPHY","ESCI","101","0.2","Q4","0.26"," 47/49 ","0.9","Q4","0.2","0.1"," 42/49 ","Q4","15.31","0","0.044","0.421","5.1","Q3",
"Journal of the Indonesian Mathematical Society","J INDONES MATH SOC","2086-8952","2086-8952","MATHEMATICS","ESCI","100","0.3","Q4","0.27"," 431/489 ","0.5","Q3","0.3","0.1"," 447/489 ","Q4","8.69","0","0.035","0.161","12.0","Q4",
"Aging Medicine and Healthcare","AGING MED HEALTHCARE","N/A","2663-8851","GERIATRICS & GERONTOLOGY","ESCI","96","1","Q4","0.23"," 68/74 ","1","Q4","0.6","0.4"," 69/74 ","Q4","7.43","0","0.034","0.213","8.8","Q4",
"Acta et Commentationes Universitatis Tartuensis de Mathematica","ACTA COMMENT UNIV TA","1406-2283","2228-4699","MATHEMATICS","ESCI","96","0.3","Q4","0.29"," 431/489 ","0.5","Q3","0.2","<0.1"," 442/489 ","Q4","9.71","0","0.036","0.18","12.0","Q4",
"Writing & Pedagogy","WRIT PEDAGOG","1756-5839","1756-5847","EDUCATION & EDUCATIONAL RESEARCH","ESCI","96","0.3","Q4","0.15"," 634/756 ","0.3","Q4","0.3","N/A"," 640/756 ","Q4","15.41","0","0.014","0.102","16.2","Q4",
"Arterial Hypertension","ARTER HYPERTENS","2449-6170","2449-6162","PERIPHERAL VASCULAR DISEASE","ESCI","95","0.4","Q4","0.06"," 88/96 ","0.4","Q4","0.4","0.1"," 92/96 ","Q4","4.69","0","0.025","0.117","8.9","Q4",
"Traditional & Kampo Medicine","TRADIT KAMPO MED","N/A","2053-4515","INTEGRATIVE & COMPLEMENTARY MEDICINE","ESCI","93","0.7","Q4","0.21"," 37/43 ","N/A","N/A","0.6","0.2"," 38/43 ","Q4","12.79","0","0.021","N/A","15.1","N/A",
"Traditional & Kampo Medicine","TRADIT KAMPO MED","N/A","2053-4515","PHARMACOLOGY & PHARMACY","ESCI","93","0.7","Q4","0.21"," 317/354 ","N/A","N/A","0.6","0.2"," 315/354 ","Q4","11.16","0","0.021","N/A","10.6","N/A",
"BIOLOGICHESKIE MEMBRANY","BIOL MEMBRANY","0233-4755","N/A","CELL BIOLOGY","SCIE","92","0.1","Q4","0.02"," 205/205 ","0.1","Q4","0.1","<0.1"," 205/205 ","Q4","0.24","0","0.004","0.01","0.2","Q4",
"Revista Peruana de Ginecologia y Obstetricia","REV PERU GINECOL OBS","2304-5124","2304-5132","OBSTETRICS & GYNECOLOGY","ESCI","92","0.1","Q4","0.01"," 130/136 ","0.1","Q4","0.1","0.1"," 136/136 ","Q4","0.37","0","0.011","0.019","4.8","Q4",
"South African Crime Quarterly-SACQ","S AFR CRIME Q","1991-3877","1991-3877","CRIMINOLOGY & PENOLOGY","ESCI","91","0.2","Q4","0.02"," 108/113 ","0.5","Q4","0.2","N/A"," 113/113 ","Q4","0.44","0","0.016","0.209","4.9","Q4",
"ENGLISH IN AFRICA","ENGL AFR","0376-8902","2071-7474","LANGUAGE & LINGUISTICS","ESCI","91","0.1","N/A","0.43"," N/A ","0.2","N/A","0.1","<0.1"," 205/393 ","Q3","47.96","0","0.018","0.13","N/A","Q4",
