"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"Argument & Computation","ARGUM COMPUT","1946-2166","1946-2174","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","ESCI","229","1.7"," 143/197 ","1.7","Q3","1.6","0.2","0.28"," 163/198 ","Q4","Q3","27.7","17.93","0","0.054","0.514","Q3",
"Physical Chemistry Research","PHYS CHEM RES","2322-5521","2345-2625","CHEMISTRY, MULTIDISCIPLINARY","ESCI","505","1.4"," 157/230 ","1.1","Q3","1.2","2","0.28"," 151/231 ","Q3","Q3","32.0","34.85","0","0.061","0.132","Q4",
"Archives of Electrical Engineering","ARCH ELECTR ENG","1427-4221","2300-2506","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","383","1.2"," 272/352 ","0.8","Q4","0.7","0.2","0.28"," 278/354 ","Q4","Q4","22.9","21.61","0","0.052","0.088","Q4",
"Journal of Global Infectious Diseases","J GLOB INFECT DIS","0974-777X","0974-8245","INFECTIOUS DISEASES","ESCI","1,006","1"," 116/132 ","1.8","Q3","0.9","0.2","0.28"," 105/132 ","Q4","Q4","12.5","20.83","0.001","0.126","0.419","Q4",
"Range Management and Agroforestry","RANGE MANAG AGROFOR","0971-2070","N/A","AGRONOMY","SCIE","362","0.8"," 86/125 ","0.9","Q3","0.3","<0.1","0.28"," 83/125 ","Q3","Q3","31.6","34.00","0","0.025","0.059","Q4",
"Advances in Materials Science","ADV MATER SCI","2083-4799","2083-4799","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","422","1.5"," 338/438 ","1.9","Q3","1.4","0.2","0.27"," 346/438 ","Q4","Q4","22.9","21.12","0","0.06","0.268","Q4",
"INTERNATIONAL JOURNAL OF STD & AIDS","INT J STD AIDS","0956-4624","1758-1052","IMMUNOLOGY","SCIE","3,069","1.4"," 157/181 ","1.4","Q4","1.3","0.3","0.27"," 164/181 ","Q4","Q4","13.5","9.67","0.004","0.804","0.487","Q4",
"INTERNATIONAL JOURNAL OF STD & AIDS","INT J STD AIDS","0956-4624","1758-1052","INFECTIOUS DISEASES","SCIE","3,069","1.4"," 108/132 ","1.4","Q4","1.3","0.3","0.27"," 108/132 ","Q4","Q4","18.6","18.56","0.004","0.804","0.487","Q3",
"Open Access Journal of Clinical Trials","OPEN ACCESS J CLIN T","1179-1519","1179-1519","MEDICINE, RESEARCH & EXPERIMENTAL","ESCI","96","1.4"," 144/189 ","1.6","Q4","1.4","<0.1","0.27"," 153/189 ","Q4","Q4","24.1","19.31","0","0.021","0.464","Q3",
"Frontiers in Future Transportation","FRONT FUTURE TRANSP","N/A","2673-5210","TRANSPORTATION","ESCI","98","1.3"," 48/57 ","1.2","Q4","1.3","0.3","0.27"," 49/57 ","Q3","Q4","16.7","14.91","0","0.033","0.25","Q4",
"Frontiers in Future Transportation","FRONT FUTURE TRANSP","N/A","2673-5210","TRANSPORTATION SCIENCE & TECHNOLOGY","ESCI","98","1.3"," 50/72 ","1.2","Q4","1.3","0.3","0.27"," 54/72 ","Q3","Q3","31.3","25.69","0","0.033","0.25","Q3",
"Croatian Yearbook of European Law & Policy","CROAT YEARB EUR LAW","1845-5662","1845-5662","LAW","ESCI","57","0.3"," 267/421 ","0.5","Q3","0.2","<0.1","0.27"," 295/421 ","Q3","Q3","36.7","30.05","0","0.017","0.19","Q3",
"SA Journal of Human Resource Management","SA J HUM RESOUR MANA","1683-7584","2071-078X","MANAGEMENT","ESCI","626","1.2"," 304/401 ","1.3","Q4","1","0.1","0.26"," 328/402 ","Q4","Q4","24.3","18.53","0","0.089","0.192","Q4",
"Journal of Brachial Plexus and Peripheral Nerve Injury","J BRACHIAL PLEX PERI","1749-7221","1749-7221","CLINICAL NEUROLOGY","ESCI","155","1.1"," 230/277 ","1.4","Q4","1.1","0.1","0.26"," 246/278 ","Q4","Q4","17.1","11.69","0","0.017","0.347","Q4",
"SOUTH AFRICAN JOURNAL OF ENOLOGY AND VITICULTURE","S AFR J ENOL VITIC","0253-939X","2224-7904","FOOD SCIENCE & TECHNOLOGY","SCIE","788","1.1"," 142/173 ","1.5","Q4","0.9","0.1","0.26"," 140/173 ","Q4","Q4","18.2","19.36","0","0.047","0.214","Q4",
"International Journal of Communication Networks and Distributed Systems","INT J COMMUN NETW DI","1754-3916","1754-3924","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","177","1"," 197/249 ","0.7","Q4","0.8","0.1","0.26"," 201/251 ","Q4","Q4","21.1","20.12","0","0.031","0.083","Q4",
"Inland Water Biology","INLAND WATER BIOL","1995-0829","1995-0837","MARINE & FRESHWATER BIOLOGY","SCIE","608","0.8"," 91/119 ","0.7","Q4","0.4","0.1","0.26"," 99/119 ","Q4","Q4","23.9","17.23","0","0.079","0.1","Q4",
"Journal of Insect Biodiversity","J INSECT BIODIVERS","2538-1318","2147-7612","ENTOMOLOGY","ESCI","121","0.7"," 82/109 ","N/A","N/A","0.7","0.2","0.26"," 94/109 ","Q4","Q4","25.2","14.22","0","0.048","N/A","N/A",
"Communicatio-South African Journal for Communication Theory and Research","COMMUNICAT-S AFR J C","0250-0167","1753-5379","COMMUNICATION","ESCI","184","0.5"," 179/227 ","0.7","Q3","0.5","0.1","0.26"," 177/227 ","Q4","Q4","21.4","22.25","0","0.045","0.231","Q3",
"MLTJ-Muscles Ligaments and Tendons Journal","MLTJ-MUSCLE LIGAMENT","2240-4554","2240-4554","ORTHOPEDICS","ESCI","1,267","0.5"," 118/136 ","0.7","Q4","0.4","0.1","0.26"," 116/136 ","Q4","Q4","13.6","15.07","0","0.103","0.148","Q4",
"South African Journal of Bioethics and Law","S AFR J BIOETH LAW","1999-7639","1999-7639","MEDICAL ETHICS","ESCI","142","0.5"," 19/23 ","0.7","Q4","0.5","0.4","0.26"," 18/23 ","Q4","Q4","19.6","23.91","0","0.042","0.261","Q4",
"Annales Mathematicae Silesianae","ANN MATH SILESIANAE","0860-2107","2391-4238","MATHEMATICS","ESCI","88","0.3"," 431/489 ","N/A","N/A","0.3","0.1","0.26"," 449/489 ","Q4","Q4","12.0","8.28","0","0.03","N/A","N/A",
"Annales Mathematicae Silesianae","ANN MATH SILESIANAE","0860-2107","2391-4238","MATHEMATICS, APPLIED","ESCI","88","0.3"," 309/331 ","N/A","N/A","0.3","0.1","0.26"," 293/331 ","Q4","Q4","6.8","11.63","0","0.03","N/A","N/A",
"Iberoamericana","IBEROAMERICANA-GER","1577-3388","2255-520X","HUMANITIES, MULTIDISCIPLINARY","ESCI","168","0.3"," N/A ","0.3","N/A","0.3","<0.1","0.26"," 234/406 ","Q3","N/A","N/A","42.49","0","0.073","0.253","Q2",
"MAIN GROUP CHEMISTRY","MAIN GROUP CHEM","1024-1221","1745-1167","CHEMISTRY, MULTIDISCIPLINARY","SCIE","414","1.3"," 159/230 ","1","Q4","1.3","0.3","0.25"," 160/231 ","Q3","Q3","31.1","30.95","0","0.048","0.106","Q4",
"Chirurgie","CHIRURGIE","2731-6971","2731-698X","SURGERY","SCIE","1,310","0.6"," 239/290 ","0.7","Q4","0.5","0.1","0.25"," 240/290 ","Q4","Q4","17.8","17.41","0.001","0.146","0.127","Q4",
"New Blackfriars","NEW BLACKFRIARS","0028-4289","1741-2005","RELIGION","ESCI","251","0.2"," N/A ","0.2","N/A","0.1","0.1","0.25"," 252/339 ","Q3","N/A","N/A","25.81","0","0.084","0.188","Q3",
"Acta Naturae","ACTA NATURAE","2075-8251","2075-8251","CELL BIOLOGY","SCIE","1,394","2"," 173/205 ","2.1","Q4","1.9","0.2","0.24"," 196/205 ","Q4","Q4","15.9","4.63","0.001","0.159","0.394","Q4",
"Journal of Computational Applied Mechanics","J COMPUT APPL MECH","2423-6713","2423-6705","MECHANICS","ESCI","342","1.5"," 115/170 ","1.1","Q4","1.3","0.7","0.24"," 143/170 ","Q4","Q3","32.6","16.18","0","0.06","0.15","Q4",
"Theoretical and Practical Issues of Journalism","THEOR PRACT ISSUES J","2308-6203","2308-6211","COMMUNICATION","ESCI","92","0.6"," 169/227 ","0.3","Q4","0.1","0.1","0.24"," 180/227 ","Q4","Q3","25.8","20.93","0","0.018","0.04","Q4",
"Childhood and Philosophy","CHILD PHILOS","2525-5061","1984-5987","EDUCATION & EDUCATIONAL RESEARCH","ESCI","105","0.3"," 634/756 ","0.3","Q4","0.1","0.1","0.24"," 595/756 ","Q3","Q4","16.2","21.36","0","0.034","0.105","Q4",
"Childhood and Philosophy","CHILD PHILOS","2525-5061","1984-5987","PHILOSOPHY","ESCI","105","0.3"," N/A ","0.3","N/A","0.1","0.1","0.24"," 212/325 ","Q3","N/A","N/A","34.92","0","0.034","0.105","Q3",
"PROGRESS IN REACTION KINETICS AND MECHANISM","PROG REACT KINET MEC","1468-6783","1471-406X","CHEMISTRY, PHYSICAL","SCIE","292","2.1"," 133/178 ","0.9","Q4","2.1","1","0.23"," 161/178 ","Q4","Q3","25.6","9.83","0","0.022","0.138","Q4",
"International Journal of Mycobacteriology","INT J MYCOBACT","2212-5531","2212-554X","INFECTIOUS DISEASES","ESCI","933","1.6"," 100/132 ","1.3","Q4","1.2","0.3","0.23"," 114/132 ","Q4","Q4","24.6","14.02","0.001","0.168","0.254","Q4",
"International Journal of Mycobacteriology","INT J MYCOBACT","2212-5531","2212-554X","MICROBIOLOGY","ESCI","933","1.6"," 140/161 ","1.3","Q4","1.2","0.3","0.23"," 150/161 ","Q4","Q4","13.4","7.14","0.001","0.168","0.254","Q4",
"Allergo Journal","ALLERGO J","0941-8849","2195-6405","ALLERGY","ESCI","386","1.1"," 31/39 ","1.3","Q4","1.1","0.1","0.23"," 31/39 ","Q4","Q4","21.8","21.79","0","0.066","0.265","Q4",
"PHYTOCOENOLOGIA","PHYTOCOENOLOGIA","0340-269X","2363-7153","ECOLOGY","SCIE","504","0.8"," 166/195 ","1.3","Q4","0.7","0.6","0.23"," 164/195 ","Q4","Q4","15.1","16.15","0","0.046","0.315","Q4",
"PHYTOCOENOLOGIA","PHYTOCOENOLOGIA","0340-269X","2363-7153","PLANT SCIENCES","SCIE","504","0.8"," 216/265 ","1.3","Q3","0.7","0.6","0.23"," 224/265 ","Q4","Q4","18.7","15.66","0","0.046","0.315","Q3",
"FIBRES & TEXTILES IN EASTERN EUROPE","FIBRES TEXT EAST EUR","1230-3666","2300-7354","MATERIALS SCIENCE, TEXTILES","SCIE","1,355","0.7"," 20/29 ","0.8","Q3","0.6","<0.1","0.23"," 20/29 ","Q3","Q3","32.8","32.76","0","0.108","0.131","Q3",
"Poljoprivreda","POLJOPRIVREDA","1330-7142","1848-8080","AGRICULTURAL ECONOMICS & POLICY","ESCI","167","0.5"," 34/39 ","0.6","Q4","0.5","<0.1","0.23"," 32/39 ","Q4","Q4","14.1","19.23","0","0.016","0.084","Q4",
"Interdisciplinaria Archaeologica-Natural Sciences in Archaeology","INTERDISCIP ARCHAEOL","1804-848X","2336-1220","ANTHROPOLOGY","ESCI","40","0.2"," 122/139 ","N/A","N/A","0.2","0.2","0.23"," 113/139 ","Q3","Q4","12.6","19.06","0","0.009","N/A","N/A",
"Interdisciplinaria Archaeologica-Natural Sciences in Archaeology","INTERDISCIP ARCHAEOL","1804-848X","2336-1220","ARCHAEOLOGY","ESCI","40","0.2"," N/A ","N/A","N/A","0.2","0.2","0.23"," 123/163 ","Q3","N/A","N/A","24.85","0","0.009","N/A","N/A",
"Interdisciplinaria Archaeologica-Natural Sciences in Archaeology","INTERDISCIP ARCHAEOL","1804-848X","2336-1220","GEOSCIENCES, MULTIDISCIPLINARY","ESCI","40","0.2"," 247/253 ","N/A","N/A","0.2","0.2","0.23"," 211/253 ","Q3","Q4","2.6","16.80","0","0.009","N/A","N/A",
"Interdisciplinaria Archaeologica-Natural Sciences in Archaeology","INTERDISCIP ARCHAEOL","1804-848X","2336-1220","HISTORY","ESCI","40","0.2"," 234/518 ","N/A","N/A","0.2","0.2","0.23"," 387/519 ","Q3","Q2","54.9","25.53","0","0.009","N/A","N/A",
"South African Journal of Cultural History","SOUTH AFR J CULT HIS","1011-3053","1011-3053","HISTORY","ESCI","12","0.1"," 327/518 ","0.1","Q3","<0.1","<0.1","0.23"," 387/519 ","Q3","Q3","37.0","25.53","0","0","0.003","Q4",
"Russian Meteorology and Hydrology","RUSS METEOROL HYDRO+","1068-3739","1934-8096","METEOROLOGY & ATMOSPHERIC SCIENCES","SCIE","1,213","1.4"," 94/110 ","1.2","Q4","1.2","0.1","0.22"," 101/110 ","Q4","Q4","15.0","8.64","0.001","0.183","0.189","Q4",
"International Journal of Exergy","INT J EXERGY","1742-8297","1742-8300","ENERGY & FUELS","SCIE","831","1.1"," 151/170 ","1.1","Q4","1","0.4","0.22"," 154/173 ","Q4","Q4","11.5","11.27","0","0.098","0.163","Q4",
"International Journal of Exergy","INT J EXERGY","1742-8297","1742-8300","THERMODYNAMICS","SCIE","831","1.1"," 59/76 ","1.1","Q4","1","0.4","0.22"," 62/76 ","Q4","Q4","23.0","19.08","0","0.098","0.163","Q4",
"Nutrition & Food Science","NUTR FOOD SCI","0034-6659","1758-6917","FOOD SCIENCE & TECHNOLOGY","ESCI","1,365","1"," 144/173 ","1.3","Q4","0.8","0.3","0.22"," 148/173 ","Q4","Q4","17.1","14.74","0.001","0.17","0.179","Q4",
"Journal of Fish and Wildlife Management","J FISH WILDL MANAG","1944-687X","1944-687X","BIODIVERSITY CONSERVATION","SCIE","571","0.9"," 56/74 ","0.9","Q4","0.9","0.1","0.22"," 60/74 ","Q4","Q4","25.0","19.59","0.001","0.118","0.236","Q4",
"Journal of Fish and Wildlife Management","J FISH WILDL MANAG","1944-687X","1944-687X","ECOLOGY","SCIE","571","0.9"," 160/195 ","0.9","Q4","0.9","0.1","0.22"," 169/195 ","Q4","Q4","18.2","13.59","0.001","0.118","0.236","Q4",
"Middle East Development Journal","MIDDLE EAST DEV J","1793-8120","1793-8171","DEVELOPMENT STUDIES","ESCI","171","0.9"," 54/63 ","0.8","Q4","0.8","0.3","0.22"," 59/63 ","Q4","Q4","15.1","7.14","0","0.03","0.221","Q4",
"Tire Science and Technology","TIRE SCI TECHNOL","0090-8657","1945-5852","ENGINEERING, MECHANICAL","ESCI","352","0.9"," 152/180 ","1","Q4","0.9","0.1","0.22"," 154/180 ","Q4","Q4","15.8","14.72","0","0.037","0.264","Q3",
"Revista Virtual Universidad Catolica del Norte","REV VIRTUAL UNIV CAT","0124-5821","2389-7333","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","181","0.7"," 151/263 ","0.5","Q3","0.4","0.1","0.22"," 174/263 ","Q3","Q3","42.8","34.03","0","0.031","0.105","Q4",
"Journal of Law and Political Sciences","J LAW POLIT SCI","2222-7288","2518-5551","LAW","ESCI","61","0.3"," 267/421 ","0.2","Q4","0.2","0.1","0.22"," 311/421 ","Q3","Q3","36.7","26.25","0","0.032","0.067","Q4",
"INTERNATIONAL POLYMER PROCESSING","INT POLYM PROC","0930-777X","2195-8602","ENGINEERING, CHEMICAL","SCIE","1,045","1.1"," 130/170 ","1.1","Q4","1","0.6","0.21"," 128/171 ","Q3","Q4","23.8","25.44","0","0.075","0.141","Q4",
"INTERNATIONAL POLYMER PROCESSING","INT POLYM PROC","0930-777X","2195-8602","POLYMER SCIENCE","SCIE","1,045","1.1"," 83/94 ","1.1","Q4","1","0.6","0.21"," 84/94 ","Q3","Q4","12.2","11.17","0","0.075","0.141","Q4",
"Clinical Journal of Gastroenterology","CLIN J GASTROENTEROL","1865-7257","1865-7265","GASTROENTEROLOGY & HEPATOLOGY","ESCI","1,503","0.8"," 127/143 ","1.1","Q4","0.8","0.2","0.21"," 125/143 ","Q4","Q4","11.5","12.94","0.002","0.49","0.289","Q4",
"Civil Justice Quarterly","CIV JUSTICE Q","0261-9261","N/A","LAW","ESCI","68","0.2"," 316/421 ","0.3","Q3","0.2","0.1","0.21"," 314/421 ","Q3","Q4","25.1","25.53","0","0.015","0.071","Q4",
"Schole-Filosofskoe Antikovedenie i Klassicheskaya Traditsiya-Schole-Ancient Philosophy and the Classical Tradition","SCHOLE-RUSS","1995-4328","1995-4336","PHILOSOPHY","ESCI","59","0.1"," N/A ","0.1","N/A","<0.1","<0.1","0.21"," 219/325 ","Q3","N/A","N/A","32.77","0","0.024","0.054","Q4",
"Soil Mechanics and Foundation Engineering","SOIL MECH FOUND ENG+","0038-0741","1573-9279","ENGINEERING, GEOLOGICAL","SCIE","723","0.8"," 52/63 ","1","Q4","0.7","<0.1","0.2"," 51/63 ","Q4","Q4","18.3","19.84","0","0.103","0.168","Q4",
"PROGRAMMING AND COMPUTER SOFTWARE","PROGRAM COMPUT SOFT+","0361-7688","1608-3261","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","361","0.7"," 117/131 ","0.7","Q4","0.4","0.1","0.2"," 124/131 ","Q4","Q4","11.1","5.73","0","0.058","0.094","Q4",
"Exploration Geophysics","EXPLOR GEOPHYS","0812-3985","1834-7533","GEOCHEMISTRY & GEOPHYSICS","SCIE","1,229","0.6"," 93/101 ","1","Q4","0.6","<0.1","0.2"," 87/101 ","Q4","Q4","8.4","14.36","0.001","0.161","0.292","Q3",
"INDIAN JOURNAL OF EXPERIMENTAL BIOLOGY","INDIAN J EXP BIOL","0019-5189","0975-1009","BIOLOGY","SCIE","2,759","0.7"," 87/109 ","0.7","Q4","0.5","0.2","0.19"," 86/109 ","Q4","Q4","20.6","21.56","0","0.087","0.089","Q4",
"Journal of Nonprofit Education and Leadership","J NONPROFIT ED LEARN","2374-7838","2157-0604","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","95","0.2"," 218/263 ","0.3","Q4","0.1","<0.1","0.19"," 180/263 ","Q3","Q4","17.3","31.75","0","0.016","0.074","Q4",
"Suvremena Lingvistika","SUVREM LINGVIST","0586-0296","1847-117X","LANGUAGE & LINGUISTICS","ESCI","45","0.2"," N/A ","0.3","N/A","0.1","<0.1","0.19"," 280/393 ","Q3","N/A","N/A","28.88","0","0.022","0.208","Q3",
"Materiaux & Techniques","MATER TECHNIQUE-FR","0032-6895","1778-3771","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","232","1.3"," 357/438 ","0.7","Q4","1","0.1","0.18"," 379/438 ","Q4","Q4","18.6","13.58","0","0.037","0.113","Q4",
"International Journal on Artificial Intelligence Tools","INT J ARTIF INTELL T","0218-2130","1793-6349","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","722","1"," 171/197 ","1.1","Q4","0.9","0.2","0.18"," 175/198 ","Q4","Q4","13.5","11.87","0","0.092","0.188","Q4",
"International Journal on Artificial Intelligence Tools","INT J ARTIF INTELL T","0218-2130","1793-6349","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","722","1"," 143/169 ","1.1","Q4","0.9","0.2","0.18"," 155/169 ","Q4","Q4","15.7","8.58","0","0.092","0.188","Q4",
"Journal of Research in Applied Linguistics","J RES APPL LINGUIST","2345-3303","2588-3887","LINGUISTICS","ESCI","145","1"," 129/297 ","0.3","Q4","0.9","0.2","0.18"," 261/297 ","Q4","Q2","56.7","12.29","0","0.043","0.084","Q4",
"TELOS-Revista de Estudios Interdisciplinarios en Ciencias Sociales","TELOS-VEN","2343-5763","1317-0570","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","138","0.5"," 166/263 ","0.5","Q3","0.3","<0.1","0.18"," 181/263 ","Q3","Q3","37.1","31.37","0","0.035","0.106","Q3",
"Surgical Practice","SURG PRACT","1744-1625","1744-1633","SURGERY","ESCI","106","0.3"," 270/290 ","0.3","Q4","0.2","<0.1","0.18"," 261/290 ","Q4","Q4","7.1","10.17","0","0.028","0.087","Q4",
"Thoracic and Cardiovascular Surgeon Reports","THORAC CARD SURG REP","2194-7635","2194-7643","SURGERY","ESCI","46","0.3"," 270/290 ","0.3","Q4","0.3","0.1","0.18"," 261/290 ","Q4","Q4","7.1","10.17","0","0.013","0.088","Q4",
"MICROELECTRONICS INTERNATIONAL","MICROELECTRON INT","1356-5362","1758-812X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","267","0.7"," 308/352 ","0.7","Q4","0.7","0.1","0.17"," 314/354 ","Q4","Q4","12.6","11.44","0","0.027","0.104","Q4",
"MICROELECTRONICS INTERNATIONAL","MICROELECTRON INT","1356-5362","1758-812X","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","267","0.7"," 399/438 ","0.7","Q4","0.7","0.1","0.17"," 383/438 ","Q4","Q4","9.0","12.67","0","0.027","0.104","Q4",
"CIS Iron and Steel Review","CIS IRON STEEL REV","2072-0815","2414-1089","METALLURGY & METALLURGICAL ENGINEERING","ESCI","105","0.6"," 75/90 ","0.6","Q4","0.4","0.1","0.17"," 71/91 ","Q4","Q4","17.2","22.53","0","0.034","0.118","Q4",
"BOLETIM DO INSTITUTO DE PESCA","BOL INST PESCA","0046-9939","1678-2305","FISHERIES","SCIE","553","0.5"," 55/62 ","0.7","Q4","0.5","0.1","0.17"," 54/62 ","Q4","Q4","12.1","13.71","0","0.059","0.149","Q4",
"BOLETIM DO INSTITUTO DE PESCA","BOL INST PESCA","0046-9939","1678-2305","ZOOLOGY","SCIE","553","0.5"," 163/180 ","0.7","Q4","0.5","0.1","0.17"," 171/180 ","Q4","Q4","9.7","5.28","0","0.059","0.149","Q4",
"Clinical Lactation","CLIN LACT","2158-0782","2158-0537","NURSING","ESCI","88","0.3"," 182/191 ","0.5","Q4","0.3","<0.1","0.17"," 177/191 ","Q4","Q4","5.0","7.59","0","0.031","0.178","Q4",
"Topicos-Revista de Filosofia","TOPICOS-MEXICO","0188-6649","2007-8498","PHILOSOPHY","ESCI","58","0.2"," N/A ","0.2","N/A","0.2","<0.1","0.17"," 232/325 ","Q3","N/A","N/A","28.77","0","0.049","0.178","Q3",
"Earth Sciences Research Journal","EARTH SCI RES J","1794-6190","2339-3459","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","392","0.7"," 218/253 ","0.8","Q4","0.7","0.2","0.16"," 230/253 ","Q4","Q4","14.0","9.29","0","0.059","0.16","Q4",
"Theory of Computing","THEOR COMPUT","1557-2862","1557-2862","COMPUTER SCIENCE, THEORY & METHODS","SCIE","225","0.6"," 117/143 ","1","Q3","0.6","<0.1","0.16"," 132/143 ","Q4","Q4","18.5","8.04","0.001","0.134","0.83","Q2",
"Ain Shams Journal of Anesthesiology","AIN SHAMS J ANESTHES","1687-7934","2090-925X","ANESTHESIOLOGY","ESCI","214","0.5"," 50/64 ","0.5","Q4","0.4","0.1","0.16"," 51/64 ","Q4","Q4","22.7","21.09","0","0.053","0.113","Q4",
"Sumarski List","SUMAR LIST","0373-1332","1846-9140","FORESTRY","SCIE","329","0.5"," 72/89 ","0.5","Q4","0.3","0.1","0.16"," 78/89 ","Q4","Q4","19.7","12.92","0","0.026","0.069","Q4",
"Journal of Alternative Investments","J ALTERN INVEST","1520-3255","2168-8435","BUSINESS, FINANCE","ESCI","371","0.4"," 200/231 ","0.9","Q4","0.4","0.3","0.16"," 198/231 ","Q4","Q4","13.6","14.50","0","0.094","0.258","Q3",
"Ajalooline Ajakiri-The Estonian Historical Journal","AJALOOLINE AJAK","1406-3859","2228-3897","HISTORY","ESCI","30","0.1"," 327/518 ","0.1","Q3","0.1","<0.1","0.16"," 420/519 ","Q4","Q3","37.0","19.17","0","0.029","0.316","Q2",
"Taiwan Journal of East Asian Studies","TAIWAN J E ASIA STUD","1812-6243","1812-6243","ASIAN STUDIES","ESCI","13","<0.1"," N/A ","0.1","N/A","<0.1","<0.1","0.16"," 91/100 ","Q4","N/A","N/A","9.50","0","0.002","0.016","Q4",
"Revista Espanola de Discapacidad-REDIS","REV ESP DISCAPAC-RED","2340-5104","2340-5104","REHABILITATION","ESCI","142","0.5"," 153/169 ","0.6","Q4","0.3","<0.1","0.15"," 163/169 ","Q4","Q4","9.8","3.85","0","0.028","0.113","Q4",
"INSTRUMENTS AND EXPERIMENTAL TECHNIQUES","INSTRUM EXP TECH+","0020-4412","1608-3180","ENGINEERING, MULTIDISCIPLINARY","SCIE","1,028","0.4"," 148/179 ","0.5","Q4","0.3","0.1","0.15"," 138/180 ","Q4","Q4","17.6","23.61","0","0.098","0.075","Q4",
"INSTRUMENTS AND EXPERIMENTAL TECHNIQUES","INSTRUM EXP TECH+","0020-4412","1608-3180","INSTRUMENTS & INSTRUMENTATION","SCIE","1,028","0.4"," 74/76 ","0.5","Q4","0.3","0.1","0.15"," 72/76 ","Q4","Q4","3.3","5.92","0","0.098","0.075","Q4",
"Kratkie Soobshcheniya Instituta Arkheologii","KRATKIE SOOBSHCHENIY","0130-2620","0130-2620","ARCHAEOLOGY","ESCI","197","0.1"," N/A ","0.1","N/A","0.1","<0.1","0.15"," 137/163 ","Q4","N/A","N/A","16.26","0.001","0.166","0.168","Q4",
"Portugaliae Electrochimica Acta","PORT ELECTROCHIM ACT","0872-1904","0872-1904","ELECTROCHEMISTRY","ESCI","619","1.1"," 40/45 ","1.4","Q4","1.1","0.3","0.14"," 42/45 ","Q4","Q4","12.2","7.78","0","0.043","0.148","Q4",
"Corrosion Science and Technology-Korea","CORROS SCI TECHNOL-K","1598-6462","2288-6524","ELECTROCHEMISTRY","ESCI","295","0.8"," 43/45 ","0.7","Q4","0.5","0.3","0.14"," 42/45 ","Q4","Q4","5.6","7.78","0","0.03","0.073","Q4",
"Current Traditional Medicine","CURR TRADIT MED","2215-0838","2215-0846","INTEGRATIVE & COMPLEMENTARY MEDICINE","ESCI","164","0.6"," 39/43 ","0.7","Q4","0.5","0.3","0.14"," 40/43 ","Q4","Q4","10.5","8.14","0","0.029","0.087","Q4",
"Journal of Astronomy and Space Sciences","J ASTRON SPACE SCI","2093-5587","2093-1409","ASTRONOMY & ASTROPHYSICS","ESCI","207","0.6"," 72/84 ","0.5","Q4","0.5","0.5","0.14"," 72/84 ","Q4","Q4","14.9","14.88","0","0.026","0.115","Q4",
"Scientific Annals of Computer Science","SCI ANN COMPUT SCI","1843-8121","1843-8121","COMPUTER SCIENCE, THEORY & METHODS","ESCI","17","0.5"," 128/143 ","0.3","Q4","0.4","<0.1","0.14"," 136/143 ","Q4","Q4","10.8","5.24","0","0.008","0.107","Q4",
"Aboriginal Policy Studies","ABORIG POLICY STUD","1923-3299","1923-3299","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","70","0.4"," 183/263 ","0.6","Q3","0.4","<0.1","0.14"," 192/263 ","Q3","Q3","30.6","27.19","0","0.017","0.319","Q3",
"Journal of Hand and Microsurgery","J HAND MICROSURG","0974-3227","0974-6897","SURGERY","ESCI","441","0.3"," 270/290 ","0.7","Q4","0.3","<0.1","0.14"," 269/290 ","Q4","Q4","7.1","7.41","0","0.1","0.195","Q4",
"Balkan Arastrma Enstitusu Dergisi-Journal of Balkan Research Institute-JBRI","BALK ARASTIRMA ENST","2147-1371","2147-1371","AREA STUDIES","ESCI","13","0.2"," 138/176 ","0.1","Q4","0.1","<0.1","0.14"," 153/176 ","Q4","Q4","21.9","13.35","0","0.036","0.274","Q3",
