"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"Pediatric Allergy Immunology and Pulmonology","PEDIAT ALLER IMM PUL","2151-321X","2151-3228","RESPIRATORY SYSTEM","SCIE","386","1.1"," 81/100 ","1.4","Q4","1.1","0.1","0.29"," 83/101 ","Q3","Q4","19.5","18.32","0","0.084","0.339","Q4",
"Basic and Clinical Neuroscience","BASIC CLIN NEUROSCI","2008-126X","2228-7442","NEUROSCIENCES","ESCI","842","1"," 288/310 ","1.4","Q4","0.9","0.1","0.29"," 287/310 ","Q4","Q4","7.3","7.58","0.001","0.191","0.31","Q4",
"JOURNAL OF CIRCUITS SYSTEMS AND COMPUTERS","J CIRCUIT SYST COMP","0218-1266","1793-6454","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","SCIE","2,037","0.9"," 55/59 ","0.9","Q4","0.7","0.2","0.29"," 51/59 ","Q4","Q4","7.6","14.41","0.002","0.388","0.132","Q4",
"JOURNAL OF CIRCUITS SYSTEMS AND COMPUTERS","J CIRCUIT SYST COMP","0218-1266","1793-6454","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,037","0.9"," 294/352 ","0.9","Q4","0.7","0.2","0.29"," 276/354 ","Q4","Q4","16.6","22.18","0.002","0.388","0.132","Q4",
"INTERNATIONAL JOURNAL OF QUANTUM INFORMATION","INT J QUANTUM INF","0219-7499","1793-6918","COMPUTER SCIENCE, THEORY & METHODS","SCIE","1,154","0.7"," 104/143 ","0.8","Q3","0.7","0.2","0.29"," 108/143 ","Q4","Q3","27.6","24.83","0.001","0.115","0.212","Q4",
"INTERNATIONAL JOURNAL OF QUANTUM INFORMATION","INT J QUANTUM INF","0219-7499","1793-6918","PHYSICS, MATHEMATICAL","SCIE","1,154","0.7"," 50/60 ","0.8","Q4","0.7","0.2","0.29"," 54/60 ","Q4","Q4","17.5","10.83","0.001","0.115","0.212","Q4",
"INTERNATIONAL JOURNAL OF QUANTUM INFORMATION","INT J QUANTUM INF","0219-7499","1793-6918","PHYSICS, PARTICLES & FIELDS","SCIE","1,154","0.7"," 26/30 ","0.8","Q4","0.7","0.2","0.29"," 26/30 ","Q4","Q4","15.0","15.00","0.001","0.115","0.212","Q4",
"INTERNATIONAL JOURNAL OF QUANTUM INFORMATION","INT J QUANTUM INF","0219-7499","1793-6918","QUANTUM SCIENCE & TECHNOLOGY","SCIE","1,154","0.7"," 23/26 ","0.8","Q4","0.7","0.2","0.29"," 23/26 ","Q4","Q4","13.5","13.46","0.001","0.115","0.212","Q4",
"Analysis in Theory and Applications","ANAL THEOR APPL","1672-4070","1573-8175","MATHEMATICS","ESCI","127","0.4"," 379/489 ","N/A","N/A","0.4","0.1","0.29"," 442/489 ","Q4","Q4","22.6","9.71","0","0.066","N/A","N/A",
"Analysis in Theory and Applications","ANAL THEOR APPL","1672-4070","1573-8175","MATHEMATICS, APPLIED","ESCI","127","0.4"," 294/331 ","N/A","N/A","0.4","0.1","0.29"," 285/331 ","Q4","Q4","11.3","14.05","0","0.066","N/A","N/A",
"Christian Education Journal","CHRIST EDUC J","0739-8913","2378-525X","EDUCATION & EDUCATIONAL RESEARCH","ESCI","65","0.2"," 661/756 ","N/A","N/A","0.2","<0.1","0.29"," 569/756 ","Q3","Q4","12.6","24.80","0","0.018","N/A","N/A",
"Christian Education Journal","CHRIST EDUC J","0739-8913","2378-525X","RELIGION","ESCI","65","0.2"," N/A ","N/A","N/A","0.2","<0.1","0.29"," 228/339 ","Q3","N/A","N/A","32.89","0","0.018","N/A","N/A",
"International Journal of Networked and Distributed Computing","INT J NETW DISTRIB C","2211-7938","2211-7946","COMPUTER SCIENCE, SOFTWARE ENGINEERING","ESCI","73","1.3"," 92/131 ","0.7","Q4","1.3","0.1","0.28"," 107/131 ","Q4","Q3","30.2","18.70","0","0.02","0.136","Q4",
"Malaysian Orthopaedic Journal","MALAYS ORTHOP J","1985-2533","2232-111X","ORTHOPEDICS","ESCI","484","0.6"," 114/136 ","1","Q4","0.6","0.1","0.28"," 114/136 ","Q4","Q4","16.5","16.54","0.001","0.126","0.245","Q4",
"Oral Science International","ORAL SCI INT","1348-8643","1881-4204","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","195","0.6"," 126/157 ","0.7","Q4","0.5","0.1","0.28"," 127/157 ","Q4","Q4","20.1","19.43","0","0.034","0.11","Q4",
"Journal of the Ramanujan Mathematical Society","J RAMANUJAN MATH SOC","0970-1249","2320-3110","MATHEMATICS","SCIE","210","0.3"," 431/489 ","0.3","Q4","0.3","<0.1","0.28"," 445/489 ","Q4","Q4","12.0","9.10","0","0.075","0.271","Q3",
"SAIEE Africa Research Journal","SAIEE AFR RES J","1991-1696","1991-1696","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","120","1"," 285/352 ","0.8","Q4","0.9","0.5","0.27"," 284/354 ","Q4","Q4","19.2","19.92","0","0.022","0.142","Q4",
"Scientific Annals of Economics and Business","SCI ANN ECON BUS","2501-1960","2501-3165","ECONOMICS","ESCI","191","0.9"," 412/597 ","0.8","Q4","0.8","0.5","0.27"," 437/600 ","Q3","Q3","31.1","27.25","0","0.032","0.104","Q4",
"New Mathematics and Natural Computation","NEW MATH NAT COMPUT","1793-0057","1793-7027","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","ESCI","349","0.7"," 111/135 ","0.8","Q4","0.4","0.2","0.27"," 115/135 ","Q4","Q4","18.1","15.19","0","0.049","0.125","Q4",
"Central European Journal of Communication","CENT EUR J COMMUN","1899-5101","1899-5101","COMMUNICATION","ESCI","93","0.5"," 179/227 ","0.7","Q3","0.5","<0.1","0.27"," 176/227 ","Q4","Q4","21.4","22.69","0","0.046","0.298","Q3",
"International Critical Thought","INT CRIT THOUGHT","2159-8282","2159-8312","POLITICAL SCIENCE","ESCI","180","0.4"," 253/317 ","0.4","Q4","0.4","0.3","0.27"," 246/317 ","Q4","Q4","20.3","22.56","0","0.066","0.194","Q4",
"Mathematics in Applied Sciences and Engineering","MATH APPL SCI ENG","N/A","2563-1926","MATHEMATICS, APPLIED","ESCI","33","0.4"," 294/331 ","0.5","Q4","0.4","0.1","0.27"," 291/331 ","Q4","Q4","11.3","12.24","0","0.011","0.107","Q4",
"Kajian Malaysia","KAJI MALAYS","2180-4273","2180-4273","AREA STUDIES","ESCI","126","0.3"," 124/176 ","0.4","Q3","0.2","<0.1","0.27"," 141/176 ","Q4","Q3","29.8","20.17","0","0.019","0.12","Q4",
"International Review of Scottish Studies","INT REV SCOTT STUD","0703-1580","1923-5763","HUMANITIES, MULTIDISCIPLINARY","ESCI","16","0.2"," N/A ","0.3","N/A","0.2","<0.1","0.27"," 230/406 ","Q3","N/A","N/A","43.47","0","0.008","0.202","Q2",
"First Peoples Child & Family Review","FIRST PEOPLES CHILD","1708-489X","1708-489X","FAMILY STUDIES","ESCI","214","<0.1"," 66/66 ","0.8","Q4","<0.1","0.5","0.27"," 60/66 ","Q4","Q4","0.8","9.85","0","0.021","0.272","Q4",
"Retos-Nuevas Tendencias en Educacion Fisica Deporte y Recreacion","RETOS-NUEV TEND EDUC","1579-1726","1988-2041","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","2,349","1.2"," 93/139 ","1.2","Q3","0.5","0.3","0.26"," 104/139 ","Q3","Q3","33.5","25.54","0.001","0.219","0.083","Q4",
"PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING","PHOTOGRAMM ENG REM S","0099-1112","2374-8079","GEOGRAPHY, PHYSICAL","SCIE","5,630","1"," 50/65 ","1.2","Q4","0.9","0.2","0.26"," 53/65 ","Q4","Q4","23.8","19.23","0.001","0.133","0.251","Q4",
"PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING","PHOTOGRAMM ENG REM S","0099-1112","2374-8079","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","5,630","1"," 196/253 ","1.2","Q4","0.9","0.2","0.26"," 208/253 ","Q4","Q4","22.7","17.98","0.001","0.133","0.251","Q4",
"PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING","PHOTOGRAMM ENG REM S","0099-1112","2374-8079","IMAGING SCIENCE & PHOTOGRAPHIC TECHNOLOGY","SCIE","5,630","1"," 31/36 ","1.2","Q4","0.9","0.2","0.26"," 30/36 ","Q4","Q4","15.3","18.06","0.001","0.133","0.251","Q4",
"PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING","PHOTOGRAMM ENG REM S","0099-1112","2374-8079","REMOTE SENSING","SCIE","5,630","1"," 50/62 ","1.2","Q4","0.9","0.2","0.26"," 48/62 ","Q4","Q4","20.2","23.39","0.001","0.133","0.251","Q4",
"International Journal for the History of Engineering & Technology","INT J HIST ENG TECHN","1758-1206","1758-1214","HISTORY & PHILOSOPHY OF SCIENCE","ESCI","33","0.2"," 85/104 ","0.4","Q3","0.2","<0.1","0.26"," 79/104 ","Q4","Q4","18.8","24.52","0","0.003","0.059","Q4",
"Lingua Italiana","LING ITAL","1724-9074","1826-8080","LANGUAGE & LINGUISTICS","ESCI","9","0.2"," N/A ","N/A","N/A","0.2","N/A","0.26"," 256/393 ","Q3","N/A","N/A","34.99","0","0.015","N/A","N/A",
"Lingua Italiana","LING ITAL","1724-9074","1826-8080","LINGUISTICS","ESCI","9","0.2"," 254/297 ","N/A","N/A","0.2","N/A","0.26"," 247/297 ","Q3","Q4","14.6","17.00","0","0.015","N/A","N/A",
"Lingua Italiana","LING ITAL","1724-9074","1826-8080","LITERATURE","ESCI","9","0.2"," N/A ","N/A","N/A","0.2","N/A","0.26"," 142/199 ","Q3","N/A","N/A","28.89","0","0.015","N/A","N/A",
"Etikonomi","ETIKONOMI","1412-8969","2461-0771","ECONOMICS","ESCI","105","1"," 384/597 ","0.7","Q4","0.9","0.1","0.25"," 452/600 ","Q4","Q3","35.8","24.75","0","0.018","0.074","Q4",
"FREQUENZ","FREQUENZ","0016-1136","2191-6349","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","414","0.8"," 301/352 ","0.8","Q4","0.7","0.1","0.25"," 289/354 ","Q4","Q4","14.6","18.50","0","0.078","0.13","Q4",
"Somnologie","SOMNOLOGIE","1432-9123","1439-054X","CLINICAL NEUROLOGY","ESCI","344","0.6"," 256/277 ","1.2","Q4","0.5","0.2","0.25"," 248/278 ","Q4","Q4","7.8","10.97","0","0.087","0.296","Q4",
"Journal of Pediatric Intensive Care","J PEDIATR INTENSIVE","2146-4618","2146-4626","PEDIATRICS","ESCI","507","0.5"," 153/186 ","0.9","Q4","0.5","<0.1","0.25"," 154/186 ","Q4","Q4","18.0","17.47","0.001","0.181","0.265","Q4",
"Science Activities-Projects and Curriculum Ideas in STEM Classrooms","SCI ACT","0036-8121","1940-1302","EDUCATION & EDUCATIONAL RESEARCH","ESCI","86","0.4"," 606/756 ","0.6","Q4","0.3","0.1","0.25"," 589/756 ","Q4","Q4","19.9","22.16","0","0.013","0.114","Q4",
"Australian Community Psychologist","AUST COMMUNITY PSYCH","1835-7393","1835-7393","PSYCHOLOGY, APPLIED","ESCI","65","N/A"," N/A ","N/A","N/A","N/A","<0.1","0.25"," 101/114 ","Q4","N/A","N/A","11.84","0","0.009","N/A","N/A",
"Middle East Journal of Management","MIDDLE EAST J MANAG","2050-3636","2050-3644","MANAGEMENT","ESCI","184","1.2"," 304/401 ","1","Q4","0.9","0.2","0.24"," 335/402 ","Q4","Q4","24.3","16.79","0","0.02","0.073","Q4",
"CIRIEC-Espana Revista de Economia Publica Social y Cooperativa","CIRIEC","0213-8093","1989-6816","ECONOMICS","ESCI","337","1"," 384/597 ","1.2","Q3","0.8","0.2","0.24"," 455/600 ","Q4","Q3","35.8","24.25","0","0.065","0.232","Q3",
"Acta Medica Portuguesa","ACTA MEDICA PORT","0870-399X","1646-0758","MEDICINE, GENERAL & INTERNAL","SCIE","1,278","0.8"," 190/325 ","1.2","Q3","0.7","0.5","0.24"," 185/329 ","Q3","Q3","41.7","43.92","0.001","0.294","0.294","Q3",
"Ophthalmologie","OPHTHALMOLOGIE","2731-720X","2731-7218","OPHTHALMOLOGY","SCIE","1,431","0.8"," 80/95 ","0.8","Q4","0.6","0.3","0.24"," 85/95 ","Q4","Q4","16.3","11.05","0.001","0.214","0.152","Q4",
"Journal of Acute Care Physical Therapy","J ACUTE CARE PHYS TH","2158-8686","2159-0524","REHABILITATION","ESCI","83","0.5"," 153/169 ","0.5","Q4","0.3","0.2","0.24"," 152/169 ","Q4","Q4","9.8","10.36","0","0.015","0.08","Q4",
"Ancient Near Eastern Studies","ANC NEAR EAST STUD","1378-4641","1783-1326","HUMANITIES, MULTIDISCIPLINARY","ESCI","36","0.1"," N/A ","0.2","N/A","0.1","N/A","0.24"," 241/406 ","Q3","N/A","N/A","40.76","0","0.007","0.064","Q4",
"Romanian Journal of Morphology and Embryology","ROM J MORPHOL EMBRYO","1220-0522","2066-8279","DEVELOPMENTAL BIOLOGY","SCIE","1,937","1.2"," 35/39 ","1.3","Q4","1.1","0.2","0.23"," 38/39 ","Q4","Q4","11.5","3.85","0.001","0.284","0.237","Q4",
"African Journal of Laboratory Medicine","AFR J LAB MED","2225-2002","2225-2010","MEDICINE, RESEARCH & EXPERIMENTAL","ESCI","359","1"," 156/189 ","1.2","Q4","0.9","0.2","0.23"," 156/189 ","Q4","Q4","17.7","17.72","0","0.104","0.305","Q4",
"Case Reports in Womens Health","CASE REP WOMENS HLTH","2214-9112","2214-9112","OBSTETRICS & GYNECOLOGY","ESCI","324","0.7"," 111/136 ","N/A","N/A","0.6","0.1","0.23"," 115/136 ","Q4","Q4","18.8","15.81","0.001","0.136","N/A","N/A",
"Pediatric Dental Journal","PEDIATR DENT J","0917-2394","1880-3997","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","167","0.6"," 126/157 ","0.5","Q4","0.5","<0.1","0.23"," 132/157 ","Q4","Q4","20.1","16.24","0","0.028","0.102","Q4",
"BRAZILIAN JOURNAL OF CHEMICAL ENGINEERING","BRAZ J CHEM ENG","0104-6632","1678-4383","ENGINEERING, CHEMICAL","SCIE","2,639","1.5"," 116/170 ","1.5","Q3","1.4","0.2","0.22"," 124/171 ","Q3","Q3","32.1","27.78","0.001","0.216","0.218","Q3",
"Functional Materials Letters","FUNCT MATER LETT","1793-6047","1793-7213","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","1,133","1.2"," 362/438 ","1.2","Q4","1","0.4","0.22"," 366/438 ","Q4","Q4","17.5","16.55","0.001","0.167","0.167","Q4",
"Bio-protocol","BIO-PROTOCOL","N/A","2331-8325","BIOLOGY","ESCI","4,587","1"," 76/109 ","1.4","Q3","0.9","0.2","0.22"," 84/109 ","Q4","Q3","30.7","23.39","0.007","1.603","0.496","Q3",
"Acta of Bioengineering and Biomechanics","ACTA BIOENG BIOMECH","1509-409X","N/A","BIOPHYSICS","SCIE","864","0.8"," 72/77 ","1","Q4","0.8","0.1","0.22"," 72/77 ","Q4","Q4","7.1","7.14","0.001","0.137","0.207","Q4",
"Acta of Bioengineering and Biomechanics","ACTA BIOENG BIOMECH","1509-409X","N/A","ENGINEERING, BIOMEDICAL","SCIE","864","0.8"," 113/122 ","1","Q4","0.8","0.1","0.22"," 110/122 ","Q4","Q4","7.8","10.25","0.001","0.137","0.207","Q4",
"TAPPI JOURNAL","TAPPI J","0734-1415","N/A","MATERIALS SCIENCE, PAPER & WOOD","SCIE","933","0.6"," 20/23 ","0.6","Q4","0.4","0.2","0.22"," 20/23 ","Q4","Q4","15.2","15.22","0","0.032","0.078","Q4",
"DYNAMICAL SYSTEMS-AN INTERNATIONAL JOURNAL","DYNAM SYST","1468-9367","1468-9375","MATHEMATICS, APPLIED","SCIE","485","0.5"," 281/331 ","0.5","Q4","0.4","0.1","0.22"," 305/331 ","Q4","Q4","15.3","8.01","0","0.105","0.306","Q4",
"DYNAMICAL SYSTEMS-AN INTERNATIONAL JOURNAL","DYNAM SYST","1468-9367","1468-9375","PHYSICS, MATHEMATICAL","SCIE","485","0.5"," 57/60 ","0.5","Q4","0.4","0.1","0.22"," 58/60 ","Q4","Q4","5.8","4.17","0","0.105","0.306","Q3",
"ACM Transactions on Economics and Computation","ACM T ECON COMPUT","2167-8375","2167-8383","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","ESCI","279","1.1"," 140/169 ","1.6","Q4","1.1","0.3","0.21"," 152/169 ","Q4","Q4","17.5","10.36","0.001","0.167","0.934","Q2",
"MIKROBIYOLOJI BULTENI","MIKROBIYOL BUL","0374-9096","0374-9096","MICROBIOLOGY","SCIE","607","1.1"," 147/161 ","0.9","Q4","1","0.1","0.21"," 151/161 ","Q4","Q4","9.0","6.52","0","0.076","0.16","Q4",
"Obra Digital-Revista de Comunicacion","OBRA DIGIT-REV COMUN","2014-5039","2014-5039","COMMUNICATION","ESCI","51","0.9"," 137/227 ","0.4","Q4","0.8","<0.1","0.21"," 182/227 ","Q4","Q3","39.9","20.04","0","0.012","0.081","Q4",
"JOURNAL OF AVIAN MEDICINE AND SURGERY","J AVIAN MED SURG","1082-6742","1938-2871","VETERINARY SCIENCES","SCIE","699","0.6"," 125/167 ","0.6","Q4","0.5","<0.1","0.21"," 141/168 ","Q4","Q3","25.4","16.37","0","0.051","0.126","Q3",
"Trudy Instituta Matematiki i Mekhaniki UrO RAN","T I MAT MEKH URO RAN","0134-4889","0134-4889","MATHEMATICS, APPLIED","ESCI","225","0.4"," 294/331 ","0.3","Q4","0.3","<0.1","0.21"," 307/331 ","Q4","Q4","11.3","7.40","0","0.108","0.13","Q4",
"Journal of the Korean Society for Industrial and Applied Mathematics","J KOREAN SOC IND APP","1226-9433","1229-0645","MATHEMATICS, APPLIED","ESCI","71","0.3"," 309/331 ","0.4","Q4","0.3","0.2","0.21"," 307/331 ","Q4","Q4","6.8","7.40","0","0.016","0.09","Q4",
"Revista General de Derecho Europeo","REV GEN DERECHO EURO","1696-9634","1696-9634","LAW","ESCI","67","0.3"," 267/421 ","0.2","Q4","0.2","0.1","0.21"," 314/421 ","Q3","Q3","36.7","25.53","0","0.037","0.128","Q3",
"Transactions of A Razmadze Mathematical Institute","T A RAZMADZE MATH IN","2346-8092","2346-8092","MATHEMATICS","ESCI","156","0.3"," 431/489 ","0.4","Q4","0.2","<0.1","0.21"," 464/489 ","Q4","Q4","12.0","5.21","0","0.038","0.08","Q4",
"Plant Root","PLANT ROOT","1881-6754","1881-6754","PLANT SCIENCES","ESCI","86","1"," 194/265 ","0.8","Q4","0.9","0.1","0.2"," 231/265 ","Q4","Q3","27.0","13.02","0","0.008","0.179","Q4",
"Workplace-A Journal for Academic Labor","WORKPLACE","1715-0094","1715-0094","INDUSTRIAL RELATIONS & LABOR","ESCI","40","0.8"," 36/49 ","0.3","Q4","0.8","2","0.2"," 42/49 ","Q4","Q3","27.6","15.31","0","0.004","0.084","Q4",
"Tekstilec","TEKSTILEC","0351-3386","2350-3696","MATERIALS SCIENCE, TEXTILES","ESCI","203","0.7"," 20/29 ","0.8","Q3","0.6","0.3","0.2"," 21/29 ","Q3","Q3","32.8","29.31","0","0.027","0.109","Q3",
"Educatio Siglo XXI","EDUC SIGLO XXI","1699-2105","1989-466X","EDUCATION & EDUCATIONAL RESEARCH","ESCI","310","0.5"," 579/756 ","0.7","Q3","0.5","0.2","0.2"," 614/756 ","Q4","Q4","23.5","18.85","0","0.044","0.128","Q4",
"International Journal of Information Retrieval Research","INT J INF RETR RES","2155-6377","2155-6385","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","94","0.5"," 229/249 ","0.5","Q4","0.5","<0.1","0.2"," 219/251 ","Q4","Q4","8.2","12.95","0","0.02","0.08","Q4",
"JOURNAL OF INTERCONNECTION NETWORKS","J INTERCONNECT NETW","0219-2659","1793-6713","COMPUTER SCIENCE, THEORY & METHODS","ESCI","168","0.5"," 128/143 ","0.5","Q4","0.5","0.2","0.2"," 123/143 ","Q4","Q4","10.8","14.34","0","0.047","0.1","Q4",
"Present Environment and Sustainable Development","PRESENT ENV SUST DEV","1843-5971","2284-7820","GEOGRAPHY","ESCI","168","0.5"," 123/171 ","0.4","Q4","0.3","0.1","0.2"," 123/172 ","Q3","Q3","28.4","28.78","0","0.012","0.032","Q4",
"TRANSACTIONS OF THE AMERICAN ENTOMOLOGICAL SOCIETY","T AM ENTOMOL SOC","0002-8320","2162-3139","ENTOMOLOGY","SCIE","752","0.4"," 98/109 ","0.5","Q4","0.3","0.1","0.2"," 98/109 ","Q4","Q4","10.6","10.55","0","0.049","0.209","Q4",
"Learning Communities-International Journal of Learning in Social Contexts","LEARN COMMUNITIES","1329-1440","1329-1440","EDUCATION & EDUCATIONAL RESEARCH","ESCI","97","1.5"," 300/756 ","0.7","Q3","1.3","<0.1","0.19"," 620/756 ","Q4","Q2","60.4","18.06","0","0.012","0.192","Q3",
"Acta Epileptologica","ACTA EPILEPTOL","2096-9384","2524-4434","CLINICAL NEUROLOGY","ESCI","126","1.2"," 227/277 ","1.2","Q4","1.1","0.3","0.19"," 257/278 ","Q4","Q4","18.2","7.73","0","0.051","0.295","Q4",
"International Journal of Microgravity Science and Application","INT J MICROGRAVITY S","0915-3616","2188-9783","PHYSICS, APPLIED","ESCI","128","0.8"," 165/179 ","0.7","Q4","0.4","0.2","0.19"," 158/179 ","Q4","Q4","8.1","12.01","0","0.02","0.137","Q4",
"Archives of Clinical Infectious Diseases","ARCH CLIN INFECT DIS","2345-2641","2008-1081","INFECTIOUS DISEASES","ESCI","321","0.5"," 123/132 ","0.8","Q4","0.4","<0.1","0.19"," 119/132 ","Q4","Q4","7.2","10.23","0","0.083","0.155","Q4",
"Asian Pacific Journal of Reproduction","ASIAN PAC J REPROD","2305-0500","2305-0519","REPRODUCTIVE BIOLOGY","ESCI","401","0.5"," 39/39 ","N/A","N/A","0.5","<0.1","0.19"," 38/39 ","Q4","Q4","1.3","3.85","0","0.058","N/A","N/A",
"Journal of Oral and Maxillofacial Surgery Medicine and Pathology","J ORAL MAX SURG MED","2212-5558","2212-5566","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","433","0.4"," 140/157 ","0.4","Q4","0.3","0.1","0.19"," 140/157 ","Q4","Q4","11.1","11.15","0","0.085","0.082","Q4",
"JOURNAL OF PROSTHETICS AND ORTHOTICS","J PROSTHET ORTHOT","1040-8800","1534-6331","ORTHOPEDICS","ESCI","424","0.4"," 124/136 ","N/A","N/A","0.4","0.2","0.19"," 120/136 ","Q4","Q4","9.2","12.13","0","0.057","N/A","N/A",
"JOURNAL OF PROSTHETICS AND ORTHOTICS","J PROSTHET ORTHOT","1040-8800","1534-6331","REHABILITATION","ESCI","424","0.4"," 158/169 ","N/A","N/A","0.4","0.2","0.19"," 160/169 ","Q4","Q4","6.8","5.62","0","0.057","N/A","N/A",
"Trends in Urology & Mens Health","TREND UROL MENS HEAL","2044-3730","2044-3749","UROLOGY & NEPHROLOGY","ESCI","102","0.4"," 117/126 ","0.4","Q4","0.4","0.1","0.19"," 110/126 ","Q4","Q4","7.5","13.10","0","0.027","0.081","Q4",
"Complutense Journal of English Studies","COMPLUT J ENGL STUD","2386-3935","2386-6624","LANGUAGE & LINGUISTICS","ESCI","34","0.3"," N/A ","0.3","N/A","0.3","<0.1","0.19"," 280/393 ","Q3","N/A","N/A","28.88","0","0.02","0.16","Q3",
"Bangladesh Journal of Plant Taxonomy","BANGL J PLANT TAXON","1028-2092","2224-7297","PLANT SCIENCES","SCIE","235","0.6"," 234/265 ","0.7","Q4","0.2","<0.1","0.18"," 243/265 ","Q4","Q4","11.9","8.49","0","0.018","0.064","Q4",
"Journal of Communications Software and Systems","J COMMUN SOFTW SYS","1845-6421","1846-6079","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","133","0.6"," 218/249 ","0.6","Q4","0.6","0.1","0.18"," 226/251 ","Q4","Q4","12.7","10.16","0","0.029","0.087","Q4",
"Journal of Communications Software and Systems","J COMMUN SOFTW SYS","1845-6421","1846-6079","TELECOMMUNICATIONS","ESCI","133","0.6"," 109/119 ","0.6","Q4","0.6","0.1","0.18"," 107/119 ","Q4","Q4","8.8","10.50","0","0.029","0.087","Q4",
"Salus Journal","SALUS J","2202-5677","2202-5677","CRIMINOLOGY & PENOLOGY","ESCI","33","0.6"," 94/113 ","0.4","Q4","0.4","<0.1","0.18"," 102/113 ","Q4","Q4","17.3","10.18","0","0.009","0.102","Q4",
"Academia y Virtualidad","ACAD VIRTUALIDAD","2011-0731","2011-0731","EDUCATION & EDUCATIONAL RESEARCH","ESCI","66","0.5"," 579/756 ","0.4","Q4","0.5","<0.1","0.18"," 626/756 ","Q4","Q4","23.5","17.26","0","0.014","0.114","Q4",
"Annals of Mathematical Sciences and Applications","ANN MATH SCI APPL","2380-288X","2380-2898","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","ESCI","82","0.4"," 126/135 ","0.8","Q4","0.4","<0.1","0.18"," 120/135 ","Q4","Q4","7.0","11.48","0","0.044","0.44","Q3",
"Changing Societies & Personalities","CHANG SOC PERSONAL","2587-6104","2587-8964","SOCIOLOGY","ESCI","64","0.4"," 179/217 ","0.4","Q4","0.4","0.1","0.18"," 184/217 ","Q4","Q4","17.7","15.44","0","0.032","0.132","Q4",
"International Journal of Mathematics for Industry","INT J MATH IND","2661-3352","2661-3344","MATHEMATICS, APPLIED","ESCI","37","0.3"," 309/331 ","N/A","N/A","<0.1","0.1","0.18"," 314/331 ","Q4","Q4","6.8","5.29","0","0.016","N/A","N/A",
"Ars Adriatica","ARS ADRIAT","1848-1590","1848-7459","ART","ESCI","31","0.2"," N/A ","0.1","N/A","0.1","0.1","0.18"," 81/142 ","Q3","N/A","N/A","43.31","0","0.022","0.144","Q2",
"Ciudad y Territorio-Estudios Territoriales-CyTET","CIUDAD TERRIT-ESTU","1133-4762","N/A","URBAN STUDIES","ESCI","291","0.8"," 57/77 ","0.7","Q4","0.5","0.1","0.17"," 64/77 ","Q4","Q3","26.6","17.53","0","0.067","0.147","Q4",
"Pesquisa Agropecuaria Tropical","PESQUI AGROPECU TROP","1517-6398","1983-4063","AGRICULTURE, MULTIDISCIPLINARY","ESCI","840","0.8"," 55/89 ","1.2","Q2","0.7","0.1","0.17"," 65/89 ","Q3","Q3","38.8","27.53","0.001","0.119","0.219","Q2",
"Tecciencia","TECCIENCIA","1909-3667","2422-3670","ENGINEERING, MULTIDISCIPLINARY","ESCI","56","0.7"," 125/179 ","0.5","Q4","0.7","0.3","0.17"," 135/180 ","Q3","Q3","30.4","25.28","0","0.009","0.074","Q4",
"Croatian Operational Research Review","CROAT OPER RES REV","1848-0225","1848-9931","ECONOMICS","ESCI","174","0.5"," 489/597 ","0.7","Q4","0.3","0.3","0.17"," 500/600 ","Q4","Q4","18.2","16.75","0","0.027","0.135","Q4",
"Tydskrif Vir Die Suid-Afrikaanse Reg","TYDSKR SUID-AFR REG","0257-7747","1996-2207","LAW","ESCI","67","0.2"," 316/421 ","0.2","Q4","0.1","0.1","0.17"," 332/421 ","Q4","Q4","25.1","21.26","0","0.012","0.039","Q4",
