"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"Nitrogen","NITROGEN-BASEL","N/A","2504-3129","ENVIRONMENTAL SCIENCES","ESCI","151","1.6"," 282/358 ","1.6","Q4","1.5","0.7","0.29"," 307/359 ","Q4","Q4","21.4","14.62","0","0.04","0.263","Q4",
"Journal of Ultrasonography","J ULTRASON","2084-8404","2451-070X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","ESCI","484","1.3"," 138/204 ","1.2","Q4","1.2","0.1","0.29"," 165/204 ","Q4","Q3","32.6","19.36","0.001","0.118","0.265","Q4",
"PHYSICA C-SUPERCONDUCTIVITY AND ITS APPLICATIONS","PHYSICA C","0921-4534","1873-2143","PHYSICS, APPLIED","SCIE","4,838","1.3"," 141/179 ","1.1","Q4","1.1","0.2","0.29"," 143/179 ","Q4","Q4","21.5","20.39","0.001","0.299","0.25","Q4",
"PHYSICA C-SUPERCONDUCTIVITY AND ITS APPLICATIONS","PHYSICA C","0921-4534","1873-2143","PHYSICS, CONDENSED MATTER","SCIE","4,838","1.3"," 62/79 ","1.1","Q4","1.1","0.2","0.29"," 60/79 ","Q4","Q4","22.2","24.68","0.001","0.299","0.25","Q3",
"Translational and Clinical Pharmacology","TRANSL CLIN PHARMACO","2289-0882","2383-5427","PHARMACOLOGY & PHARMACY","ESCI","229","1.1"," 296/354 ","N/A","N/A","1.1","0.1","0.29"," 293/354 ","Q4","Q4","16.5","17.37","0","0.072","N/A","N/A",
"Case Reports in Neurological Medicine","CASE REP NEUROL MED","2090-6668","2090-6676","CLINICAL NEUROLOGY","ESCI","460","0.9"," 240/277 ","0.9","Q4","0.9","0.2","0.29"," 241/278 ","Q4","Q4","13.5","13.49","0","0.094","0.23","Q4",
"Cartographica","CARTOGRAPHICA","0317-7173","1911-9925","GEOGRAPHY","ESCI","613","0.7"," 111/171 ","0.9","Q3","0.7","0.1","0.29"," 112/172 ","Q3","Q3","35.4","35.17","0","0.055","0.331","Q3",
"International Journal of Happiness and Development","INT J HAPPINESS DEV","2049-2790","2049-2804","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","114","0.6"," 155/263 ","0.7","Q3","0.3","<0.1","0.29"," 157/263 ","Q3","Q3","41.3","40.49","0","0.013","0.09","Q4",
"Journal of Arab & Muslim Media Research","J ARAB MUSLIM MEDIA","1751-9411","1751-942X","COMMUNICATION","ESCI","86","0.5"," 179/227 ","N/A","N/A","0.5","<0.1","0.29"," 170/227 ","Q3","Q4","21.4","25.33","0","0.019","N/A","N/A",
"Physical Educator-US","PHYS EDUC-US","0031-8981","2160-1682","EDUCATION & EDUCATIONAL RESEARCH","ESCI","467","0.5"," 579/756 ","0.7","Q3","0.5","<0.1","0.29"," 569/756 ","Q4","Q4","23.5","24.80","0","0.077","0.182","Q3",
"International Journal of Whole Schooling","INT J WHOLE SCH","1710-2146","1710-2146","EDUCATION & EDUCATIONAL RESEARCH","ESCI","112","0.4"," 606/756 ","0.7","Q3","0.2","0.3","0.29"," 569/756 ","Q4","Q4","19.9","24.80","0","0.011","0.136","Q4",
"ABCD-Arquivos Brasileiros de Cirurgia Digestiva-Brazilian Archives of Digestive Surgery","ABCD-ARQ BRAS CIR DI","0102-6720","2317-6326","GASTROENTEROLOGY & HEPATOLOGY","ESCI","977","1.9"," 95/143 ","1.5","Q4","0.7","0.7","0.28"," 115/143 ","Q4","Q3","33.9","19.93","0.001","0.137","0.228","Q4",
"Advanced Manufacturing-Polymer & Composites Science","ADV MANUF-POLYM COMP","2055-0340","2055-0359","ENGINEERING, MANUFACTURING","ESCI","323","1.8"," 51/68 ","2.1","Q3","1.7","0.4","0.28"," 59/68 ","Q4","Q3","25.7","13.97","0","0.05","0.414","Q3",
"MICROBIOLOGY","MICROBIOLOGY+","0026-2617","1608-3237","MICROBIOLOGY","SCIE","2,438","1.3"," 144/161 ","1.5","Q4","1.1","0.2","0.28"," 144/161 ","Q4","Q4","10.9","10.87","0.001","0.179","0.231","Q4",
"Bulletin of Medieval Canon Law-New Series","BULL MEDIEV CANON LA","0146-2989","2372-2509","RELIGION","ESCI","8","0.2"," N/A ","0.1","N/A","0.2","N/A","0.28"," 237/339 ","Q3","N/A","N/A","30.24","0","0.011","0.128","Q3",
"PETROLEUM SCIENCE AND TECHNOLOGY","PETROL SCI TECHNOL","1091-6466","1532-2459","ENERGY & FUELS","SCIE","4,200","1.3"," 148/170 ","1.3","Q4","1.1","0.3","0.27"," 150/173 ","Q3","Q4","13.2","13.58","0.002","0.407","0.201","Q4",
"PETROLEUM SCIENCE AND TECHNOLOGY","PETROL SCI TECHNOL","1091-6466","1532-2459","ENGINEERING, CHEMICAL","SCIE","4,200","1.3"," 122/170 ","1.3","Q3","1.1","0.3","0.27"," 115/171 ","Q3","Q3","28.5","33.04","0.002","0.407","0.201","Q3",
"PETROLEUM SCIENCE AND TECHNOLOGY","PETROL SCI TECHNOL","1091-6466","1532-2459","ENGINEERING, PETROLEUM","SCIE","4,200","1.3"," 12/23 ","1.3","Q3","1.1","0.3","0.27"," 16/25 ","Q3","Q3","50.0","38.00","0.002","0.407","0.201","Q3",
"International Journal of Engineering Systems Modelling and SImulation","INT J ENG SYST MODEL","1755-9758","1755-9766","ENGINEERING, MULTIDISCIPLINARY","ESCI","122","0.9"," 111/179 ","0.6","Q3","0.9","0.1","0.27"," 118/180 ","Q3","Q3","38.3","34.72","0","0.018","0.092","Q3",
"Agrarian South-Journal of Political Economy","AGRAR S","2277-9760","2321-0281","DEVELOPMENT STUDIES","ESCI","48","0.7"," 58/63 ","N/A","N/A","0.7","0.4","0.27"," 56/63 ","Q3","Q4","8.7","11.90","0","0.031","N/A","N/A",
"Agrarian South-Journal of Political Economy","AGRAR S","2277-9760","2321-0281","ECONOMICS","ESCI","48","0.7"," 446/597 ","N/A","N/A","0.7","0.4","0.27"," 437/600 ","Q3","Q3","25.4","27.25","0","0.031","N/A","N/A",
"GEOTECTONICS","GEOTECTONICS+","0016-8521","1556-1976","GEOCHEMISTRY & GEOPHYSICS","SCIE","997","1"," 70/101 ","1","Q4","0.8","0.2","0.26"," 77/101 ","Q4","Q3","31.2","24.26","0.001","0.116","0.268","Q4",
"IET Circuits Devices & Systems","IET CIRC DEVICE SYST","1751-858X","1751-8598","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","945","1"," 285/352 ","1","Q4","1","0.4","0.26"," 287/354 ","Q4","Q4","19.2","19.07","0.001","0.202","0.196","Q4",
"International Journal of Swarm Intelligence Research","INT J SWARM INTELL R","1947-9263","1947-9271","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","ESCI","210","0.8"," 176/197 ","0.8","Q4","0.8","0.5","0.26"," 164/198 ","Q4","Q4","10.9","17.42","0","0.035","0.124","Q4",
"Optoelectronics Letters","OPTOELECTRON LETT","1673-1905","1993-5013","OPTICS","ESCI","638","0.8"," 104/119 ","0.7","Q4","0.7","0.1","0.26"," 102/120 ","Q4","Q4","13.0","15.42","0","0.102","0.1","Q4",
"NEMATROPICA","NEMATROPICA","0099-5444","2220-5608","ZOOLOGY","SCIE","430","0.6"," 150/180 ","0.5","Q4","0.5","0.4","0.26"," 160/180 ","Q4","Q4","16.9","11.39","0","0.017","0.096","Q4",
"EGYPTIAN JOURNAL OF VETERINARY SCIENCE","EGYPT J VET SCI","1110-0222","2357-089X","VETERINARY SCIENCES","ESCI","125","0.4"," 137/167 ","0.5","Q4","0.4","0.1","0.26"," 134/168 ","Q4","Q4","18.3","20.54","0","0.029","0.085","Q4",
"Jordan Journal of Mathematics and Statistics","JORDAN J MATH STAT","2075-7905","2227-5487","MATHEMATICS","ESCI","116","0.3"," 431/489 ","0.3","Q4","0.3","0.1","0.26"," 449/489 ","Q4","Q4","12.0","8.28","0","0.03","0.078","Q4",
"CURRENT PROTEIN & PEPTIDE SCIENCE","CURR PROTEIN PEPT SC","1389-2037","1875-5550","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","3,391","1.9"," 254/313 ","3","Q3","1.9","0.7","0.25"," 291/313 ","Q4","Q4","19.0","7.19","0.002","0.442","0.551","Q3",
"SOMATOSENSORY AND MOTOR RESEARCH","SOMATOSENS MOT RES","0899-0220","1369-1651","NEUROSCIENCES","SCIE","873","1.3"," 277/310 ","1.5","Q4","1.3","0.1","0.25"," 292/310 ","Q4","Q4","10.8","5.97","0","0.102","0.341","Q4",
"Water Conservation Science and Engineering","WATER CONSERV SCI EN","2366-3340","2364-5687","ENGINEERING, ENVIRONMENTAL","ESCI","405","1.3"," 68/81 ","1.7","Q4","1.2","0.8","0.25"," 66/81 ","Q4","Q4","16.7","19.14","0","0.049","0.207","Q4",
"Water Conservation Science and Engineering","WATER CONSERV SCI EN","2366-3340","2364-5687","ENVIRONMENTAL SCIENCES","ESCI","405","1.3"," 309/358 ","1.7","Q4","1.2","0.8","0.25"," 318/359 ","Q4","Q4","13.8","11.56","0","0.049","0.207","Q4",
"Water Conservation Science and Engineering","WATER CONSERV SCI EN","2366-3340","2364-5687","GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY","ESCI","405","1.3"," 83/91 ","1.7","Q4","1.2","0.8","0.25"," 82/91 ","Q4","Q4","9.3","10.44","0","0.049","0.207","Q4",
"Water Conservation Science and Engineering","WATER CONSERV SCI EN","2366-3340","2364-5687","WATER RESOURCES","ESCI","405","1.3"," 102/127 ","1.7","Q3","1.2","0.8","0.25"," 108/127 ","Q4","Q4","20.1","15.35","0","0.049","0.207","Q4",
"Journal of Applied Fluid Mechanics","J APPL FLUID MECH","1735-3572","1735-3645","MECHANICS","SCIE","1,785","1.1"," 137/170 ","1.1","Q4","0.8","0.3","0.25"," 142/170 ","Q4","Q4","19.7","16.76","0.001","0.255","0.171","Q4",
"Journal of Applied Fluid Mechanics","J APPL FLUID MECH","1735-3572","1735-3645","THERMODYNAMICS","SCIE","1,785","1.1"," 59/76 ","1.1","Q4","0.8","0.3","0.25"," 61/76 ","Q4","Q4","23.0","20.39","0.001","0.255","0.171","Q4",
"Acta Mechanica et Automatica","ACTA MECH AUTOMATICA","1898-4088","2300-5319","ENGINEERING, MECHANICAL","ESCI","301","1"," 145/180 ","0.8","Q4","0.9","0.4","0.25"," 148/180 ","Q4","Q4","19.7","18.06","0","0.041","0.116","Q4",
"JOURNAL OF RUSSIAN LASER RESEARCH","J RUSS LASER RES","1071-2836","1573-8760","OPTICS","SCIE","448","0.7"," 107/119 ","0.6","Q4","0.6","0.2","0.25"," 104/120 ","Q4","Q4","10.5","13.75","0","0.065","0.092","Q4",
"Turkish Journal of Surgery","TURK J SURG","2564-6850","2564-7032","SURGERY","ESCI","501","0.5"," 253/290 ","0.7","Q4","0.4","0.2","0.25"," 240/290 ","Q4","Q4","12.9","17.41","0","0.099","0.165","Q4",
"Espacio Tiempo y Forma-Serie III-Historia Medieval","ESPAC TIEMPO FOR III","0214-9745","2340-1362","HISTORY","ESCI","57","0.2"," 234/518 ","0.2","Q3","0.2","<0.1","0.25"," 369/519 ","Q3","Q2","54.9","29.00","0","0.042","0.212","Q3",
"Frontiers of History in China","FRONT HIST CHINA","1673-3401","1673-3525","HISTORY","ESCI","69","<0.1"," 450/518 ","0.3","Q2","<0.1","<0.1","0.25"," 369/519 ","Q3","Q4","13.2","29.00","0","0.014","0.088","Q4",
"Botanica Serbica","BOT SERB","1821-2158","1821-2638","PLANT SCIENCES","SCIE","265","0.9"," 207/265 ","1","Q4","0.8","0.1","0.24"," 218/265 ","Q4","Q4","22.1","17.92","0","0.034","0.132","Q4",
"International Journal of Healthcare Information Systems and Informatics","INT J HEALTHC INF SY","1555-3396","1555-340X","MEDICAL INFORMATICS","ESCI","182","0.9"," 44/44 ","1","Q4","0.9","0.1","0.24"," 44/44 ","Q4","Q4","1.1","1.14","0","0.039","0.17","Q4",
"Unfallchirurgie","UNFALLCHIRURGIE","2731-7021","2731-703X","EMERGENCY MEDICINE","SCIE","1,396","0.6"," 45/54 ","0.7","Q4","0.5","0.1","0.24"," 44/54 ","Q4","Q4","17.6","19.44","0.001","0.19","0.172","Q4",
"Unfallchirurgie","UNFALLCHIRURGIE","2731-7021","2731-703X","SURGERY","SCIE","1,396","0.6"," 239/290 ","0.7","Q4","0.5","0.1","0.24"," 247/290 ","Q4","Q4","17.8","15.00","0.001","0.19","0.172","Q4",
"Journal of Hand Surgery-Asian-Pacific Volume","J HAND SURG-ASIAN-PA","2424-8355","2424-8363","SURGERY","ESCI","886","0.5"," 253/290 ","0.7","Q4","0.5","0.1","0.24"," 247/290 ","Q4","Q4","12.9","15.00","0.001","0.228","0.232","Q4",
"Egyptian Journal of Otolaryngology","EGYPT J OTOLARYNGOL","1012-5574","2090-8539","OTORHINOLARYNGOLOGY","ESCI","291","0.4"," 53/65 ","0.4","Q4","0.3","0.1","0.24"," 54/65 ","Q4","Q4","19.2","17.69","0","0.073","0.086","Q4",
"Occupational Therapy in Mental Health","OCCUP THER MENT HEAL","0164-212X","1541-3101","REHABILITATION","ESCI","360","0.4"," 158/169 ","0.9","Q4","0.4","<0.1","0.24"," 152/169 ","Q4","Q4","6.8","10.36","0","0.044","0.198","Q4",
"ARCHIVES OF NATURAL HISTORY","ARCH NAT HIST","0260-9541","1755-6260","HISTORY & PHILOSOPHY OF SCIENCE","AHCI, SCIE, SSCI","161","0.3"," 72/104 ","0.2","Q4","0.2","0.2","0.24"," 81/104 ","Q4","Q3","31.3","22.60","0","0.024","0.095","Q4",
"JOURNAL OF ELECTRONIC TESTING-THEORY AND APPLICATIONS","J ELECTRON TEST","0923-8174","1573-0727","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","509","1.1"," 278/352 ","0.9","Q4","0.9","0.2","0.23"," 293/354 ","Q4","Q4","21.2","17.37","0","0.08","0.174","Q4",
"Proceedings of the Estonian Academy of Sciences","P EST ACAD SCI","1736-6046","1736-7530","MULTIDISCIPLINARY SCIENCES","SCIE","477","1"," 79/134 ","0.9","Q3","1","0.2","0.23"," 81/135 ","Q3","Q3","41.4","40.37","0","0.057","0.15","Q3",
"SEEFOR-South-East European Forestry","SEEFOR-SOUTH-EAST EU","1847-6481","1849-0891","FORESTRY","ESCI","130","0.7"," 63/89 ","0.9","Q3","0.7","0.1","0.23"," 71/89 ","Q4","Q3","29.8","20.79","0","0.017","0.11","Q4",
"International Journal of Criminal Justice Sciences","INT J CRIM JUSTICE S","0973-5089","0973-5089","CRIMINOLOGY & PENOLOGY","ESCI","177","0.4"," 103/113 ","0.4","Q4","0.3","0.1","0.23"," 99/113 ","Q4","Q4","9.3","12.83","0","0.028","0.099","Q4",
"Journal of Biologically Active Products from Nature","J BIOL ACT PROD NAT","2231-1866","2231-1874","CHEMISTRY, MEDICINAL","ESCI","401","0.9"," 67/72 ","N/A","N/A","0.8","0.4","0.22"," 68/72 ","Q4","Q4","7.6","6.25","0","0.041","N/A","N/A",
"Ansiedad y Estres-Anxiety and Stress","ANSIEDAD ESTRES","1134-7937","2174-0437","PSYCHOLOGY, CLINICAL","ESCI","317","0.5"," 163/180 ","1.1","Q4","0.5","<0.1","0.22"," 160/180 ","Q4","Q4","9.7","11.39","0","0.041","0.203","Q4",
"International Journal of Agricultural and Statistical Sciences","INT J AGRIC STAT SCI","0973-1903","0976-3392","AGRICULTURE, MULTIDISCIPLINARY","ESCI","468","0.3"," 75/89 ","0.3","Q4","0.1","<0.1","0.22"," 61/89 ","Q3","Q4","16.3","32.02","0","0.048","0.022","Q4",
"Journal of Modern Russian History and Historiography","J MOD RUSS HIST HIS","1947-9956","2210-2388","HISTORY","ESCI","11","0.1"," 327/518 ","0.1","Q3","0.1","<0.1","0.22"," 394/519 ","Q4","Q3","37.0","24.18","0","0.014","0.18","Q3",
"Pakistan Journal of Pharmaceutical Sciences","PAK J PHARM SCI","1011-601X","1011-601X","PHARMACOLOGY & PHARMACY","SCIE","3,110","0.7"," 317/354 ","0.8","Q4","0.7","0.1","0.21"," 315/354 ","Q4","Q4","10.6","11.16","0.002","0.353","0.114","Q4",
"Middle East African Journal of Ophthalmology","MIDDLE EAST AFR J OP","0974-9233","0975-1599","OPHTHALMOLOGY","ESCI","923","0.5"," 86/95 ","0.8","Q4","0.5","<0.1","0.21"," 88/95 ","Q4","Q4","10.0","7.89","0","0.091","0.218","Q4",
"Macedonian Veterinary Review","MACED VET REV","1409-7621","1857-7415","VETERINARY SCIENCES","ESCI","103","0.4"," 137/167 ","N/A","N/A","0.4","0.2","0.21"," 141/168 ","Q4","Q4","18.3","16.37","0","0.014","N/A","N/A",
"ARO-The Scientific Journal of Koya University","ARO","2307-549X","2410-9355","MULTIDISCIPLINARY SCIENCES","ESCI","166","1.2"," 68/134 ","1","Q3","1","0.2","0.2"," 90/135 ","Q3","Q3","49.6","33.70","0","0.03","0.115","Q3",
"RBRH-Revista Brasileira de Recursos Hidricos","RBRH-REV BRAS RECUR","1414-381X","2318-0331","WATER RESOURCES","ESCI","417","0.9"," 112/127 ","1","Q4","0.7","0.2","0.2"," 115/127 ","Q4","Q4","12.2","9.84","0","0.064","0.15","Q4",
"REVISTA DE BIOLOGIA TROPICAL","REV BIOL TROP","0034-7744","2215-2075","BIOLOGY","SCIE","2,857","0.8"," 82/109 ","0.9","Q4","0.7","0.2","0.2"," 85/109 ","Q4","Q4","25.2","22.48","0.001","0.214","0.187","Q4",
"Colombia Medica","COLOMB MEDICA","1657-9534","N/A","MEDICINE, GENERAL & INTERNAL","SCIE","491","0.7"," 207/325 ","1.2","Q3","0.7","0.1","0.2"," 204/329 ","Q3","Q3","36.5","38.15","0","0.094","0.354","Q2",
"Journal of Pharmacy and Bioallied Sciences","J PHARM BIOALLIED SC","0976-4879","0975-7406","PHARMACOLOGY & PHARMACY","ESCI","3,434","0.7"," 317/354 ","1.2","Q4","0.7","0.1","0.2"," 319/354 ","Q4","Q4","10.6","10.03","0.002","0.384","0.19","Q4",
"IIUM Engineering Journal","IIUM ENG J","1511-788X","2289-7860","ENGINEERING, MULTIDISCIPLINARY","ESCI","252","0.6"," 132/179 ","0.6","Q3","0.6","0.1","0.2"," 129/180 ","Q3","Q3","26.5","28.61","0","0.042","0.101","Q3",
"Canadian Journal of Nonprofit and Social Economy Research","CAN J NONPROFIT SOC","1920-9355","1920-9355","PUBLIC ADMINISTRATION","ESCI","99","0.5"," 75/91 ","0.6","Q4","0.4","0.1","0.2"," 74/91 ","Q4","Q4","18.1","19.23","0","0.018","0.127","Q4",
"Social Psychology and Society","SOC PSYCHOL SOC","2221-1527","2311-7052","PSYCHOLOGY, APPLIED","ESCI","163","0.5"," 104/113 ","0.5","Q4","0.4","0.1","0.2"," 105/114 ","Q4","Q4","8.4","8.33","0","0.06","0.133","Q4",
"Cityscape","CITYSCAPE","1936-007X","1939-1935","URBAN STUDIES","ESCI","710","0.4"," 67/77 ","0.8","Q4","0.4","0.4","0.2"," 61/77 ","Q4","Q4","13.6","21.43","0.001","0.161","0.378","Q3",
"Giornale di Chirurgia","G CHIR","0391-9005","1971-145X","SURGERY","ESCI","441","0.4"," 260/290 ","0.6","Q4","0.3","0.1","0.2"," 258/290 ","Q4","Q4","10.5","11.21","0","0.047","0.137","Q4",
"Codrul Cosminului","CODRUL COSMIN","1224-032X","2067-5860","AREA STUDIES","ESCI","18","0.1"," 154/176 ","N/A","N/A","<0.1","<0.1","0.2"," 146/176 ","Q4","Q4","12.8","17.33","0","0.019","N/A","N/A",
"Codrul Cosminului","CODRUL COSMIN","1224-032X","2067-5860","HISTORY","ESCI","18","0.1"," 327/518 ","N/A","N/A","<0.1","<0.1","0.2"," 402/519 ","Q4","Q3","37.0","22.64","0","0.019","N/A","N/A",
"Gradevinar","GRADEVINAR","0350-2465","1333-9095","ENGINEERING, CIVIL","SCIE","647","1"," 141/181 ","1.1","Q4","0.6","0.2","0.19"," 149/181 ","Q4","Q4","22.4","17.96","0","0.073","0.124","Q4",
"BIOMEDICAL PAPERS-OLOMOUC","BIOMED PAP","1213-8118","1804-7521","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","1,302","0.7"," 165/189 ","1.1","Q4","0.7","0.2","0.19"," 161/189 ","Q4","Q4","13.0","15.08","0.001","0.154","0.246","Q4",
"Baltic Journal of Economic Studies","BALT J ECON STUD","2256-0742","2256-0963","ECONOMICS","ESCI","375","0.5"," 489/597 ","0.4","Q4","0.4","0.1","0.19"," 486/600 ","Q4","Q4","18.2","19.08","0","0.106","0.076","Q4",
"Valenciana","VALENCIANA","2007-2538","2448-7295","LITERARY THEORY & CRITICISM","ESCI","31","<0.1"," N/A ","0.1","N/A","<0.1","<0.1","0.19"," 43/51 ","Q4","N/A","N/A","16.67","0","0.038","0.167","Q2",
"Smart and Sustainable Manufacturing Systems","SMART SUSTAIN MANUF","2520-6478","2572-3928","ENGINEERING, MANUFACTURING","ESCI","168","0.8"," 64/68 ","1.1","Q4","0.8","0.6","0.18"," 63/68 ","Q4","Q4","6.6","8.09","0","0.048","0.21","Q4",
"Management Research and Practice","MANAG RES PRACT","2067-2462","2067-2462","MANAGEMENT","ESCI","170","0.7"," 353/401 ","0.6","Q4","0.6","0.3","0.18"," 348/402 ","Q4","Q4","12.1","13.56","0","0.015","0.08","Q4",
"ELECTROMAGNETICS","ELECTROMAGNETICS","0272-6343","1532-527X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","501","0.6"," 319/352 ","0.8","Q4","0.6","0.2","0.18"," 307/354 ","Q4","Q4","9.5","13.42","0","0.07","0.184","Q4",
"Clinical Advances in Hematology & Oncology","CLIN ADV HEMATOL ONC","1543-0790","1543-0790","ONCOLOGY","ESCI","795","1.1"," 280/322 ","1","Q4","1.1","0.8","0.17"," 294/322 ","Q4","Q4","13.2","8.85","0.001","0.211","0.341","Q4",
"CLINICAL NEUROPHARMACOLOGY","CLIN NEUROPHARMACOL","0362-5664","1537-162X","CLINICAL NEUROLOGY","SCIE","1,911","0.8"," 248/277 ","1.1","Q4","0.8","0.3","0.17"," 260/278 ","Q4","Q4","10.6","6.65","0.001","0.144","0.317","Q4",
"CLINICAL NEUROPHARMACOLOGY","CLIN NEUROPHARMACOL","0362-5664","1537-162X","PHARMACOLOGY & PHARMACY","SCIE","1,911","0.8"," 311/354 ","1.1","Q4","0.8","0.3","0.17"," 324/354 ","Q4","Q4","12.3","8.62","0.001","0.144","0.317","Q4",
"College & Undergraduate Libraries","COLL UNDERGRAD LIBR","1069-1316","1545-2530","INFORMATION SCIENCE & LIBRARY SCIENCE","ESCI","211","0.6"," 109/160 ","0.8","Q3","0.6","<0.1","0.17"," 109/161 ","Q3","Q3","32.2","32.61","0","0.052","0.268","Q3",
"Journal of Public Health in Africa","J PUBLIC HEALTH AFR","2038-9922","2038-9930","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","411","0.6"," 372/403 ","0.7","Q4","0.6","0.1","0.17"," 371/403 ","Q4","Q4","7.8","8.06","0","0.082","0.178","Q4",
"CONSTRAINTS","CONSTRAINTS","1383-7133","1572-9354","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","328","0.5"," 193/197 ","1.8","Q3","0.3","0.1","0.17"," 179/198 ","Q4","Q4","2.3","9.85","0","0.073","0.65","Q2",
"CONSTRAINTS","CONSTRAINTS","1383-7133","1572-9354","COMPUTER SCIENCE, THEORY & METHODS","SCIE","328","0.5"," 128/143 ","1.8","Q2","0.3","0.1","0.17"," 129/143 ","Q4","Q4","10.8","10.14","0","0.073","0.65","Q2",
"Remate de Males","REMATE MALES","0103-183X","2316-5758","LITERARY THEORY & CRITICISM","ESCI","18","<0.1"," N/A ","<0.1","N/A","<0.1","<0.1","0.17"," 44/51 ","Q4","N/A","N/A","14.71","0","0.008","0.028","Q4",
"Teatro e Storia","TEATR STOR","0394-6932","2239-7272","THEATER","ESCI","11","<0.1"," N/A ","<0.1","N/A","<0.1","<0.1","0.17"," 40/48 ","Q4","N/A","N/A","17.71","0","0","0","Q4",
"Journal of Applied Engineering Sciences","J APPL ENG SCI","2247-3769","2284-7197","ENGINEERING, CIVIL","ESCI","163","1"," 141/181 ","1","Q4","0.9","0.2","0.16"," 155/181 ","Q4","Q4","22.4","14.64","0","0.03","0.132","Q4",
"Journal of Investing","J INVEST","1068-0896","2168-8613","BUSINESS, FINANCE","ESCI","493","0.6"," 191/231 ","0.5","Q4","0.5","0.2","0.16"," 198/231 ","Q4","Q4","17.5","14.50","0","0.069","0.156","Q4",
"Administration","ADMINSTRATION","0001-8325","2449-9471","PUBLIC ADMINISTRATION","ESCI","70","0.5"," 75/91 ","0.5","Q4","0.4","<0.1","0.16"," 77/91 ","Q4","Q4","18.1","15.93","0","0.019","0.082","Q4",
"ChemKon","CHEMKON","0944-5846","1521-3730","EDUCATION, SCIENTIFIC DISCIPLINES","ESCI","114","0.4"," 74/85 ","0.3","Q4","0.3","0.1","0.16"," 74/85 ","Q4","Q4","13.5","13.53","0","0.012","0.026","Q4",
"Estudios Demograficos y Urbanos","ESTUD DEMOGR URBANOS","0186-7210","2448-6515","DEMOGRAPHY","ESCI","168","0.3"," 44/49 ","0.4","Q4","0.3","<0.1","0.16"," 44/49 ","Q4","Q4","11.2","11.22","0","0.021","0.103","Q4",
"SCANDINAVIAN JOURNAL OF LABORATORY ANIMAL SCIENCE","SCAND J LAB ANIM SCI","0901-3393","2002-0112","VETERINARY SCIENCES","SCIE","107","0.3"," 148/167 ","0.3","Q4","0.3","<0.1","0.16"," 151/168 ","Q4","Q4","11.7","10.42","0","0.003","0.073","Q4",
"Al-Arabiyya-Journal of the American Association of Teachers of Arabic","AL-ARABIYYA","0889-8731","2375-4036","LANGUAGE & LINGUISTICS","ESCI","42","0.2"," N/A ","0.2","N/A","0.2","0.1","0.16"," 294/393 ","Q3","N/A","N/A","25.32","0","0.004","0.107","Q4",
"RUSSIAN JOURNAL OF GENERAL CHEMISTRY","RUSS J GEN CHEM+","1070-3632","1608-3350","CHEMISTRY, MULTIDISCIPLINARY","SCIE","3,946","0.9"," 184/230 ","0.7","Q4","0.7","0.4","0.15"," 186/231 ","Q4","Q4","20.2","19.70","0.001","0.299","0.082","Q4",
"Journal of Construction in Developing Countries","J CONSTR DEV CTRIES","1823-6499","1985-8329","CONSTRUCTION & BUILDING TECHNOLOGY","ESCI","304","0.8"," 74/91 ","1.1","Q4","0.8","0.2","0.15"," 75/91 ","Q4","Q4","19.2","18.13","0","0.026","0.14","Q4",
"Journal of the Geological Society of Korea","J GEOL SOC KOREA","0435-4036","2288-7377","GEOSCIENCES, MULTIDISCIPLINARY","ESCI","620","0.7"," 218/253 ","0.6","Q4","0.5","0.3","0.15"," 231/253 ","Q4","Q4","14.0","8.89","0","0.064","0.14","Q4",
"Acta Photonica Sinica","ACTA PHOTONICA SINIC","1004-4213","1004-4213","OPTICS","ESCI","1,113","0.6"," 109/119 ","0.5","Q4","0.4","0.1","0.15"," 113/120 ","Q4","Q4","8.8","6.25","0.001","0.135","0.047","Q4",
"Ukrainian Journal of Physics","UKR J PHYS","2071-0186","2071-0194","PHYSICS, MULTIDISCIPLINARY","ESCI","626","0.6"," 84/110 ","0.5","Q4","0.4","0.2","0.15"," 90/110 ","Q4","Q4","24.1","18.64","0","0.082","0.076","Q4",
