"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"Revista Estudios Socio-Juridicos","REV ESTUD SOCIO-JURI","0124-0579","2145-4531","POLITICAL SCIENCE","ESCI","21","0.1","Q4","0.06"," 289/317 ","0.1","Q4","0.1","0.1"," 290/317 ","Q4","8.68","0","0.006","0.03","9.0","Q4",
"Jeu-Revue de Theatre","JEU","0382-0335","1923-2578","THEATER","ESCI","18","<0.1","N/A","0.02"," N/A ","<0.1","N/A","<0.1","<0.1"," 46/48 ","Q4","5.21","0","0","0","N/A","Q4",
"Secular Studies","SECUL STUD","2589-2517","2589-2525","PHILOSOPHY","ESCI","17","0.4","N/A","0.5"," N/A ","0.4","N/A","0.4","0.1"," 136/325 ","Q2","58.31","0","0.017","0.231","N/A","Q2",
"Secular Studies","SECUL STUD","2589-2517","2589-2525","RELIGION","ESCI","17","0.4","N/A","0.5"," N/A ","0.4","N/A","0.4","0.1"," 159/339 ","Q2","53.24","0","0.017","0.231","N/A","Q2",
"Journal of Chinese Military History","J CHINESE MIL HIST","2212-7445","2212-7453","ASIAN STUDIES","ESCI","16","<0.1","N/A","0.25"," N/A ","N/A","N/A","<0.1","0.1"," 81/100 ","Q3","19.50","0","0.005","N/A","N/A","N/A",
"Journal of Chinese Military History","J CHINESE MIL HIST","2212-7445","2212-7453","HISTORY","ESCI","16","<0.1","Q4","0.25"," 450/518 ","N/A","N/A","<0.1","0.1"," 369/519 ","Q3","29.00","0","0.005","N/A","13.2","N/A",
"Journal of Inter-Organizational Relationships","J INTER-ORGAN RELATS","2694-3980","2694-3999","BUSINESS","ESCI","12","0.9","Q4","0.14"," 248/302 ","0.9","Q4","0.8","<0.1"," 264/302 ","Q4","12.75","0","0.005","0.192","18.0","Q4",
"Etica & Cine","ETICA CINE","2250-5660","2250-5415","FILM, RADIO, TELEVISION","ESCI","9","<0.1","N/A","0.09"," N/A ","<0.1","N/A","<0.1","<0.1"," 53/64 ","Q4","17.97","0","0.006","0.029","N/A","Q4",
"Rivista d Arte","RIV ARTE","1122-0732","2240-5550","ART","ESCI","3","<0.1","N/A","0"," N/A ","N/A","N/A","<0.1","<0.1"," 134/142 ","Q4","5.99","0","0","N/A","N/A","N/A",

Copyright (c) 2024 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
