"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"RISK MANAGEMENT AND INSURANCE REVIEW","RISK MANAG INSUR REV","1098-1616","1540-6296","BUSINESS, FINANCE","ESCI","268","1.1","Q3","0.31"," 160/231 ","N/A","N/A","1","<0.1"," 169/231 ","Q3","27.06","0","0.063","N/A","31.0","N/A",
"RISK MANAGEMENT AND INSURANCE REVIEW","RISK MANAG INSUR REV","1098-1616","1540-6296","ECONOMICS","ESCI","268","1.1","Q3","0.31"," 366/597 ","N/A","N/A","1","<0.1"," 404/600 ","Q3","32.75","0","0.063","N/A","38.8","N/A",
"Journal of Clinical Neonatology","J CLIN NEONATOL","2249-4847","1658-6093","PEDIATRICS","ESCI","266","0.2","Q4","0.09"," 168/186 ","0.3","Q4","0.2","0.2"," 173/186 ","Q4","7.26","0","0.047","0.098","9.9","Q4",
"Journal of Sedimentary Environments","J SEDIMENT ENVIRON","2662-5571","2447-9462","ENVIRONMENTAL SCIENCES","ESCI","263","1.2","Q4","0.24"," 313/358 ","1.2","Q4","1","0.4"," 322/359 ","Q4","10.45","0","0.073","0.233","12.7","Q4",
"Journal of Humanistic Counseling","J HUMANIST COUNS","2159-0311","2161-1939","PSYCHOLOGY, APPLIED","ESCI","263","0.8","Q4","0.28"," 96/113 ","1","Q4","0.8","<0.1"," 97/114 ","Q4","15.35","0","0.038","0.257","15.5","Q4",
"Operative Techniques in Orthopaedics","OPER TECH ORTHOP","1048-6666","1558-3848","ORTHOPEDICS","ESCI","263","0.2","Q4","0.09"," 131/136 ","0.2","Q4","0.2","<0.1"," 131/136 ","Q4","4.04","0","0.023","0.08","4.0","Q4",
"Revista Romana de Materiale-Romanian Journal of Materials","REV ROM MATER","1583-3186","N/A","CONSTRUCTION & BUILDING TECHNOLOGY","SCIE","261","0.4","Q4","0.09"," 82/91 ","0.5","Q4","0.4","<0.1"," 82/91 ","Q4","10.44","0","0.036","0.062","10.4","Q4",
"Revista Romana de Materiale-Romanian Journal of Materials","REV ROM MATER","1583-3186","N/A","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","261","0.4","Q4","0.09"," 429/438 ","0.5","Q4","0.4","<0.1"," 419/438 ","Q4","4.45","0","0.036","0.062","2.2","Q4",
"Online Journal of Communication and Media Technologies","ONLINE J COMMUN MEDI","1986-3497","1986-3497","COMMUNICATION","ESCI","258","0.7","Q3","0.56"," 158/227 ","0.8","Q3","0.7","0.6"," 123/227 ","Q3","46.04","0","0.048","0.167","30.6","Q4",
"Current Treatment Options in Allergy","CURR TREAT OPTION AL","N/A","2196-3053","ALLERGY","ESCI","252","1.9","Q3","0.34"," 25/39 ","N/A","N/A","1.8","0.2"," 28/39 ","Q3","29.49","0","0.081","N/A","37.2","N/A",
"Applied Biosafety","APPL BIOSAF","1535-6760","2470-1246","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","250","0.5","Q4","0.27"," 378/403 ","N/A","N/A","0.4","0.2"," 346/403 ","Q4","14.27","0","0.049","N/A","6.3","N/A",
"South African Journal of International Affairs-SAJIA","S AFR J INT AFF","1022-0461","1938-0275","INTERNATIONAL RELATIONS","ESCI","249","0.8","Q3","0.48"," 99/165 ","1","Q3","0.8","0.2"," 107/165 ","Q3","35.45","0","0.093","0.419","40.3","Q3",
"Egyptian Journal of Bronchology","EGYPT J BRONCHOL","1687-8426","2314-8551","RESPIRATORY SYSTEM","ESCI","247","1","Q4","0.28"," 85/100 ","N/A","N/A","0.9","0.1"," 85/101 ","Q4","16.34","0","0.071","N/A","15.5","N/A",
"Journal of Health Economics and Outcomes Research","J HEALTH ECON OUTCOM","2327-2236","2327-2236","ECONOMICS","ESCI","242","2.3","Q2","0.79"," 174/597 ","N/A","N/A","2.3","0.2"," 184/600 ","Q2","69.42","0.001","0.123","N/A","70.9","N/A",
"Journal of Health Economics and Outcomes Research","J HEALTH ECON OUTCOM","2327-2236","2327-2236","HEALTH CARE SCIENCES & SERVICES","ESCI","242","2.3","Q2","0.79"," 77/174 ","N/A","N/A","2.3","0.2"," 72/175 ","Q2","59.14","0.001","0.123","N/A","56.0","N/A",
"Journal of Health Economics and Outcomes Research","J HEALTH ECON OUTCOM","2327-2236","2327-2236","HEALTH POLICY & SERVICES","ESCI","242","2.3","Q2","0.79"," 52/118 ","N/A","N/A","2.3","0.2"," 55/119 ","Q2","54.20","0.001","0.123","N/A","56.4","N/A",
"SCANDINAVIAN ECONOMIC HISTORY REVIEW","SCAND ECON HIST REV","0358-5522","1750-2837","ECONOMICS","ESCI","240","0.5","Q4","0.17"," 489/597 ","0.7","Q4","0.5","0.3"," 500/600 ","Q4","16.75","0","0.078","0.438","18.2","Q3",
"Composites Research","COMPOS RES","2288-2103","2288-2111","MATERIALS SCIENCE, COMPOSITES","ESCI","232","0.5","Q4","0.06"," 32/35 ","0.4","Q4","0.2","<0.1"," 35/35 ","Q4","1.43","0","0.023","0.039","10.0","Q4",
"International Journal of Mechanical Engineering Education","INT J MECH ENG EDUC","0306-4190","2050-4586","EDUCATION, SCIENTIFIC DISCIPLINES","ESCI","231","1.1","Q3","0.54"," 54/85 ","N/A","N/A","0.9","0.3"," 52/85 ","Q2","39.41","0","0.037","N/A","37.1","N/A",
"International Journal of Mechanical Engineering Education","INT J MECH ENG EDUC","0306-4190","2050-4586","ENGINEERING, MECHANICAL","ESCI","231","1.1","Q4","0.54"," 140/180 ","N/A","N/A","0.9","0.3"," 82/180 ","Q2","54.72","0","0.037","N/A","22.5","N/A",
"Mathematical Foundations of Computing","MATH FDN COMPUT","N/A","2577-8838","COMPUTER SCIENCE, THEORY & METHODS","ESCI","227","1.3","Q3","0.35"," 80/143 ","1.3","Q3","0.7","0.4"," 93/143 ","Q3","35.31","0","0.09","0.31","44.4","Q3",
"Journal of the Korean Society for Aeronautical and Space Sciences","J KOREAN SOC AERONA","1225-1348","2287-6871","ENGINEERING, AEROSPACE","ESCI","227","0.2","Q4","0.09"," 50/52 ","0.2","Q4","0.1","0.1"," 50/52 ","Q4","4.81","0","0.026","0.026","4.8","Q4",
"Asian Journal of Business Ethics","ASIAN J BUS ETHICS","2210-6723","2210-6731","ETHICS","ESCI","222","1.9","Q2","0.87"," 24/77 ","1.6","Q2","1.8","0.4"," 31/77 ","Q2","60.39","0","0.036","0.253","69.5","Q4",
"New Bioethics-A Multidisciplinary Journal of Biotechnology and the Body","NEW BIOETH","2050-2877","2050-2885","ETHICS","ESCI","217","1.4","Q2","0.57"," 36/77 ","1.3","Q3","1.4","0.1"," 51/77 ","Q3","34.42","0","0.107","0.521","53.9","Q3",
"New Bioethics-A Multidisciplinary Journal of Biotechnology and the Body","NEW BIOETH","2050-2877","2050-2885","MEDICAL ETHICS","ESCI","217","1.4","Q3","0.57"," 14/23 ","1.3","Q4","1.4","0.1"," 16/23 ","Q3","32.61","0","0.107","0.521","41.3","Q3",
"New Bioethics-A Multidisciplinary Journal of Biotechnology and the Body","NEW BIOETH","2050-2877","2050-2885","SOCIAL SCIENCES, BIOMEDICAL","ESCI","217","1.4","Q4","0.57"," 36/46 ","1.3","Q4","1.4","0.1"," 35/46 ","Q3","25.00","0","0.107","0.521","22.8","Q4",
"Arab Studies Quarterly","ARAB STUD Q","0271-3519","2043-6920","AREA STUDIES","ESCI","216","0.3","Q3","0.39"," 124/176 ","0.3","Q4","0.3","0.1"," 124/176 ","Q3","29.83","0","0.017","0.134","29.8","Q4",
"Triple Helix","TRIPLE HELIX-NETH","2590-0366","2197-1927","MANAGEMENT","ESCI","213","2.3","Q3","0.78"," 221/401 ","2.2","Q3","1.5","0.6"," 168/402 ","Q2","58.33","0","0.026","0.26","45.0","Q4",
"Prace Komisji Geografii Przemyslu Polskiego Towarzystwa Geograficznego-Studies of the Industrial Geography Commission of the Polish Geographical Society","PRACE KOMISJI GEOGRA","2080-1653","2449-903X","GEOGRAPHY","ESCI","208","0.6","Q3","0.17"," 119/171 ","0.4","Q4","0.3","0.1"," 130/172 ","Q4","24.71","0","0.02","0.042","30.7","Q4",
"Journal of Location Based Services","J LOCAT BASED SERV","1748-9725","1748-9733","TELECOMMUNICATIONS","ESCI","207","1.2","Q4","0.31"," 96/119 ","1.9","Q3","1.1","0.3"," 99/119 ","Q4","17.23","0","0.044","0.39","19.7","Q3",
"Drewno","DREWNO","1644-3985","1644-3985","MATERIALS SCIENCE, PAPER & WOOD","SCIE","206","0.8","Q3","0.27"," 17/23 ","0.8","Q4","0.7","<0.1"," 19/23 ","Q4","19.57","0","0.02","0.102","28.3","Q4",
"Acta Facultatis Xylologiae Zvolen","ACTA FAC XYLOLOG ZVO","1336-3824","1336-3824","MATERIALS SCIENCE, PAPER & WOOD","ESCI","202","0.9","Q3","0.43"," 14/23 ","0.8","Q4","0.7","0.1"," 12/23 ","Q3","50.00","0","0.022","0.08","41.3","Q4",
"L1 Educational Studies in Language and Literature","L1 EDUC STUD LANG LI","1573-1731","1573-1731","EDUCATION & EDUCATIONAL RESEARCH","ESCI","201","1","Q3","0.41"," 428/756 ","0.9","Q3","0.7","0.2"," 513/756 ","Q3","32.21","0","0.063","0.244","43.5","Q3",
"World Competition","WORLD COMPET","1011-4548","1875-8436","LAW","ESCI","201","0.7","Q2","0.78"," 171/421 ","0.7","Q2","0.5","0.3"," 160/421 ","Q2","62.11","0","0.056","0.306","59.5","Q2",
"GetMobile-Mobile Computing & Communications Review","GETMOBILE-MOB COMPU","2375-0529","2375-0537","TELECOMMUNICATIONS","ESCI","201","0.7","Q4","0.16"," 106/119 ","0.8","Q4","0.7","0.1"," 110/119 ","Q4","7.98","0","0.035","0.166","11.3","Q4",
"Critical Philosophy of Race","CRIT PHILOS RACE","2165-8684","2165-8692","ETHNIC STUDIES","ESCI","200","1.3","Q2","0.73"," 18/39 ","1.8","Q2","1.3","0.4"," 21/39 ","Q3","47.44","0.001","0.165","1.401","55.1","Q1",
"Balkan Journal of Medical Genetics","BALK J MED GENET","1311-0160","2199-5761","GENETICS & HEREDITY","SCIE","198","0.5","Q4","0.13"," 185/191 ","0.6","Q4","0.4","<0.1"," 188/191 ","Q4","1.83","0","0.045","0.176","3.4","Q4",
"IEEE Canadian Journal of Electrical and Computer Engineering","IEEE CAN J ELECT COM","N/A","2694-1783","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","SCIE","197","2.1","Q3","0.41"," 35/59 ","2.1","Q3","2.1","0.2"," 44/59 ","Q3","26.27","0","0.057","0.359","41.5","Q4",
"IEEE Canadian Journal of Electrical and Computer Engineering","IEEE CAN J ELECT COM","N/A","2694-1783","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","197","2.1","Q3","0.41"," 192/352 ","2.1","Q3","2.1","0.2"," 233/354 ","Q3","34.32","0","0.057","0.359","45.6","Q3",
"Wound Management & Prevention","WOUND MANAG PREV","2640-5237","2640-5245","DERMATOLOGY","SCIE","197","1","Q4","0.44"," 75/94 ","1.2","Q4","1","0.5"," 65/94 ","Q3","31.38","0","0.078","0.279","20.7","Q4",
"Wound Management & Prevention","WOUND MANAG PREV","2640-5237","2640-5245","NURSING","SCIE, SSCI","197","1","Q3","0.44"," 141/191 ","1.2","Q3","1","0.5"," 142/191 ","Q3","25.92","0","0.078","0.279","26.4","Q4",
"IET Smart Cities","IET SMART CITIES","N/A","2631-7680","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","191","2.1","Q3","0.57"," 146/249 ","2.4","Q3","1.8","0.6"," 143/251 ","Q2","43.23","0","0.053","0.409","41.6","Q3",
"IET Smart Cities","IET SMART CITIES","N/A","2631-7680","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","191","2.1","Q3","0.57"," 192/352 ","2.4","Q3","1.8","0.6"," 168/354 ","Q2","52.68","0","0.053","0.409","45.6","Q3",
"IET Smart Cities","IET SMART CITIES","N/A","2631-7680","TELECOMMUNICATIONS","ESCI","191","2.1","Q3","0.57"," 71/119 ","2.4","Q3","1.8","0.6"," 68/119 ","Q2","43.28","0","0.053","0.409","40.8","Q3",
"Archives of Budo Science of Martial Arts and Extreme Sports","ARCH BUDO SCI MARTIA","2300-8822","2300-8822","SPORT SCIENCES","ESCI","191","1.2","Q3","0.51"," 87/127 ","1","Q4","0.8","0.4"," 84/127 ","Q3","34.25","0","0.034","0.177","31.9","Q4",
"Journal for the Study of Religion Nature and Culture","J STUD RELIG NAT CUL","1749-4907","1749-4915","RELIGION","ESCI","189","0.4","N/A","0.94"," N/A ","0.6","N/A","0.4","0.1"," 72/339 ","Q1","78.91","0","0.033","0.217","N/A","Q2",
"Superconductivity","SUPERCONDUCT-PRC","N/A","2772-8307","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","187","5.6","Q1","1.01"," 53/352 ","5.6","Q1","4.9","0.7"," 103/354 ","Q1","71.05","0","0.101","1.923","85.1","Q1",
"Superconductivity","SUPERCONDUCT-PRC","N/A","2772-8307","PHYSICS, APPLIED","ESCI","187","5.6","Q1","1.01"," 37/179 ","5.6","Q1","4.9","0.7"," 41/179 ","Q1","77.37","0","0.101","1.923","79.6","Q1",
"Superconductivity","SUPERCONDUCT-PRC","N/A","2772-8307","PHYSICS, CONDENSED MATTER","ESCI","187","5.6","Q1","1.01"," 19/79 ","5.6","Q1","4.9","0.7"," 17/79 ","Q1","79.11","0","0.101","1.923","76.6","Q1",
"Chinese Journal of Urban and Environmental Studies","CHIN J URBAN ENV STU","2345-7481","2345-752X","URBAN STUDIES","ESCI","186","1.6","Q3","0.39"," 44/77 ","1.2","Q3","1.6","0.1"," 55/77 ","Q3","29.22","0","0.046","0.196","43.5","Q4",
"SCM Studies in Communication and Media","SCM STUD COMM MEDIA","N/A","2192-4007","COMMUNICATION","ESCI","185","0.8","Q3","0.33"," 146/227 ","1.6","Q3","0.7","0.1"," 160/227 ","Q3","29.74","0","0.103","0.556","35.9","Q3",
"African Journal of Health Professions Education","AFR J HEALTH PROF ED","2078-5127","2078-5127","HEALTH CARE SCIENCES & SERVICES","ESCI","185","0.4","Q4","0.11"," 163/174 ","0.5","Q4","0.4","0.3"," 166/175 ","Q4","5.43","0","0.042","0.114","6.6","Q4",
"BioLaw Journal-Rivista di Biodiritto","BIOLAW J","2284-4503","2284-4503","LAW","ESCI","184","0.4","Q3","0.14"," 233/421 ","0.3","Q3","0.1","0.1"," 345/421 ","Q4","18.17","0","0.041","0.049","44.8","Q4",
"Filologicheskie Nauki-Nauchnye Doklady Vysshei Shkoly-Philological Sciences-Scientific Essays of Higher Education","FILOL NAUK NAUCH DOK","2310-4287","2310-4287","LANGUAGE & LINGUISTICS","ESCI","180","0.1","N/A","0.06"," N/A ","0.1","N/A","0.1","<0.1"," 350/393 ","Q4","11.07","0.001","0.241","0.227","N/A","Q3",
"Rivista di Matematica della Universita di Parma","RIV MAT UNIV PARMA","0035-6298","N/A","MATHEMATICS","ESCI","177","0.3","Q4","0.58"," 431/489 ","0.5","Q3","0.3","<0.1"," 244/489 ","Q2","50.20","0","0.07","0.417","12.0","Q3",
"Retos-Revista de Ciencias de la Administracion y Economia","RETOS-REV CIENC ADM","1390-6291","1390-8618","ECONOMICS","ESCI","172","1.5","Q2","0.26"," 287/597 ","1.5","Q3","1.3","0.1"," 446/600 ","Q3","25.75","0","0.045","0.246","52.0","Q3",
"Archivos de Medicina","ARCH MED","1657-320X","2339-3874","MEDICINE, GENERAL & INTERNAL","ESCI","172","0.2","Q4","0.04"," 268/325 ","0.4","Q3","0.2","N/A"," 291/329 ","Q4","11.70","0","0.035","0.096","17.7","Q3",
"Journal of the Korean Society for Nondestructive Testing","J KOREAN SOC NONDES","1225-7842","2287-402X","MATERIALS SCIENCE, CHARACTERIZATION & TESTING","ESCI","168","0.4","Q4","0.12"," 34/38 ","0.3","Q4","0.2","0.1"," 36/38 ","Q4","6.58","0","0.011","0.026","11.8","Q4",
"Numerical Analysis and Applications","NUMER ANAL APPL","1995-4239","1995-4247","MATHEMATICS, APPLIED","ESCI","166","0.4","Q4","0.24"," 294/331 ","0.5","Q4","0.4","0.1"," 302/331 ","Q4","8.91","0","0.044","0.158","11.3","Q4",
"Aloma-Revista de Psicologia Ciencies de l Educacio i de l Esport","ALOMA","1138-3194","2339-9694","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","164","1","Q3","0.28"," 143/218 ","1.2","Q3","0.9","0.1"," 164/218 ","Q4","25.00","0","0.035","0.275","34.6","Q3",
"Monumenta Serica-Journal of Oriental Studies","MONUM SER-J ORIENT S","0254-9948","2057-1690","ASIAN STUDIES","ESCI","163","0.1","N/A","0.52"," N/A ","0.3","N/A","0.1","<0.1"," 66/100 ","Q3","34.50","0","0.099","0.674","N/A","Q1",
"Archeologia e Calcolatori","ARCHEOL CALC","1120-6861","2385-1953","ARCHAEOLOGY","ESCI","160","0.4","N/A","0.29"," N/A ","0.3","N/A","0.3","<0.1"," 109/163 ","Q3","33.44","0","0.025","0.069","N/A","Q4",
"Tripodos","TRIPODOS","1138-3305","2340-5007","COMMUNICATION","ESCI","158","0.5","Q4","0.26"," 179/227 ","0.8","Q3","0.5","<0.1"," 177/227 ","Q4","22.25","0","0.089","0.422","21.4","Q3",
"International Journal of Grid and Utility Computing","INT J GRID UTIL COMP","1741-847X","1741-8488","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","156","0.5","Q4","0.12"," 229/249 ","0.4","Q4","0.5","0.1"," 242/251 ","Q4","3.78","0","0.037","0.073","8.2","Q4",
"Journal of Radiation Protection and Research","J RADIAT PROT RES","2508-1888","2466-2461","NUCLEAR SCIENCE & TECHNOLOGY","ESCI","150","0.6","Q4","0.21"," 34/40 ","N/A","N/A","0.6","0.1"," 37/40 ","Q4","8.75","0","0.033","N/A","16.3","N/A",
"Journal of Radiation Protection and Research","J RADIAT PROT RES","2508-1888","2466-2461","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","ESCI","150","0.6","Q4","0.21"," 184/204 ","N/A","N/A","0.6","0.1"," 179/204 ","Q4","12.50","0","0.033","N/A","10.0","N/A",
"International Electronic Journal of Algebra","INT ELECTRON J ALGEB","1306-6048","1306-6048","MATHEMATICS","ESCI","142","0.5","Q3","0.41"," 325/489 ","0.4","Q4","0.5","0.1"," 362/489 ","Q3","26.07","0","0.059","0.223","33.6","Q4",
"Dubai Medical Journal","DUBAI MED J","N/A","2571-726X","MEDICINE, GENERAL & INTERNAL","ESCI","142","0.5","Q3","0.24"," 228/325 ","0.7","Q3","0.5","<0.1"," 185/329 ","Q3","43.92","0","0.057","0.167","30.0","Q3",
"Southern African Journal of Critical Care","SOUTH AFR J CRIT CAR","1562-8264","2078-676X","CRITICAL CARE MEDICINE","ESCI","139","0.8","Q4","0.14"," 44/54 ","1","Q4","0.8","0.6"," 48/55 ","Q4","13.64","0","0.029","0.236","19.4","Q4",
"Forensic Imaging","FOREN IMAG","2666-2264","2666-2256","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","ESCI","138","0.8","Q4","0.25"," 173/204 ","0.8","Q4","0.6","0.3"," 169/204 ","Q4","17.40","0","0.052","0.182","15.4","Q4",
"Electronic News","ELECTRON NEWS","1931-2431","1931-244X","COMMUNICATION","ESCI","136","0.7","Q3","0.41"," 158/227 ","N/A","N/A","0.6","0.5"," 147/227 ","Q3","35.46","0","0.024","N/A","30.6","N/A",
"Applied Mathematics in Science and Engineering","APPL MATH SCI ENG","N/A","2769-0911","ENGINEERING, MULTIDISCIPLINARY","SCIE","135","1.9","Q2","0.66"," 63/179 ","1.9","Q2","1.7","0.9"," 54/180 ","Q2","70.28","0","0.029","0.431","65.1","Q2",
"Applied Mathematics in Science and Engineering","APPL MATH SCI ENG","N/A","2769-0911","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","135","1.9","Q2","0.66"," 47/135 ","1.9","Q2","1.7","0.9"," 53/135 ","Q2","61.11","0","0.029","0.431","65.6","Q3",
"Contributions to Discrete Mathematics","CONTRIB DISCRET MATH","1715-0868","1715-0868","MATHEMATICS","SCIE","135","0.4","Q4","0.39"," 379/489 ","0.5","Q3","0.4","0.4"," 380/489 ","Q4","22.39","0","0.076","0.343","22.6","Q3",
"Open Library of Humanities","OPEN LIBR HUMANIT","N/A","2056-6700","HUMANITIES, MULTIDISCIPLINARY","ESCI","134","0.3","N/A","1.02"," N/A ","0.5","N/A","0.3","<0.1"," 71/406 ","Q1","82.64","0.001","0.164","0.353","N/A","Q1",
"Latin American Journal of Content & Language Integrated-LACLIL","LAT AM J CONTENT LAN","2011-6721","2322-9721","EDUCATION & EDUCATIONAL RESEARCH","ESCI","134","0.2","Q4","0.22"," 661/756 ","1.1","Q3","0.2","N/A"," 605/756 ","Q4","20.04","0","0.031","0.296","12.6","Q3",
"Food Hygiene and Safety Science","FOOD HYG SAFE SCI","0015-6426","N/A","FOOD SCIENCE & TECHNOLOGY","SCIE","133","0.2","Q4","0.07"," 167/173 ","0.3","Q4","0.2","N/A"," 168/173 ","Q4","3.18","0","0.016","0.053","3.8","Q4",
"Teknokultura: Revista de Cultura Digital y Movimientos Sociales","TEKNOKULT REV CULT D","1549-2230","1549-2230","COMMUNICATION","ESCI","131","0.8","Q3","0.21"," 146/227 ","0.8","Q3","0.7","0.1"," 182/227 ","Q4","20.04","0","0.074","0.35","35.9","Q3",
"Teknokultura: Revista de Cultura Digital y Movimientos Sociales","TEKNOKULT REV CULT D","1549-2230","1549-2230","SOCIOLOGY","ESCI","131","0.8","Q3","0.21"," 152/217 ","0.8","Q3","0.7","0.1"," 175/217 ","Q4","19.59","0","0.074","0.35","30.2","Q3",
"EJVES Vascular Forum","EJVES VASC FORUM","2666-688X","2666-688X","PERIPHERAL VASCULAR DISEASE","ESCI","130","1.4","Q3","0.38"," 72/96 ","N/A","N/A","1.3","0.3"," 69/96 ","Q3","28.65","0","0.07","N/A","25.5","N/A",
"EJVES Vascular Forum","EJVES VASC FORUM","2666-688X","2666-688X","SURGERY","ESCI","130","1.4","Q3","0.38"," 165/290 ","N/A","N/A","1.3","0.3"," 212/290 ","Q3","27.07","0","0.07","N/A","43.3","N/A",
"Contemporary Voice of Dalit","CONTEMP VOICE DALIT","2455-328X","2456-0502","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","129","0.3","Q3","0.18"," 197/263 ","0.4","Q3","0.2","<0.1"," 181/263 ","Q3","31.37","0","0.047","0.1","25.3","Q4",
"Journal of Stem Cells & Regenerative Medicine","J STEM CELLS REGEN","0973-7154","0973-7154","CELL & TISSUE ENGINEERING","ESCI","128","1.1","Q4","0.35"," 30/31 ","1.2","Q4","1.1","0.3"," 28/31 ","Q4","11.29","0","0.015","0.217","4.8","Q4",
"Reviews in Anthropology","REV ANTHR","0093-8157","1556-3014","ANTHROPOLOGY","ESCI","128","0.2","Q4","0.12"," 122/139 ","0.4","Q4","0.2","<0.1"," 122/139 ","Q4","12.59","0","0.006","0.168","12.6","Q4",
"Bulletin of Irkutsk State University-Series Mathematics","B IRKUTSK STATE U M","1997-7670","2541-8785","MATHEMATICS","ESCI","123","0.8","Q2","0.54"," 178/489 ","0.5","Q3","0.6","0.2"," 269/489 ","Q3","45.09","0","0.068","0.208","63.7","Q4",
"South of Russia-Ecology Development","S RUSS-ECOL DEV","1992-1098","2413-0958","ECOLOGY","ESCI","122","0.3","Q4","0.08"," 191/195 ","0.3","Q4","0.2","<0.1"," 191/195 ","Q4","2.31","0","0.027","0.046","2.3","Q4",
"Human Sport Medicine","HUM SPORT MED","2500-0209","2500-0195","SPORT SCIENCES","ESCI","119","0.2","Q4","0.08"," 123/127 ","0.2","Q4","0.1","<0.1"," 124/127 ","Q4","2.76","0","0.018","0.018","3.5","Q4",
"Gothic Studies","GOTHIC STUD","1362-7937","2050-456X","HUMANITIES, MULTIDISCIPLINARY","ESCI","117","0.2","N/A","0.31"," N/A ","0.3","N/A","0.1","0.1"," 210/406 ","Q3","48.40","0","0.034","0.201","N/A","Q2",
"Journal of Robotics Networking and Artificial Life","J ROBOT NETW ARTIF L","2352-6386","2352-6386","ROBOTICS","ESCI","115","0.3","Q4","0.07"," 46/46 ","0.3","Q4","0.2","<0.1"," 46/46 ","Q4","1.09","0","0.019","0.035","1.1","Q4",
"Journal of Settlements and Spatial Planning","J SETTL SPAT PLAN","2069-3419","2248-2199","GEOGRAPHY","ESCI","114","0.7","Q3","0.34"," 111/171 ","0.6","Q3","0.7","<0.1"," 109/172 ","Q3","36.92","0","0.018","0.107","35.4","Q4",
"Proceedings of the Institution of Civil Engineers-Forensic Engineering","PROC INST CIV ENG-FO","2043-9903","2043-9911","ENGINEERING, CIVIL","ESCI","114","0.4","Q4","0.17"," 167/181 ","0.4","Q4","0.4","0.1"," 152/181 ","Q4","16.30","0","0.013","0.083","8.0","Q4",
"GEUS Bulletin","GEUS B","2597-2154","2597-2154","GEOLOGY","SCIE","112","2","Q1","0.86"," 9/60 ","1.8","Q1","1.7","1.3"," 16/60 ","Q2","74.17","0","0.033","0.544","85.8","Q1",
"HIV Research & Clinical Practice","HIV RES CLIN PRACT","2578-7489","2578-7470","INFECTIOUS DISEASES","SCIE","109","1.7","Q3","0.35"," 98/132 ","1.7","Q4","1.6","0.1"," 100/132 ","Q4","24.62","0","0.076","0.658","26.1","Q3",
"HIV Research & Clinical Practice","HIV RES CLIN PRACT","2578-7489","2578-7470","PHARMACOLOGY & PHARMACY","SCIE","109","1.7","Q3","0.35"," 251/354 ","1.7","Q3","1.6","0.1"," 284/354 ","Q4","19.92","0","0.076","0.658","29.2","Q2",
"Rosa dos Ventos-Turismo e Hospitalidade","ROSA VENTOS","2178-9061","2178-9061","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","108","0.1","Q4","0.04"," 136/139 ","0.2","Q4","0.1","<0.1"," 135/139 ","Q4","3.24","0","0.026","0.049","2.5","Q4",
"Jurnal Ilmu dan Teknologi Kelautan Tropis","J ILMU TEKNOL KELAUT","2087-9423","2085-6695","MARINE & FRESHWATER BIOLOGY","ESCI","104","0.2","Q4","0.06"," 115/119 ","0.2","Q4","0.2","<0.1"," 117/119 ","Q4","2.10","0","0.018","0.039","3.8","Q4",
"Journal of Environmental Science and Health Part C-Toxicology and Carcinogenesis","J ENV SCI HEAL C-TOX","2689-6583","2689-6591","ENVIRONMENTAL SCIENCES","SCIE","101","1.2","Q4","0.4"," 313/358 ","2","Q4","1.2","0.2"," 267/359 ","Q3","25.77","0","0.03","0.327","12.7","Q4",
"Journal of Environmental Science and Health Part C-Toxicology and Carcinogenesis","J ENV SCI HEAL C-TOX","2689-6583","2689-6591","ONCOLOGY","SCIE","101","1.2","Q4","0.4"," 273/322 ","2","Q4","1.2","0.2"," 241/322 ","Q3","25.31","0","0.03","0.327","15.4","Q4",
"Journal of Environmental Science and Health Part C-Toxicology and Carcinogenesis","J ENV SCI HEAL C-TOX","2689-6583","2689-6591","TOXICOLOGY","SCIE","101","1.2","Q4","0.4"," 98/106 ","2","Q4","1.2","0.2"," 96/106 ","Q3","9.91","0","0.03","0.327","8.0","Q4",
