"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"International Journal of Intelligent Transportation Systems Research","INT J INTELL TRANSP","1348-8503","1868-8659","TRANSPORTATION SCIENCE & TECHNOLOGY","ESCI","390","1.1","Q3","0.31"," 54/72 ","1.4","Q3","1","0.3"," 51/72 ","Q3","29.86","0","0.093","0.266","25.7","Q3",
"BMJ Leader","BMJ LEAD","N/A","2398-631X","HEALTH CARE SCIENCES & SERVICES","ESCI","388","1.7","Q3","0.48"," 106/174 ","1.8","Q3","1.5","0.2"," 129/175 ","Q3","26.57","0.001","0.21","0.591","39.4","Q3",
"INTERNATIONAL JOURNAL OF POLITICAL ECONOMY","INT J POLIT ECON","0891-1916","1558-0970","ECONOMICS","ESCI","386","1","Q3","0.35"," 384/597 ","1.2","Q3","0.9","0.6"," 384/600 ","Q3","36.08","0","0.067","0.381","35.8","Q3",
"JOURNAL OF THE PALAEONTOLOGICAL SOCIETY OF INDIA","J PALAEONTOL SOC IND","0552-9360","0552-9360","PALEONTOLOGY","SCIE","386","0.5","Q4","0.22"," 55/56 ","0.6","Q4","0.4","0.2"," 55/56 ","Q4","2.68","0","0.031","0.147","2.7","Q4",
"Information Discovery and Delivery","INF DISCOV DELIV","2398-6247","N/A","INFORMATION SCIENCE & LIBRARY SCIENCE","ESCI","383","2.1","Q2","0.65"," 54/160 ","2","Q2","1.8","1"," 54/161 ","Q2","66.77","0","0.099","0.347","66.6","Q2",
"WILDFOWL","WILDFOWL","0954-6324","2052-6458","ORNITHOLOGY","SCIE","383","0.5","Q4","0.69"," 22/29 ","1","Q3","0.4","0.1"," 16/29 ","Q3","46.55","0","0.036","0.222","25.9","Q3",
"Current Breast Cancer Reports","CURR BREAST CANCER R","1943-4588","1943-4596","ONCOLOGY","ESCI","371","1","Q4","0.18"," 287/322 ","1.1","Q4","1","0.1"," 290/322 ","Q4","10.09","0.001","0.142","0.412","11.0","Q4",
"International Journal of Nursing Studies Advances","INT J NURS STUD ADV","2666-142X","2666-142X","NURSING","ESCI","362","3.1","Q1","1.5"," 15/191 ","3.6","Q1","3.1","0.3"," 11/191 ","Q1","94.50","0.001","0.159","0.903","92.4","Q1",
"JMA Journal","JMA J","2433-328X","2433-3298","MEDICINE, GENERAL & INTERNAL","ESCI","361","1.5","Q2","0.4"," 129/325 ","N/A","N/A","1.5","0.4"," 135/329 ","Q2","59.12","0.001","0.164","N/A","60.5","N/A",
"Journal of Museum Education","J MUS EDUC","1059-8650","2051-6169","EDUCATION & EDUCATIONAL RESEARCH","ESCI","361","0.8","Q3","0.39"," 488/756 ","0.8","Q3","0.7","<0.1"," 526/756 ","Q3","30.49","0","0.08","0.226","35.5","Q3",
"Educational and Developmental Psychologist","EDUC DEV PSYCHOL","2059-0776","2059-0784","PSYCHOLOGY, DEVELOPMENTAL","ESCI","358","2.2","Q2","0.81"," 41/91 ","2","Q4","2","0.4"," 47/91 ","Q3","48.90","0","0.089","0.538","55.5","Q4",
"Ship Technology Research","SHIP TECHNOL RES","0937-7255","2056-7111","ENGINEERING, MARINE","ESCI","357","1.4","Q3","0.54"," 14/25 ","1.7","Q2","1.4","0.3"," 13/25 ","Q3","50.00","0","0.046","0.325","46.0","Q2",
"JOURNAL OF CONSUMER HEALTH ON THE INTERNET","J CONS HLTH INTERNET","1539-8285","1539-8293","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","357","0.4","Q4","0.17"," 384/403 ","0.5","Q4","0.4","<0.1"," 371/403 ","Q4","8.06","0","0.043","0.134","4.8","Q4",
"BSGF-Earth Sciences Bulletin","BSGF-EARTH SCI B","0037-9409","1777-5817","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","354","2.6","Q2","0.68"," 98/253 ","2.3","Q2","2.4","0.5"," 110/253 ","Q2","56.72","0.001","0.218","0.829","61.5","Q2",
"ANNALES DE PATHOLOGIE","ANN PATHOL","0242-6498","2213-008X","PATHOLOGY","SCIE","349","0.5","Q4","0.2"," 85/88 ","0.5","Q4","0.5","0.1"," 81/88 ","Q4","8.52","0","0.047","0.119","4.0","Q4",
"Stroke-Vascular and Interventional Neurology","STROKE-VASC INTERV N","2694-5746","2694-5746","CLINICAL NEUROLOGY","ESCI","348","2.1","Q3","0.42"," 160/277 ","2.1","Q3","1.9","1.2"," 221/278 ","Q3","20.68","0.001","0.172","0.887","42.4","Q2",
"Stroke-Vascular and Interventional Neurology","STROKE-VASC INTERV N","2694-5746","2694-5746","PERIPHERAL VASCULAR DISEASE","ESCI","348","2.1","Q3","0.42"," 51/96 ","2.1","Q3","1.9","1.2"," 61/96 ","Q3","36.98","0.001","0.172","0.887","47.4","Q2",
"Journal of Multicultural Discourses","J MULTICULT DISCOURS","1744-7143","1747-6615","COMMUNICATION","ESCI","346","1","Q3","0.98"," 128/227 ","1.3","Q3","1","0.7"," 66/227 ","Q1","71.15","0.001","0.145","0.682","43.8","Q2",
"Journal of Multicultural Discourses","J MULTICULT DISCOURS","1744-7143","1747-6615","CULTURAL STUDIES","ESCI","346","1","Q2","0.98"," 23/59 ","1.3","Q2","1","0.7"," 25/59 ","Q1","58.47","0.001","0.145","0.682","61.9","Q2",
"Journal of Multicultural Discourses","J MULTICULT DISCOURS","1744-7143","1747-6615","ETHNIC STUDIES","ESCI","346","1","Q3","0.98"," 23/39 ","1.3","Q3","1","0.7"," 16/39 ","Q1","60.26","0.001","0.145","0.682","42.3","Q3",
"Journal of Multicultural Discourses","J MULTICULT DISCOURS","1744-7143","1747-6615","LANGUAGE & LINGUISTICS","ESCI","346","1","N/A","0.98"," N/A ","1.3","N/A","1","0.7"," 83/393 ","Q1","79.01","0.001","0.145","0.682","N/A","Q1",
"Journal of Multicultural Discourses","J MULTICULT DISCOURS","1744-7143","1747-6615","LINGUISTICS","ESCI","346","1","Q2","0.98"," 129/297 ","1.3","Q2","1","0.7"," 101/297 ","Q1","66.16","0.001","0.145","0.682","56.7","Q2",
"Brazilian Journal of Operations & Production Management","BRAZ J OPER PROD MAN","2237-8960","2237-8960","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","339","1.9","Q3","0.21"," 54/106 ","1.1","Q4","1.4","0.3"," 96/106 ","Q4","9.91","0","0.05","0.122","49.5","Q4",
"Epigenomes","EPIGENOMES","N/A","2075-4655","GENETICS & HEREDITY","ESCI","327","2.5","Q3","0.49"," 100/191 ","2.3","Q3","2.5","0.6"," 130/191 ","Q3","32.20","0.001","0.164","0.711","47.9","Q3",
"Molecular Horticulture","MOL HORTIC","2730-9401","2730-9401","HORTICULTURE","ESCI","325","10.6","Q1","1.58"," 1/38 ","10.6","Q1","10.2","0.8"," 4/38 ","Q1","90.79","0","0.106","2.02","98.7","Q1",
"Molecular Horticulture","MOL HORTIC","2730-9401","2730-9401","PLANT SCIENCES","ESCI","325","10.6","Q1","1.58"," 5/265 ","10.6","Q1","10.2","0.8"," 21/265 ","Q1","92.26","0","0.106","2.02","98.3","Q1",
"Nuclear Technology & Radiation Protection","NUCL TECHNOL RADIAT","1451-3994","1452-8185","NUCLEAR SCIENCE & TECHNOLOGY","SCIE","322","0.9","Q3","0.49"," 30/40 ","0.8","Q4","0.6","0.2"," 25/40 ","Q3","38.75","0","0.055","0.132","26.3","Q4",
"Pedagogika-Pedagogy","PEDAGOGIKA","0861-3982","1314-8540","EDUCATION & EDUCATIONAL RESEARCH","ESCI","318","0.4","Q4","0.11"," 606/756 ","0.3","Q4","0.3","0.1"," 670/756 ","Q4","11.44","0","0.098","0.102","19.9","Q4",
"Dermatology Reports","DERMATOL REP","2036-7392","2036-7406","DERMATOLOGY","ESCI","315","2.3","Q2","0.44"," 41/94 ","1.3","Q3","2.2","0.2"," 65/94 ","Q3","31.38","0","0.076","0.274","56.9","Q4",
"Kotuitui-New Zealand Journal of Social Sciences Online","KOTUITUI","N/A","1177-083X","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","314","1.4","Q2","0.77"," 93/263 ","1.3","Q2","1.3","0.1"," 100/263 ","Q2","62.17","0","0.108","0.449","64.8","Q2",
"Current Pediatrics Reports","CURR PEDIATR REP","N/A","2167-4841","PEDIATRICS","ESCI","313","3.6","Q1","1.24"," 18/186 ","N/A","N/A","3.5","0.1"," 22/186 ","Q1","88.44","0.001","0.129","N/A","90.6","N/A",
"New Review of Academic Librarianship","NEW REV ACAD LIBR","1361-4533","1740-7834","INFORMATION SCIENCE & LIBRARY SCIENCE","ESCI","313","1.9","Q2","0.63"," 58/160 ","N/A","N/A","1.6","0.6"," 58/161 ","Q2","64.29","0","0.073","N/A","64.1","N/A",
"Bulletin of Mathematical Sciences","B MATH SCI","1664-3607","1664-3615","MATHEMATICS","SCIE","310","1.1","Q1","1.12"," 98/489 ","1","Q2","1.1","0.4"," 70/489 ","Q1","85.79","0.001","0.109","0.649","80.1","Q2",
"Journal of Cultural Geography","J CULT GEOGR","0887-3631","1940-6320","GEOGRAPHY","ESCI","310","0.7","Q3","0.26"," 111/171 ","1","Q3","0.6","0.3"," 115/172 ","Q3","33.43","0","0.057","0.433","35.4","Q2",
"EURO Journal on Computational Optimization","EURO J COMPUT OPTIM","2192-4406","2192-4414","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","302","2.6","Q2","0.46"," 38/106 ","2","Q3","2.6","0.2"," 63/106 ","Q3","41.04","0.001","0.139","0.87","64.6","Q2",
"SIAM Journal on Applied Algebra and Geometry","SIAM J APPL ALGEBR G","2470-6566","2470-6566","MATHEMATICS, APPLIED","SCIE","302","1.6","Q2","0.75"," 89/331 ","1.9","Q1","1.5","0.3"," 137/331 ","Q2","58.76","0.002","0.364","1.582","73.3","Q1",
"Nonprofit Policy Forum","NONPROFIT POLICY FOR","2194-6035","2154-3348","PUBLIC ADMINISTRATION","ESCI","301","2.2","Q2","0.63"," 40/91 ","1.7","Q3","1.9","0.5"," 56/91 ","Q3","39.01","0","0.087","0.477","56.6","Q3",
"All Life","ALL LIFE","2689-5293","2689-5307","MULTIDISCIPLINARY SCIENCES","SCIE","299","1","Q3","0.26"," 79/134 ","1","Q3","1","0.3"," 78/135 ","Q3","42.59","0","0.087","0.176","41.4","Q3",
"Trends in Anaesthesia and Critical Care","TRENDS ANAESTH CRIT","2210-8440","2210-8467","ANESTHESIOLOGY","ESCI","296","1.4","Q3","0.38"," 36/64 ","0.9","Q3","1.3","0.2"," 40/64 ","Q3","38.28","0","0.095","0.267","44.5","Q3",
"PaleoAmerica","PALEOAMERICA","2055-5563","2055-5571","ANTHROPOLOGY","ESCI","291","1.6","Q1","1.17"," 31/139 ","N/A","N/A","1.4","0.3"," 25/139 ","Q1","82.37","0.001","0.15","N/A","78.1","N/A",
"PaleoAmerica","PALEOAMERICA","2055-5563","2055-5571","ARCHAEOLOGY","ESCI","291","1.6","N/A","1.17"," N/A ","N/A","N/A","1.4","0.3"," 28/163 ","Q1","83.13","0.001","0.15","N/A","N/A","N/A",
"OPERATIVE TECHNIQUES IN SPORTS MEDICINE","OPER TECHN SPORT MED","1060-1872","1557-9794","SPORT SCIENCES","SCIE","291","0.4","Q4","0.16"," 118/127 ","0.4","Q4","0.4","0.1"," 116/127 ","Q4","9.06","0","0.033","0.103","7.5","Q4",
"OPERATIVE TECHNIQUES IN SPORTS MEDICINE","OPER TECHN SPORT MED","1060-1872","1557-9794","SURGERY","SCIE","291","0.4","Q4","0.16"," 260/290 ","0.4","Q4","0.4","0.1"," 267/290 ","Q4","8.10","0","0.033","0.103","10.5","Q4",
"Annals of Tourism Research Empirical Insights","ANN TOUR RES EMPIR I","2666-9579","2666-9579","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","290","4","Q1","1.14"," 27/139 ","N/A","N/A","3.8","0.6"," 25/139 ","Q1","82.37","0","0.108","N/A","80.9","N/A",
"IEEE Revista Iberoamericana de Tecnologias del Aprendizaje-IEEE RITA","IEEE REV IBEROAM TEC","N/A","1932-8540","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","ESCI","290","1","Q4","0.31"," 143/169 ","1.2","Q4","1","0.1"," 137/169 ","Q4","19.23","0","0.071","0.217","15.7","Q4",
"Journal of the Korean Earth Science Society","J KOR EARTH SCI SOC","1225-6692","2287-4518","GEOSCIENCES, MULTIDISCIPLINARY","ESCI","284","0.3","Q4","0.1"," 242/253 ","0.4","Q4","0.2","<0.1"," 242/253 ","Q4","4.55","0","0.026","0.056","4.5","Q4",
"Proceedings of the Institution of Civil Engineers-Urban Design and Planning","PROC INST CIV ENG-U","1755-0793","1755-0807","URBAN STUDIES","ESCI","269","1.5","Q3","0.5"," 48/77 ","1","Q3","1.1","1"," 45/77 ","Q3","42.21","0","0.028","0.156","38.3","Q4",
"Millennial Asia","MILLENN ASIA","0976-3996","2321-7081","AREA STUDIES","ESCI","265","1.3","Q1","1.76"," 28/176 ","1.7","Q1","0.9","0.2"," 18/176 ","Q1","90.06","0","0.069","0.292","84.4","Q3",
"European Journal of Education and Psychology","EUR J EDUC PSYCHOL","1888-8992","1989-2209","PSYCHOLOGY, EDUCATIONAL","ESCI","265","1.2","Q4","0.39"," 58/74 ","1.4","Q4","1.2","0.5"," 61/74 ","Q4","18.24","0","0.03","0.268","22.3","Q4",
"Heritage Language Journal","HERIT LANG J","1550-7076","1550-7076","LANGUAGE & LINGUISTICS","ESCI","264","0.8","N/A","0.4"," N/A ","N/A","N/A","0.7","0.4"," 210/393 ","Q3","46.69","0","0.037","N/A","N/A","N/A",
"Heritage Language Journal","HERIT LANG J","1550-7076","1550-7076","LINGUISTICS","ESCI","264","0.8","Q3","0.4"," 160/297 ","N/A","N/A","0.7","0.4"," 215/297 ","Q3","27.78","0","0.037","N/A","46.3","N/A",
"Hepatic Oncology","HEPAT ONCOL","2045-0923","2045-0931","ONCOLOGY","ESCI","263","1.2","Q4","0.53"," 273/322 ","3.2","Q2","1.2","<0.1"," 199/322 ","Q3","38.35","0","0.049","0.744","15.4","Q3",
"Current Research in Parasitology & Vector-Borne Diseases","CURR RES PARASITOL V","2667-114X","2667-114X","PARASITOLOGY","ESCI","262","1.7","Q3","0.81"," 24/45 ","1.7","Q2","1.5","0.5"," 16/45 ","Q2","65.56","0.001","0.117","0.451","47.8","Q3",
"Current Treatment Options in Infectious Diseases","CURR TREAT OPT INFEC","N/A","1534-6250","INFECTIOUS DISEASES","ESCI","259","2","Q3","0.3"," 86/132 ","1.4","Q4","2","0.8"," 104/132 ","Q4","21.59","0","0.095","0.444","35.2","Q4",
"Macroeconomics and Finance in Emerging Market Economies","MACROECON FINANC EME","1752-0843","1752-0851","ECONOMICS","ESCI","250","1.1","Q3","0.31"," 366/597 ","1","Q3","1.1","0.5"," 404/600 ","Q3","32.75","0","0.036","0.149","38.8","Q4",
"Bitacora Urbano Territorial","BITACORA URBANO TERR","0124-7913","2027-145X","URBAN STUDIES","ESCI","249","0.3","Q4","0.09"," 70/77 ","0.5","Q4","0.3","0.1"," 69/77 ","Q4","11.04","0","0.081","0.164","9.7","Q4",
"Translational Journal of the American College of Sports Medicine","TRANSL J AM COLL SPO","N/A","2379-2868","SPORT SCIENCES","ESCI","246","1.1","Q3","0.33"," 91/127 ","N/A","N/A","1.1","0.4"," 101/127 ","Q4","20.87","0","0.1","N/A","28.7","N/A",
"Stats","STATS-BASEL","N/A","2571-905X","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","ESCI","239","0.9","Q4","0.44"," 107/135 ","1","Q4","0.8","0.3"," 91/135 ","Q3","32.96","0.001","0.134","0.337","21.1","Q3",
"Stats","STATS-BASEL","N/A","2571-905X","STATISTICS & PROBABILITY","ESCI","239","0.9","Q3","0.44"," 102/168 ","1","Q3","0.8","0.3"," 108/168 ","Q3","36.01","0.001","0.134","0.337","39.6","Q4",
"SHILAP-REVISTA DE LEPIDOPTEROLOGIA","SHILAP-REV LEPIDOPT","0300-5267","2340-4078","ENTOMOLOGY","SCIE","239","0.2","Q4","0.14"," 107/109 ","0.2","Q4","0.1","0.1"," 108/109 ","Q4","1.38","0","0.032","0.05","2.3","Q4",
"London Review of International Law","LOND REV INT LAW","2050-6325","2050-6333","LAW","ESCI","235","0.8","Q2","0.92"," 154/421 ","0.9","Q2","0.7","0.6"," 135/421 ","Q2","68.05","0","0.052","0.331","63.5","Q2",
"International Journal of Organ Transplantation Medicine","INT J TRANSPLANT MED","2008-6490","2008-6482","TRANSPLANTATION","ESCI","235","0.3","Q4","0.15"," 28/31 ","0.6","Q4","0.3","<0.1"," 28/31 ","Q4","11.29","0","0.028","0.123","11.3","Q4",
"Netherlands International Law Review","NETH INT LAW REV","0165-070X","1741-6191","LAW","ESCI","233","1.3","Q1","1.35"," 80/421 ","1.1","Q2","1.2","<0.1"," 73/421 ","Q1","82.78","0","0.08","0.496","81.1","Q2",
"American Journal of Business","AM J BUS","1935-519X","1935-5181","BUSINESS","ESCI","228","1.1","Q4","0.16"," 236/302 ","1.4","Q4","0.9","0.6"," 256/302 ","Q4","15.40","0","0.021","0.226","22.0","Q4",
"SAE International Journal of Aerospace","SAE INT J AEROSP","1946-3855","1946-3901","ENGINEERING, AEROSPACE","ESCI","225","0.3","Q4","0.14"," 49/52 ","0.3","Q4","0.2","0.4"," 48/52 ","Q4","8.65","0","0.005","0.044","6.7","Q4",
"Frontiers in Insect Science","FRONT INSECT SCI","N/A","2673-8600","ENTOMOLOGY","ESCI","218","2.4","Q1","0.76"," 18/109 ","2.4","Q1","2.2","0.6"," 36/109 ","Q2","67.43","0","0.075","0.57","83.9","Q1",
"Baltic Journal of Modern Computing","BALT J MOD COMPUT","2255-8942","2255-8950","COMPUTER SCIENCE, SOFTWARE ENGINEERING","ESCI","217","0.5","Q4","0.18"," 125/131 ","0.6","Q4","0.4","0.2"," 126/131 ","Q4","4.20","0","0.031","0.088","5.0","Q4",
"International Journal of Asian Business and Information Management","INT J ASIAN BUS INF","1947-9638","1947-9646","BUSINESS","ESCI","211","1","Q4","0.25"," 242/302 ","1.1","Q4","0.9","0.2"," 233/302 ","Q4","23.01","0","0.044","0.148","20.0","Q4",
"Journal fur Mathematik-Didaktik","J MATH-DIDAKT","0173-5322","1869-2699","EDUCATION & EDUCATIONAL RESEARCH","ESCI","210","0.9","Q3","0.64"," 457/756 ","1.1","Q3","0.9","0.5"," 385/756 ","Q3","49.14","0","0.056","0.349","39.6","Q3",
"FUNCTIONES ET APPROXIMATIO COMMENTARII MATHEMATICI","FUNCT APPROX COMMENT","0208-6573","0208-6573","MATHEMATICS","ESCI","208","0.5","Q3","0.4"," 325/489 ","0.3","Q4","0.5","0.2"," 372/489 ","Q4","24.03","0","0.085","0.296","33.6","Q3",
"NISPAcee Journal of Public Administration and Policy","NISPACEE J PUBLIC AD","1337-9038","1338-4309","PUBLIC ADMINISTRATION","ESCI","205","1.1","Q3","0.44"," 64/91 ","1.2","Q3","0.8","0.3"," 67/91 ","Q3","26.92","0","0.047","0.246","30.2","Q3",
"PSL Quarterly Review","PSL Q REV","2037-3635","2037-3643","ECONOMICS","ESCI","205","0.7","Q3","0.23"," 446/597 ","0.5","Q4","0.5","0.3"," 460/600 ","Q4","23.42","0","0.036","0.222","25.4","Q4",
"Hungarian Geographical Bulletin","HUNG GEOGR BULL","2064-5031","2064-5147","GEOGRAPHY","ESCI","199","1.4","Q2","0.42"," 80/171 ","N/A","N/A","1.1","<0.1"," 92/172 ","Q3","46.80","0","0.046","N/A","53.5","N/A",
"Hungarian Geographical Bulletin","HUNG GEOGR BULL","2064-5031","2064-5147","GEOGRAPHY, PHYSICAL","ESCI","199","1.4","Q3","0.42"," 44/65 ","N/A","N/A","1.1","<0.1"," 43/65 ","Q3","34.62","0","0.046","N/A","33.1","N/A",
"Indian Journal of Medical Specialities","INDIAN J MED SPEC","0976-2884","0976-2892","MEDICINE, GENERAL & INTERNAL","ESCI","198","0.2","Q4","0.07"," 268/325 ","0.4","Q3","0.2","0.1"," 259/329 ","Q4","21.43","0","0.029","0.072","17.7","Q4",
"Suranaree Journal of Science and Technology","SURANAREE J SCI TECH","0858-849X","0858-849X","MULTIDISCIPLINARY SCIENCES","ESCI","198","0.2","Q4","0.03"," 119/134 ","0.2","Q4","0.2","<0.1"," 123/135 ","Q4","9.26","0","0.042","0.056","11.6","Q4",
"Zagreb International Review of Economics & Business","ZAGREB INT REV ECON","1331-5609","1849-1162","ECONOMICS","ESCI","197","0.4","Q4","0.12"," 514/597 ","1.3","Q3","0.4","0.1"," 538/600 ","Q4","10.42","0","0.037","0.173","14.0","Q4",
"Acta Gymnica","ACTA GYMNICA","2336-4912","2336-4920","SPORT SCIENCES","ESCI","194","0.9","Q4","0.39"," 98/127 ","0.7","Q4","0.8","<0.1"," 91/127 ","Q3","28.74","0","0.03","0.167","23.2","Q4",
"Cuadernos de Economia","CUAD ECON-BOGOTA","0121-4772","2248-4337","ECONOMICS","ESCI","193","0.3","Q4","0.08"," 539/597 ","0.4","Q4","0.2","<0.1"," 566/600 ","Q4","5.75","0","0.03","0.103","9.8","Q4",
"Critical Horizons","CRIT HORIZ","1440-9917","1568-5160","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","190","0.4","Q3","0.31"," 183/263 ","0.4","Q3","0.3","<0.1"," 153/263 ","Q3","42.02","0","0.044","0.23","30.6","Q3",
"JOURNAL OF SEISMIC EXPLORATION","J SEISM EXPLOR","0963-0651","N/A","GEOCHEMISTRY & GEOPHYSICS","SCIE","190","0.3","Q4","0.09"," 98/101 ","0.4","Q4","0.3","0.1"," 98/101 ","Q4","3.47","0","0.036","0.127","3.5","Q4",
"Canadian Society of Forensic Science Journal","CAN SOC FORENSIC SCI","0008-5030","2332-1660","MEDICINE, LEGAL","ESCI","190","0.2","Q4","0.18"," 22/23 ","0.4","Q4","0.2","<0.1"," 21/23 ","Q4","10.87","0","0.017","0.148","6.5","Q4",
"Logic and Logical Philosophy","LOG LOG PHILOS","1425-3305","2300-9802","LOGIC","ESCI","176","0.6","Q2","0.86"," 10/25 ","0.6","Q2","0.5","0.2"," 6/25 ","Q1","78.00","0.001","0.109","0.408","62.0","Q2",
"Logic and Logical Philosophy","LOG LOG PHILOS","1425-3305","2300-9802","PHILOSOPHY","ESCI","176","0.6","N/A","0.86"," N/A ","0.6","N/A","0.5","0.2"," 85/325 ","Q1","74.00","0.001","0.109","0.408","N/A","Q2",
"Journal for Early Modern Cultural Studies","J EARLY MOD CULT STU","1531-0485","1553-3786","CULTURAL STUDIES","ESCI","176","0.1","Q4","0.19"," 56/59 ","0.5","Q3","0.1","N/A"," 56/59 ","Q4","5.93","0.001","0.12","0.62","5.9","Q2",
"Immigrants and Minorities","IMMIGR MINOR","0261-9288","1744-0521","DEMOGRAPHY","ESCI","170","0.9","Q3","0.31"," 35/49 ","0.8","Q4","0.9","<0.1"," 40/49 ","Q4","19.39","0","0.032","0.365","29.6","Q4",
"Labor-Studies in Working-Class History of the Americas","LABOR","1547-6715","1558-1454","INDUSTRIAL RELATIONS & LABOR","ESCI","169","0.3","Q4","0.09"," 45/49 ","0.4","Q4","0.3","0.1"," 46/49 ","Q4","7.14","0","0.064","0.276","9.2","Q4",
"Foundations of Management","FOUND MANAGE","2080-7279","2300-5661","MANAGEMENT","ESCI","168","0.4","Q4","0.16"," 371/401 ","1","Q4","0.4","<0.1"," 355/402 ","Q4","11.82","0","0.027","0.157","7.6","Q4",
"Encontros Bibli-Revista Eletronica de Biblioteconomia e Ciencia da Informacao","ENCONTROS BIBLI","N/A","1518-2924","INFORMATION SCIENCE & LIBRARY SCIENCE","ESCI","166","0.6","Q3","0.05"," 109/160 ","0.4","Q4","0.5","0.1"," 139/161 ","Q4","13.98","0","0.047","0.124","32.2","Q4",
"Mathematics and Mechanics of Complex Systems","MATH MECH COMPLEX SY","2326-7186","2325-3444","MECHANICS","ESCI","164","1","Q4","0.32"," 143/170 ","1.4","Q3","0.9","<0.1"," 131/170 ","Q4","23.24","0","0.062","0.392","16.2","Q3",
"Dialogic Pedagogy","DIALOGIC PEDAGOG","2325-3290","2325-3290","EDUCATION & EDUCATIONAL RESEARCH","ESCI","157","1","Q3","0.5"," 428/756 ","1.4","Q3","0.3","1.5"," 456/756 ","Q3","39.75","0","0.021","0.192","43.5","Q3",
"Innoeduca-International Journal of Technology and Educational Innovation","INNOEDUCA","N/A","2444-2925","EDUCATION & EDUCATIONAL RESEARCH","ESCI","156","1.9","Q2","0.59"," 212/756 ","1.4","Q3","1.3","0.5"," 411/756 ","Q3","45.70","0","0.036","0.207","72.0","Q3",
"International Journal of Learning Technology","INT J LEARN TECHNOL","1477-8386","1741-8119","EDUCATION & EDUCATIONAL RESEARCH","ESCI","152","0.4","Q4","0.21"," 606/756 ","0.7","Q3","0.3","<0.1"," 610/756 ","Q4","19.38","0","0.017","0.114","19.9","Q4",
"European Review of Private Law","EUR REV PRIV LAW","0928-9801","1875-8371","LAW","ESCI","144","0.2","Q4","0.27"," 316/421 ","0.3","Q3","0.2","<0.1"," 295/421 ","Q3","30.05","0","0.035","0.086","25.1","Q4",
"Biomolecules and Biomedicine","BIOMOL BIOMED","2831-0896","2831-090X","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","138","N/A","N/A","N/A"," N/A ","N/A","N/A","N/A","0.9"," N/A ","N/A","N/A","0","0.001","N/A","N/A","N/A",
"Index Comunicacion","INDEX COMUN","2444-3239","2174-1859","COMMUNICATION","ESCI","136","1.2","Q3","0.35"," 114/227 ","0.7","Q3","1.1","0.2"," 156/227 ","Q3","31.50","0","0.046","0.192","50.0","Q4",
"Discover Nano","DISCOV NANO","N/A","2731-9229","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","130","N/A","N/A","N/A"," N/A ","N/A","N/A","N/A","0.9"," N/A ","N/A","N/A","0","0","N/A","N/A","N/A",
"Discover Nano","DISCOV NANO","N/A","2731-9229","NANOSCIENCE & NANOTECHNOLOGY","SCIE","130","N/A","N/A","N/A"," N/A ","N/A","N/A","N/A","0.9"," N/A ","N/A","N/A","0","0","N/A","N/A","N/A",
"Discover Nano","DISCOV NANO","N/A","2731-9229","PHYSICS, APPLIED","SCIE","130","N/A","N/A","N/A"," N/A ","N/A","N/A","N/A","0.9"," N/A ","N/A","N/A","0","0","N/A","N/A","N/A",
"International Journal of Alcohol and Drug Research","INT J ALCOHOL DRUG R","1925-7066","1925-7066","BEHAVIORAL SCIENCES","ESCI","127","1","Q4","0.4"," 53/55 ","0.6","Q4","1","1.2"," 54/55 ","Q4","2.73","0","0.015","0.243","4.5","Q4",
"Australian Journal of Administrative Law","AUST J ADM LAW","1320-7105","1320-7105","LAW","ESCI","126","1.4","Q1","0.93"," 70/421 ","1.2","Q2","0.5","<0.1"," 133/421 ","Q2","68.53","0","0.02","0.157","83.5","Q3",
"Toxicology Communications","TOXICOL COMMUN","N/A","2473-4306","TOXICOLOGY","ESCI","123","1.1","Q4","0.27"," 100/106 ","N/A","N/A","1","0.1"," 101/106 ","Q4","5.19","0","0.056","N/A","6.1","N/A",
"Czech Polar Reports","CZECH POLAR REP","1805-0689","1805-0697","ECOLOGY","ESCI","121","0.5","Q4","0.17"," 181/195 ","N/A","N/A","0.4","<0.1"," 178/195 ","Q4","8.97","0","0.016","N/A","7.4","N/A",
