"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"ACTA ICHTHYOLOGICA ET PISCATORIA","ACTA ICHTHYOL PISCAT","0137-1592","1734-1515","FISHERIES","SCIE","604","0.8","Q3","0.42"," 46/62 ","0.9","Q3","0.8","0.2"," 43/62 ","Q3","31.45","0","0.083","0.177","26.6","Q4",
"ACTA ICHTHYOLOGICA ET PISCATORIA","ACTA ICHTHYOL PISCAT","0137-1592","1734-1515","ZOOLOGY","SCIE","604","0.8","Q3","0.42"," 120/180 ","0.9","Q3","0.8","0.2"," 127/180 ","Q3","29.72","0","0.083","0.177","33.6","Q4",
"Nigerian Postgraduate Medical Journal","NIGER POSTGRAD MED J","1117-1936","2468-6875","MEDICINE, GENERAL & INTERNAL","ESCI","599","0.8","Q3","0.24"," 190/325 ","1","Q3","0.7","0.1"," 185/329 ","Q3","43.92","0","0.104","0.238","41.7","Q3",
"Carpathian Journal of Mathematics","CARPATHIAN J MATH","1584-2851","1843-4401","MATHEMATICS","SCIE","584","1.4","Q1","1.04"," 57/489 ","1.2","Q1","1.3","0.7"," 82/489 ","Q1","83.33","0.001","0.154","0.34","88.4","Q3",
"Carpathian Journal of Mathematics","CARPATHIAN J MATH","1584-2851","1843-4401","MATHEMATICS, APPLIED","SCIE","584","1.4","Q2","1.04"," 102/331 ","1.2","Q2","1.3","0.7"," 74/331 ","Q1","77.79","0.001","0.154","0.34","69.3","Q3",
"Journal of Pediatric Surgery Case Reports","J PEDIAT SURG CASE R","2213-5766","2213-5766","PEDIATRICS","ESCI","563","0.2","Q4","0.12"," 168/186 ","0.2","Q4","0.2","0.1"," 168/186 ","Q4","9.95","0.001","0.159","0.054","9.9","Q4",
"International Journal of Ventilation","INT J VENT","1473-3315","2044-4044","CONSTRUCTION & BUILDING TECHNOLOGY","SCIE","560","1.1","Q3","0.29"," 67/91 ","1.6","Q3","1.1","0.4"," 62/91 ","Q3","32.42","0","0.057","0.288","26.9","Q3",
"International Journal of Ventilation","INT J VENT","1473-3315","2044-4044","ENERGY & FUELS","SCIE","560","1.1","Q4","0.29"," 151/170 ","1.6","Q4","1.1","0.4"," 148/173 ","Q3","14.74","0","0.057","0.288","11.5","Q4",
"Srpski Arhiv za Celokupno Lekarstvo","SRP ARK CELOK LEK","0370-8179","0370-8179","MEDICINE, GENERAL & INTERNAL","SCIE","553","0.2","Q4","0.06"," 268/325 ","0.2","Q4","0.1","<0.1"," 266/329 ","Q4","19.30","0","0.039","0.035","17.7","Q4",
"Journal of Pharmacopuncture","J PHARMACOPUNCT","2093-6966","2234-6856","INTEGRATIVE & COMPLEMENTARY MEDICINE","ESCI","542","1.2","Q3","0.34"," 28/43 ","1.8","Q3","1.1","0.2"," 33/43 ","Q4","24.42","0","0.079","0.273","36.0","Q3",
"MATHEMATICAL INTELLIGENCER","MATH INTELL","0343-6993","1866-7414","MATHEMATICS","SCIE","536","0.4","Q4","0.24"," 379/489 ","0.3","Q4","0.3","0.2"," 460/489 ","Q4","6.03","0","0.081","0.23","22.6","Q4",
"Affective Science","AFFECT SCI","2662-2041","2662-205X","PSYCHOLOGY","ESCI","531","2.1","Q2","0.65"," 41/92 ","2.2","Q3","1.9","1"," 46/92 ","Q2","50.54","0.001","0.322","0.912","56.0","Q2",
"Affective Science","AFFECT SCI","2662-2041","2662-205X","PSYCHOLOGY, EXPERIMENTAL","ESCI","531","2.1","Q2","0.65"," 44/99 ","2.2","Q3","1.9","1"," 63/99 ","Q2","36.87","0.001","0.322","0.912","56.1","Q2",
"Decision Science Letters","DECISION SCI LETT","1929-5804","1929-5812","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","513","1.4","Q3","0.34"," 74/106 ","N/A","N/A","1.3","0.4"," 83/106 ","Q4","22.17","0","0.085","N/A","30.7","N/A",
"International Journal of School & Educational Psychology","INT J SCH EDUC PSYCH","2168-3603","2168-3611","EDUCATION & EDUCATIONAL RESEARCH","ESCI","505","1.8","Q2","1.09"," 238/756 ","N/A","N/A","1.7","0.6"," 202/756 ","Q2","73.35","0.001","0.157","N/A","68.6","N/A",
"International Journal of School & Educational Psychology","INT J SCH EDUC PSYCH","2168-3603","2168-3611","PSYCHOLOGY, EDUCATIONAL","ESCI","505","1.8","Q3","1.09"," 41/74 ","N/A","N/A","1.7","0.6"," 30/74 ","Q2","60.14","0.001","0.157","N/A","45.3","N/A",
"Botany Letters","BOT LETT","2381-8107","2381-8115","PLANT SCIENCES","SCIE","503","1.5","Q3","0.41"," 148/265 ","1.8","Q3","1.2","0.3"," 154/265 ","Q3","42.08","0.001","0.171","0.422","44.3","Q2",
"THALASSAS","THALASSAS","0212-5919","2366-1674","MARINE & FRESHWATER BIOLOGY","SCIE","491","0.7","Q4","0.27"," 99/119 ","0.8","Q4","0.7","0.1"," 98/119 ","Q4","18.07","0.001","0.157","0.185","17.2","Q4",
"THALASSAS","THALASSAS","0212-5919","2366-1674","OCEANOGRAPHY","SCIE","491","0.7","Q4","0.27"," 59/65 ","0.8","Q4","0.7","0.1"," 58/65 ","Q4","11.54","0.001","0.157","0.185","10.0","Q4",
"AT-Automatisierungstechnik","AT-AUTOM","0178-2312","2196-677X","AUTOMATION & CONTROL SYSTEMS","SCIE","479","0.7","Q4","0.15"," 76/84 ","0.7","Q4","0.6","0.3"," 76/84 ","Q4","10.12","0","0.107","0.144","10.1","Q4",
"Agricultural & Environmental Letters","AGR ENV LETT","N/A","2471-9625","AGRICULTURE, MULTIDISCIPLINARY","SCIE","476","2.3","Q1","0.5"," 21/89 ","2.7","Q1","2.3","0.7"," 34/89 ","Q2","62.36","0.001","0.128","0.575","77.0","Q1",
"Agricultural & Environmental Letters","AGR ENV LETT","N/A","2471-9625","ENVIRONMENTAL SCIENCES","SCIE","476","2.3","Q3","0.5"," 228/358 ","2.7","Q3","2.3","0.7"," 230/359 ","Q2","36.07","0.001","0.128","0.575","36.5","Q3",
"Journal of Integrative Environmental Sciences","J INTEGR ENVIRON SCI","1943-815X","1943-8168","ENVIRONMENTAL SCIENCES","SCIE","466","2.6","Q3","0.42"," 203/358 ","2.8","Q3","2.5","0.3"," 256/359 ","Q3","28.83","0","0.054","0.586","43.4","Q3",
"Jordan Journal of Civil Engineering","JORDAN J CIV ENG","1993-0461","2225-157X","ENGINEERING, CIVIL","ESCI","464","1","Q4","0.24"," 141/181 ","0.8","Q4","0.7","0.2"," 140/181 ","Q4","22.93","0","0.039","0.087","22.4","Q4",
"FDMP-Fluid Dynamics & Materials Processing","FLUID DYN MATER PROC","1555-256X","1555-2578","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","456","0.8","Q4","0.19"," 389/438 ","0.8","Q4","0.4","0.3"," 376/438 ","Q4","14.27","0","0.045","0.071","11.3","Q4",
"International Journal of Surgery Open","INT J SURG OPEN","2405-8572","2405-8572","ORTHOPEDICS","ESCI","454","0.8","Q4","0.39"," 109/136 ","0.9","Q4","0.8","0.3"," 109/136 ","Q4","20.22","0.001","0.166","0.212","20.2","Q4",
"Archives of Rehabilitation Research and Clinical Translation","ARCH REHAB RES CLIN","2590-1095","2590-1095","REHABILITATION","ESCI","434","1.9","Q2","0.73"," 56/169 ","1.9","Q3","1.9","0.2"," 90/169 ","Q3","47.04","0.001","0.21","0.542","67.2","Q2",
"Lung Cancer-Targets and Therapy","LUNG CANCER-TARGETS","N/A","1179-2728","ONCOLOGY","ESCI","429","5.1","Q1","0.6"," 65/322 ","3.8","Q2","5.1","2"," 177/322 ","Q3","45.19","0","0.102","0.926","80.0","Q2",
"Nutrition and Metabolic Insights","NUTR METAB INSIGHTS","1178-6388","1178-6388","NUTRITION & DIETETICS","ESCI","425","2.3","Q3","0.35"," 71/114 ","2.3","Q3","2.2","0.5"," 86/114 ","Q4","25.00","0","0.097","0.524","38.2","Q3",
"Labour-England","LABOUR-ENGL","1121-7081","1467-9914","INDUSTRIAL RELATIONS & LABOR","ESCI","416","0.7","Q4","0.3"," 39/49 ","0.8","Q4","0.7","0.1"," 39/49 ","Q4","21.43","0","0.084","0.432","21.4","Q3",
"International Journal of Telemedicine and Applications","INT J TELEMED APPL","1687-6415","1687-6423","HEALTH CARE SCIENCES & SERVICES","ESCI","411","3.1","Q2","1.01"," 44/174 ","3.5","Q2","3","0.9"," 43/175 ","Q1","75.71","0","0.069","0.705","75.0","Q3",
"ROBOMECH Journal","ROBOMECH J","2197-4225","2197-4225","INSTRUMENTS & INSTRUMENTATION","ESCI","410","1.5","Q3","0.38"," 50/76 ","N/A","N/A","1.5","0.2"," 50/76 ","Q3","34.87","0","0.087","N/A","34.9","N/A",
"ROBOMECH Journal","ROBOMECH J","2197-4225","2197-4225","ROBOTICS","ESCI","410","1.5","Q4","0.38"," 35/46 ","N/A","N/A","1.5","0.2"," 34/46 ","Q3","27.17","0","0.087","N/A","25.0","N/A",
"HIMALAYAN GEOLOGY","HIMAL GEOL","0971-8966","N/A","GEOLOGY","SCIE","410","1.1","Q3","0.56"," 34/60 ","1.1","Q3","0.9","0.2"," 31/60 ","Q3","49.17","0","0.05","0.229","44.2","Q3",
"Womens Health Reports","WOMENS HEALTH REP","N/A","2688-4844","OBSTETRICS & GYNECOLOGY","ESCI","407","1.6","Q3","0.61"," 82/136 ","1.5","Q3","1.6","0.2"," 82/136 ","Q3","40.07","0.001","0.272","0.58","40.1","Q3",
"STOCHASTIC MODELS","STOCH MODELS","1532-6349","1532-4214","STATISTICS & PROBABILITY","SCIE","407","0.5","Q4","0.25"," 153/168 ","0.5","Q4","0.5","0.1"," 154/168 ","Q4","8.63","0","0.065","0.234","9.2","Q4",
"Journal of the World Federation of Orthodontists","J WORLD FED ORTHOD","2212-4438","2212-4438","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","400","2.6","Q1","1.08"," 39/157 ","1.9","Q3","2.4","0.8"," 41/157 ","Q2","74.20","0.001","0.12","0.461","75.5","Q2",
"Business and Human Rights Journal","BUS HUM RIGHTS J","2057-0198","2057-0201","BUSINESS","ESCI","397","2.3","Q3","1.58"," 163/302 ","2.1","Q3","2","0.3"," 36/302 ","Q1","88.25","0.001","0.188","0.752","46.2","Q2",
"Business and Human Rights Journal","BUS HUM RIGHTS J","2057-0198","2057-0201","LAW","ESCI","397","2.3","Q1","1.58"," 24/421 ","2.1","Q1","2","0.3"," 54/421 ","Q1","87.29","0.001","0.188","0.752","94.4","Q1",
"World Journal of Nuclear Medicine","WORLD J NUCL MED","1450-1147","1607-3312","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","ESCI","396","0.6","Q4","0.15"," 184/204 ","N/A","N/A","0.6","<0.1"," 188/204 ","Q4","8.09","0","0.103","N/A","10.0","N/A",
"Landscape Journal","LANDSC J","0277-2426","1553-2704","ARCHITECTURE","ESCI","393","1.3","N/A","1.62"," N/A ","N/A","N/A","1.2","0.1"," 9/97 ","Q1","91.24","0","0.029","N/A","N/A","N/A",
"Geografia Fisica e Dinamica Quaternaria","GEOGR FIS DIN QUAT","0391-9838","1724-4781","GEOGRAPHY, PHYSICAL","SCIE","384","0.5","Q4","0.16"," 59/65 ","0.7","Q4","0.5","<0.1"," 61/65 ","Q4","6.92","0","0.02","0.165","10.0","Q4",
"Prisma Social","PRISM SOC","1989-3469","1989-3469","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","379","0.9","Q3","0.14"," 132/263 ","0.9","Q3","0.8","0.3"," 192/263 ","Q3","27.19","0.001","0.115","0.217","50.0","Q3",
"IEEE ANNALS OF THE HISTORY OF COMPUTING","IEEE ANN HIST COMPUT","1058-6180","1934-1547","COMPUTER SCIENCE, THEORY & METHODS","SCIE","368","0.5","Q4","0.34"," 128/143 ","0.6","Q4","0.4","0.1"," 95/143 ","Q3","33.92","0","0.053","0.286","10.8","Q3",
"IEEE ANNALS OF THE HISTORY OF COMPUTING","IEEE ANN HIST COMPUT","1058-6180","1934-1547","HISTORY & PHILOSOPHY OF SCIENCE","AHCI, SCIE","368","0.5","Q3","0.34"," 55/104 ","0.6","Q3","0.4","0.1"," 65/104 ","Q3","37.98","0","0.053","0.286","47.6","Q3",
"Journal of E-Learning and Knowledge Society","J E-LEARN KNOWL SOC","1826-6223","1971-8829","EDUCATION & EDUCATIONAL RESEARCH","ESCI","362","0.7","Q3","0.43"," 520/756 ","0.8","Q3","0.7","<0.1"," 506/756 ","Q3","33.13","0","0.059","0.179","31.3","Q3",
"Human Rights Review","HUM RIGHTS REV","1524-8879","1874-6306","LAW","ESCI","361","1.2","Q1","1.65"," 99/421 ","1.4","Q1","1.1","0.2"," 49/421 ","Q1","88.48","0","0.109","0.588","76.6","Q1",
"Membranes and Membrane Technologies","MEMBR MEMBR TECHNOL","2517-7516","2517-7524","CHEMISTRY, PHYSICAL","ESCI","355","2","Q4","0.34"," 140/178 ","1.8","Q4","1.5","0.3"," 142/178 ","Q3","20.51","0","0.06","0.178","21.6","Q4",
"Membranes and Membrane Technologies","MEMBR MEMBR TECHNOL","2517-7516","2517-7524","ENGINEERING, CHEMICAL","ESCI","355","2","Q3","0.34"," 100/170 ","1.8","Q3","1.5","0.3"," 102/171 ","Q3","40.64","0","0.06","0.178","41.5","Q3",
"Membranes and Membrane Technologies","MEMBR MEMBR TECHNOL","2517-7516","2517-7524","POLYMER SCIENCE","ESCI","355","2","Q3","0.34"," 62/94 ","1.8","Q3","1.5","0.3"," 69/94 ","Q3","27.13","0","0.06","0.178","34.6","Q4",
"PHILIPPINE AGRICULTURAL SCIENTIST","PHILIPP AGRIC SCI","0031-7454","N/A","AGRICULTURE, MULTIDISCIPLINARY","SCIE","355","0.2","Q4","0.09"," 82/89 ","0.3","Q4","0.2","<0.1"," 78/89 ","Q4","12.92","0","0.015","0.043","8.4","Q4",
"International Journal of Geophysics","INT J GEOPHYS","1687-885X","1687-8868","GEOCHEMISTRY & GEOPHYSICS","ESCI","353","1","Q3","0.23"," 70/101 ","1.5","Q3","0.8","0.2"," 83/101 ","Q4","18.32","0","0.039","0.36","31.2","Q3",
"Maritime Business Review","MARIT BUS REV","2397-3757","2397-3765","BUSINESS","ESCI","351","2","Q3","0.51"," 185/302 ","2.5","Q3","1.9","0.6"," 178/302 ","Q3","41.23","0","0.088","0.447","38.9","Q3",
"Maritime Business Review","MARIT BUS REV","2397-3757","2397-3765","MANAGEMENT","ESCI","351","2","Q3","0.51"," 242/401 ","2.5","Q3","1.9","0.6"," 245/402 ","Q3","39.18","0","0.088","0.447","39.8","Q3",
"Maritime Business Review","MARIT BUS REV","2397-3757","2397-3765","TRANSPORTATION","ESCI","351","2","Q3","0.51"," 41/57 ","2.5","Q3","1.9","0.6"," 41/57 ","Q3","28.95","0","0.088","0.447","28.9","Q3",
"Ethics and Education","ETHICS EDUC","1744-9642","1744-9650","EDUCATION & EDUCATIONAL RESEARCH","ESCI","349","0.7","Q3","0.46"," 520/756 ","1.2","Q3","0.7","<0.1"," 484/756 ","Q3","36.04","0.001","0.131","0.507","31.3","Q2",
"Boletim Sociedade Paranaense de Matematica","BOL SOC PARANA MAT","0037-8712","2175-1188","MATHEMATICS","ESCI","339","0.4","Q4","0.54"," 379/489 ","0.4","Q4","0.3","0.2"," 269/489 ","Q3","45.09","0","0.091","0.107","22.6","Q4",
"JOURNAL OF DRUG EDUCATION","J DRUG EDUC","0047-2379","1541-4159","EDUCATION, SCIENTIFIC DISCIPLINES","ESCI","338","0.8","Q3","0.25"," 59/85 ","1","Q3","0.6","<0.1"," 70/85 ","Q4","18.24","0","0.014","0.329","31.2","Q3",
"ECONOMIC AFFAIRS","ECON AFFA","0265-0665","1468-0270","ECONOMICS","ESCI","337","1","Q3","0.22"," 384/597 ","1.2","Q3","0.8","0.2"," 472/600 ","Q4","21.42","0","0.082","0.339","35.8","Q3",
"Novye Issledovaniya Tuvy-New Research of Tuva","NOVYE ISSLED TUVY","N/A","2079-8482","HUMANITIES, MULTIDISCIPLINARY","ESCI","319","1.6","N/A","1.98"," N/A ","0.8","N/A","0.2","0.6"," 25/406 ","Q1","93.97","0","0.109","0.18","N/A","Q2",
"Novye Issledovaniya Tuvy-New Research of Tuva","NOVYE ISSLED TUVY","N/A","2079-8482","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","319","1.6","Q2","1.98"," 81/263 ","0.8","Q3","0.2","0.6"," 13/263 ","Q1","95.25","0","0.109","0.18","69.4","Q3",
"AMPHIBIAN & REPTILE CONSERVATION","AMPHIB REPTILE CONSE","1083-446X","1525-9153","ZOOLOGY","SCIE","311","1.3","Q2","0.58"," 69/180 ","1.1","Q3","1.2","0.2"," 96/180 ","Q3","46.94","0","0.087","0.305","61.9","Q3",
"ACS Organic & Inorganic Au","ACS ORG INORG AU","2694-247X","2694-247X","CHEMISTRY, MULTIDISCIPLINARY","ESCI","310","3.3","Q2","0.57"," 93/230 ","3.3","Q2","3.1","1.2"," 99/231 ","Q2","57.36","0","0.082","0.639","59.8","Q2",
"Clinical Medicine Insights-Pediatrics","CLIN MED INSIGHTS-PE","1179-5565","1179-5565","PEDIATRICS","ESCI","300","1.7","Q2","0.68"," 78/186 ","1.9","Q2","1.6","0.1"," 86/186 ","Q2","54.03","0","0.059","0.553","58.3","Q2",
"Advances in Radio Science","ADV RADIO SCI","1684-9965","1684-9973","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","300","0.6","Q4","0.09"," 319/352 ","1.1","Q4","0.5","0.3"," 344/354 ","Q4","2.97","0","0.041","0.243","9.5","Q4",
"TROPICAL AGRICULTURE","TROP AGRIC","0041-3216","0041-3216","AGRONOMY","ESCI","300","0.2","Q4","0.05"," 120/125 ","0.2","Q4","0.2","0.1"," 121/125 ","Q4","3.60","0","0.009","0.033","4.4","Q4",
"Artery Research","ARTERY RES","1872-9312","1876-4401","PERIPHERAL VASCULAR DISEASE","SCIE","298","0.9","Q4","0.17"," 82/96 ","0.7","Q4","0.9","0.2"," 84/96 ","Q4","13.02","0","0.06","0.229","15.1","Q4",
"NAVAL ENGINEERS JOURNAL","NAV ENG J","0028-1425","1559-3584","ENGINEERING, CIVIL","SCIE","296","0.2","Q4","0.07"," 175/181 ","0.2","Q4","0.1","0.1"," 171/181 ","Q4","5.80","0","0.006","0.019","3.6","Q4",
"NAVAL ENGINEERS JOURNAL","NAV ENG J","0028-1425","1559-3584","ENGINEERING, MARINE","SCIE","296","0.2","Q4","0.07"," 24/25 ","0.2","Q4","0.1","0.1"," 24/25 ","Q4","6.00","0","0.006","0.019","6.0","Q4",
"NAVAL ENGINEERS JOURNAL","NAV ENG J","0028-1425","1559-3584","OCEANOGRAPHY","SCIE","296","0.2","Q4","0.07"," 64/65 ","0.2","Q4","0.1","0.1"," 65/65 ","Q4","0.77","0","0.006","0.019","2.3","Q4",
"Contemporary Islam-Dynamics of Muslim Life","CONTEMP ISLAM","1872-0218","1872-0226","RELIGION","ESCI","292","1","N/A","2.36"," N/A ","1.2","N/A","1","0.2"," 9/339 ","Q1","97.49","0","0.107","0.605","N/A","Q1",
"International Journal of Game-Based Learning","INT J GAME-BASED LEA","2155-6849","2155-6857","EDUCATION & EDUCATIONAL RESEARCH","ESCI","290","1.4","Q2","0.57"," 328/756 ","1.6","Q2","1.3","0.1"," 418/756 ","Q3","44.78","0","0.05","0.352","56.7","Q3",
"Applied Ontology","APPL ONTOL","1570-5838","1875-8533","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","287","2.5","Q3","0.59"," 106/197 ","1.7","Q3","2.2","0.1"," 101/198 ","Q2","49.24","0","0.04","0.285","46.4","Q4",
"Applied Ontology","APPL ONTOL","1570-5838","1875-8533","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","287","2.5","Q2","0.59"," 119/249 ","1.7","Q3","2.2","0.1"," 135/251 ","Q2","46.41","0","0.04","0.285","52.4","Q3",
"Applied Ontology","APPL ONTOL","1570-5838","1875-8533","COMPUTER SCIENCE, THEORY & METHODS","SCIE","287","2.5","Q2","0.59"," 47/143 ","1.7","Q2","2.2","0.1"," 64/143 ","Q2","55.59","0","0.04","0.285","67.5","Q3",
"Independent Journal of Management & Production","INDEP J MANAG PROD","2236-269X","2236-269X","MANAGEMENT","ESCI","285","0.4","Q4","0.12"," 371/401 ","0.3","Q4","0.4","N/A"," 366/402 ","Q4","9.08","0","0.06","0.055","7.6","Q4",
"Mathematical Communications","MATH COMMUN","1331-0623","1331-0623","MATHEMATICS","SCIE","283","0.7","Q2","0.44"," 217/489 ","0.7","Q2","0.7","0.1"," 342/489 ","Q3","30.16","0","0.054","0.301","55.7","Q3",
"Mathematical Communications","MATH COMMUN","1331-0623","1331-0623","MATHEMATICS, APPLIED","SCIE","283","0.7","Q3","0.44"," 236/331 ","0.7","Q3","0.7","0.1"," 238/331 ","Q3","28.25","0","0.054","0.301","28.9","Q4",
"Palabra Clave","PALABRA CLAVE","0122-8285","2027-534X","COMMUNICATION","ESCI","279","1.1","Q3","0.28"," 121/227 ","1","Q3","1.1","0.1"," 174/227 ","Q4","23.57","0","0.095","0.33","46.9","Q3",
"Peace Economics Peace Science and Public Policy","PEACE ECON PEACE SCI","1079-2457","1554-8597","POLITICAL SCIENCE","ESCI","274","1.7","Q2","0.61"," 116/317 ","1.1","Q3","1.4","0.4"," 181/317 ","Q3","43.06","0","0.068","0.322","63.6","Q4",
"Italian Journal of Dermatology and Venereology","ITAL J DERMATOL VENE","2784-8671","2784-8450","DERMATOLOGY","SCIE","273","1.8","Q3","0.62"," 54/94 ","1.8","Q3","1.7","0.6"," 49/94 ","Q3","48.40","0","0.101","0.418","43.1","Q3",
"Ergonomics in Design","ERGON DES","1064-8046","2169-5083","ERGONOMICS","ESCI","261","0.7","Q4","0.25"," 21/24 ","1.1","Q4","0.7","<0.1"," 20/24 ","Q4","18.75","0","0.058","0.274","14.6","Q4",
"Journal of World Intellectual Property","J WORLD INTELLECT PR","1422-2213","1747-1796","LAW","ESCI","260","0.7","Q2","0.93"," 171/421 ","0.8","Q2","0.6","0.2"," 133/421 ","Q2","68.53","0","0.073","0.281","59.5","Q2",
"SynOpen","SYNOPEN","2509-9396","2509-9396","CHEMISTRY, ORGANIC","ESCI","255","2","Q2","0.48"," 26/58 ","1.4","Q3","1.9","0.4"," 32/58 ","Q3","45.69","0","0.075","0.271","56.0","Q3",
"Communication Teacher","COMMUN TEACH","1740-4622","1740-4630","COMMUNICATION","ESCI","252","0.4","Q4","0.18"," 187/227 ","0.6","Q4","0.4","<0.1"," 188/227 ","Q4","17.40","0","0.065","0.141","17.8","Q4",
"Digital Library Perspectives","DIGIT LIBR PERSPECT","2059-5816","2054-1694","INFORMATION SCIENCE & LIBRARY SCIENCE","ESCI","251","1.1","Q3","0.42"," 85/160 ","1.4","Q2","0.9","0.4"," 77/161 ","Q2","52.48","0","0.081","0.305","47.2","Q3",
"Bahrain Medical Bulletin","BAHRAIN MED B","1012-8298","1012-8298","MEDICINE, GENERAL & INTERNAL","ESCI","250","0.7","Q3","0.17"," 207/325 ","0.4","Q3","0.2","0.1"," 217/329 ","Q3","34.19","0","0.018","0.025","36.5","Q4",
"Journal of Technical Education and Training","J TECH EDUC TRAIN","2229-8932","2600-7932","EDUCATION & EDUCATIONAL RESEARCH","ESCI","249","0.8","Q3","0.4"," 488/756 ","0.8","Q3","0.7","0.2"," 517/756 ","Q3","31.68","0","0.048","0.106","35.5","Q4",
"JOURNAL OF CONCHOLOGY","J CONCHOL","0022-0019","N/A","MARINE & FRESHWATER BIOLOGY","SCIE","242","0.4","Q4","0.17"," 112/119 ","0.4","Q4","0.3","0.1"," 109/119 ","Q4","8.82","0","0.014","0.096","6.3","Q4",
"JOURNAL OF CONCHOLOGY","J CONCHOL","0022-0019","N/A","ZOOLOGY","SCIE","242","0.4","Q4","0.17"," 174/180 ","0.4","Q4","0.3","0.1"," 171/180 ","Q4","5.28","0","0.014","0.096","3.6","Q4",
"Foreign Trade Review","FOREIGN TRADE REV","0015-7325","0971-7625","BUSINESS","ESCI","240","1.1","Q4","0.31"," 236/302 ","N/A","N/A","0.8","0.2"," 224/302 ","Q3","25.99","0","0.043","N/A","22.0","N/A",
"Foreign Trade Review","FOREIGN TRADE REV","0015-7325","0971-7625","ECONOMICS","ESCI","240","1.1","Q3","0.31"," 366/597 ","N/A","N/A","0.8","0.2"," 404/600 ","Q3","32.75","0","0.043","N/A","38.8","N/A",
"International Journal of Multiphysics","INT J MULTIPHYSICS","1750-9548","1750-9548","ENGINEERING, MECHANICAL","ESCI","223","0.4","Q4","0.16"," 170/180 ","0.6","Q4","0.3","0.1"," 164/180 ","Q4","9.17","0","0.017","0.066","5.8","Q4",
"Geo-Geography and Environment","GEO-GEOGR ENVIRON","2054-4049","2054-4049","GEOGRAPHY","ESCI","222","1.7","Q2","0.69"," 68/171 ","2.9","Q1","1.7","0.2"," 67/172 ","Q2","61.34","0","0.055","0.69","60.5","Q2",
"SCIRES-IT-SCIentific RESearch and Information Technology","SCIRES-IT","2239-4303","2239-4303","HUMANITIES, MULTIDISCIPLINARY","ESCI","221","1.6","N/A","2.14"," N/A ","1.2","N/A","0.8","0.3"," 22/406 ","Q1","94.70","0","0.025","0.113","N/A","Q3",
"JOURNAL OF AMERICAN CULTURE","J AM CULTURE","1542-7331","1542-734X","HUMANITIES, MULTIDISCIPLINARY","ESCI","221","0.1","N/A","0.22"," N/A ","0.2","N/A","0.1","<0.1"," 252/406 ","Q3","38.05","0","0.027","0.135","N/A","Q3",
"INDIAN JOURNAL OF CHEMISTRY","INDIAN J CHEM","0019-5103","0019-5103","CHEMISTRY, ORGANIC","SCIE","214","0.4","Q4","0.12"," 55/58 ","0.4","Q4","0.3","0.2"," 55/58 ","Q4","6.03","0","0.012","0.047","6.0","Q4",
"Book History","BOOK HIST","1098-7371","1529-1499","HISTORY","ESCI","211","0.5","Q1","0.75"," 84/518 ","0.4","Q2","0.4","<0.1"," 187/519 ","Q2","64.07","0","0.084","0.635","83.9","Q1",
"REVISTA CIENTIFICA-FACULTAD DE CIENCIAS VETERINARIAS","REV CIENT-FAC CIEN V","0798-2259","N/A","VETERINARY SCIENCES","SCIE","210","0.2","Q4","0.05"," 158/167 ","0.2","Q4","0.1","0.1"," 164/168 ","Q4","2.68","0","0.009","0.027","5.7","Q4",
"Sport in History","SPORT HIST","1746-0263","1746-0271","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","208","0.5","Q4","0.15"," 121/139 ","0.7","Q4","0.5","0.1"," 120/139 ","Q4","14.03","0","0.058","0.268","13.3","Q3",
"Engineer-Journal of the Institution of Engineers Sri Lanka","ENG-J INST ENG SRI L","1800-1122","1800-1122","ENGINEERING, MULTIDISCIPLINARY","ESCI","202","0.4","Q4","0.1"," 148/179 ","0.5","Q4","0.3","0.1"," 157/180 ","Q4","13.06","0","0.022","0.069","17.6","Q4",
"Current Research in Physiology","CURR RES PHYSIOL","2665-9441","2665-9441","PHYSIOLOGY","ESCI","199","2.1","Q3","0.73"," 53/85 ","2","Q3","2.1","0.5"," 49/85 ","Q3","42.94","0","0.099","0.581","38.2","Q3",
