"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"Autism & Developmental Language Impairments","AUTISM DEV LANG IMP","2396-9415","2396-9415","PSYCHOLOGY, DEVELOPMENTAL","ESCI","403","2.5","Q2","1.29"," 35/91 ","2.7","Q2","2.4","0.2"," 19/91 ","Q1","79.67","0.001","0.171","0.815","62.1","Q3",
"FORUM FOR DEVELOPMENT STUDIES","FORUM DEV STUD","0803-9410","1891-1765","DEVELOPMENT STUDIES","ESCI","402","1.1","Q3","0.3"," 47/63 ","0.8","Q4","0.9","0.1"," 51/63 ","Q4","19.84","0","0.058","0.256","26.2","Q4",
"International Journal of Comparative and Applied Criminal Justice","INT J COMP APPL CRIM","0192-4036","2157-6475","CRIMINOLOGY & PENOLOGY","ESCI","397","1.1","Q3","0.65"," 72/113 ","1.3","Q3","1","0.1"," 66/113 ","Q3","42.04","0.001","0.121","0.458","36.7","Q3",
"Dissertationes Mathematicae","DISS MATH","0012-3862","1730-6310","MATHEMATICS","SCIE","384","1.5","Q1","1.24"," 52/489 ","1.4","Q1","1.5","0.3"," 54/489 ","Q1","89.06","0.001","0.13","1.282","89.5","Q1",
"Innovative Marketing","INNOV MARKET","1814-2427","1816-6326","BUSINESS","ESCI","383","1.2","Q4","0.23"," 230/302 ","N/A","N/A","1","0.3"," 237/302 ","Q4","21.69","0","0.051","N/A","24.0","N/A",
"Tourism Review International","TOUR REV INT","1544-2721","1943-4421","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","380","1","Q3","0.38"," 100/139 ","1.4","Q3","0.9","0.1"," 92/139 ","Q3","34.17","0","0.045","0.239","28.4","Q3",
"aBIOTECH","ABIOTECH","2096-6326","2662-1738","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","ESCI","379","4.6","Q1","0.63"," 31/174 ","4.5","Q2","4.6","1"," 90/174 ","Q2","48.56","0.001","0.148","1.05","82.5","Q1",
"aBIOTECH","ABIOTECH","2096-6326","2662-1738","PLANT SCIENCES","ESCI","379","4.6","Q1","0.63"," 34/265 ","4.5","Q1","4.6","1"," 106/265 ","Q2","60.19","0.001","0.148","1.05","87.4","Q1",
"Romanian Agricultural Research","ROM AGRIC RES","1222-4227","N/A","AGRONOMY","SCIE","379","0.9","Q3","0.22"," 83/125 ","0.7","Q4","0.5","0.4"," 93/125 ","Q3","26.00","0","0.022","0.061","34.0","Q4",
"Nordic Journal of Migration Research","NORD J MIGR RES","1799-649X","1799-649X","DEMOGRAPHY","ESCI","373","0.8","Q4","0.43"," 41/49 ","1.2","Q3","0.7","0.3"," 36/49 ","Q3","27.55","0","0.107","0.466","17.3","Q3",
"Geochronology","GEOCHRONOLOGY","N/A","2628-3719","GEOCHEMISTRY & GEOPHYSICS","ESCI","372","2.7","Q2","0.87"," 31/101 ","3.7","Q1","2.6","0.6"," 31/101 ","Q2","69.80","0.001","0.285","1.625","69.8","Q1",
"Geochronology","GEOCHRONOLOGY","N/A","2628-3719","GEOSCIENCES, MULTIDISCIPLINARY","ESCI","372","2.7","Q2","0.87"," 92/253 ","3.7","Q2","2.6","0.6"," 69/253 ","Q2","72.92","0.001","0.285","1.625","63.8","Q1",
"SYDNEY LAW REVIEW","SYD LAW REV","0082-0512","1444-9528","LAW","ESCI","368","0.7","Q2","0.84"," 171/421 ","0.8","Q2","0.6","0.1"," 149/421 ","Q2","64.73","0","0.072","0.359","59.5","Q2",
"Lancet Regional Health - Southeast Asia","LANCET REG HLTH-SE A","2772-3682","2772-3682","HEALTH CARE SCIENCES & SERVICES","ESCI","363","5","Q1","1.3"," 14/174 ","5","Q1","4.5","1.5"," 23/175 ","Q1","87.14","0.001","0.113","1.559","92.2","Q1",
"Lancet Regional Health - Southeast Asia","LANCET REG HLTH-SE A","2772-3682","2772-3682","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","363","5","Q1","1.3"," 33/403 ","5","Q1","4.5","1.5"," 47/403 ","Q1","88.46","0.001","0.113","1.559","91.9","Q1",
"International Wood Products Journal","INT WOOD PROD J","2042-6445","2042-6453","MATERIALS SCIENCE, PAPER & WOOD","ESCI","362","1.3","Q2","0.4"," 9/23 ","1.3","Q2","1.3","0.3"," 15/23 ","Q3","36.96","0","0.056","0.241","63.0","Q2",
"Family Medicine and Primary Care Review","FAM MED PRIM CARE RE","1734-3402","2449-8580","PRIMARY HEALTH CARE","ESCI","360","0.5","Q4","0.32"," 30/30 ","0.7","Q4","0.4","0.1"," 29/30 ","Q4","5.00","0","0.063","0.112","1.7","Q4",
"Forum of Mathematics Pi","FORUM MATH PI","2050-5086","2050-5086","MATHEMATICS","SCIE","357","2.8","Q1","2.13"," 11/489 ","2.9","Q1","2.8","0.6"," 14/489 ","Q1","97.24","0.002","0.455","3.864","97.9","Q1",
"Forum of Mathematics Pi","FORUM MATH PI","2050-5086","2050-5086","MATHEMATICS, APPLIED","SCIE","357","2.8","Q1","2.13"," 22/331 ","2.9","Q1","2.8","0.6"," 8/331 ","Q1","97.73","0.002","0.455","3.864","93.5","Q1",
"REVSTAT-Statistical Journal","REVSTAT-STAT J","1645-6726","2183-0371","STATISTICS & PROBABILITY","SCIE","348","0.7","Q3","0.35"," 126/168 ","0.9","Q3","0.7","0.1"," 131/168 ","Q4","22.32","0","0.079","0.284","25.3","Q4",
"Social Work-Maatskaplike Werk","SOC WORK-MAATSK WERK","0037-8054","2312-7198","SOCIAL WORK","ESCI","333","0.4","Q4","0.24"," 78/91 ","1.1","Q3","0.3","<0.1"," 78/91 ","Q4","14.84","0","0.082","0.29","14.8","Q4",
"CULTURAL DYNAMICS","CULT DYN","0921-3740","1461-7048","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","331","0.5","Q3","0.24"," 166/263 ","0.8","Q3","0.5","<0.1"," 165/263 ","Q3","37.45","0","0.066","0.369","37.1","Q3",
"NanoEthics","NANOETHICS","1871-4757","1871-4765","ETHICS","SSCI","327","1.1","Q3","0.78"," 46/77 ","1.4","Q3","1","0.5"," 35/77 ","Q2","55.19","0","0.059","0.368","40.9","Q4",
"NanoEthics","NANOETHICS","1871-4757","1871-4765","HISTORY & PHILOSOPHY OF SCIENCE","SCIE, SSCI","327","1.1","Q2","0.78"," 28/104 ","1.4","Q2","1","0.5"," 35/104 ","Q2","66.83","0","0.059","0.368","73.6","Q3",
"Computational Thermal Sciences","COMPUT THERM SCI","1940-2503","1940-2554","THERMODYNAMICS","ESCI","324","1.3","Q3","0.26"," 54/76 ","1","Q4","1.3","0.4"," 60/76 ","Q4","21.71","0","0.046","0.153","29.6","Q4",
"CENTAURUS","CENTAURUS","0008-8994","1600-0498","HISTORY & PHILOSOPHY OF SCIENCE","AHCI, SCIE, SSCI","321","0.5","Q3","0.96"," 55/104 ","0.9","Q2","0.5","1.7"," 30/104 ","Q2","71.63","0.001","0.152","0.522","47.6","Q2",
"Elektrotechnik und Informationstechnik","ELEKTROTECH INFORMAT","0932-383X","1613-7620","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","316","0.5","Q4","0.13"," 329/352 ","0.6","Q4","0.4","0.2"," 328/354 ","Q4","7.49","0","0.065","0.11","6.7","Q4",
"Journal of Applied Glycoscience","J APPL GLYOSCI","1344-7882","1880-7291","BIOCHEMISTRY & MOLECULAR BIOLOGY","ESCI","313","1.2","Q4","0.22"," 291/313 ","1.2","Q4","0.9","0.5"," 296/313 ","Q4","5.59","0","0.025","0.218","7.2","Q4",
"Journal of Medical Ethics and History of Medicine","J MED ETHICS HIST ME","2008-0387","2008-0387","MEDICAL ETHICS","ESCI","307","0.9","Q3","0.16"," 17/23 ","1.6","Q3","0.8","0.1"," 20/23 ","Q4","15.22","0","0.067","0.396","28.3","Q4",
"Engineering Studies","ENG STUD","1937-8629","1940-8374","EDUCATION, SCIENTIFIC DISCIPLINES","SCIE","306","2","Q2","1.05"," 28/85 ","2.5","Q2","1.6","0.3"," 22/85 ","Q1","74.71","0","0.042","0.556","67.6","Q2",
"Engineering Studies","ENG STUD","1937-8629","1940-8374","ENGINEERING, MULTIDISCIPLINARY","SCIE","306","2","Q2","1.05"," 58/179 ","2.5","Q2","1.6","0.3"," 32/180 ","Q1","82.50","0","0.042","0.556","67.9","Q1",
"Engineering Studies","ENG STUD","1937-8629","1940-8374","HISTORY & PHILOSOPHY OF SCIENCE","SCIE, SSCI","306","2","Q1","1.05"," 14/104 ","2.5","Q1","1.6","0.3"," 27/104 ","Q1","74.52","0","0.042","0.556","87.0","Q2",
"International Journal of Environmental Technology and Management","INT J ENVIRON TECHNO","1466-2132","1741-511X","ENGINEERING, ENVIRONMENTAL","ESCI","298","0.5","Q4","0.05"," 77/81 ","0.6","Q4","0.4","0.1"," 78/81 ","Q4","4.32","0","0.02","0.07","5.6","Q4",
"Journal of Geography-Chigaku Zasshi","J GEOGR-TOKYO","0022-135X","1884-0884","GEOGRAPHY, PHYSICAL","ESCI","298","0.2","Q4","0.2"," 65/65 ","0.2","Q4","0.2","1"," 57/65 ","Q4","13.08","0","0.026","0.065","0.8","Q4",
"Wound Practice and Research","WOUND PRACT RES","1837-6304","2202-9729","DERMATOLOGY","ESCI","296","0.6","Q4","0.21"," 81/94 ","0.9","Q4","0.5","0.2"," 80/94 ","Q4","15.43","0","0.039","0.185","14.4","Q4",
"Communication Sciences and Disorders-CSD","COMMUN SCI DISORD-CS","2288-1328","2288-0917","AUDIOLOGY & SPEECH-LANGUAGE PATHOLOGY","ESCI","293","0.4","Q4","0.23"," 33/35 ","0.4","Q4","0.1","0.2"," 33/35 ","Q4","7.14","0","0.024","0.035","7.1","Q4",
"Journal of International Education in Business","J INT EDUC BUS","2046-469X","1836-3261","EDUCATION & EDUCATIONAL RESEARCH","ESCI","291","1.5","Q2","0.86"," 300/756 ","1.7","Q2","1.2","0.7"," 288/756 ","Q2","61.97","0","0.048","0.276","60.4","Q3",
"JMM-International Journal on Media Management","JMM-INT J MEDIA MANA","1424-1277","1424-1250","COMMUNICATION","ESCI","290","0.8","Q3","0.59"," 146/227 ","2.1","Q2","0.8","0.3"," 121/227 ","Q3","46.92","0","0.054","0.558","35.9","Q3",
"Current Radiology Reports","CURR RADIOL REP","N/A","2167-4825","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","ESCI","289","1.3","Q3","0.23"," 138/204 ","N/A","N/A","1.3","0.3"," 175/204 ","Q4","14.46","0","0.053","N/A","32.6","N/A",
"European Surgery-Acta Chirurgica Austriaca","EUR SURG","1682-8631","1682-4016","SURGERY","SCIE","286","0.6","Q4","0.24"," 239/290 ","0.7","Q4","0.6","0.1"," 247/290 ","Q4","15.00","0","0.069","0.183","17.8","Q4",
"Journal of Pastoral Care & Counseling","J PASTOR CARE COUNS","1542-3050","2167-776X","RELIGION","ESCI","285","0.8","N/A","2.29"," N/A ","0.8","N/A","0.7","0.5"," 11/339 ","Q1","96.90","0","0.081","0.275","N/A","Q2",
"International Journal of Parallel Emergent and Distributed Systems","INT J PARALLEL EMERG","1744-5760","1744-5779","COMPUTER SCIENCE, THEORY & METHODS","ESCI","285","0.6","Q4","0.24"," 117/143 ","0.8","Q3","0.5","0.1"," 119/143 ","Q4","17.13","0","0.083","0.221","18.5","Q4",
"Journal of Ecohydraulics","J ECOHYDRAULICS","2470-5357","2470-5365","ENVIRONMENTAL SCIENCES","ESCI","279","4.6","Q2","1.18"," 98/358 ","N/A","N/A","4.5","1.2"," 63/359 ","Q1","82.59","0","0.095","N/A","72.8","N/A",
"Journal of Ecohydraulics","J ECOHYDRAULICS","2470-5357","2470-5365","WATER RESOURCES","ESCI","279","4.6","Q1","1.18"," 18/127 ","N/A","N/A","4.5","1.2"," 14/127 ","Q1","89.37","0","0.095","N/A","86.2","N/A",
"International Journal of Hydrology Science and Technology","INT J HYDROL SCI TEC","2042-7808","2042-7816","ENVIRONMENTAL SCIENCES","ESCI","279","0.9","Q4","0.24"," 328/358 ","N/A","N/A","0.7","0.4"," 322/359 ","Q4","10.45","0","0.04","N/A","8.5","N/A",
"International Journal of Hydrology Science and Technology","INT J HYDROL SCI TEC","2042-7808","2042-7816","WATER RESOURCES","ESCI","279","0.9","Q4","0.24"," 112/127 ","N/A","N/A","0.7","0.4"," 109/127 ","Q4","14.57","0","0.04","N/A","12.2","N/A",
"Wellbeing Space and Society","WELLBEING SPACE SOC","2666-5581","2666-5581","GEOGRAPHY","ESCI","265","2.4","Q2","0.62"," 43/171 ","2.4","Q2","2.2","0.3"," 71/172 ","Q2","59.01","0.001","0.126","0.676","75.1","Q2",
"Wellbeing Space and Society","WELLBEING SPACE SOC","2666-5581","2666-5581","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","265","2.4","Q2","0.62"," 163/403 ","2.4","Q3","2.2","0.3"," 215/403 ","Q2","46.77","0.001","0.126","0.676","59.7","Q3",
"Gefasschirurgie","GEFASSCHIRURGIE","0948-7034","1434-3932","PERIPHERAL VASCULAR DISEASE","ESCI","263","0.4","Q4","0.07"," 88/96 ","0.4","Q4","0.1","0.3"," 91/96 ","Q4","5.73","0","0.05","0.085","8.9","Q4",
"Journal of IMAB","J IMAB","1312-773X","1312-773X","MEDICINE, GENERAL & INTERNAL","ESCI","259","0.1","Q4","0.04"," 300/325 ","0.2","Q4","0.1","0.1"," 291/329 ","Q4","11.70","0","0.032","0.026","7.8","Q4",
"Journal of Radiosurgery and SBRT","J RADIOSURGERY SBRT","2156-4639","2156-4647","SURGERY","ESCI","250","0.7","Q4","0.29"," 229/290 ","0.8","Q4","0.7","<0.1"," 226/290 ","Q4","22.24","0","0.057","0.226","21.2","Q4",
"Em Questao","EM QUESTAO","1807-8893","1808-5245","INFORMATION SCIENCE & LIBRARY SCIENCE","ESCI","244","0.2","Q4","0.02"," 139/160 ","0.3","Q4","0.1","0.9"," 156/161 ","Q4","3.42","0","0.046","0.08","13.4","Q4",
"International Journal of Interdisciplinary Telecommunications and Networking","INT J INTERDISCIP TE","1941-8663","1941-8671","TELECOMMUNICATIONS","ESCI","242","0.4","Q4","0.08"," 114/119 ","0.6","Q4","0.3","1"," 116/119 ","Q4","2.94","0","0.023","0.102","4.6","Q4",
"Chemija","CHEMIJA","0235-7216","0235-7216","CHEMISTRY, MULTIDISCIPLINARY","SCIE","240","0.5","Q4","0.1"," 206/230 ","0.6","Q4","0.5","0.2"," 198/231 ","Q4","14.50","0","0.019","0.083","10.7","Q4",
"Memo-Magazine of European Medical Oncology","MEMO-MAG EUR MED ONC","1865-5041","1865-5076","ONCOLOGY","ESCI","239","0.4","Q4","0.1"," 304/322 ","0.4","Q4","0.4","0.2"," 303/322 ","Q4","6.06","0","0.068","0.092","5.7","Q4",
"PROCESAMIENTO DEL LENGUAJE NATURAL","PROCES LENG NAT","1135-5948","1989-7553","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","ESCI","237","1.2","Q4","0.39"," 161/197 ","0.7","Q4","0.9","0.2"," 141/198 ","Q3","29.04","0","0.064","0.168","18.5","Q4",
"PROCESAMIENTO DEL LENGUAJE NATURAL","PROCES LENG NAT","1135-5948","1989-7553","LINGUISTICS","ESCI","237","1.2","Q2","0.39"," 106/297 ","0.7","Q3","0.9","0.2"," 217/297 ","Q3","27.10","0","0.064","0.168","64.5","Q4",
"SORT-Statistics and Operations Research Transactions","SORT-STAT OPER RES T","1696-2281","2013-8830","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","237","0.7","Q4","0.43"," 99/106 ","1.2","Q4","0.7","0.3"," 69/106 ","Q3","35.38","0","0.057","0.497","7.1","Q3",
"SORT-Statistics and Operations Research Transactions","SORT-STAT OPER RES T","1696-2281","2013-8830","STATISTICS & PROBABILITY","SCIE","237","0.7","Q3","0.43"," 126/168 ","1.2","Q3","0.7","0.3"," 109/168 ","Q3","35.42","0","0.057","0.497","25.3","Q3",
"Problemy Istoricheskoi Poetiki","PROBL ISTOR POET","1026-9479","2411-4642","LITERARY THEORY & CRITICISM","ESCI","235","0.3","N/A","2.85"," N/A ","0.3","N/A","0.2","0.1"," 3/51 ","Q1","95.10","0.001","0.259","0.507","N/A","Q1",
"Noise Mapping","NOISE MAPP","N/A","2084-879X","ACOUSTICS","ESCI","234","1.7","Q2","0.91"," 20/40 ","2","Q2","1.4","0.2"," 10/40 ","Q1","76.25","0","0.051","0.344","51.2","Q3",
"South African Review of Sociology","S AFR REV SOCIOL","2152-8586","2072-1978","SOCIOLOGY","ESCI","231","0.5","Q4","0.38"," 169/217 ","0.9","Q3","0.5","<0.1"," 155/217 ","Q3","28.80","0","0.035","0.294","22.4","Q4",
"Regulatory Mechanisms in Biosystems","REGUL MECH BIOSYST","2519-8521","2520-2588","BIOLOGY","ESCI","231","0.5","Q4","0.13"," 93/109 ","0.5","Q4","0.4","0.1"," 92/109 ","Q4","16.06","0","0.041","0.053","15.1","Q4",
"Cuadernos de Prehistoria y Arqueologia-Universidad Autonoma de Madrid","CUAD PREHIST ARQUEOL","0211-1608","0211-1608","ARCHAEOLOGY","ESCI","225","0.5","N/A","0.3"," N/A ","0.7","N/A","0.4","0.1"," 105/163 ","Q3","35.89","0","0.05","0.356","N/A","Q2",
"Journal of Probability and Statistics","J PROBAB STAT","1687-952X","1687-9538","STATISTICS & PROBABILITY","ESCI","224","1","Q3","0.4"," 93/168 ","0.8","Q4","1","<0.1"," 121/168 ","Q3","28.27","0","0.036","0.206","44.9","Q4",
"Data-Centric Engineering","DATA-CENTRIC ENG","N/A","2632-6736","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","ESCI","216","2.4","Q3","0.64"," 111/197 ","3","Q2","2.3","0.3"," 93/198 ","Q2","53.28","0","0.09","0.73","43.9","Q2",
"Data-Centric Engineering","DATA-CENTRIC ENG","N/A","2632-6736","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","ESCI","216","2.4","Q3","0.64"," 91/169 ","3","Q2","2.3","0.3"," 85/169 ","Q2","50.00","0","0.09","0.73","46.4","Q2",
"Data-Centric Engineering","DATA-CENTRIC ENG","N/A","2632-6736","ENGINEERING, MULTIDISCIPLINARY","ESCI","216","2.4","Q2","0.64"," 46/179 ","3","Q1","2.3","0.3"," 56/180 ","Q2","69.17","0","0.09","0.73","74.6","Q1",
"International Journal of Business Performance Management","INT J BUS PERFORM MA","1368-4892","1741-5039","MANAGEMENT","ESCI","214","0.8","Q4","0.14"," 343/401 ","0.8","Q4","0.7","0.2"," 358/402 ","Q4","11.07","0","0.02","0.091","14.6","Q4",
"Telecom","TELECOM","N/A","2673-4001","TELECOMMUNICATIONS","ESCI","210","2.1","Q3","0.53"," 71/119 ","2","Q3","2","1.1"," 70/119 ","Q3","41.60","0","0.051","0.33","40.8","Q3",
"ALBERTA LAW REVIEW","ALTA LAW REV","0002-4821","1925-8356","LAW","ESCI","209","0.3","Q3","0.41"," 267/421 ","0.3","Q3","0.2","0.4"," 256/421 ","Q3","39.31","0","0.052","0.172","36.7","Q3",
"Communications in Combinatorics and Optimization","COMMUN COMB OPTIM","2538-2128","2538-2136","MATHEMATICS","ESCI","207","0.8","Q2","0.88"," 178/489 ","N/A","N/A","0.6","0.6"," 109/489 ","Q1","77.81","0","0.078","N/A","63.7","N/A",
"Communications in Combinatorics and Optimization","COMMUN COMB OPTIM","2538-2128","2538-2136","MATHEMATICS, APPLIED","ESCI","207","0.8","Q3","0.88"," 218/331 ","N/A","N/A","0.6","0.6"," 101/331 ","Q1","69.64","0","0.078","N/A","34.3","N/A",
"Transformation-Critical Perspectives on Southern Africa","TRANSFORMATION","0258-7696","1726-1368","AREA STUDIES","ESCI","202","0.3","Q3","0.29"," 124/176 ","0.6","Q3","0.3","0.3"," 138/176 ","Q4","21.88","0","0.024","0.164","29.8","Q3",
"Biomedical Human Kinetics","BIOMED HUM KINET","0043-9630","2080-2234","HEALTH CARE SCIENCES & SERVICES","ESCI","200","0.8","Q4","0.26"," 156/174 ","0.8","Q4","0.7","0.2"," 160/175 ","Q4","8.86","0","0.037","0.141","10.6","Q4",
"Journal of Integrative and Complementary Medicine","J INTEGR COMPLEMENT","2768-3605","2768-3613","INTEGRATIVE & COMPLEMENTARY MEDICINE","SCIE","198","1.3","Q3","0.48"," 26/43 ","1.3","Q3","1.2","0.4"," 26/43 ","Q3","40.70","0","0.062","0.29","40.7","Q3",
"Tsukuba Journal of Mathematics","TSUKUBA J MATH","0387-4982","2423-821X","MATHEMATICS","ESCI","198","0.3","Q4","0.37"," 431/489 ","0.4","Q4","0.2","0.1"," 393/489 ","Q4","19.73","0","0.035","0.336","12.0","Q3",
"Crescent Journal of Medical and Biological Sciences","CRESCENT J MED BIOL","2148-9696","2148-9696","MEDICINE, GENERAL & INTERNAL","ESCI","198","0.2","Q4","0.08"," 268/325 ","0.4","Q3","0.2","0.1"," 247/329 ","Q4","25.08","0","0.055","0.09","17.7","Q3",
"Psyecology-Bilingual Journal of Environmental Psychology-Revista Bilingue de Psicologia Ambiental","PSYECOLOGY","2171-1976","1989-9386","ENVIRONMENTAL STUDIES","ESCI","197","0.7","Q4","0.27"," 164/182 ","N/A","N/A","0.5","0.3"," 163/184 ","Q4","11.68","0","0.024","N/A","10.2","N/A",
"Psyecology-Bilingual Journal of Environmental Psychology-Revista Bilingue de Psicologia Ambiental","PSYECOLOGY","2171-1976","1989-9386","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","197","0.7","Q4","0.27"," 164/218 ","N/A","N/A","0.5","0.3"," 165/218 ","Q4","24.54","0","0.024","N/A","25.0","N/A",
"Applied General Topology","APPL GEN TOPOL","1989-4147","1989-4147","MATHEMATICS","ESCI","197","0.6","Q3","0.6"," 263/489 ","0.7","Q2","0.5","0.1"," 237/489 ","Q2","51.64","0","0.065","0.233","46.3","Q4",
"International Journal of Emergency Management","INT J EMERG MANAG","1471-4825","1741-5071","MANAGEMENT","ESCI","196","0.1","Q4","0.07"," 392/401 ","0.5","Q4","0.1","0.1"," 377/402 ","Q4","6.34","0","0.013","0.093","2.4","Q4",
"Australian Journal of Learning Difficulties","AUST J LEARN DIFFIC","1940-4158","1940-4166","EDUCATION, SPECIAL","ESCI","194","0.9","Q3","0.85"," 46/62 ","2.5","Q2","0.9","<0.1"," 45/62 ","Q3","28.23","0","0.058","0.759","26.6","Q2",
"Scientific Study and Research-Chemistry and Chemical Engineering Biotechnology Food Industry","SCI STUDY RES-CHEM C","1582-540X","1582-540X","CHEMISTRY, MULTIDISCIPLINARY","ESCI","192","0.3","Q4","0.05"," 219/230 ","0.4","Q4","0.3","<0.1"," 225/231 ","Q4","2.81","0","0.018","0.05","5.0","Q4",
"Discrete Mathematics and Applications","DISCRET MATH APPL","0924-9265","1569-3929","MATHEMATICS, APPLIED","ESCI","190","0.3","Q4","0.15"," 309/331 ","0.2","Q4","<0.1","0.3"," 319/331 ","Q4","3.78","0","0.025","0.077","6.8","Q4",
"Note di Matematica","NOTE MAT","1123-2536","1590-0932","MATHEMATICS","ESCI","190","0.2","Q4","0.3"," 464/489 ","0.4","Q4","0.2","<0.1"," 437/489 ","Q4","10.74","0","0.027","0.188","5.2","Q4",
"Framework-The Journal of Cinema and Media","FRAMEWORK","0306-7661","1559-7989","FILM, RADIO, TELEVISION","ESCI","184","0.3","N/A","0.21"," N/A ","0.4","N/A","0.3","0.1"," 48/64 ","Q3","25.78","0","0.028","0.3","N/A","Q2",
"Quaternary Science Advances","QUAT SCI ADV","2666-0334","2666-0334","GEOGRAPHY, PHYSICAL","ESCI","179","2.9","Q2","0.79"," 21/65 ","2.7","Q2","2.1","0.5"," 27/65 ","Q2","59.23","0","0.064","0.703","68.5","Q2",
"Quaternary Science Advances","QUAT SCI ADV","2666-0334","2666-0334","GEOSCIENCES, MULTIDISCIPLINARY","ESCI","179","2.9","Q2","0.79"," 80/253 ","2.7","Q2","2.1","0.5"," 95/253 ","Q2","62.65","0","0.064","0.703","68.6","Q2",
"Agrociencia Uruguay","AGROCIENCIA-URUGUAY","N/A","2730-5066","AGRONOMY","ESCI","179","0.4","Q4","0.08"," 108/125 ","0.5","Q4","0.4","0.2"," 117/125 ","Q4","6.80","0","0.028","0.089","14.0","Q4",
"Universum-Revista de Humanidades y Ciencias Sociales","UNIVERSUM-TALCA","0718-2376","0716-498X","HUMANITIES, MULTIDISCIPLINARY","ESCI","176","0.3","N/A","0.18"," N/A ","0.3","N/A","0.3","0.1"," 272/406 ","Q3","33.13","0","0.072","0.254","N/A","Q2",
"Linguisticae Investigationes","LINGUIST INVESTIG","0378-4169","1569-9927","LANGUAGE & LINGUISTICS","ESCI","174","0.3","N/A","0.08"," N/A ","0.3","N/A","0.3","0.1"," 329/393 ","Q4","16.41","0","0.037","0.354","N/A","Q2",
"Canadian Journal of Speech-Language Pathology and Audiology","CAN J SPEECH-LANG PA","1913-2018","1913-2018","REHABILITATION","ESCI","170","0.4","Q4","0.17"," 158/169 ","0.3","Q4","0.4","<0.1"," 161/169 ","Q4","5.03","0","0.012","0.094","6.8","Q4",
"Confins-Revue Franco-Bresilienne de Geographie-Revista Franco-Brasileira de Geografia","CONFINS","1958-9212","1958-9212","GEOGRAPHY","ESCI","169","0.1","Q4","0.01"," 155/171 ","0.2","Q4","0.1","<0.1"," 166/172 ","Q4","3.78","0","0.062","0.073","9.6","Q4",
"International Journal of Business Environment","INT J BUS ENVIRON","1740-0589","1740-0597","BUSINESS","ESCI","165","1.1","Q4","0.19"," 236/302 ","1.2","Q4","1","0.4"," 251/302 ","Q4","17.05","0","0.026","0.174","22.0","Q4",
"Journal of Magnetic Resonance Open","J MAGN RESON OPEN","N/A","2666-4410","BIOCHEMICAL RESEARCH METHODS","ESCI","163","1.5","Q4","0.4"," 73/85 ","N/A","N/A","1.4","0.8"," 74/85 ","Q3","13.53","0","0.067","N/A","14.7","N/A",
"Journal of Magnetic Resonance Open","J MAGN RESON OPEN","N/A","2666-4410","PHYSICS, ATOMIC, MOLECULAR & CHEMICAL","ESCI","163","1.5","Q3","0.4"," 28/40 ","N/A","N/A","1.4","0.8"," 30/40 ","Q3","26.25","0","0.067","N/A","31.3","N/A",
"Journal of Magnetic Resonance Open","J MAGN RESON OPEN","N/A","2666-4410","SPECTROSCOPY","ESCI","163","1.5","Q3","0.4"," 28/44 ","N/A","N/A","1.4","0.8"," 32/44 ","Q3","28.41","0","0.067","N/A","37.5","N/A",
"Eurasian Journal of Applied Linguistics","EURASIAN J APPL LING","2149-1135","2149-1135","LINGUISTICS","ESCI","161","0.5","Q3","0.66"," 206/297 ","0.7","Q3","0.4","0.1"," 158/297 ","Q3","46.97","0","0.061","0.188","30.8","Q4",
"Tumour Virus Research","TUMOUR VIRUS RES","2666-6790","2666-6790","VIROLOGY","ESCI","155","4.7","Q1","1.16"," 8/41 ","4.7","Q1","4.5","0.8"," 7/41 ","Q1","84.15","0","0.053","0.975","81.7","Q2",
"European Public Law","EUR PUBLIC LAW","1354-3725","1875-8207","LAW","ESCI","153","0.5","Q3","0.55"," 211/421 ","0.5","Q3","0.5","<0.1"," 224/421 ","Q3","46.91","0","0.073","0.256","50.0","Q2",
