"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"Journal of Pharmaceutical Health Services Research","J PHARM HEALTH SERV","1759-8885","1759-8893","HEALTH CARE SCIENCES & SERVICES","ESCI","357","0.5","Q4","0.22"," 161/174 ","0.7","Q4","0.5","0.1"," 161/175 ","Q4","8.29","0","0.082","0.153","7.8","Q4",
"Journal of Feline Medicine and Surgery Open Reports","J FELINE MED SURG OP","2055-1169","2055-1169","VETERINARY SCIENCES","ESCI","352","0.7","Q3","0.3"," 119/167 ","N/A","N/A","0.6","0.1"," 128/168 ","Q4","24.11","0","0.092","N/A","29.0","N/A",
"Journal of Power Sources Advances","J POWER SOURCE ADV","N/A","2666-2485","CHEMISTRY, PHYSICAL","ESCI","341","5.4","Q2","0.73"," 55/178 ","5","Q2","5.4","2"," 69/178 ","Q2","61.52","0.001","0.153","1.316","69.4","Q2",
"Journal of Power Sources Advances","J POWER SOURCE ADV","N/A","2666-2485","ELECTROCHEMISTRY","ESCI","341","5.4","Q2","0.73"," 12/45 ","5","Q2","5.4","2"," 14/45 ","Q2","70.00","0.001","0.153","1.316","74.4","Q1",
"Journal of Power Sources Advances","J POWER SOURCE ADV","N/A","2666-2485","ENERGY & FUELS","ESCI","341","5.4","Q2","0.73"," 64/170 ","5","Q2","5.4","2"," 76/173 ","Q2","56.36","0.001","0.153","1.316","62.6","Q1",
"Journal of Power Sources Advances","J POWER SOURCE ADV","N/A","2666-2485","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","341","5.4","Q2","0.73"," 118/438 ","5","Q2","5.4","2"," 163/438 ","Q2","62.90","0.001","0.153","1.316","73.2","Q1",
"International Journal of Migration Health and Social Care","INT J MIGR HEALTH SO","1747-9894","2042-8650","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","335","0.7","Q4","0.2"," 364/403 ","1","Q4","0.6","0.1"," 365/403 ","Q4","9.55","0","0.091","0.317","9.8","Q4",
"Journal de Theorie des Nombres de Bordeaux","J THEOR NOMBR BORDX","1246-7405","2118-8572","MATHEMATICS","SCIE","335","0.3","Q4","0.3"," 431/489 ","0.5","Q3","0.3","<0.1"," 437/489 ","Q4","10.74","0.001","0.261","0.655","12.0","Q2",
"International Journal of Intelligence and Counterintelligence","INT J INTELL COUNTER","0885-0607","1521-0561","INTERNATIONAL RELATIONS","ESCI","328","0.4","Q4","0.24"," 132/165 ","0.5","Q4","0.2","0.2"," 134/165 ","Q4","19.09","0","0.086","0.227","20.3","Q4",
"East European Journal of Physics","E EUR J PHYS","2312-4334","2312-4539","PHYSICS, MULTIDISCIPLINARY","ESCI","326","1","Q3","0.23"," 72/110 ","0.7","Q3","0.8","0.4"," 79/110 ","Q3","28.64","0","0.061","0.111","35.0","Q4",
"Journal of Politics in Latin America","J POLITICS LAT AM","1866-802X","1868-4890","POLITICAL SCIENCE","ESCI","324","1.6","Q2","0.69"," 126/317 ","1.5","Q2","1.5","0.3"," 164/317 ","Q3","48.42","0","0.107","0.76","60.4","Q2",
"Foresight and STI Governance","FORESIGHT STI GOV","1995-459X","2500-2597","ECONOMICS","ESCI","323","1","Q3","0.32"," 384/597 ","1.3","Q3","0.9","0.2"," 400/600 ","Q3","33.42","0","0.072","0.276","35.8","Q3",
"Foresight and STI Governance","FORESIGHT STI GOV","1995-459X","2500-2597","MANAGEMENT","ESCI","323","1","Q4","0.32"," 326/401 ","1.3","Q4","0.9","0.2"," 304/402 ","Q3","24.50","0","0.072","0.276","18.8","Q4",
"Geofizicheskiy Zhurnal-Geophysical Journal","GEOFIZ ZHURNAL","0203-3100","2524-1052","GEOCHEMISTRY & GEOPHYSICS","ESCI","322","0.6","Q4","0.17"," 93/101 ","0.5","Q4","0.2","0.1"," 94/101 ","Q4","7.43","0","0.051","0.085","8.4","Q4",
"Advances in Electrical and Electronic Engineering","ADV ELECTR ELECTRON","1336-1376","1804-3119","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","322","0.5","Q4","0.12"," 329/352 ","0.5","Q4","0.5","0.2"," 332/354 ","Q4","6.36","0","0.032","0.08","6.7","Q4",
"European Journal of Midwifery","EUR J MIDWIFERY","2585-2906","2585-2906","NURSING","ESCI","318","1.5","Q3","0.6"," 99/191 ","N/A","N/A","1.4","0.2"," 113/191 ","Q3","41.10","0.001","0.138","N/A","48.4","N/A",
"European Journal of Midwifery","EUR J MIDWIFERY","2585-2906","2585-2906","OBSTETRICS & GYNECOLOGY","ESCI","318","1.5","Q3","0.6"," 89/136 ","N/A","N/A","1.4","0.2"," 84/136 ","Q3","38.60","0.001","0.138","N/A","34.9","N/A",
"Review of Regional Studies","REV REG STUD","0048-749X","1553-0892","ECONOMICS","ESCI","318","0.6","Q4","0.2"," 466/597 ","0.8","Q4","0.5","0.3"," 482/600 ","Q4","19.75","0","0.041","0.248","22.0","Q3",
"Journal of Entrepreneurship and Public Policy","J ENTREP PUBLIC POLI","2045-2101","2045-211X","ECONOMICS","ESCI","317","1.5","Q2","0.5"," 287/597 ","1.7","Q3","1.3","0.1"," 302/600 ","Q3","49.75","0","0.071","0.304","52.0","Q3",
"International Journal of Heavy Vehicle Systems","INT J HEAVY VEH SYST","1744-232X","1741-5152","ENGINEERING, MECHANICAL","SCIE","312","0.5","Q4","0.12"," 166/180 ","0.8","Q4","0.4","0.1"," 167/180 ","Q4","7.50","0","0.043","0.13","8.1","Q4",
"International Journal of Heavy Vehicle Systems","INT J HEAVY VEH SYST","1744-232X","1741-5152","TRANSPORTATION SCIENCE & TECHNOLOGY","SCIE","312","0.5","Q4","0.12"," 67/72 ","0.8","Q4","0.4","0.1"," 65/72 ","Q4","10.42","0","0.043","0.13","7.6","Q4",
"Subterranean Biology","SUBTERR BIOL","1768-1448","1314-2615","ZOOLOGY","SCIE","306","1.5","Q2","0.59"," 58/180 ","1.4","Q2","1.3","0.4"," 93/180 ","Q3","48.61","0","0.088","0.378","68.1","Q2",
"NEUROPHYSIOLOGY","NEUROPHYSIOLOGY+","0090-2977","1573-9007","NEUROSCIENCES","SCIE","304","0.6","Q4","0.17"," 299/310 ","0.8","Q4","0.6","<0.1"," 299/310 ","Q4","3.71","0","0.04","0.146","3.7","Q4",
"NEUROPHYSIOLOGY","NEUROPHYSIOLOGY+","0090-2977","1573-9007","PHYSIOLOGY","SCIE","304","0.6","Q4","0.17"," 81/85 ","0.8","Q4","0.6","<0.1"," 80/85 ","Q4","6.47","0","0.04","0.146","5.3","Q4",
"Agrivita","AGRIVITA","0126-0537","0126-0537","AGRONOMY","ESCI","302","0.6","Q4","0.24"," 94/125 ","0.7","Q4","0.5","0.1"," 89/125 ","Q3","29.20","0","0.044","0.086","25.2","Q4",
"BMC Genomic Data","BMC GENOMIC DATA","N/A","2730-6844","GENETICS & HEREDITY","SCIE","296","1.9","Q3","0.63"," 126/191 ","1.9","Q3","1.9","0.4"," 102/191 ","Q3","46.86","0","0.1","0.401","34.3","Q4",
"JMIR Infodemiology","JMIR INFODEMIOL","N/A","2564-1891","HEALTH CARE SCIENCES & SERVICES","ESCI","289","3.5","Q1","1.23"," 30/174 ","3.5","Q2","3.3","0.4"," 29/175 ","Q1","83.71","0.001","0.127","0.901","83.0","Q2",
"JMIR Infodemiology","JMIR INFODEMIOL","N/A","2564-1891","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","289","3.5","Q1","1.23"," 84/403 ","3.5","Q2","3.3","0.4"," 51/403 ","Q1","87.47","0.001","0.127","0.901","79.3","Q2",
"Revista Icono 14-Revista Cientifica de Comunicacion y Tecnologias","REV ICONO 14","1697-8293","1697-8293","COMMUNICATION","ESCI","288","0.9","Q3","0.35"," 137/227 ","1","Q3","0.8","0.5"," 156/227 ","Q3","31.50","0","0.073","0.322","39.9","Q3",
"IET Collaborative Intelligent Manufacturing","IET COLL INTEL MANUF","N/A","2516-8398","ENGINEERING, INDUSTRIAL","ESCI","287","2.5","Q2","0.71"," 31/69 ","2.8","Q2","2.2","0.4"," 28/69 ","Q2","60.14","0","0.088","0.485","55.8","Q3",
"IET Collaborative Intelligent Manufacturing","IET COLL INTEL MANUF","N/A","2516-8398","ENGINEERING, MANUFACTURING","ESCI","287","2.5","Q3","0.71"," 37/68 ","2.8","Q3","2.2","0.4"," 26/68 ","Q2","62.50","0","0.088","0.485","46.3","Q3",
"Ethics and the Environment","ETHICS ENVIRON","1085-6633","1535-5306","PHILOSOPHY","ESCI","287","0.5","N/A","0.68"," N/A ","0.8","N/A","0.5","0.1"," 103/325 ","Q2","68.46","0","0.026","0.31","N/A","Q2",
"Methods Data Analyses","METHODS DATA ANAL","1864-6956","2190-4936","SOCIAL SCIENCES, MATHEMATICAL METHODS","ESCI","282","1.4","Q3","0.67"," 36/67 ","2.2","Q2","1.4","0.2"," 29/67 ","Q2","57.46","0.001","0.125","1.049","47.0","Q2",
"ADANSONIA","ADANSONIA","1280-8571","1639-4798","PLANT SCIENCES","SCIE","280","0.7","Q4","0.2"," 224/265 ","0.5","Q4","0.6","0.3"," 231/265 ","Q4","13.02","0","0.028","0.157","15.7","Q4",
"Linacre Quarterly","LINACRE Q","0024-3639","2050-8549","MEDICAL ETHICS","ESCI","277","0.4","Q4","0.13"," 22/23 ","0.7","Q4","0.2","0.1"," 21/23 ","Q4","10.87","0","0.059","0.191","6.5","Q4",
"Journal of Investment Management","J INVEST MANAG","1545-9144","1545-9152","BUSINESS, FINANCE","ESCI","276","0.7","Q4","0.15"," 181/231 ","1.1","Q4","0.6","0.2"," 201/231 ","Q4","13.20","0.001","0.149","0.763","21.9","Q2",
"Advances in Autism","ADV AUTISM","2056-3868","2056-3868","PSYCHOLOGY, DEVELOPMENTAL","ESCI","273","1.1","Q4","0.34"," 79/91 ","1.7","Q4","1.1","0.2"," 83/91 ","Q4","9.34","0.001","0.139","0.565","13.7","Q4",
"Journal of Organizational Ethnography","J ORGAN ETHNOGR","2046-6749","2046-6757","MANAGEMENT","ESCI","269","0.9","Q4","0.22"," 336/401 ","1.1","Q4","0.6","0.5"," 341/402 ","Q4","15.30","0","0.083","0.365","16.3","Q3",
"Sociolinguistic Studies","SOCIOLING STUD","1750-8649","1750-8657","LINGUISTICS","ESCI","268","0.3","Q4","0.14"," 244/297 ","0.7","Q3","0.3","0.1"," 274/297 ","Q4","7.91","0","0.047","0.302","18.0","Q3",
"Grounded Theory Review","GROUNDED THEORY REV","1556-1550","1556-1550","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","267","0.5","Q3","0.15"," 166/263 ","0.7","Q3","0.4","0.5"," 188/263 ","Q3","28.71","0","0.013","0.144","37.1","Q3",
"Clinical Advances in Periodontics","CLIN ADV PERIODONTIC","2573-8046","2163-0097","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","257","0.9","Q3","0.34"," 113/157 ","0.8","Q4","0.8","0.1"," 122/157 ","Q4","22.61","0","0.065","0.19","28.3","Q4",
"Canadian Journal of Women and the Law","CAN J WOMEN LAW","0832-8781","1911-0235","LAW","ESCI","257","0.1","Q4","0.16"," 365/421 ","0.7","Q2","0.1","<0.1"," 336/421 ","Q4","20.31","0","0.045","0.36","13.4","Q2",
"Transition","TRANSITION","0041-1191","1527-8042","ETHNIC STUDIES","ESCI","254","0.5","Q4","0.05"," 32/39 ","0.4","Q4","0.5","<0.1"," 37/39 ","Q4","6.41","0","0.083","0.525","19.2","Q4",
"Grazer Philosophische Studien-International Journal for Analytic Philosophy","GRAZER PHILOS STUD","0165-9227","1875-6735","PHILOSOPHY","ESCI","249","0.3","N/A","0.88"," N/A ","0.5","N/A","0.3","0.3"," 81/325 ","Q1","75.23","0","0.086","0.346","N/A","Q2",
"Pflege","PFLEGE","1012-5302","1664-283X","NURSING","SCIE, SSCI","247","0.8","Q4","0.43"," 149/191 ","0.8","Q4","0.6","0.1"," 144/191 ","Q4","24.87","0","0.054","0.162","22.3","Q4",
"Journal of Object Technology","J OBJECT TECHNOL","1660-1769","N/A","COMPUTER SCIENCE, SOFTWARE ENGINEERING","ESCI","246","1.1","Q4","0.25"," 101/131 ","0.9","Q4","1","0.3"," 114/131 ","Q4","13.36","0","0.036","0.181","23.3","Q4",
"Recreational Sports Journal","RECREAT SPORTS J","1558-8661","1558-867X","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","241","0.7","Q4","0.24"," 111/139 ","0.9","Q4","0.4","0.2"," 106/139 ","Q4","24.10","0","0.027","0.191","20.5","Q4",
"Advances in Aircraft and Spacecraft Science","ADV AIRCR SPACECR SC","2287-528X","2287-5271","ENGINEERING, AEROSPACE","ESCI","235","0.8","Q3","0.34"," 38/52 ","1","Q3","0.7","0.2"," 34/52 ","Q3","35.58","0","0.035","0.129","27.9","Q4",
"TELOPEA","TELOPEA","0312-9764","2200-4025","PLANT SCIENCES","SCIE","234","0.5","Q4","0.18"," 244/265 ","0.5","Q4","0.3","0.1"," 243/265 ","Q4","8.49","0","0.03","0.147","8.1","Q4",
"Organic Communications","ORG COMMUN","1307-6175","1307-6175","CHEMISTRY, ORGANIC","ESCI","230","1.7","Q3","0.41"," 33/58 ","1.2","Q3","1.5","0.1"," 34/58 ","Q3","42.24","0","0.035","0.171","44.0","Q4",
"Journal of Acupuncture and Tuina Science","J ACUPUNCT TUINA SCI","1672-3597","1993-0399","INTEGRATIVE & COMPLEMENTARY MEDICINE","ESCI","230","0.4","Q4","0.12"," 41/43 ","0.4","Q4","0.2","<0.1"," 41/43 ","Q4","5.81","0","0.032","0.053","5.8","Q4",
"Nase More","NASE MORE","0469-6255","1848-6320","ENGINEERING, MARINE","ESCI","227","0.7","Q4","0.23"," 19/25 ","0.8","Q4","0.6","0.1"," 18/25 ","Q3","30.00","0","0.031","0.115","26.0","Q4",
"Italian Economic Journal","ITAL ECON J","2199-322X","2199-3238","ECONOMICS","ESCI","226","1.2","Q3","0.37"," 341/597 ","1.2","Q3","1.1","0.3"," 368/600 ","Q3","38.75","0","0.095","0.353","43.0","Q3",
"Hong Kong Journal of Occupational Therapy","HONG KONG J OCCUP TH","1569-1861","1876-4398","REHABILITATION","SCIE","222","0.8","Q4","0.37"," 141/169 ","1.2","Q4","0.8","0.1"," 146/169 ","Q4","13.91","0","0.035","0.287","16.9","Q4",
"French Politics","FR POLITICS","1476-3419","1476-3427","POLITICAL SCIENCE","ESCI","221","0.6","Q3","0.42"," 232/317 ","0.8","Q3","0.5","0.4"," 216/317 ","Q3","32.02","0","0.068","0.342","27.0","Q3",
"IIM Kozhikode Society & Management Review","IIM KOZHIKODE SOC MA","2277-9752","2321-029X","MANAGEMENT","ESCI","220","1.8","Q3","0.45"," 265/401 ","1.4","Q4","1.7","0.5"," 260/402 ","Q3","35.45","0","0.044","0.229","34.0","Q4",
"Journal of the Indian Academy of Wood Science","J INDIAN ACAD WOOD S","0972-172X","0976-8432","FORESTRY","ESCI","218","0.5","Q4","0.26"," 72/89 ","0.8","Q3","0.5","0.4"," 66/89 ","Q3","26.40","0","0.023","0.128","19.7","Q4",
"International Journal of Financial Engineering","INT J FINANC ENG","2424-7863","2424-7944","BUSINESS, FINANCE","ESCI","217","0.6","Q4","0.2"," 191/231 ","0.6","Q4","0.5","0.1"," 187/231 ","Q4","19.26","0","0.044","0.105","17.5","Q4",
"Palliative Medicine Reports","PALLIAT MED REP","2689-2820","2689-2820","HEALTH CARE SCIENCES & SERVICES","ESCI","214","1.1","Q4","0.42"," 145/174 ","1.5","Q4","1","0.2"," 140/175 ","Q4","20.29","0.001","0.151","0.595","17.0","Q3",
"Journal of the Japan Institute of Energy","J JPN I ENERGY","0916-8753","1882-6121","ENERGY & FUELS","ESCI","207","0.2","Q4","0.03"," 169/170 ","0.3","Q4","0.2","0.1"," 173/173 ","Q4","0.29","0","0.018","0.048","0.9","Q4",
"Journal of Academic Language and Learning","J ACAD LANG LEARN","1835-5196","1835-5196","EDUCATION & EDUCATIONAL RESEARCH","ESCI","200","0.7","Q3","0.39"," 520/756 ","0.8","Q3","0.5","0.8"," 526/756 ","Q3","30.49","0","0.027","0.181","31.3","Q3",
"STUF-Language Typology and Universals","STUF-LANG TYPOL UNIV","1867-8319","2196-7148","LANGUAGE & LINGUISTICS","ESCI","197","0.5","N/A","0.72"," N/A ","0.5","N/A","0.5","0.3"," 127/393 ","Q2","67.81","0","0.074","0.402","N/A","Q2",
"Discrete Analysis","DISCRETE ANAL","N/A","2397-3129","MATHEMATICS","SCIE","195","1","Q1","0.68"," 117/489 ","1.3","Q1","1","0.3"," 191/489 ","Q2","61.04","0.001","0.299","1.635","76.2","Q1",
"Journal of Christian Nursing","J CHRIST NURS","0743-2550","1931-7662","NURSING","ESCI","195","0.4","Q4","0.23"," 174/191 ","0.5","Q4","0.4","0.1"," 173/191 ","Q4","9.69","0","0.034","0.105","9.2","Q4",
"Przeglad Dermatologiczny","PRZ DERMATOL","0033-2526","2084-9893","DERMATOLOGY","ESCI","188","0.5","Q4","0.11"," 84/94 ","0.5","Q4","0.5","0.3"," 84/94 ","Q4","11.17","0","0.05","0.114","11.2","Q4",
"Turkish Journal of Neurology","TURK J NEUROL","1301-062X","1309-2545","CLINICAL NEUROLOGY","ESCI","186","0.4","Q4","0.08"," 268/277 ","0.4","Q4","0.3","<0.1"," 272/278 ","Q4","2.34","0","0.047","0.103","3.4","Q4",
"International Journal of Cardiology Congenital Heart Disease","INT J CARDIOL CONGEN","2666-6685","2666-6685","CARDIAC & CARDIOVASCULAR SYSTEMS","ESCI","184","0.8","Q4","0.14"," 183/220 ","0.8","Q4","0.7","0.5"," 193/220 ","Q4","12.50","0","0.106","0.301","17.0","Q4",
"African Vision and Eye Health Journal","AFR VIS EYE HEALTH J","0378-9411","2410-3039","OPHTHALMOLOGY","ESCI","181","0.4","Q4","0.16"," 89/95 ","0.5","Q4","0.4","0.3"," 89/95 ","Q4","6.84","0","0.042","0.145","6.8","Q4",
"Journal of Measurement and Evaluation in Education and Psychology-EPOD","J MEAS EVAL EDUC PSY","1309-6575","1309-6575","PSYCHOLOGY, EDUCATIONAL","ESCI","176","0.5","Q4","0.23"," 69/74 ","1","Q4","0.4","<0.1"," 68/74 ","Q4","8.78","0","0.047","0.206","7.4","Q4",
"Revista Ingenieria de Construccion","REV ING CONSTR","0716-2952","0718-5073","CONSTRUCTION & BUILDING TECHNOLOGY","ESCI","173","0.4","Q4","0.06"," 82/91 ","0.4","Q4","0.3","<0.1"," 87/91 ","Q4","4.95","0","0.019","0.065","10.4","Q4",
"Journal of Applied Analysis","J APPL ANAL","1425-6908","1869-6082","MATHEMATICS, APPLIED","ESCI","170","0.6","Q4","0.37"," 256/331 ","0.6","Q4","0.6","0.3"," 258/331 ","Q4","22.21","0","0.042","0.161","22.8","Q4",
"Medical Studies-Studia Medyczne","MED STUD","1899-1874","2300-6722","MEDICINE, GENERAL & INTERNAL","ESCI","169","0.4","Q3","0.1"," 234/325 ","0.4","Q3","0.2","0.1"," 237/329 ","Q3","28.12","0","0.022","0.052","28.2","Q4",
"Basic Income Studies","BASIC INCOME STUD","2194-6094","1932-0183","ECONOMICS","ESCI","168","1","Q3","0.37"," 384/597 ","1.3","Q3","0.8","0.3"," 368/600 ","Q3","38.75","0","0.055","0.63","35.8","Q2",
"REICE-Revista Electronica de Investigacion en Ciencias Economicas","REICE-REV ELECTRON I","2308-782X","2308-782X","ECONOMICS","ESCI","166","0.5","Q4","0.12"," 489/597 ","0.5","Q4","0.5","<0.1"," 538/600 ","Q4","10.42","0","0.023","0.094","18.2","Q4",
"European Spatial Research and Policy","EUR SPAT RES POLICY","1231-1952","1896-1525","GEOGRAPHY","ESCI","163","0.4","Q4","0.18"," 131/171 ","0.7","Q3","0.4","<0.1"," 128/172 ","Q3","25.87","0","0.039","0.19","23.7","Q3",
"Journal of Operational Meteorology","J OPER METEOROL","2325-6184","2325-6184","METEOROLOGY & ATMOSPHERIC SCIENCES","ESCI","155","0.8","Q4","0.24"," 105/110 ","1.3","Q4","0.8","0.1"," 100/110 ","Q4","9.55","0","0.042","0.513","5.0","Q4",
"ARQUIVOS BRASILEROS DE PSICOLOGIA","ARQ BRAS PSICOL APL","1809-5267","1809-5267","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","151","0.1","Q4","0.01"," 212/218 ","0.2","Q4","0.1","0.1"," 213/218 ","Q4","2.52","0","0.043","0.106","3.0","Q4",
"Sudan Journal of Medical Sciences","SUDAN J MED SCI","N/A","1858-5051","MEDICINE, GENERAL & INTERNAL","ESCI","146","0.5","Q3","0.08"," 228/325 ","0.4","Q3","0.5","<0.1"," 247/329 ","Q4","25.08","0","0.028","0.079","30.0","Q3",
"Cerebral Circulation-Cognition and Behavior","CEREB CIRC-COGN BEHA","2666-2450","2666-2450","CLINICAL NEUROLOGY","ESCI","145","1.9","Q3","0.49"," 178/277 ","N/A","N/A","1.8","0.5"," 200/278 ","Q3","28.24","0","0.066","N/A","35.9","N/A",
"Cerebral Circulation-Cognition and Behavior","CEREB CIRC-COGN BEHA","2666-2450","2666-2450","PERIPHERAL VASCULAR DISEASE","ESCI","145","1.9","Q3","0.49"," 57/96 ","N/A","N/A","1.8","0.5"," 53/96 ","Q3","45.31","0","0.066","N/A","41.1","N/A",
"Media Education-Mediaobrazovanie","MEDIA EDUC-RUSS","1994-4160","1994-4195","COMMUNICATION","ESCI","144","0.6","Q3","0.36"," 169/227 ","0.4","Q4","0.1","0.4"," 153/227 ","Q3","32.82","0","0.02","0.035","25.8","Q4",
"Brazilian Journal of Analytical Chemistry","BRAZ J ANAL CHEM","2179-3425","2179-3433","CHEMISTRY, ANALYTICAL","ESCI","137","1.1","Q4","0.23"," 89/106 ","0.8","Q4","1.1","0.3"," 95/106 ","Q4","10.85","0","0.032","0.124","16.5","Q4",
"Seismic Instruments","SEISM INSTRUM","0747-9239","1934-7871","GEOCHEMISTRY & GEOPHYSICS","ESCI","137","0.3","Q4","0.19"," 98/101 ","0.3","Q4","0.3","N/A"," 89/101 ","Q4","12.38","0","0.037","0.061","3.5","Q4",
"Journal of Business Analytics","J BUS ANAL","2573-234X","2573-2358","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","136","1.7","Q3","0.33"," 163/249 ","2.3","Q3","1.5","0.3"," 186/251 ","Q3","26.10","0","0.059","0.579","34.7","Q2",
"Journal of Business Analytics","J BUS ANAL","2573-234X","2573-2358","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","136","1.7","Q3","0.33"," 61/106 ","2.3","Q2","1.5","0.3"," 84/106 ","Q3","21.23","0","0.059","0.579","42.9","Q3",
"Alpha Psychiatry","ALPHA PSYCHIAT","N/A","2757-8038","PSYCHIATRY","SCIE","133","1.3","Q3","0.28"," 205/276 ","1.3","Q4","1.2","0.5"," 229/276 ","Q4","17.21","0","0.043","0.267","25.9","Q4",
"Hungarian Journal of Industry and Chemistry","HUNG J IND CHEM","0133-0276","0133-0276","ENGINEERING, CHEMICAL","ESCI","132","0.5","Q4","0.06"," 155/170 ","0.5","Q4","0.3","0.1"," 160/171 ","Q4","6.73","0","0.013","0.059","9.1","Q4",
"European Journal of Pediatric Surgery Reports","EUR J PEDIATR SURG R","2194-7619","2194-7627","SURGERY","ESCI","128","0.6","Q4","0.3"," 239/290 ","0.6","Q4","0.6","<0.1"," 225/290 ","Q4","22.59","0","0.05","0.191","17.8","Q4",
"Microbial Physiology","MICROB PHYSIOL","2673-1665","2673-1673","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","126","2.9","Q2","0.47"," 86/174 ","3","Q3","2.9","0.4"," 130/174 ","Q3","25.57","0","0.054","0.785","50.9","Q2",
"Microbial Physiology","MICROB PHYSIOL","2673-1665","2673-1673","MICROBIOLOGY","SCIE","126","2.9","Q3","0.47"," 83/161 ","3","Q3","2.9","0.4"," 122/161 ","Q3","24.53","0","0.054","0.785","48.8","Q2",
"Philippine Studies-Historical and Ethnographic Viewpoints","PHILIP ST HIS ETH VI","2244-1093","2244-1638","HISTORY","ESCI","126","0.3","Q2","1.06"," 165/518 ","0.4","Q2","0.2","0.7"," 130/519 ","Q2","75.05","0","0.036","0.234","68.2","Q3",
"Economics of Peace and Security Journal","ECON PEACE SECUR J","1749-852X","1749-852X","ECONOMICS","ESCI","125","1.1","Q3","0.26"," 366/597 ","0.6","Q4","1.1","0.7"," 446/600 ","Q3","25.75","0","0.023","0.261","38.8","Q3",
"Journal of Pancreatology","J PANCREATOL","2096-5664","2577-3577","GASTROENTEROLOGY & HEPATOLOGY","ESCI","121","0.9","Q4","0.19"," 124/143 ","N/A","N/A","0.9","<0.1"," 126/143 ","Q4","12.24","0","0.059","N/A","13.6","N/A",
"Sexes","SEXES","N/A","2411-5118","MEDICINE, GENERAL & INTERNAL","ESCI","118","1.2","Q2","0.61"," 150/325 ","N/A","N/A","1.1","0.2"," 92/329 ","Q2","72.19","0","0.057","N/A","54.0","N/A",
"Sexes","SEXES","N/A","2411-5118","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","118","1.2","Q3","0.61"," 126/218 ","N/A","N/A","1.1","0.2"," 118/218 ","Q2","46.10","0","0.057","N/A","42.4","N/A",
"Sexes","SEXES","N/A","2411-5118","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","118","1.2","Q2","0.61"," 108/263 ","N/A","N/A","1.1","0.2"," 118/263 ","Q2","55.32","0","0.057","N/A","59.1","N/A",
"Sexes","SEXES","N/A","2411-5118","WOMENS STUDIES","ESCI","118","1.2","Q2","0.61"," 32/66 ","N/A","N/A","1.1","0.2"," 34/66 ","Q2","49.24","0","0.057","N/A","52.3","N/A",
"Revista de Urbanismo","REV URBAN","0717-5051","0717-5051","URBAN STUDIES","ESCI","118","0.5","Q4","0.12"," 64/77 ","0.7","Q4","0.5","0.1"," 68/77 ","Q4","12.34","0","0.048","0.257","17.5","Q3",
"Marmara Medical Journal","MARMARA MED J","1309-9469","1309-9469","MEDICINE, GENERAL & INTERNAL","ESCI","118","0.2","Q4","0.05"," 268/325 ","0.2","Q4","0.2","0.1"," 275/329 ","Q4","16.57","0","0.009","0.026","17.7","Q4",
"Cosmopolitan Civil Societies-An Interdisciplinary Journal","COSMOP CIV SOC","1837-5391","1837-5391","SOCIOLOGY","ESCI","117","0.5","Q4","0.2"," 169/217 ","0.4","Q4","0.5","0.1"," 180/217 ","Q4","17.28","0","0.014","0.12","22.4","Q4",
"Quaderns de Psicologia","QUAD PSICOL","0211-3481","2014-4520","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","115","0.4","Q4","0.09"," 190/218 ","0.4","Q4","0.4","<0.1"," 202/218 ","Q4","7.57","0","0.035","0.134","13.1","Q4",
"Meteorology Hydrology and Water Management-Research and Operational Applications","METEOROL HYDROL WATE","2299-3835","2353-5652","WATER RESOURCES","ESCI","111","0.8","Q4","0.2"," 116/127 ","1","Q4","0.8","0.4"," 115/127 ","Q4","9.84","0","0.019","0.169","9.1","Q4",
"Per Linguam-A Journal of Language Learning","PER LINGUAM","0259-2312","2224-0012","EDUCATION & EDUCATIONAL RESEARCH","ESCI","110","0.1","Q4","0.1"," 699/756 ","0.3","Q4","0.1","<0.1"," 679/756 ","Q4","10.25","0","0.013","0.107","7.6","Q4",
