"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"BIOLOGICAL RHYTHM RESEARCH","BIOL RHYTHM RES","0929-1016","1744-4179","PHYSIOLOGY","SCIE","1,215","1"," 77/85 ","1","Q4","1","0.2","0.3"," 78/85 ","Q3","Q4","10.0","8.82","0.001","0.233","0.229","Q4",
"Journal of Management History","J MANAG HIST","1751-1348","1758-7751","MANAGEMENT","ESCI","458","0.9"," 336/401 ","1","Q4","0.3","0.5","0.3"," 315/402 ","Q4","Q4","16.3","21.77","0","0.055","0.199","Q4",
"Journal of Chiropractic Education","J CHIROPR EDUC","1042-5055","2374-250X","EDUCATION, SCIENTIFIC DISCIPLINES","ESCI","199","0.7"," 64/85 ","0.7","Q4","0.5","0.3","0.3"," 66/85 ","Q4","Q4","25.3","22.94","0","0.024","0.121","Q4",
"International Journal of Cognitive Research in Science Engineering and Education-IJCRSEE","INT J COGNITIVE RES","2334-847X","2334-8496","EDUCATION & EDUCATIONAL RESEARCH","ESCI","183","0.6"," 555/756 ","0.7","Q3","0.5","0.1","0.3"," 565/756 ","Q3","Q3","26.7","25.33","0","0.044","0.136","Q4",
"Review of Behavioral Economics","REV BEHAV ECON","2326-6198","2326-6201","ECONOMICS","ESCI","158","0.6"," 466/597 ","1.1","Q3","0.6","0.1","0.3"," 413/600 ","Q3","Q4","22.0","31.25","0","0.079","0.519","Q2",
"Journal of Ichthyology","J ICHTHYOL+","0032-9452","1555-6425","FISHERIES","SCIE","1,425","0.5"," 55/62 ","0.6","Q4","0.4","0.1","0.3"," 50/62 ","Q4","Q4","12.1","20.16","0","0.093","0.095","Q4",
"Journal of Ichthyology","J ICHTHYOL+","0032-9452","1555-6425","ZOOLOGY","SCIE","1,425","0.5"," 163/180 ","0.6","Q4","0.4","0.1","0.3"," 155/180 ","Q4","Q4","9.7","14.17","0","0.093","0.095","Q4",
"Deltion of the Christian Archaeological Society","DELTION CHRIST ARCHA","1105-5758","2241-2190","MEDIEVAL & RENAISSANCE STUDIES","ESCI","29","<0.1"," N/A ","0.1","N/A","<0.1","N/A","0.3"," 61/83 ","Q3","N/A","N/A","27.11","0","0.015","0.074","Q4",
"Building Services Engineering Research & Technology","BUILD SERV ENG RES T","0143-6244","1477-0849","CONSTRUCTION & BUILDING TECHNOLOGY","SCIE","1,000","1.5"," 54/91 ","1.7","Q3","1.4","0.4","0.29"," 62/91 ","Q3","Q3","41.2","32.42","0.001","0.114","0.277","Q3",
"Acta Paulista de Enfermagem","ACTA PAUL ENFERM","0103-2100","1982-0194","NURSING","SCIE, SSCI","1,134","1.1"," 129/191 ","1.1","Q4","1","0.1","0.29"," 167/191 ","Q4","Q3","32.7","12.83","0.001","0.218","0.223","Q4",
"India Quarterly-A Journal of International Affairs","INDIA Q","0974-9284","0975-2684","INTERNATIONAL RELATIONS","ESCI","241","0.6"," 119/165 ","0.7","Q3","0.5","<0.1","0.29"," 131/165 ","Q4","Q3","28.2","20.91","0","0.069","0.269","Q4",
"Asia Pacific Journal of Environmental Law","ASIA PAC J ENVIRON","1385-2140","1875-8258","ENVIRONMENTAL STUDIES","ESCI","44","0.3"," 174/182 ","0.4","Q4","0.3","<0.1","0.29"," 157/184 ","Q3","Q4","4.7","14.95","0","0.01","0.115","Q4",
"Asia Pacific Journal of Environmental Law","ASIA PAC J ENVIRON","1385-2140","1875-8258","LAW","ESCI","44","0.3"," 267/421 ","0.4","Q3","0.3","<0.1","0.29"," 284/421 ","Q3","Q3","36.7","32.66","0","0.01","0.115","Q3",
"CLIMATE RESEARCH","CLIM RES","0936-577X","1616-1572","ENVIRONMENTAL SCIENCES","SCIE","4,611","1.2"," 313/358 ","1.6","Q4","1.2","0.3","0.28"," 312/359 ","Q4","Q4","12.7","13.23","0.001","0.156","0.383","Q4",
"CLIMATE RESEARCH","CLIM RES","0936-577X","1616-1572","METEOROLOGY & ATMOSPHERIC SCIENCES","SCIE","4,611","1.2"," 96/110 ","1.6","Q4","1.2","0.3","0.28"," 97/110 ","Q4","Q4","13.2","12.27","0.001","0.156","0.383","Q4",
"ASIA-PACIFIC JOURNAL OF OPERATIONAL RESEARCH","ASIA PAC J OPER RES","0217-5959","1793-7019","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","771","1.1"," 90/106 ","1.1","Q4","1","0.2","0.28"," 93/106 ","Q4","Q4","15.6","12.74","0.001","0.139","0.24","Q4",
"PERFORMANCE EVALUATION","PERFORM EVALUATION","0166-5316","1872-745X","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","SCIE","840","1"," 54/59 ","1.1","Q4","0.9","0.1","0.28"," 52/59 ","Q4","Q4","9.3","12.71","0.001","0.116","0.36","Q3",
"PERFORMANCE EVALUATION","PERFORM EVALUATION","0166-5316","1872-745X","COMPUTER SCIENCE, THEORY & METHODS","SCIE","840","1"," 92/143 ","1.1","Q3","0.9","0.1","0.28"," 109/143 ","Q4","Q3","36.0","24.13","0.001","0.116","0.36","Q3",
"Canadian Bulletin of Medical History","CAN BULL MED HIST","0823-2105","2371-0179","HISTORY & PHILOSOPHY OF SCIENCE","ESCI","144","0.5"," 55/104 ","0.4","Q3","0.5","N/A","0.28"," 78/104 ","Q3","Q3","47.6","25.48","0","0.025","0.229","Q3",
"JOURNAL OF ELECTROMAGNETIC WAVES AND APPLICATIONS","J ELECTROMAGNET WAVE","0920-5071","1569-3937","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,276","1.2"," 272/352 ","1.3","Q4","1.1","0.3","0.27"," 284/354 ","Q4","Q4","22.9","19.92","0.002","0.4","0.27","Q3",
"JOURNAL OF ELECTROMAGNETIC WAVES AND APPLICATIONS","J ELECTROMAGNET WAVE","0920-5071","1569-3937","PHYSICS, APPLIED","SCIE","2,276","1.2"," 146/179 ","1.3","Q4","1.1","0.3","0.27"," 148/179 ","Q4","Q4","18.7","17.60","0.002","0.4","0.27","Q4",
"Ido Movement for Culture-Journal of Martial Arts Anthropology","IDO MOV CULT","2084-3763","2082-7571","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","297","0.8"," 108/139 ","0.9","Q4","0.7","0.2","0.27"," 101/139 ","Q3","Q4","22.7","27.70","0","0.055","0.16","Q4",
"Vestnik Tomskogo Gosudarstvennogo Universiteta Istoriya-Tomsk State University Journal of History","VESTN TOMSK GOS U IS","1998-8613","2311-2387","HISTORY","ESCI","97","0.1"," 327/518 ","0.1","Q3","0.1","<0.1","0.27"," 356/519 ","Q3","Q3","37.0","31.50","0.001","0.154","0.11","Q4",
"Reaction Kinetics Mechanisms and Catalysis","REACT KINET MECH CAT","1878-5190","1878-5204","CHEMISTRY, PHYSICAL","SCIE","2,691","1.7"," 151/178 ","1.6","Q4","1.5","0.4","0.26"," 156/178 ","Q4","Q4","15.4","12.64","0.002","0.394","0.212","Q4",
"PHYSICS OF METALS AND METALLOGRAPHY","PHYS MET METALLOGR+","0031-918X","1555-6190","METALLURGY & METALLURGICAL ENGINEERING","SCIE","2,393","1.1"," 59/90 ","1","Q3","0.7","0.3","0.26"," 61/91 ","Q3","Q3","35.0","33.52","0.001","0.24","0.138","Q3",
"Orthopadie","ORTHOPADIE","2731-7145","2731-7153","ORTHOPEDICS","SCIE","1,371","0.6"," 114/136 ","0.9","Q4","0.6","0.2","0.26"," 116/136 ","Q4","Q4","16.5","15.07","0.001","0.223","0.208","Q4",
"IET Computers and Digital Techniques","IET COMPUT DIGIT TEC","1751-8601","1751-861X","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","SCIE","294","1.1"," 52/59 ","0.9","Q4","1","0.1","0.25"," 54/59 ","Q4","Q4","12.7","9.32","0","0.065","0.209","Q4",
"IET Computers and Digital Techniques","IET COMPUT DIGIT TEC","1751-8601","1751-861X","COMPUTER SCIENCE, THEORY & METHODS","SCIE","294","1.1"," 87/143 ","0.9","Q3","1","0.1","0.25"," 115/143 ","Q4","Q3","39.5","19.93","0","0.065","0.209","Q4",
"Anuario Colombiano de Historia Social y de la Cultura","ANU COLOMB HIST SOC","0120-2456","2256-5647","HISTORY","ESCI","155","0.2"," 234/518 ","0.3","Q2","0.2","<0.1","0.25"," 369/519 ","Q3","Q2","54.9","29.00","0","0.083","0.407","Q2",
"Reports on Mathematical Logic","REP MATH LOGIC","0137-2904","0137-2904","LOGIC","SCIE","75","0.2"," 25/25 ","0.3","Q4","0.2","N/A","0.25"," 25/25 ","Q4","Q4","2.0","2.00","0","0.014","0.256","Q4",
"Reports on Mathematical Logic","REP MATH LOGIC","0137-2904","0137-2904","MATHEMATICS","SCIE","75","0.2"," 464/489 ","0.3","Q4","0.2","N/A","0.25"," 455/489 ","Q4","Q4","5.2","7.06","0","0.014","0.256","Q4",
"Journal of the Royal College of Physicians of Edinburgh","J ROY COLL PHYS EDIN","1478-2715","2042-8189","MEDICINE, GENERAL & INTERNAL","ESCI","878","1.1"," 161/325 ","1.4","Q2","1","0.3","0.24"," 185/329 ","Q3","Q2","50.6","43.92","0.001","0.227","0.416","Q2",
"Bladder Cancer","BLADDER CANCER","2352-3727","2352-3735","ONCOLOGY","SCIE","494","1"," 287/322 ","1.6","Q4","0.9","0.2","0.24"," 282/322 ","Q4","Q4","11.0","12.58","0.001","0.172","0.529","Q3",
"Bladder Cancer","BLADDER CANCER","2352-3727","2352-3735","UROLOGY & NEPHROLOGY","SCIE","494","1"," 96/126 ","1.6","Q3","0.9","0.2","0.24"," 107/126 ","Q4","Q4","24.2","15.48","0.001","0.172","0.529","Q3",
"SPECTROSCOPY AND SPECTRAL ANALYSIS","SPECTROSC SPECT ANAL","1000-0593","1000-0593","SPECTROSCOPY","SCIE","4,105","0.7"," 40/44 ","0.6","Q4","0.6","0.1","0.24"," 40/44 ","Q4","Q4","10.2","10.23","0.002","0.459","0.08","Q4",
"TPM-The Philosophers Magazine","TPM-PHILOS MAG","1354-814X","2048-4674","PHILOSOPHY","ESCI","44","0.2"," N/A ","0.2","N/A","0.2","N/A","0.24"," 212/325 ","Q3","N/A","N/A","34.92","0","0.027","0.106","Q3",
"Short Film Studies","SHORT FILM STUD","2042-7824","2042-7832","FILM, RADIO, TELEVISION","ESCI","5","<0.1"," N/A ","<0.1","N/A","<0.1","0.1","0.24"," 43/64 ","Q3","N/A","N/A","33.59","0","0.002","0.008","Q4",
"ZEITSCHRIFT FUR GASTROENTEROLOGIE","Z GASTROENTEROL","0044-2771","1439-7803","GASTROENTEROLOGY & HEPATOLOGY","SCIE","1,453","1.4"," 111/143 ","1.4","Q4","1.3","0.1","0.23"," 124/143 ","Q4","Q4","22.7","13.64","0.001","0.225","0.3","Q4",
"International Journal Of Recycling of Organic Waste in Agriculture","INT J RECYCLING ORG","2195-3228","2251-7715","ENVIRONMENTAL SCIENCES","ESCI","1,088","1.2"," 313/358 ","2.6","Q3","1","0.4","0.23"," 325/359 ","Q4","Q4","12.7","9.61","0.001","0.159","0.359","Q4",
"Semiconductor Physics Quantum Electronics & Optoelectronics","SEMICOND PHYS QUANT","1560-8034","1605-6582","QUANTUM SCIENCE & TECHNOLOGY","ESCI","365","1.1"," 21/26 ","0.7","Q4","0.7","0.3","0.23"," 25/26 ","Q4","Q4","21.2","5.77","0","0.039","0.076","Q4",
"East Asian Economic Review","E ASIAN ECON REV","2508-1640","2508-1667","ECONOMICS","ESCI","71","1"," 384/597 ","0.8","Q4","0.9","<0.1","0.23"," 460/600 ","Q4","Q3","35.8","23.42","0","0.03","0.209","Q4",
"Counseling and Values","COUNS VALUES","0160-7960","2161-007X","PSYCHOLOGY, APPLIED","ESCI","356","0.7"," 99/113 ","0.8","Q4","0.7","<0.1","0.23"," 103/114 ","Q4","Q4","12.8","10.09","0","0.029","0.228","Q4",
"PAKISTAN JOURNAL OF AGRICULTURAL SCIENCES","PAK J AGR SCI","0552-9034","2076-0906","AGRICULTURE, MULTIDISCIPLINARY","SCIE","1,489","0.7"," 58/89 ","0.8","Q3","0.6","0.1","0.23"," 59/89 ","Q3","Q3","35.4","34.27","0.001","0.176","0.118","Q3",
"Plastic Surgery","PLAST SURG-CHIR PLAS","2292-5503","2292-5511","SURGERY","SCIE","602","0.7"," 229/290 ","1.1","Q3","0.5","0.3","0.23"," 251/290 ","Q4","Q4","21.2","13.62","0.001","0.16","0.321","Q3",
"TIERAERZTLICHE PRAXIS AUSGABE GROSSTIERE NUTZTIERE","TIERAERZTL PRAX G N","1434-1220","2567-5834","VETERINARY SCIENCES","SCIE","256","0.4"," 137/167 ","0.4","Q4","0.4","0.2","0.23"," 136/168 ","Q4","Q4","18.3","19.35","0","0.029","0.081","Q4",
"A&C-Revista de Direito Administrativo & Constitucional","A C-REV DIREITO ADM","1516-3210","1984-4182","LAW","ESCI","72","0.2"," 316/421 ","0.3","Q3","0.1","<0.1","0.23"," 305/421 ","Q3","Q4","25.1","27.67","0","0.083","0.236","Q2",
"International Journal of Computational Materials Science and Engineering","INT J COMPUT MAT SCI","2047-6841","2047-685X","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","334","1.4"," 349/438 ","1.3","Q4","1.3","0.7","0.22"," 366/438 ","Q4","Q4","20.4","16.55","0","0.049","0.197","Q4",
"Journal of Control Science and Engineering","J CONTROL SCI ENG","1687-5249","1687-5257","AUTOMATION & CONTROL SYSTEMS","ESCI","431","1"," 72/84 ","1","Q4","0.6","0.4","0.22"," 72/84 ","Q4","Q4","14.9","14.88","0","0.058","0.147","Q4",
"Australian Journal of Structural Engineering","AUST J STRUCT ENG","1328-7982","2204-2261","ENGINEERING, CIVIL","ESCI","444","0.9"," 149/181 ","1.2","Q3","0.9","0.6","0.22"," 144/181 ","Q4","Q4","18.0","20.72","0","0.053","0.215","Q3",
"Uniciencia","UNICIENCIA","1011-0275","2215-3470","MULTIDISCIPLINARY SCIENCES","ESCI","131","0.6"," 97/134 ","0.6","Q3","0.6","0.1","0.22"," 86/135 ","Q3","Q3","28.0","36.67","0","0.037","0.134","Q3",
"Eduweb-Revista de Tecnologia de Informacion y Comunicacion en Educacion","EDUWEB-REV TECNOL IN","1856-7576","1856-7576","EDUCATION & EDUCATIONAL RESEARCH","ESCI","110","0.4"," 606/756 ","0.3","Q4","0.4","0.2","0.22"," 605/756 ","Q4","Q4","19.9","20.04","0","0.021","0.068","Q4",
"Vox Patrum","VOX PATRUM","0860-9411","2719-3586","HISTORY","ESCI","80","0.2"," 234/518 ","N/A","N/A","<0.1","<0.1","0.22"," 394/519 ","Q3","Q2","54.9","24.18","0","0.022","N/A","N/A",
"Vox Patrum","VOX PATRUM","0860-9411","2719-3586","HUMANITIES, MULTIDISCIPLINARY","ESCI","80","0.2"," N/A ","N/A","N/A","<0.1","<0.1","0.22"," 252/406 ","Q3","N/A","N/A","38.05","0","0.022","N/A","N/A",
"Vox Patrum","VOX PATRUM","0860-9411","2719-3586","PHILOSOPHY","ESCI","80","0.2"," N/A ","N/A","N/A","<0.1","<0.1","0.22"," 217/325 ","Q3","N/A","N/A","33.38","0","0.022","N/A","N/A",
"Vox Patrum","VOX PATRUM","0860-9411","2719-3586","RELIGION","ESCI","80","0.2"," N/A ","N/A","N/A","<0.1","<0.1","0.22"," 270/339 ","Q3","N/A","N/A","20.50","0","0.022","N/A","N/A",
"Chinese Journal of Chromatography","CHIN J CHROMATOGR","1000-8713","1000-8713","CHEMISTRY, ANALYTICAL","ESCI","962","1.2"," 86/106 ","0.7","Q4","0.7","0.2","0.21"," 96/106 ","Q4","Q4","19.3","9.91","0","0.094","0.063","Q4",
"Current Pulmonology Reports","CURR PULMONOL REP","N/A","2199-2428","RESPIRATORY SYSTEM","ESCI","158","1.1"," 81/100 ","0.8","Q4","1.1","0.2","0.21"," 89/101 ","Q4","Q4","19.5","12.38","0","0.043","0.244","Q4",
"International Journal of Computing Science and Mathematics","INT J COMPUT SCI MAT","1752-5055","1752-5063","ENGINEERING, MULTIDISCIPLINARY","ESCI","248","0.5"," 141/179 ","0.6","Q3","0.5","0.2","0.21"," 126/180 ","Q3","Q4","21.5","30.28","0","0.048","0.095","Q3",
"Medieval Sermon Studies","MEDIEV SERMON STUD","1366-0691","1749-6276","RELIGION","ESCI","16","<0.1"," N/A ","<0.1","N/A","<0.1","<0.1","0.21"," 273/339 ","Q4","N/A","N/A","19.62","0","0.004","0.092","Q4",
"JOURNAL OF CHEMICAL RESEARCH","J CHEM RES","1747-5198","2047-6507","CHEMISTRY, MULTIDISCIPLINARY","SCIE","2,000","1"," 174/230 ","1.1","Q3","1","0.2","0.2"," 171/231 ","Q3","Q4","24.6","26.19","0.001","0.146","0.142","Q3",
"Plant Science Today","PLANT SCI TODAY","2348-1900","2348-1900","PLANT SCIENCES","ESCI","564","0.7"," 224/265 ","0.9","Q4","0.7","0.2","0.2"," 231/265 ","Q4","Q4","15.7","13.02","0","0.107","0.116","Q4",
"JOURNAL OF CAVE AND KARST STUDIES","J CAVE KARST STUD","1090-6924","2331-3714","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","556","0.5"," 229/253 ","0.7","Q4","0.5","<0.1","0.2"," 219/253 ","Q4","Q4","9.7","13.64","0","0.032","0.216","Q4",
"Aisthesis-Pratiche Linguaggi e Saperi dell Estetico","AISTHESIS","2035-8466","2035-8466","PHILOSOPHY","ESCI","123","0.3"," N/A ","0.3","N/A","0.3","<0.1","0.2"," 223/325 ","Q3","N/A","N/A","31.54","0","0.085","0.286","Q2",
"Biosurface and Biotribology","BIOSURF BIOTRIBOL","2405-4518","2405-4518","ENGINEERING, BIOMEDICAL","ESCI","406","1.6"," 95/122 ","N/A","N/A","1.5","0.3","0.19"," 114/122 ","Q4","Q4","22.5","6.97","0","0.043","N/A","N/A",
"Biosurface and Biotribology","BIOSURF BIOTRIBOL","2405-4518","2405-4518","MATERIALS SCIENCE, BIOMATERIALS","ESCI","406","1.6"," 47/53 ","N/A","N/A","1.5","0.3","0.19"," 51/53 ","Q4","Q4","12.3","4.72","0","0.043","N/A","N/A",
"Management","MANAGEMENT-FRANCE","1286-4692","1286-4692","MANAGEMENT","ESCI","1,127","1.1"," 317/401 ","1.2","Q4","1.1","<0.1","0.19"," 346/402 ","Q4","Q4","21.1","14.05","0","0.103","0.423","Q3",
"Praxis-Colombia","PRAX-COLOMB","1657-4915","2389-7856","EDUCATION & EDUCATIONAL RESEARCH","ESCI","87","0.8"," 488/756 ","0.6","Q4","0.1","0.1","0.19"," 620/756 ","Q4","Q3","35.5","18.06","0","0.005","0.023","Q4",
"Current Pharmaceutical Analysis","CURR PHARM ANAL","1573-4129","1875-676X","PHARMACOLOGY & PHARMACY","SCIE","581","0.7"," 317/354 ","0.7","Q4","0.6","0.1","0.19"," 321/354 ","Q4","Q4","10.6","9.46","0","0.074","0.081","Q4",
"Perspectiva Educacional","PERSPECT EDUCAC","0718-9729","0718-9729","EDUCATION & EDUCATIONAL RESEARCH","ESCI","157","0.7"," 520/756 ","0.9","Q3","0.7","0.2","0.19"," 620/756 ","Q4","Q3","31.3","18.06","0","0.052","0.277","Q3",
"Journal of Mens Health","J MENS HEALTH","1875-6867","1875-6859","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","462","0.6"," 372/403 ","0.6","Q4","0.6","0.1","0.19"," 367/403 ","Q4","Q4","7.8","9.06","0","0.087","0.117","Q4",
"Journal of Neurological Surgery Reports","J NEUROL SURG REP","2193-6358","2193-6366","CLINICAL NEUROLOGY","ESCI","219","0.6"," 256/277 ","0.8","Q4","0.6","0.1","0.19"," 257/278 ","Q4","Q4","7.8","7.73","0","0.034","0.235","Q4",
"ATLANTIC ECONOMIC JOURNAL","ATLANTIC ECON J","0197-4254","1573-9678","ECONOMICS","ESCI","399","0.5"," 489/597 ","0.6","Q4","0.4","0.1","0.19"," 486/600 ","Q4","Q4","18.2","19.08","0","0.036","0.15","Q4",
"Comparative Parasitology","COMP PARASITOL","1525-2647","1938-2952","PARASITOLOGY","SCIE","409","0.4"," 45/45 ","0.4","Q4","0.4","0.2","0.19"," 42/45 ","Q4","Q4","1.1","7.78","0","0.023","0.11","Q4",
"Comparative Parasitology","COMP PARASITOL","1525-2647","1938-2952","ZOOLOGY","SCIE","409","0.4"," 174/180 ","0.4","Q4","0.4","0.2","0.19"," 169/180 ","Q4","Q4","3.6","6.39","0","0.023","0.11","Q4",
"Revista de Estudos da Linguagem","REV ESTUD LING","0104-0588","2237-2083","LANGUAGE & LINGUISTICS","ESCI","91","0.2"," N/A ","0.2","N/A","0.1","<0.1","0.19"," 280/393 ","Q3","N/A","N/A","28.88","0.001","0.112","0.212","Q3",
"International Journal of Womens Health and Reproduction Sciences","INT J WOMEN HEAL REP","2330-4456","2330-4456","REPRODUCTIVE BIOLOGY","ESCI","348","0.8"," 37/39 ","0.8","Q4","0.7","0.1","0.18"," 39/39 ","Q4","Q4","6.4","1.28","0","0.089","0.158","Q4",
"Obere Extremitaet-Schulter-Ellenbogen-Hand-Upper Extremity-Shoulder Elbow Hand","OBERE EXTREMITAET-SC","1862-6599","1862-6602","ORTHOPEDICS","ESCI","170","0.5"," 118/136 ","0.7","Q4","0.5","0.1","0.18"," 122/136 ","Q4","Q4","13.6","10.66","0","0.06","0.201","Q4",
"Ijaz Arabi Journal of Arabic Learning","IJAZ ARABI J ARAB LE","2620-5912","2620-5947","EDUCATION & EDUCATIONAL RESEARCH","ESCI","25","0.2"," 661/756 ","N/A","N/A","<0.1","<0.1","0.18"," 626/756 ","Q4","Q4","12.6","17.26","0","0.001","N/A","N/A",
"Ijaz Arabi Journal of Arabic Learning","IJAZ ARABI J ARAB LE","2620-5912","2620-5947","LINGUISTICS","ESCI","25","0.2"," 254/297 ","N/A","N/A","<0.1","<0.1","0.18"," 261/297 ","Q4","Q4","14.6","12.29","0","0.001","N/A","N/A",
"Journal of Nanostructures","J NANOSTRUCT","2251-7871","2251-788X","NANOSCIENCE & NANOTECHNOLOGY","ESCI","891","1.4"," 118/140 ","1.4","Q4","1.3","0.2","0.17"," 126/140 ","Q4","Q4","16.1","10.36","0.001","0.119","0.177","Q4",
"JOURNAL OF VECTOR BORNE DISEASES","J VECTOR DIS","0972-9062","0972-9062","INFECTIOUS DISEASES","SCIE","974","0.8"," 119/132 ","1","Q4","0.8","0.1","0.17"," 121/132 ","Q4","Q4","10.2","8.71","0.001","0.121","0.24","Q4",
"JOURNAL OF VECTOR BORNE DISEASES","J VECTOR DIS","0972-9062","0972-9062","PARASITOLOGY","SCIE","974","0.8"," 41/45 ","1","Q4","0.8","0.1","0.17"," 43/45 ","Q4","Q4","10.0","5.56","0.001","0.121","0.24","Q4",
"JOURNAL OF VECTOR BORNE DISEASES","J VECTOR DIS","0972-9062","0972-9062","TROPICAL MEDICINE","SCIE","974","0.8"," 22/28 ","1","Q4","0.8","0.1","0.17"," 25/28 ","Q4","Q4","23.2","12.50","0.001","0.121","0.24","Q3",
"Advanced Biomedical Research","ADV BIOMED RES-INDIA","2277-9175","2277-9175","MEDICINE, RESEARCH & EXPERIMENTAL","ESCI","1,672","0.7"," 165/189 ","N/A","N/A","0.7","0.2","0.17"," 165/189 ","Q4","Q4","13.0","12.96","0.001","0.188","N/A","N/A",
"Journal of Insurance Issues","J INSUR ISS","1531-6076","2332-4244","BUSINESS, FINANCE","ESCI","94","0.7"," 181/231 ","0.9","Q4","0.3","<0.1","0.17"," 195/231 ","Q4","Q4","21.9","15.80","0","0.011","0.156","Q4",
"Leukemia Research Reports","LEUKEMIA RES REP","2213-0489","2213-0489","HEMATOLOGY","ESCI","242","0.7"," 86/97 ","N/A","N/A","0.7","<0.1","0.17"," 85/97 ","Q4","Q4","11.9","12.89","0","0.082","N/A","N/A",
"Leukemia Research Reports","LEUKEMIA RES REP","2213-0489","2213-0489","ONCOLOGY","ESCI","242","0.7"," 297/322 ","N/A","N/A","0.7","<0.1","0.17"," 294/322 ","Q4","Q4","7.9","8.85","0","0.082","N/A","N/A",
"Microbiology Resource Announcements","MICROBIOL RESOUR ANN","2576-098X","2576-098X","MICROBIOLOGY","ESCI","2,885","0.7"," 151/161 ","0.7","Q4","0.6","0.2","0.17"," 153/161 ","Q4","Q4","6.5","5.28","0.005","1.169","0.156","Q4",
"International Journal of Organizational Leadership","INT J ORGAN LEADERSH","2383-1103","2345-6744","MANAGEMENT","ESCI","254","0.7"," 353/401 ","1.1","Q4","0.7","0.2","0.16"," 355/402 ","Q4","Q4","12.1","11.82","0","0.038","0.152","Q4",
"Journal of Geometry and Symmetry in Physics","J GEOM SYMMETRY PHYS","1312-5192","1314-5673","PHYSICS, MATHEMATICAL","ESCI","104","0.5"," 57/60 ","0.4","Q4","0.3","0.3","0.16"," 60/60 ","Q4","Q4","5.8","0.83","0","0.015","0.095","Q4",
"Arquitecturas del Sur","ARQUIT SUR","0716-2677","0719-6466","ARCHITECTURE","ESCI","33","0.3"," N/A ","0.3","N/A","0.3","0.1","0.16"," 68/97 ","Q3","N/A","N/A","30.41","0","0.029","0.225","Q2",
"Rhizomata-A Journal for Ancient Philosophy and Science","RHIZOMATA","2196-5102","2196-5110","PHILOSOPHY","ESCI","40","0.1"," N/A ","0.4","N/A","0.1","0.2","0.16"," 236/325 ","Q3","N/A","N/A","27.54","0","0.042","0.432","Q2",
"Ovidius University Annals of Chemistry","OVIDIUS UNIV ANN CHE","1583-2430","2286-038X","CHEMISTRY, MULTIDISCIPLINARY","ESCI","163","1"," 174/230 ","0.9","Q4","1","0.2","0.15"," 186/231 ","Q4","Q4","24.6","19.70","0","0.024","0.118","Q4",
"Revista Finanzas y Politica Economica","REV FINANZAS POLITIC","2248-6046","2011-7663","ECONOMICS","ESCI","78","0.6"," 466/597 ","0.6","Q4","0.5","0.1","0.15"," 513/600 ","Q4","Q4","22.0","14.58","0","0.017","0.107","Q4",
"P-Adic Numbers Ultrametric Analysis and Applications","P-ADIC NUMBERS ULTRA","2070-0466","2070-0474","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","ESCI","186","0.5"," 118/135 ","0.5","Q4","0.4","<0.1","0.15"," 126/135 ","Q4","Q4","13.0","7.04","0","0.064","0.275","Q4",
"Cartagine-Studi e Ricerche","CARTAGINE","2532-3563","2532-1110","ARCHAEOLOGY","ESCI","8","0.1"," N/A ","0.2","N/A","<0.1","<0.1","0.15"," 137/163 ","Q4","N/A","N/A","16.26","0","0.001","0.006","Q4",
"Estudios de Linguistica-Universidad de Alicante-ELUA","ESTUD LINGUIST-UNIV","0212-7636","2171-6692","LANGUAGE & LINGUISTICS","ESCI","29","0.1"," N/A ","0.1","N/A","0.1","<0.1","0.15"," 300/393 ","Q4","N/A","N/A","23.79","0","0.03","0.119","Q4",
"Cross Currents","CROSS CURR","0011-1953","1939-3881","RELIGION","ESCI","148","<0.1"," N/A ","0.1","N/A","<0.1","<0.1","0.15"," 288/339 ","Q4","N/A","N/A","15.19","0","0.016","0.08","Q4",
"PHYSICS OF PARTICLES AND NUCLEI","PHYS PART NUCLEI+","1063-7796","1531-8559","PHYSICS, PARTICLES & FIELDS","SCIE","731","0.6"," 28/30 ","0.5","Q4","0.5","0.2","0.14"," 28/30 ","Q4","Q4","8.3","8.33","0.001","0.117","0.122","Q4",
