"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"DRUGS & THERAPY PERSPECTIVES","DRUGS THER PERSPECT","1172-0360","1179-1977","PHARMACOLOGY & PHARMACY","ESCI","295","0.6","Q4","0.23"," 326/354 ","0.6","Q4","0.6","0.1"," 307/354 ","Q4","13.42","0","0.095","0.133","8.1","Q4",
"JOURNAL OF HISTOTECHNOLOGY","J HISTOTECHNOL","0147-8885","2046-0236","CELL BIOLOGY","SCIE","281","0.6","Q4","0.15"," 202/205 ","1.1","Q4","0.6","0.4"," 202/205 ","Q4","1.71","0","0.04","0.225","1.7","Q4",
"Review of Communication Research","REV COMMUN RES","2255-4165","2255-4165","COMMUNICATION","ESCI","279","6.3","Q1","1.13"," 1/227 ","6.6","Q1","6.3","N/A"," 51/227 ","Q1","77.75","0","0.101","2.428","99.8","Q1",
"BMJ Neurology Open","BMJ NEUROL OPEN","N/A","2632-6140","CLINICAL NEUROLOGY","ESCI","279","2.1","Q3","0.63"," 160/277 ","2.5","Q3","2.1","0.4"," 166/278 ","Q3","40.47","0.001","0.169","0.879","42.4","Q2",
"TEHNICKI GLASNIK-TECHNICAL JOURNAL","TEH GLAS","1846-6168","1848-5588","ENGINEERING, MULTIDISCIPLINARY","ESCI","279","0.7","Q3","0.23"," 125/179 ","0.7","Q3","0.6","0.3"," 122/180 ","Q3","32.50","0","0.053","0.086","30.4","Q4",
"Frontiers in Health Services","FRONT HEALTH SERV","N/A","2813-0146","HEALTH CARE SCIENCES & SERVICES","ESCI","278","1.6","Q3","0.54"," 112/174 ","1.6","Q3","1.4","0.3"," 118/175 ","Q3","32.86","0.001","0.155","0.606","35.9","Q3",
"Frontiers in Health Services","FRONT HEALTH SERV","N/A","2813-0146","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","278","1.6","Q3","0.54"," 273/403 ","1.6","Q3","1.4","0.3"," 253/403 ","Q3","37.34","0.001","0.155","0.606","32.4","Q3",
"Intelligent Decision Technologies-Netherlands","INTELL DECIS TECHNOL","1872-4981","1875-8843","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","ESCI","278","0.6","Q4","0.1"," 185/197 ","0.7","Q4","0.5","0.2"," 195/198 ","Q4","1.77","0","0.052","0.121","6.3","Q4",
"Blue-Green Systems","BLUE-GREEN SYST","N/A","2617-4782","ENVIRONMENTAL SCIENCES","ESCI","269","2.3","Q3","0.7"," 228/358 ","3.8","Q2","2","0.2"," 157/359 ","Q2","56.41","0","0.082","0.649","36.5","Q2",
"Blue-Green Systems","BLUE-GREEN SYST","N/A","2617-4782","WATER RESOURCES","ESCI","269","2.3","Q3","0.7"," 64/127 ","3.8","Q1","2","0.2"," 45/127 ","Q2","64.96","0","0.082","0.649","50.0","Q2",
"Techne-Journal of Technology for Architecture and Environment","TECHNE","2239-0243","2239-0243","ARCHITECTURE","ESCI","269","0.4","N/A","0.39"," N/A ","0.4","N/A","0.3","<0.1"," 41/97 ","Q2","58.25","0","0.051","0.081","N/A","Q3",
"Annals of Anthropological Practice","ANN ANTHROPL PRACT","2153-957X","2153-9588","ANTHROPOLOGY","ESCI","268","0.7","Q3","0.6"," 81/139 ","1","Q3","0.5","0.2"," 75/139 ","Q3","46.40","0","0.03","0.275","42.1","Q3",
"Intersections-East European Journal of Society and Politics","INTERSECTIONS-E EUR","N/A","2416-089X","POLITICAL SCIENCE","ESCI","265","0.5","Q4","0.22"," 242/317 ","0.7","Q3","0.5","0.1"," 250/317 ","Q4","21.29","0","0.093","0.291","23.8","Q4",
"Structural Integrity and Life-Integritet I Vek Konstrukcija","STRUCT INTEGR LIFE","1451-3749","1820-7863","ENGINEERING, MULTIDISCIPLINARY","ESCI","264","0.9","Q3","0.21"," 111/179 ","0.8","Q3","0.4","0.1"," 126/180 ","Q3","30.28","0","0.015","0.04","38.3","Q4",
"Geriatrie et Psychologie Neuropsychiatrie du Vieillissement","GERIATR PSYCHOL NEUR","2115-8789","2115-7863","PSYCHIATRY","SCIE","260","0.4","Q4","0.08"," 255/276 ","0.5","Q4","0.3","0.1"," 267/276 ","Q4","3.44","0","0.05","0.115","7.8","Q4",
"Geriatrie et Psychologie Neuropsychiatrie du Vieillissement","GERIATR PSYCHOL NEUR","2115-8789","2115-7863","PSYCHOLOGY","SCIE","260","0.4","Q4","0.08"," 88/92 ","0.5","Q4","0.3","0.1"," 90/92 ","Q4","2.72","0","0.05","0.115","4.9","Q4",
"Journal of Cardiovascular Echography","J CARDIOVASC ECHOGR","2211-4122","2347-193X","CARDIAC & CARDIOVASCULAR SYSTEMS","ESCI","257","0.7","Q4","0.16"," 187/220 ","0.8","Q4","0.6","0.1"," 189/220 ","Q4","14.32","0","0.078","0.182","15.2","Q4",
"Revista de Psicologia Clinica con Ninos y Adolescentes","REV PSICOL CLIN NINO","2340-8340","2340-8340","PSYCHOLOGY, DEVELOPMENTAL","ESCI","255","0.8","Q4","0.57"," 84/91 ","1.7","Q4","0.7","0.2"," 69/91 ","Q4","24.73","0","0.081","0.365","8.2","Q4",
"Journal of VitreoRetinal Diseases","J VITREORETINAL DIS","2474-1264","2474-1272","OPHTHALMOLOGY","ESCI","253","0.5","Q4","0.25"," 86/95 ","N/A","N/A","0.5","0.4"," 83/95 ","Q4","13.16","0.001","0.131","N/A","10.0","N/A",
"ACM Transactions on Parallel Computing","ACM TRANS PARALLEL C","2329-4949","2329-4957","COMPUTER SCIENCE, THEORY & METHODS","ESCI","246","0.9","Q3","0.4"," 93/143 ","1.6","Q3","0.9","0.5"," 87/143 ","Q3","39.51","0","0.097","0.505","35.3","Q2",
"South Asian History and Culture","SOUTH ASIAN HIST CUL","1947-2498","1947-2501","ASIAN STUDIES","ESCI","239","0.9","N/A","1.6"," N/A ","0.6","N/A","0.9","<0.1"," 11/100 ","Q1","89.50","0","0.087","0.335","N/A","Q2",
"Journal of Social and Economic Development","J SOCIAL EC DEV","0972-5792","2199-6873","DEVELOPMENT STUDIES","ESCI","237","1.1","Q3","0.32"," 47/63 ","N/A","N/A","1.1","0.2"," 50/63 ","Q3","21.43","0","0.079","N/A","26.2","N/A",
"Journal of Social and Economic Development","J SOCIAL EC DEV","0972-5792","2199-6873","ECONOMICS","ESCI","237","1.1","Q3","0.32"," 366/597 ","N/A","N/A","1.1","0.2"," 400/600 ","Q3","33.42","0","0.079","N/A","38.8","N/A",
"Nepal Journal of Epidemiology","NEPAL J EPIDEMIOL","2091-0800","2091-0800","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","233","1.7","Q3","0.61"," 260/403 ","2.4","Q3","1.7","<0.1"," 220/403 ","Q3","45.53","0","0.051","0.567","35.6","Q3",
"TRaNS-Trans-Regional and -National Studies of Southeast Asia","TRANS","2051-364X","2051-3658","AREA STUDIES","ESCI","232","0.9","Q2","0.51"," 57/176 ","1.6","Q1","0.8","0.4"," 106/176 ","Q3","40.06","0","0.086","0.665","67.9","Q2",
"E&G Quaternary Science Journal","E G QUATERN SCI J","0424-7116","2199-9090","GEOLOGY","ESCI","218","1.3","Q2","0.71"," 22/60 ","1.5","Q2","1.1","0.8"," 22/60 ","Q2","64.17","0","0.055","0.446","64.2","Q2",
"ANTHROPOLOGY OF CONSCIOUSNESS","ANTHROPOL CONSCIOUS","1053-4202","1556-3537","ANTHROPOLOGY","ESCI","217","1.2","Q2","0.71"," 50/139 ","1.1","Q3","1.1","<0.1"," 66/139 ","Q2","52.88","0","0.033","0.297","64.4","Q3",
"Asian Journal of Business and Accounting","ASIAN J BUS ACCOUNT","1985-4064","2180-3137","BUSINESS, FINANCE","ESCI","208","0.8","Q4","0.21"," 175/231 ","1","Q4","0.8","0.1"," 186/231 ","Q4","19.70","0","0.021","0.118","24.5","Q4",
"Neurology and Clinical Neuroscience","NEUROL CLIN NEUROSCI","2049-4173","2049-4173","CLINICAL NEUROLOGY","ESCI","208","0.4","Q4","0.11"," 268/277 ","0.3","Q4","0.4","<0.1"," 266/278 ","Q4","4.50","0","0.056","0.085","3.4","Q4",
"Bulletin of the Karaganda University-Mathematics","B KARAGAND UNIV-MATH","2518-7929","N/A","MATHEMATICS","ESCI","207","0.7","Q2","0.54"," 217/489 ","0.5","Q3","0.3","0.2"," 269/489 ","Q3","45.09","0","0.028","0.05","55.7","Q4",
"Focus on Health Professional Education-A Multidisciplinary Journal","FOCUS HEALTH PROF ED","1442-1100","2204-7662","EDUCATION, SCIENTIFIC DISCIPLINES","ESCI","206","1.4","Q3","0.56"," 44/85 ","1.3","Q3","1.3","<0.1"," 48/85 ","Q3","44.12","0","0.075","0.38","48.8","Q3",
"International Journal of Knowledge-Based Development","INT J KNOWL-BASED DE","2040-4468","2040-4476","URBAN STUDIES","ESCI","191","1","Q3","0.2"," 55/77 ","1.2","Q3","0.4","<0.1"," 61/77 ","Q4","21.43","0","0.018","0.126","29.2","Q4",
"Scandinavian Journal of Child and Adolescent Psychiatry and Psychology","SCAND J CHILD ADOLES","2245-8875","2245-8875","PSYCHIATRY","ESCI","188","1.4","Q3","0.39"," 199/276 ","1.8","Q3","1.4","0.1"," 206/276 ","Q3","25.54","0","0.075","0.515","28.1","Q3",
"NEW ZEALAND ENTOMOLOGIST","NZ ENTOMOL","0077-9962","1179-3430","ENTOMOLOGY","SCIE","187","0.6","Q4","0.19"," 91/109 ","0.5","Q4","0.6","<0.1"," 99/109 ","Q4","9.63","0","0.009","0.139","17.0","Q4",
"Review of Economics and Political Science","REV ECON POLIT SCI-R","2356-9980","2631-3561","ECONOMICS","ESCI","183","1.7","Q2","0.62"," 256/597 ","N/A","N/A","1.7","0.7"," 239/600 ","Q2","60.25","0","0.052","N/A","57.2","N/A",
"Review of Economics and Political Science","REV ECON POLIT SCI-R","2356-9980","2631-3561","POLITICAL SCIENCE","ESCI","183","1.7","Q2","0.62"," 116/317 ","N/A","N/A","1.7","0.7"," 178/317 ","Q2","44.01","0","0.052","N/A","63.6","N/A",
"Journal of Business & Finance Librarianship","J BUS FINANC LIBR","0896-3568","1547-0644","INFORMATION SCIENCE & LIBRARY SCIENCE","ESCI","182","0.8","Q3","0.25"," 97/160 ","1.1","Q3","0.7","0.5"," 95/161 ","Q3","41.30","0","0.04","0.295","39.7","Q3",
"FOOD AND DRUG LAW JOURNAL","FOOD DRUG LAW J","1064-590X","1064-590X","FOOD SCIENCE & TECHNOLOGY","SCIE","182","0.3","Q4","0.1"," 165/173 ","0.3","Q4","0.2","<0.1"," 163/173 ","Q4","6.07","0","0.022","0.125","4.9","Q4",
"FOOD AND DRUG LAW JOURNAL","FOOD DRUG LAW J","1064-590X","1064-590X","LAW","SSCI","182","0.3","Q3","0.1"," 267/421 ","0.3","Q3","0.2","<0.1"," 357/421 ","Q4","15.32","0","0.022","0.125","36.7","Q3",
"FOOD AND DRUG LAW JOURNAL","FOOD DRUG LAW J","1064-590X","1064-590X","NUTRITION & DIETETICS","SCIE","182","0.3","Q4","0.1"," 109/114 ","0.3","Q4","0.2","<0.1"," 103/114 ","Q4","10.09","0","0.022","0.125","4.8","Q4",
"FOOD AND DRUG LAW JOURNAL","FOOD DRUG LAW J","1064-590X","1064-590X","PHARMACOLOGY & PHARMACY","SCIE","182","0.3","Q4","0.1"," 344/354 ","0.3","Q4","0.2","<0.1"," 341/354 ","Q4","3.81","0","0.022","0.125","3.0","Q4",
"Gadjah Mada international journal of business","GADJAH MADA INT J BU","1411-1128","2338-7238","BUSINESS","ESCI","181","1.1","Q4","0.17"," 236/302 ","1.1","Q4","1.1","0.4"," 255/302 ","Q4","15.73","0","0.02","0.154","22.0","Q4",
"Data & Policy","DATA POLICY","N/A","2632-3249","PUBLIC ADMINISTRATION","ESCI","179","1.8","Q3","0.61"," 51/91 ","1.9","Q3","1.7","0.5"," 58/91 ","Q3","36.81","0","0.087","0.565","44.5","Q3",
"JOURNAL OF POLYMER MATERIALS","J POLYM MATER","0973-8622","N/A","POLYMER SCIENCE","SCIE","179","0.3","Q4","0.05"," 92/94 ","0.4","Q4","0.3","<0.1"," 92/94 ","Q4","2.66","0","0.01","0.044","2.7","Q4",
"International Journal of Educational Leadership and Management","INT J EDUC LEADERSH","2014-9018","2014-9018","EDUCATION & EDUCATIONAL RESEARCH","ESCI","178","1.1","Q3","0.4"," 398/756 ","1.4","Q3","1.1","0.5"," 517/756 ","Q3","31.68","0","0.029","0.395","47.4","Q2",
"Jewish Studies Quarterly","JEW STUD Q","0944-5706","1868-6788","HUMANITIES, MULTIDISCIPLINARY","ESCI","178","0.2","N/A","0.89"," N/A ","0.3","N/A","0.2","0.3"," 81/406 ","Q1","80.17","0","0.06","0.338","N/A","Q1",
"Journal of the ASABE","J ASABE","2769-3295","2769-3287","AGRICULTURAL ENGINEERING","SCIE","175","1.2","Q3","0.18"," 14/20 ","1.2","Q3","0.9","0.2"," 14/20 ","Q3","32.50","0","0.045","0.197","32.5","Q3",
"Photonics Letters of Poland","PHOTONICS LETT POL","2080-2242","2080-2242","OPTICS","ESCI","173","0.5","Q4","0.21"," 114/119 ","0.5","Q4","0.4","<0.1"," 106/120 ","Q4","12.08","0","0.026","0.079","4.6","Q4",
"VETERINARIA MEXICO","VET MEXICO","N/A","2448-6760","VETERINARY SCIENCES","SCIE","173","0.1","Q4","0.06"," 164/167 ","0.4","Q4","0.1","<0.1"," 163/168 ","Q4","3.27","0","0.01","0.071","2.1","Q4",
"Advances in Human Biology","ADV HUM BIOL","2321-8568","2348-4691","BIOLOGY","ESCI","167","0.4","Q4","0.1"," 98/109 ","0.5","Q4","0.3","0.2"," 98/109 ","Q4","10.55","0","0.038","0.089","10.6","Q4",
"Central and Eastern European Migration Review","CENT E EUR MIGR REV","N/A","2300-1682","DEMOGRAPHY","ESCI","164","0.9","Q3","0.48"," 35/49 ","1.4","Q3","0.8","0.2"," 33/49 ","Q3","33.67","0","0.08","0.567","29.6","Q3",
"Rivista Italiana delle Sostanze Grasse","RIV ITAL SOSTANZE GR","0035-6808","N/A","FOOD SCIENCE & TECHNOLOGY","SCIE","163","0.6","Q4","0.1"," 156/173 ","0.5","Q4","0.5","0.1"," 163/173 ","Q4","6.07","0","0.014","0.054","10.1","Q4",
"Physical Activity Review","PHYS ACT REV","2300-5076","2300-5076","SPORT SCIENCES","ESCI","159","0.8","Q4","0.39"," 101/127 ","0.8","Q4","0.6","0.4"," 91/127 ","Q3","28.74","0","0.032","0.121","20.9","Q4",
"Adolescent Psychiatry","ADOLES PSYCHIAT-NETH","2210-6766","2210-6774","PEDIATRICS","ESCI","159","0.4","Q4","0.09"," 157/186 ","0.5","Q4","0.4","0.2"," 173/186 ","Q4","7.26","0","0.022","0.12","15.9","Q4",
"Adolescent Psychiatry","ADOLES PSYCHIAT-NETH","2210-6766","2210-6774","PSYCHIATRY","ESCI","159","0.4","Q4","0.09"," 255/276 ","0.5","Q4","0.4","0.2"," 263/276 ","Q4","4.89","0","0.022","0.12","7.8","Q4",
"Journal of Molecular and Engineering Materials","J MOL ENG MATER","2251-2373","2251-2381","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","158","2.4","Q3","0.36"," 267/438 ","2.1","Q3","2.4","0.6"," 306/438 ","Q3","30.25","0","0.019","0.236","39.2","Q4",
"Latin American Policy","LAT AM POLICY","2041-7365","2041-7373","POLITICAL SCIENCE","ESCI","152","0.8","Q3","0.35"," 206/317 ","0.9","Q3","0.7","0.3"," 236/317 ","Q3","25.71","0","0.054","0.281","35.2","Q4",
"Current Microwave Chemistry","CURR MICROWAV CHEM","2213-3356","2213-3364","CHEMISTRY, MULTIDISCIPLINARY","ESCI","150","0.9","Q4","0.1"," 184/230 ","1.2","Q3","0.4","0.4"," 198/231 ","Q4","14.50","0","0.015","0.103","20.2","Q4",
"Psicologia Sociale","PSICOLOG SOC","1827-2517","2612-2006","PSYCHOLOGY, SOCIAL","ESCI","145","0.5","Q4","0.29"," 73/76 ","0.7","Q4","0.5","1.4"," 72/76 ","Q4","5.92","0","0.03","0.181","4.6","Q4",
"Journal of Mathematical Study","J MATH STUDY","2096-9856","2617-8702","MATHEMATICS","ESCI","142","0.8","Q2","0.63"," 178/489 ","0.6","Q3","0.8","0.1"," 218/489 ","Q2","55.52","0","0.1","0.448","63.7","Q2",
"Jurnal Manajemen Hutan Tropika","J MANAJ HUTAN TROPIK","2087-0469","2089-2063","FORESTRY","ESCI","142","0.4","Q4","0.18"," 78/89 ","0.6","Q4","0.4","<0.1"," 76/89 ","Q4","15.17","0","0.016","0.074","12.9","Q4",
"Studies in Documentary Film","STUD DOC FILM","1750-3280","1750-3299","FILM, RADIO, TELEVISION","ESCI","139","0.5","N/A","1.18"," N/A ","0.8","N/A","0.4","<0.1"," 9/64 ","Q1","86.72","0","0.061","0.368","N/A","Q1",
"Journal of Digital Media & Policy","J DIGIT MEDIA POLICY","2516-3523","2516-3531","COMMUNICATION","ESCI","134","1.4","Q2","0.71"," 101/227 ","1.5","Q3","1.3","0.5"," 98/227 ","Q2","57.05","0","0.073","0.491","55.7","Q3",
"East Asian Policy","EAST ASIAN POLICY","1793-9305","2251-3175","POLITICAL SCIENCE","ESCI","134","1.1","Q3","0.39"," 176/317 ","0.5","Q4","1","0.1"," 223/317 ","Q3","29.81","0","0.05","0.156","44.6","Q4",
"Geotechnik","GEOTECHNIK","0172-6145","2190-6653","ENGINEERING, GEOLOGICAL","ESCI","134","0.5","Q4","0.13"," 55/63 ","0.5","Q4","0.3","0.1"," 55/63 ","Q4","13.49","0","0.029","0.162","13.5","Q4",
"Ingenieria y Competitividad","ING COMPET","0123-3033","0123-3033","ENGINEERING, MULTIDISCIPLINARY","ESCI","133","0.5","Q4","0.08"," 141/179 ","0.4","Q4","0.4","<0.1"," 160/180 ","Q4","11.39","0","0.013","0.063","21.5","Q4",
"Tiempos Modernos-Revista Electronica de Historia Moderna","TIEMPOS MODERNOS","1699-7778","1699-7778","HISTORY","ESCI","131","0.2","Q2","0.08"," 234/518 ","0.4","Q2","0.2","<0.1"," 468/519 ","Q4","9.92","0.001","0.117","0.313","54.9","Q2",
"International Journal of Software Innovation","INT J SOFTW INNOV","2166-7160","2166-7179","COMPUTER SCIENCE, SOFTWARE ENGINEERING","ESCI","129","0.6","Q4","0.13"," 122/131 ","0.6","Q4","0.6","0.5"," 129/131 ","Q4","1.91","0","0.032","0.108","7.3","Q4",
"Applied Computing Review","APPL COMPUT REV","1559-6915","N/A","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","123","0.4","Q4","0.21"," 237/249 ","0.7","Q4","0.3","<0.1"," 213/251 ","Q4","15.34","0","0.014","0.11","5.0","Q4",
"International Journal of Comparative Education and Development","INT J COMP EDUC DEV","2396-7404","2309-4907","EDUCATION & EDUCATIONAL RESEARCH","ESCI","122","1","Q3","0.53"," 428/756 ","0.9","Q3","1","0.2"," 447/756 ","Q3","40.94","0","0.046","0.298","43.5","Q3",
"Iranian Journal of Earth Sciences","IRAN J EARTH SCI","2008-8779","2228-785X","GEOSCIENCES, MULTIDISCIPLINARY","ESCI","121","1","Q4","0.25"," 196/253 ","0.7","Q4","0.8","0.3"," 210/253 ","Q4","17.19","0","0.026","0.129","22.7","Q4",
"Izvestiya Vuzov-Prikladnaya Khimiya i Biotekhnologiya","IZV VUZOV-PRIKL KHIM","2227-2925","2500-1558","CHEMISTRY, MULTIDISCIPLINARY","ESCI","120","0.2","Q4","0.04"," 225/230 ","0.2","Q4","0.1","<0.1"," 227/231 ","Q4","1.95","0","0.017","0.026","2.4","Q4",
"Reproductive and Developmental Medicine","REPROD DEV MED","2096-2924","2589-8728","OBSTETRICS & GYNECOLOGY","ESCI","119","0.7","Q4","0.27"," 111/136 ","0.6","Q4","0.7","0.1"," 112/136 ","Q4","18.01","0","0.057","0.181","18.8","Q4",
"AUC Geographica","AUC GEOGR","0300-5402","2336-1980","GEOGRAPHY","ESCI","119","0.5","Q3","0.2"," 123/171 ","0.6","Q3","0.5","0.1"," 123/172 ","Q3","28.78","0","0.026","0.149","28.4","Q3",
"Papeles del CEIC-International Journal on Collective Identity Research","PAPEL CEIC","1695-6494","1695-6494","SOCIAL ISSUES","ESCI","119","0.5","Q3","0.11"," 50/67 ","0.7","Q3","0.5","<0.1"," 55/67 ","Q4","18.66","0","0.096","0.506","26.1","Q3",
"Hrvatski Geografski Glasnik-Croatian Geographical Bulletin","HRVAT GEORGR GLAS","1331-5854","1848-6401","GEOGRAPHY","ESCI","119","0.4","Q4","0.12"," 131/171 ","0.5","Q4","0.3","<0.1"," 139/172 ","Q4","19.48","0","0.007","0.085","23.7","Q4",
"International Journal of Cardiology Cardiovascular Risk and Prevention","INT J CARDIOL CARDIO","2772-4875","2772-4875","PERIPHERAL VASCULAR DISEASE","ESCI","117","1.9","Q3","0.4"," 57/96 ","1.9","Q3","1.9","0.4"," 62/96 ","Q3","35.94","0","0.037","0.412","41.1","Q3",
"MCS-Masculinities and Social Change","MCS-MASC SOC CHANG","2014-3605","2014-3605","SOCIOLOGY","ESCI","117","0.7","Q3","0.3"," 162/217 ","0.8","Q3","0.7","0.3"," 167/217 ","Q4","23.27","0","0.029","0.267","25.6","Q4",
"International Journal of Online Marketing","INT J ONLINE MARKET","2156-1753","2156-1745","BUSINESS","ESCI","116","1.1","Q4","0.23"," 236/302 ","0.8","Q4","1.1","N/A"," 237/302 ","Q4","21.69","0","0.018","0.112","22.0","Q4",
"Region et Developpement","REG DEV","1267-5059","2117-0843","ECONOMICS","ESCI","115","0.5","Q4","0.01"," 489/597 ","0.4","Q4","0.5","0.2"," 595/600 ","Q4","0.92","0","0.06","0.458","18.2","Q3",
"Yazyk i Kultura-Language and Culture","YAZYK KULT","1999-6195","2311-3235","LANGUAGE & LINGUISTICS","ESCI","112","0.3","N/A","0.16"," N/A ","0.2","N/A","<0.1","<0.1"," 294/393 ","Q3","25.32","0","0.048","0.076","N/A","Q4",
"Revista del Cuerpo Medico del Hospital Nacional Almanzor Aguinaga Asenjo","REV CUERPO MED HOSP","2225-5109","2227-4731","MEDICINE, GENERAL & INTERNAL","ESCI","112","0.3","Q3","0.05"," 243/325 ","0.3","Q4","0.2","<0.1"," 275/329 ","Q4","16.57","0","0.044","0.068","25.4","Q4",
"Research and Reports in Neonatology","RES REP NEONATOL","N/A","1179-9935","PEDIATRICS","ESCI","109","0.6","Q4","0.34"," 150/186 ","1.3","Q3","0.6","<0.1"," 138/186 ","Q3","26.08","0","0.016","0.258","19.6","Q4",
"Journal of Information and Organizational Sciences","J INF ORGAN SCI","1846-3312","1846-9418","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","ESCI","109","0.3","Q4","0.09"," 164/169 ","0.5","Q4","0.3","<0.1"," 164/169 ","Q4","3.25","0","0.016","0.089","3.3","Q4",
"CATTLE PRACTICE","CATTLE PRACT","0969-1251","N/A","VETERINARY SCIENCES","SCIE","108","0.2","Q4","0.02"," 158/167 ","0.1","Q4","0.2","<0.1"," 166/168 ","Q4","1.49","0","0.002","0.03","5.7","Q4",
"Journal of Psychological and Educational Research","J PSYCHOL EDUC RES","2247-1537","2247-1537","PSYCHOLOGY, EDUCATIONAL","ESCI","106","0.7","Q4","0.23"," 66/74 ","0.7","Q4","0.5","0.1"," 68/74 ","Q4","8.78","0","0.019","0.138","11.5","Q4",
"PNA-Revista de Investigacion en Didactica de la Matematica","PNA","1886-1350","1887-3987","EDUCATION, SCIENTIFIC DISCIPLINES","ESCI","105","0.8","Q3","0.36"," 59/85 ","0.6","Q4","0.7","<0.1"," 59/85 ","Q3","31.18","0","0.018","0.146","31.2","Q4",
"Composites and Advanced Materials","COMPOS ADV MATER","N/A","2634-9833","MATERIALS SCIENCE, COMPOSITES","SCIE","104","1.7","Q3","0.2"," 26/35 ","1.7","Q4","1.6","0.5"," 30/35 ","Q4","15.71","0","0.025","0.256","27.1","Q4",
"Romanian Journal of Acoustics and Vibration","ROM J ACOUST VIB","1584-7284","1584-7284","ACOUSTICS","ESCI","104","0.7","Q4","0.21"," 35/40 ","0.6","Q4","0.6","0.1"," 36/40 ","Q4","11.25","0","0.026","0.143","13.8","Q4",
"AD-minister","AD-MINIST","1692-0279","2256-4322","BUSINESS","ESCI","102","0.7","Q4","0.14"," 261/302 ","0.7","Q4","0.7","<0.1"," 264/302 ","Q4","12.75","0","0.01","0.082","13.7","Q4",
"European Journal of Legal Studies","EUR J LEG STUD","N/A","1973-2937","LAW","ESCI","102","0.5","Q3","0.76"," 211/421 ","0.6","Q2","0.5","0.1"," 166/421 ","Q2","60.69","0","0.033","0.26","50.0","Q2",
"Ekonomska Misao i Praksa-Economic Thought and Practice","EKON MISAO PRAKSA","1330-1039","1848-963X","ECONOMICS","ESCI","102","0.5","Q4","0.12"," 489/597 ","0.4","Q4","0.5","0.1"," 538/600 ","Q4","10.42","0","0.014","0.05","18.2","Q4",
"Historia y Memoria de la Educacion","HIST MEM EDUC","2444-0043","2444-0043","EDUCATION & EDUCATIONAL RESEARCH","ESCI","102","0.3","Q4","0.07"," 634/756 ","0.3","Q4","0.3","0.1"," 689/756 ","Q4","8.93","0","0.1","0.282","16.2","Q3",
"Irish Journal of Management","IR J MANAG","1649-248X","2451-2834","MANAGEMENT","ESCI","100","0.7","Q4","0.13"," 353/401 ","0.8","Q4","0.4","0.2"," 364/402 ","Q4","9.58","0","0.008","0.116","12.1","Q4",
"International Journal of Group Theory","INT J GROUP THEORY","2251-7650","2251-7669","MATHEMATICS","ESCI","99","0.7","Q2","0.52"," 217/489 ","0.3","Q4","0.7","1.1"," 288/489 ","Q3","41.21","0","0.05","0.259","55.7","Q3",
"Gosudarstvo Religiya Tserkov v Rossii i za Rubezhom","GOS RELIG TSERKOV RO","2073-7203","2073-7211","RELIGION","ESCI","99","0.1","N/A","0.29"," N/A ","0.2","N/A","0.1","0.1"," 228/339 ","Q3","32.89","0","0.101","0.218","N/A","Q2",
"Medizinhistorisches Journal","MEDIZINHISTORICHES J","0025-8431","1611-4477","HISTORY & PHILOSOPHY OF SCIENCE","ESCI","98","0.1","Q4","0.29"," 96/104 ","0.3","Q4","0.1","<0.1"," 75/104 ","Q3","28.37","0","0.023","0.218","8.2","Q3",
"Cauriensia-Revista Anual de Ciencias Eclesiasticas","CAURIENSIA","1886-4945","2340-4256","RELIGION","ESCI","96","0.3","N/A","0.38"," N/A ","0.4","N/A","0.2","<0.1"," 193/339 ","Q3","43.22","0","0.036","0.116","N/A","Q3",
"Bookbird-A Journal of International Childrens Literature","BOOKBIRD","0006-7377","1918-6983","LITERATURE","ESCI","95","0.1","N/A","0.83"," N/A ","0.3","N/A","0.1","0.1"," 78/199 ","Q2","61.06","0","0.016","0.071","N/A","Q4",
"Mediaevalia-An Interdisciplinary Journal of Medieval Studies Worldwide","MEDIAEVALIA","0361-946X","2161-8046","MEDIEVAL & RENAISSANCE STUDIES","ESCI","94","0.3","N/A","0.71"," N/A ","0.4","N/A","0.3","<0.1"," 43/83 ","Q3","48.80","0","0.058","0.7","N/A","Q1",
"Biblical Theology Bulletin","BIBLIC THEOL BULL","0146-1079","1945-7596","RELIGION","ESCI","94","0.1","N/A","0.29"," N/A ","0.2","N/A","0.1","0.1"," 228/339 ","Q3","32.89","0","0.017","0.104","N/A","Q3",
