"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"JOURNAL OF LIQUID CHROMATOGRAPHY & RELATED TECHNOLOGIES","J LIQ CHROMATOGR R T","1082-6076","1520-572X","CHEMISTRY, ANALYTICAL","SCIE","2,679","1"," 92/106 ","1.4","Q4","0.9","0.3","0.3"," 89/106 ","Q4","Q4","13.7","16.51","0.001","0.11","0.187","Q4",
"Journal of Economic Sociology-Ekonomicheskaya Sotsiologiya","J ECON SOCIOL","1726-3247","1726-3247","SOCIOLOGY","ESCI","219","0.4"," 179/217 ","0.4","Q4","0.2","0.1","0.3"," 167/217 ","Q4","Q4","17.7","23.27","0","0.032","0.113","Q4",
"Journal of Migration History","J MIGRATION HIST","2351-9916","2351-9924","HISTORY","ESCI","53","0.2"," 234/518 ","N/A","N/A","0.1","<0.1","0.3"," 340/519 ","Q3","Q2","54.9","34.59","0","0.043","N/A","N/A",
"Journal of Migration History","J MIGRATION HIST","2351-9916","2351-9924","HUMANITIES, MULTIDISCIPLINARY","ESCI","53","0.2"," N/A ","N/A","N/A","0.1","<0.1","0.3"," 213/406 ","Q3","N/A","N/A","47.66","0","0.043","N/A","N/A",
"Journal of Migration History","J MIGRATION HIST","2351-9916","2351-9924","SOCIAL ISSUES","ESCI","53","0.2"," 60/67 ","N/A","N/A","0.1","<0.1","0.3"," 44/67 ","Q3","Q4","11.2","35.07","0","0.043","N/A","N/A",
"BIOLOGY OF THE CELL","BIOL CELL","0248-4900","1768-322X","CELL BIOLOGY","SCIE","2,109","2.4"," 158/205 ","3","Q3","2.3","0.8","0.29"," 186/205 ","Q4","Q4","23.2","9.51","0.001","0.204","0.86","Q3",
"JOURNAL OF LOW TEMPERATURE PHYSICS","J LOW TEMP PHYS","0022-2291","1573-7357","PHYSICS, APPLIED","SCIE","3,589","1.1"," 152/179 ","1.1","Q4","1","0.3","0.29"," 143/179 ","Q4","Q4","15.4","20.39","0.003","0.659","0.343","Q3",
"JOURNAL OF LOW TEMPERATURE PHYSICS","J LOW TEMP PHYS","0022-2291","1573-7357","PHYSICS, CONDENSED MATTER","SCIE","3,589","1.1"," 68/79 ","1.1","Q4","1","0.3","0.29"," 60/79 ","Q4","Q4","14.6","24.68","0.003","0.659","0.343","Q3",
"Nigerian Journal of Clinical Practice","NIGER J CLIN PRACT","1119-3077","2229-7731","MEDICINE, GENERAL & INTERNAL","SCIE","2,700","0.7"," 207/325 ","1.1","Q3","0.7","0.1","0.29"," 170/329 ","Q3","Q3","36.5","48.48","0.003","0.603","0.233","Q3",
"NUKLEONIKA","NUKLEONIKA","0029-5922","1508-5791","CHEMISTRY, INORGANIC & NUCLEAR","SCIE","497","0.7"," 44/44 ","0.9","Q4","0.7","0.1","0.29"," 40/44 ","Q4","Q4","1.1","10.23","0","0.033","0.169","Q4",
"NUKLEONIKA","NUKLEONIKA","0029-5922","1508-5791","PHYSICS, NUCLEAR","SCIE","497","0.7"," 19/22 ","0.9","Q4","0.7","0.1","0.29"," 19/22 ","Q4","Q4","15.9","15.91","0","0.033","0.169","Q4",
"Politologicky Casopis-Czech Journal of Political Science","POLITOLOGICKY CAS","1211-3247","1805-9503","POLITICAL SCIENCE","ESCI","80","0.6"," 232/317 ","0.7","Q3","0.6","0.1","0.29"," 244/317 ","Q4","Q3","27.0","23.19","0","0.037","0.282","Q4",
"Language and Sociocultural Theory","LANG SOCIOCULT THEOR","2051-9699","2051-9702","LINGUISTICS","ESCI","84","0.5"," 206/297 ","0.8","Q3","0.5","<0.1","0.29"," 240/297 ","Q4","Q3","30.8","19.36","0","0.028","0.387","Q3",
"Frontiers in Electronics","FRONT ELECTRON","N/A","2673-5857","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","153","1.9"," 211/352 ","N/A","N/A","1.9","0.2","0.28"," 278/354 ","Q4","Q3","40.2","21.61","0","0.054","N/A","N/A",
"Molecular Biology Research Communications","MOL BIOL RES COMMUN","2322-181X","2345-2005","BIOCHEMISTRY & MOLECULAR BIOLOGY","ESCI","236","1.5"," 274/313 ","1.3","Q4","1.4","0.2","0.28"," 284/313 ","Q4","Q4","12.6","9.42","0","0.044","0.229","Q4",
"Journal of the Anus Rectum and Colon","J ANUS RECTUM COLON","N/A","2432-3853","GASTROENTEROLOGY & HEPATOLOGY","ESCI","373","1.4"," 111/143 ","2","Q3","1.3","0.3","0.28"," 115/143 ","Q4","Q4","22.7","19.93","0.001","0.162","0.533","Q3",
"OPTO-ELECTRONICS REVIEW","OPTO-ELECTRON REV","1230-3402","1896-3757","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","896","1.3"," 264/352 ","2","Q3","1.2","0.3","0.28"," 278/354 ","Q4","Q3","25.1","21.61","0","0.102","0.352","Q3",
"OPTO-ELECTRONICS REVIEW","OPTO-ELECTRON REV","1230-3402","1896-3757","OPTICS","SCIE","896","1.3"," 88/119 ","2","Q3","1.2","0.3","0.28"," 100/120 ","Q4","Q3","26.5","17.08","0","0.102","0.352","Q3",
"OPTO-ELECTRONICS REVIEW","OPTO-ELECTRON REV","1230-3402","1896-3757","PHYSICS, APPLIED","SCIE","896","1.3"," 141/179 ","2","Q3","1.2","0.3","0.28"," 145/179 ","Q4","Q4","21.5","19.27","0","0.102","0.352","Q3",
"WIND AND STRUCTURES","WIND STRUCT","1226-6116","1598-6225","CONSTRUCTION & BUILDING TECHNOLOGY","SCIE","1,377","1.3"," 61/91 ","1.3","Q3","0.9","0.4","0.28"," 66/91 ","Q3","Q3","33.5","28.02","0.001","0.156","0.232","Q3",
"WIND AND STRUCTURES","WIND STRUCT","1226-6116","1598-6225","ENGINEERING, CIVIL","SCIE","1,377","1.3"," 127/181 ","1.3","Q3","0.9","0.4","0.28"," 135/181 ","Q3","Q3","30.1","25.69","0.001","0.156","0.232","Q3",
"WIND AND STRUCTURES","WIND STRUCT","1226-6116","1598-6225","MECHANICS","SCIE","1,377","1.3"," 126/170 ","1.3","Q4","0.9","0.4","0.28"," 139/170 ","Q3","Q3","26.2","18.53","0.001","0.156","0.232","Q4",
"COMPTES RENDUS CHIMIE","CR CHIM","1631-0748","1878-1543","CHEMISTRY, MULTIDISCIPLINARY","SCIE","3,622","1.2"," 165/230 ","2.3","Q3","1.2","0.2","0.28"," 151/231 ","Q3","Q3","28.5","34.85","0.001","0.282","0.379","Q3",
"FORESTRY CHRONICLE","FOREST CHRON","0015-7546","1499-9315","FORESTRY","SCIE","1,295","1.2"," 50/89 ","1.1","Q3","1.1","0.1","0.28"," 63/89 ","Q3","Q3","44.4","29.78","0","0.046","0.238","Q3",
"Journal of Transportation Security","J TRANSP SECUR","1938-7741","1938-775X","TRANSPORTATION","ESCI","170","1"," 50/57 ","1.3","Q4","1","<0.1","0.28"," 48/57 ","Q4","Q4","13.2","16.67","0","0.037","0.331","Q4",
"Journal of Rubber Research","J RUBBER RES","1511-1768","2524-3993","POLYMER SCIENCE","SCIE","395","1.2"," 80/94 ","1.3","Q4","1.1","0.2","0.27"," 80/94 ","Q4","Q4","15.4","15.43","0","0.061","0.18","Q4",
"CONCEPTS IN MAGNETIC RESONANCE PART B-MAGNETIC RESONANCE ENGINEERING","CONCEPT MAGN RESON B","1552-5031","1552-504X","CHEMISTRY, PHYSICAL","SCIE","323","0.9"," 171/178 ","1.3","Q4","0.9","<0.1","0.27"," 151/178 ","Q4","Q4","4.2","15.45","0","0.02","0.403","Q3",
"CONCEPTS IN MAGNETIC RESONANCE PART B-MAGNETIC RESONANCE ENGINEERING","CONCEPT MAGN RESON B","1552-5031","1552-504X","INSTRUMENTS & INSTRUMENTATION","SCIE","323","0.9"," 68/76 ","1.3","Q4","0.9","<0.1","0.27"," 63/76 ","Q4","Q4","11.2","17.76","0","0.02","0.403","Q3",
"CONCEPTS IN MAGNETIC RESONANCE PART B-MAGNETIC RESONANCE ENGINEERING","CONCEPT MAGN RESON B","1552-5031","1552-504X","PHYSICS, ATOMIC, MOLECULAR & CHEMICAL","SCIE","323","0.9"," 37/40 ","1.3","Q3","0.9","<0.1","0.27"," 37/40 ","Q4","Q4","8.8","8.75","0","0.02","0.403","Q2",
"CONCEPTS IN MAGNETIC RESONANCE PART B-MAGNETIC RESONANCE ENGINEERING","CONCEPT MAGN RESON B","1552-5031","1552-504X","SPECTROSCOPY","SCIE","323","0.9"," 34/44 ","1.3","Q3","0.9","<0.1","0.27"," 39/44 ","Q4","Q4","23.9","12.50","0","0.02","0.403","Q3",
"International Journal of Agriculture and Natural Resources","INT J AGRIC NAT RESO","2452-5731","2452-5731","AGRICULTURE, MULTIDISCIPLINARY","SCIE","83","0.7"," 58/89 ","1.2","Q2","0.7","<0.1","0.27"," 52/89 ","Q3","Q3","35.4","42.13","0","0.027","0.246","Q2",
"Biblical Annals","BIBLIC ANN","2083-2222","2451-2168","RELIGION","ESCI","32","0.3"," N/A ","N/A","N/A","0.1","<0.1","0.27"," 243/339 ","Q3","N/A","N/A","28.47","0","0.008","N/A","N/A",
"GEN Biotechnology","GEN BIOTECHNOL","2768-1572","2768-1556","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","ESCI","67","2"," 128/174 ","2","Q4","1.8","0.4","0.26"," 160/174 ","Q4","Q3","26.7","8.33","0","0.05","0.518","Q3",
"Strategic Management","STRATEG MANAG","1821-3448","2334-6191","MANAGEMENT","ESCI","2,134","2"," 242/401 ","2.4","Q3","1.8","0.5","0.26"," 328/402 ","Q4","Q3","39.8","18.53","0.001","0.118","0.558","Q3",
"Iraqi Journal of Agricultural Sciences","IRAQI J AGRIC SCI","0075-0530","2410-0862","AGRICULTURE, MULTIDISCIPLINARY","ESCI","1,144","1.1"," 46/89 ","1.1","Q3","0.3","0.4","0.26"," 53/89 ","Q3","Q3","48.9","41.01","0","0.07","0.049","Q4",
"Global Economy Journal","GLOB ECON J","2194-5659","1553-5304","ECONOMICS","ESCI","233","1"," 384/597 ","0.8","Q4","1","0.6","0.26"," 446/600 ","Q3","Q3","35.8","25.75","0","0.014","0.081","Q4",
"JOURNAL OF UNIVERSAL COMPUTER SCIENCE","J UNIVERS COMPUT SCI","0948-695X","0948-6968","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","849","0.7"," 117/131 ","0.9","Q4","0.7","0.1","0.26"," 111/131 ","Q4","Q4","11.1","15.65","0","0.102","0.159","Q4",
"JOURNAL OF UNIVERSAL COMPUTER SCIENCE","J UNIVERS COMPUT SCI","0948-695X","0948-6968","COMPUTER SCIENCE, THEORY & METHODS","SCIE","849","0.7"," 104/143 ","0.9","Q3","0.7","0.1","0.26"," 112/143 ","Q4","Q3","27.6","22.03","0","0.102","0.159","Q4",
"Journal of Hazardous Toxic and Radioactive Waste","J HAZARD TOXIC RADIO","2153-5493","2153-5515","ENGINEERING, ENVIRONMENTAL","ESCI","1,055","2.1"," 58/81 ","2","Q4","1.9","1","0.25"," 66/81 ","Q4","Q3","29.0","19.14","0.001","0.184","0.308","Q4",
"Malawi Medical Journal","MALAWI MED J","1995-7262","1995-7270","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","1,318","1.2"," 317/403 ","1.5","Q4","1.1","0.1","0.25"," 350/403 ","Q4","Q4","21.5","13.28","0.001","0.17","0.435","Q3",
"Education for Health","EDUC HEALTH","1357-6283","1469-5804","EDUCATION, SCIENTIFIC DISCIPLINES","ESCI","677","0.9"," 57/85 ","1.5","Q3","0.9","0.1","0.25"," 70/85 ","Q4","Q3","33.5","18.24","0","0.081","0.474","Q2",
"Indian Journal of Otolaryngology and Head & Neck Surgery","INDIAN J OTOLARYNGOL","2231-3796","0973-7707","SURGERY","ESCI","2,884","0.6"," 239/290 ","0.7","Q4","0.5","0.1","0.25"," 240/290 ","Q4","Q4","17.8","17.41","0.003","0.581","0.142","Q4",
"FUNDAMENTA INFORMATICAE","FUND INFORM","0169-2968","1875-8681","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","1,524","0.4"," 130/131 ","0.7","Q4","0.4","N/A","0.25"," 114/131 ","Q4","Q4","1.1","13.36","0.001","0.205","0.225","Q4",
"FUNDAMENTA INFORMATICAE","FUND INFORM","0169-2968","1875-8681","MATHEMATICS, APPLIED","SCIE","1,524","0.4"," 294/331 ","0.7","Q3","0.4","N/A","0.25"," 296/331 ","Q4","Q4","11.3","10.73","0.001","0.205","0.225","Q4",
"Social Sciences and Missions-Sciences Sociales et Missions","SOC SCI MISSION","1874-8937","1874-8945","RELIGION","ESCI","43","0.2"," N/A ","0.2","N/A","0.2","0.1","0.25"," 252/339 ","Q3","N/A","N/A","25.81","0","0.024","0.206","Q2",
"Person and the Challenges-The Journal of Theology Education Canon Law and Social Studies Inspired by Pope John Paul II","PERS CHALL","2083-8018","2083-8018","RELIGION","ESCI","33","0.1"," N/A ","0.1","N/A","0.1","<0.1","0.25"," 252/339 ","Q3","N/A","N/A","25.81","0","0.027","0.109","Q3",
"Journal of the Australian Early Medieval Association","J AUST EARLY MEDIEV","1449-9320","2207-2802","MEDIEVAL & RENAISSANCE STUDIES","ESCI","13","<0.1"," N/A ","N/A","N/A","<0.1","N/A","0.25"," 69/83 ","Q4","N/A","N/A","17.47","0","0.001","N/A","N/A",
"Korean Journal of Metals and Materials","KOREAN J MET MATER","1738-8228","N/A","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","643","1.1"," 372/438 ","0.8","Q4","0.5","0.2","0.24"," 355/438 ","Q3","Q4","15.2","19.06","0","0.081","0.082","Q4",
"Korean Journal of Metals and Materials","KOREAN J MET MATER","1738-8228","N/A","METALLURGY & METALLURGICAL ENGINEERING","SCIE","643","1.1"," 59/90 ","0.8","Q4","0.5","0.2","0.24"," 62/91 ","Q3","Q3","35.0","32.42","0","0.081","0.082","Q4",
"Aestimum","AESTIMUM","1592-6117","1724-2118","ECONOMICS","ESCI","108","0.8"," 428/597 ","1","Q3","0.7","<0.1","0.24"," 455/600 ","Q4","Q3","28.4","24.25","0","0.016","0.146","Q4",
"Baghdad Science Journal","BAGHDAD SCI J","2078-8665","2411-7986","MULTIDISCIPLINARY SCIENCES","ESCI","1,037","1.2"," 68/134 ","1.1","Q3","0.6","0.2","0.23"," 81/135 ","Q3","Q3","49.6","40.37","0.001","0.118","0.09","Q4",
"RUSSIAN JOURNAL OF ECOLOGY","RUSS J ECOL+","1067-4136","1608-3334","ECOLOGY","SCIE","1,167","1"," 155/195 ","0.8","Q4","0.9","0.1","0.23"," 164/195 ","Q4","Q4","20.8","16.15","0","0.092","0.147","Q4",
"Vascular","VASCULAR","1708-5381","1708-539X","PERIPHERAL VASCULAR DISEASE","SCIE","1,517","1"," 81/96 ","1.1","Q4","0.9","0.2","0.23"," 82/96 ","Q4","Q4","16.1","15.10","0.002","0.449","0.32","Q4",
"Journal of Mathematical Physics Analysis Geometry","J MATH PHYS ANAL GEO","1812-9471","1817-5805","MATHEMATICS","SCIE","189","0.5"," 325/489 ","0.7","Q2","0.5","0.1","0.23"," 461/489 ","Q4","Q3","33.6","5.83","0","0.066","0.273","Q3",
"Journal of Mathematical Physics Analysis Geometry","J MATH PHYS ANAL GEO","1812-9471","1817-5805","MATHEMATICS, APPLIED","SCIE","189","0.5"," 281/331 ","0.7","Q3","0.5","0.1","0.23"," 303/331 ","Q4","Q4","15.3","8.61","0","0.066","0.273","Q4",
"Journal of Mathematical Physics Analysis Geometry","J MATH PHYS ANAL GEO","1812-9471","1817-5805","PHYSICS, MATHEMATICAL","SCIE","189","0.5"," 57/60 ","0.7","Q4","0.5","0.1","0.23"," 57/60 ","Q4","Q4","5.8","5.83","0","0.066","0.273","Q4",
"Psychoanalysis Culture & Society","PSYCHOANAL CULT SOC","1088-0763","1543-3390","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","216","0.5"," 166/263 ","0.5","Q3","0.5","0.1","0.23"," 170/263 ","Q3","Q3","37.1","35.55","0","0.087","0.272","Q3",
"KERNTECHNIK","KERNTECHNIK","0932-3902","2195-8580","NUCLEAR SCIENCE & TECHNOLOGY","SCIE","246","0.4"," 37/40 ","0.3","Q4","0.3","0.1","0.23"," 36/40 ","Q4","Q4","8.8","11.25","0","0.035","0.054","Q4",
"International Journal of Automation and Control","INT J AUTOM CONTROL","1740-7516","1740-7524","AUTOMATION & CONTROL SYSTEMS","ESCI","325","1.3"," 66/84 ","1.4","Q3","0.7","0.2","0.22"," 72/84 ","Q4","Q4","22.0","14.88","0","0.036","0.124","Q4",
"Salmand-Iranian Journal of Ageing","SALMAND","1735-806X","1735-806X","GERIATRICS & GERONTOLOGY","ESCI","380","0.9"," 69/74 ","1","Q4","0.6","<0.1","0.22"," 70/74 ","Q4","Q4","7.4","6.08","0","0.07","0.183","Q4",
"Future Neurology","FUTUR NEUROL","1479-6708","1748-6971","CLINICAL NEUROLOGY","ESCI","419","0.6"," 256/277 ","1.7","Q4","0.6","<0.1","0.22"," 251/278 ","Q4","Q4","7.8","9.89","0","0.07","0.614","Q3",
"Espacio Tiempo y Forma Serie VII-Historia del Arte","ESPAC TIEMPO FOR VII","1130-4715","2340-1478","ART","ESCI","107","0.2"," N/A ","0.3","N/A","0.2","<0.1","0.22"," 71/142 ","Q2","N/A","N/A","50.35","0","0.046","0.25","Q1",
"CHEMIE INGENIEUR TECHNIK","CHEM-ING-TECH","0009-286X","1522-2640","ENGINEERING, CHEMICAL","SCIE","3,172","1.5"," 116/170 ","1.8","Q3","1.4","0.5","0.21"," 128/171 ","Q3","Q3","32.1","25.44","0.002","0.531","0.322","Q3",
"JOURNAL OF WUHAN UNIVERSITY OF TECHNOLOGY-MATERIALS SCIENCE EDITION","J WUHAN UNIV TECHNOL","1000-2413","1993-0437","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","3,513","1.3"," 357/438 ","1.3","Q4","1.1","0.2","0.21"," 372/438 ","Q4","Q4","18.6","15.18","0.001","0.299","0.187","Q4",
"Journal of Medical Physics","J MED PHYS","0971-6203","1998-3913","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","ESCI","680","0.7"," 177/204 ","1","Q4","0.6","0.1","0.21"," 179/204 ","Q4","Q4","13.5","12.50","0","0.067","0.189","Q4",
"POLISH JOURNAL OF PATHOLOGY","POL J PATHOL","1233-9687","1233-9687","PATHOLOGY","SCIE","511","0.7"," 80/88 ","0.8","Q4","0.6","0.1","0.21"," 80/88 ","Q4","Q4","9.7","9.66","0","0.075","0.191","Q4",
"Journal of the History of the Neurosciences","J HIST NEUROSCI","0964-704X","1744-5213","HISTORY & PHILOSOPHY OF SCIENCE","SCIE","318","0.3"," 72/104 ","0.5","Q3","0.2","0.1","0.21"," 86/104 ","Q4","Q3","31.3","17.79","0","0.06","0.282","Q3",
"Journal of the History of the Neurosciences","J HIST NEUROSCI","0964-704X","1744-5213","NEUROSCIENCES","SCIE","318","0.3"," 304/310 ","0.5","Q4","0.2","0.1","0.21"," 296/310 ","Q4","Q4","2.1","4.68","0","0.06","0.282","Q4",
"Pravention und Gesundheitsforderung","PRAVENT GESUNDHEIT","1861-6755","1861-6763","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","356","0.9"," 346/403 ","0.6","Q4","0.6","0.1","0.2"," 365/403 ","Q4","Q4","14.3","9.55","0","0.077","0.114","Q4",
"Journal of Advanced Mechanical Design Systems and Manufacturing","J ADV MECH DES SYST","1881-3054","1881-3054","ENGINEERING, MANUFACTURING","SCIE","827","0.8"," 64/68 ","0.8","Q4","0.7","0.1","0.2"," 62/68 ","Q4","Q4","6.6","9.56","0.001","0.123","0.145","Q4",
"Journal of Advanced Mechanical Design Systems and Manufacturing","J ADV MECH DES SYST","1881-3054","1881-3054","ENGINEERING, MECHANICAL","SCIE","827","0.8"," 156/180 ","0.8","Q4","0.7","0.1","0.2"," 158/180 ","Q4","Q4","13.6","12.50","0.001","0.123","0.145","Q4",
"Current Trends in Translation Teaching and Learning E","CURR TRENDS TRANSL T","2342-7205","2342-7205","LINGUISTICS","ESCI","41","0.5"," 206/297 ","0.4","Q4","0.5","0.2","0.2"," 255/297 ","Q4","Q3","30.8","14.31","0","0.023","0.223","Q4",
"International Journal of Therapy and Rehabilitation","INT J THER REHABIL","1741-1645","1759-779X","REHABILITATION","ESCI","711","0.5"," 153/169 ","0.6","Q4","0.4","0.1","0.2"," 158/169 ","Q4","Q4","9.8","6.80","0","0.083","0.149","Q4",
"ARQUIVO BRASILEIRO DE MEDICINA VETERINARIA E ZOOTECNIA","ARQ BRAS MED VET ZOO","0102-0935","1678-4162","VETERINARY SCIENCES","SCIE","1,691","0.4"," 137/167 ","0.4","Q4","0.4","0.1","0.2"," 144/168 ","Q4","Q4","18.3","14.58","0.001","0.178","0.086","Q4",
"Canadian Journal of Program Evaluation","CAN J PROGRAM EVAL","0834-1516","0834-1516","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","426","0.2"," 218/263 ","0.6","Q3","0.2","1.9","0.2"," 178/263 ","Q3","Q4","17.3","32.51","0","0.026","0.105","Q4",
"Micro & Nano Letters","MICRO NANO LETT","N/A","1750-0443","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","2,239","1.5"," 338/438 ","1.1","Q4","1.5","0.8","0.19"," 376/438 ","Q4","Q4","22.9","14.27","0.001","0.314","0.164","Q4",
"Micro & Nano Letters","MICRO NANO LETT","N/A","1750-0443","NANOSCIENCE & NANOTECHNOLOGY","SCIE","2,239","1.5"," 115/140 ","1.1","Q4","1.5","0.8","0.19"," 122/140 ","Q4","Q4","18.2","13.21","0.001","0.314","0.164","Q4",
"Investigaciones Regionales-Journal of Regional Research","INVESTIG REG","1695-7253","2340-2717","ECONOMICS","ESCI","301","0.6"," 466/597 ","1","Q3","0.5","0.4","0.19"," 486/600 ","Q4","Q4","22.0","19.08","0","0.048","0.223","Q4",
"IN PRACTICE","IN PRACTICE","0263-841X","2042-7689","VETERINARY SCIENCES","SCIE","669","0.3"," 148/167 ","0.4","Q4","0.2","0.2","0.19"," 145/168 ","Q4","Q4","11.7","13.99","0","0.049","0.09","Q4",
"Journal of Science and Arts","J SCI ARTS","1844-9581","2068-3049","MULTIDISCIPLINARY SCIENCES","ESCI","248","0.3"," 114/134 ","0.3","Q4","0.3","<0.1","0.19"," 93/135 ","Q3","Q4","15.3","31.48","0","0.05","0.057","Q4",
"Current Green Chemistry","CURR GREEN CHEM","2213-3461","2213-347X","CHEMISTRY, MULTIDISCIPLINARY","ESCI","254","1.1"," 167/230 ","1.9","Q3","0.7","0.9","0.18"," 177/231 ","Q4","Q3","27.6","23.59","0","0.038","0.232","Q3",
"Current Green Chemistry","CURR GREEN CHEM","2213-3461","2213-347X","GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY","ESCI","254","1.1"," 85/91 ","1.9","Q4","0.7","0.9","0.18"," 85/91 ","Q4","Q4","7.1","7.14","0","0.038","0.232","Q4",
"International Journal of Intelligent Unmanned Systems","INT J INTELL UNMANNE","2049-6427","2049-6435","ROBOTICS","ESCI","204","0.8"," 43/46 ","1.2","Q4","0.8","<0.1","0.18"," 44/46 ","Q4","Q4","7.6","5.43","0","0.051","0.194","Q4",
"Journal of Cardiovascular Emergencies","J CARDIOVASC EMERG","2457-5518","2457-550X","CARDIAC & CARDIOVASCULAR SYSTEMS","ESCI","42","0.6"," 195/220 ","0.4","Q4","0.5","0.2","0.18"," 184/220 ","Q4","Q4","11.6","16.59","0","0.01","0.067","Q4",
"Journal of Cardiovascular Emergencies","J CARDIOVASC EMERG","2457-5518","2457-550X","EMERGENCY MEDICINE","ESCI","42","0.6"," 45/54 ","0.4","Q4","0.5","0.2","0.18"," 46/54 ","Q4","Q4","17.6","15.74","0","0.01","0.067","Q4",
"BUSINESS & PROFESSIONAL ETHICS JOURNAL","BUS PROF ETHICS J","0277-2027","2153-7828","ETHICS","ESCI","146","0.4"," 67/77 ","0.4","Q4","0.3","0.2","0.18"," 71/77 ","Q4","Q4","13.6","8.44","0","0.011","0.075","Q4",
"Contagion-Journal of Violence Mimesis and Culture","CONTAGION","1075-7201","1930-1200","HUMANITIES, MULTIDISCIPLINARY","ESCI","62","0.2"," N/A ","0.3","N/A","0.1","<0.1","0.18"," 272/406 ","Q3","N/A","N/A","33.13","0","0.005","0.054","Q4",
"Economic Issues","ECON ISS","1363-7029","1363-7029","ECONOMICS","ESCI","130","0.8"," 428/597 ","1","Q3","0.8","0.5","0.17"," 500/600 ","Q4","Q3","28.4","16.75","0","0.014","0.202","Q4",
"Management-Journal of Contemporary Management Issues","MANAG-J CONTEMP MANA","1331-0194","1846-3363","MANAGEMENT","ESCI","270","0.8"," 343/401 ","1","Q4","0.7","<0.1","0.17"," 352/402 ","Q4","Q4","14.6","12.56","0","0.043","0.145","Q4",
"Turkiye Jeoloji Bulteni-Geological Bulletin of Turkey","TURK JEOL BULT","1016-9164","1016-9164","GEOSCIENCES, MULTIDISCIPLINARY","ESCI","169","0.4"," 235/253 ","0.6","Q4","0.3","0.2","0.17"," 227/253 ","Q4","Q4","7.3","10.47","0","0.016","0.106","Q4",
"Estudios Avanzados","ESTUD AV-SANTIAGO","0718-5022","0718-5014","HUMANITIES, MULTIDISCIPLINARY","ESCI","22","0.1"," N/A ","0.1","N/A","0.1","<0.1","0.17"," 284/406 ","Q3","N/A","N/A","30.17","0","0.001","0.01","Q4",
"ADCAIJ-Advances in Distributed Computing and Artificial Intelligence Journal","ADCAIJ-ADV DISTRIB C","2255-2863","2255-2863","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","ESCI","226","1.7"," 143/197 ","1.4","Q4","1.7","0.1","0.16"," 183/198 ","Q4","Q3","27.7","7.83","0","0.041","0.161","Q4",
"International Journal of Business and Society","INT J BUS SOC","1511-6670","1511-6670","BUSINESS","ESCI","723","0.7"," 261/302 ","0.9","Q4","0.7","0.1","0.16"," 256/302 ","Q4","Q4","13.7","15.40","0","0.109","0.119","Q4",
"Departures in Critical Qualitative Research","DEPART CRIT QUAL RES","N/A","2333-9497","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","118","0.4"," 183/263 ","0.3","Q4","0.4","0.1","0.16"," 186/263 ","Q3","Q3","30.6","29.47","0","0.035","0.102","Q4",
"Osterreichische Zeitschrift fuer Soziologie","OSTERR Z SOZIOL","1011-0070","1862-2585","SOCIOLOGY","ESCI","141","0.4"," 179/217 ","0.5","Q4","0.3","0.2","0.16"," 189/217 ","Q4","Q4","17.7","13.13","0","0.055","0.196","Q4",
"REDIMAT-Revista de Investigacion en Didactica de las Matematicas","REDIMAT","2014-3621","2014-3621","EDUCATION, SCIENTIFIC DISCIPLINES","ESCI","55","0.3"," 76/85 ","0.4","Q4","0.2","0.1","0.16"," 74/85 ","Q4","Q4","11.2","13.53","0","0.013","0.113","Q4",
"PHYSICS IN PERSPECTIVE","PHYS PERSPECT","1422-6944","1422-6960","HISTORY & PHILOSOPHY OF SCIENCE","SCIE, SSCI","84","0.1"," 96/104 ","0.4","Q3","0.1","<0.1","0.16"," 91/104 ","Q4","Q4","8.2","12.98","0","0.008","0.106","Q4",
