"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"METEOROLOGISCHE ZEITSCHRIFT","METEOROL Z","0941-2948","1610-1227","METEOROLOGY & ATMOSPHERIC SCIENCES","SCIE","3,497","1.2"," 96/110 ","1.5","Q4","1","0.2","0.3"," 94/110 ","Q4","Q4","13.2","15.00","0.001","0.13","0.419","Q4",
"Enfermeria Clinica","ENFERM CLIN","1130-8621","1579-2013","NURSING","ESCI","1,083","0.7"," 161/191 ","0.7","Q4","0.7","0.2","0.3"," 166/191 ","Q4","Q4","16.0","13.35","0.001","0.287","0.133","Q4",
"Empedocles-European Journal for the Philosophy of Communication","EMPEDOCLES","1757-1952","1757-1960","PHILOSOPHY","ESCI","25","0.3"," N/A ","0.2","N/A","0.3","0.3","0.3"," 182/325 ","Q3","N/A","N/A","44.15","0","0.006","0.061","Q4",
"Pharmaceutical Patent Analyst","PHARM PAT ANAL","2046-8954","2046-8962","PHARMACOLOGY & PHARMACY","ESCI","253","1.8"," 240/354 ","1.8","Q3","1.7","0.4","0.29"," 293/354 ","Q4","Q3","32.3","17.37","0","0.039","0.338","Q4",
"Drone Systems and Applications","DRONE SYST APPL","N/A","2564-4939","REMOTE SENSING","ESCI","41","1.7"," 41/62 ","1.7","Q3","1.5","0.1","0.29"," 45/62 ","Q3","Q3","34.7","28.23","0","0.012","0.288","Q3",
"Environment and Urbanization ASIA","ENVIRON URBAN ASIA","0975-4253","0976-3546","ENVIRONMENTAL STUDIES","ESCI","336","1.3"," 147/182 ","2","Q4","1.3","0.2","0.29"," 157/184 ","Q4","Q4","19.5","14.95","0","0.072","0.405","Q4",
"Revista Electronica Educare","REV ELECTRON EDUCARE","1409-4258","1409-4258","EDUCATION & EDUCATIONAL RESEARCH","ESCI","545","0.9"," 457/756 ","N/A","N/A","0.9","0.2","0.29"," 569/756 ","Q4","Q3","39.6","24.80","0.001","0.14","N/A","N/A",
"Aotearoa New Zealand Social Work","AOTEAROA N Z SOC WOR","2463-4131","2463-4131","SOCIAL WORK","ESCI","204","0.5"," 76/91 ","0.5","Q4","0.4","<0.1","0.29"," 77/91 ","Q4","Q4","17.0","15.93","0","0.054","0.178","Q4",
"International Journal of Online Pedagogy and Course Design","INT J ONLINE PEDAGOG","2155-6873","2155-6881","EDUCATION & EDUCATIONAL RESEARCH","ESCI","118","0.3"," 634/756 ","0.6","Q4","0.3","0.3","0.29"," 569/756 ","Q4","Q4","16.2","24.80","0","0.024","0.108","Q4",
"Reactions","REACTIONS-BASEL","N/A","2624-781X","CHEMISTRY, MULTIDISCIPLINARY","ESCI","201","2.2"," 127/230 ","2.1","Q3","2.1","0.5","0.28"," 151/231 ","Q3","Q3","45.0","34.85","0","0.05","0.332","Q3",
"INTERNATIONAL JOURNAL OF CLINICAL PHARMACOLOGY AND THERAPEUTICS","INT J CLIN PHARM TH","0946-1965","0946-1965","PHARMACOLOGY & PHARMACY","SCIE","1,690","0.9"," 309/354 ","0.9","Q4","0.8","0.2","0.28"," 298/354 ","Q4","Q4","12.9","15.96","0.001","0.151","0.203","Q4",
"Migraciones","MIGRACIONES","1138-5774","2341-0833","DEMOGRAPHY","ESCI","182","0.9"," 35/49 ","0.7","Q4","0.8","0.3","0.28"," 41/49 ","Q4","Q3","29.6","17.35","0","0.058","0.291","Q4",
"International Journal of Applied and Basic Medical Research","INT J APPL BASIC MED","2229-516X","2248-9606","MEDICINE, GENERAL & INTERNAL","ESCI","840","0.8"," 190/325 ","N/A","N/A","0.8","<0.1","0.28"," 173/329 ","Q3","Q3","41.7","47.57","0.001","0.127","N/A","N/A",
"Environmental Sustainability","ENVIRON SUSTAIN","N/A","2523-8922","ENVIRONMENTAL SCIENCES","ESCI","546","3"," 169/358 ","N/A","N/A","3","1","0.27"," 313/359 ","Q4","Q2","52.9","12.95","0.001","0.143","N/A","N/A",
"PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART I-JOURNAL OF SYSTEMS AND CONTROL ENGINEERING","P I MECH ENG I-J SYS","0959-6518","2041-3041","AUTOMATION & CONTROL SYSTEMS","SCIE","1,820","1.4"," 64/84 ","1.5","Q3","1.1","0.3","0.27"," 69/84 ","Q4","Q4","24.4","18.45","0.001","0.311","0.267","Q4",
"CELLULAR POLYMERS","CELL POLYM","0262-4893","1478-2421","MATERIALS SCIENCE, BIOMATERIALS","SCIE","332","1.3"," 49/53 ","1.5","Q4","1.2","0.2","0.27"," 49/53 ","Q4","Q4","8.5","8.49","0","0.024","0.214","Q4",
"CELLULAR POLYMERS","CELL POLYM","0262-4893","1478-2421","POLYMER SCIENCE","SCIE","332","1.3"," 77/94 ","1.5","Q4","1.2","0.2","0.27"," 80/94 ","Q4","Q4","18.6","15.43","0","0.024","0.214","Q4",
"Asian Journal of Atmospheric Environment","ASIAN J ATMOS ENVIRO","1976-6912","2287-1160","METEOROLOGY & ATMOSPHERIC SCIENCES","ESCI","342","1.1"," 98/110 ","1.4","Q4","1","0.3","0.27"," 98/110 ","Q4","Q4","11.4","11.36","0","0.066","0.241","Q4",
"International Journal on Information Technologies and Security","INT J INF TECHNOL SE","1313-8251","1313-8251","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","162","1"," 197/249 ","0.6","Q4","0.2","0.3","0.27"," 199/251 ","Q4","Q4","21.1","20.92","0","0.014","0.038","Q4",
"Gastrointestinal Tumors","GASTROINTEST TUMORS","2296-3774","2296-3766","GASTROENTEROLOGY & HEPATOLOGY","ESCI","248","0.8"," 127/143 ","1.3","Q4","0.8","0.3","0.27"," 118/143 ","Q4","Q4","11.5","17.83","0","0.05","0.322","Q4",
"Baltic Journal of Health and Physical Activity","BALT J HEALTH PHYS A","2080-1297","2080-9999","SPORT SCIENCES","ESCI","302","0.7"," 104/127 ","0.7","Q4","0.7","0.3","0.27"," 108/127 ","Q4","Q4","18.5","15.35","0","0.07","0.132","Q4",
"Revista de Musicologia","REV MUSICOL-MADRID","0210-1459","0210-1459","MUSIC","ESCI","65","0.1"," N/A ","0.2","N/A","0.1","<0.1","0.27"," 69/111 ","Q3","N/A","N/A","38.29","0","0.086","0.479","Q1",
"International Journal of Computational Science and Engineering","INT J COMPUT SCI ENG","1742-7185","1742-7193","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","ESCI","1,310","1.4"," 130/169 ","1.4","Q4","0.8","0.4","0.26"," 142/169 ","Q4","Q4","23.4","16.27","0.001","0.145","0.163","Q4",
"Environmental Health Engineering and Management Journal","ENV HEALTH ENG MANAG","2423-3765","2423-4311","ENVIRONMENTAL SCIENCES","ESCI","365","1.3"," 309/358 ","1.4","Q4","0.9","0.2","0.26"," 315/359 ","Q4","Q4","13.8","12.40","0","0.047","0.149","Q4",
"KEW BULLETIN","KEW BULL","0075-5974","1874-933X","PLANT SCIENCES","SCIE","1,522","0.9"," 207/265 ","0.9","Q4","0.7","0.2","0.26"," 212/265 ","Q4","Q4","22.1","20.19","0.001","0.129","0.222","Q4",
"RUSSIAN JOURNAL OF NONDESTRUCTIVE TESTING","RUSS J NONDESTRUCT+","1061-8309","1608-3385","MATERIALS SCIENCE, CHARACTERIZATION & TESTING","SCIE","926","0.9"," 30/38 ","0.8","Q4","0.6","0.2","0.26"," 28/38 ","Q3","Q4","22.4","27.63","0.001","0.141","0.144","Q4",
"Journal of Trauma Nursing","J TRAUMA NURS","1078-7496","1932-3883","CRITICAL CARE MEDICINE","SCIE","633","0.7"," 46/54 ","1.1","Q4","0.6","0.1","0.26"," 42/55 ","Q4","Q4","15.7","24.55","0.001","0.152","0.341","Q3",
"Journal of Trauma Nursing","J TRAUMA NURS","1078-7496","1932-3883","NURSING","SCIE, SSCI","633","0.7"," 161/191 ","1.1","Q4","0.6","0.1","0.26"," 171/191 ","Q4","Q4","16.0","10.73","0.001","0.152","0.341","Q3",
"Hispania Nova","HISP NOVA","1138-7319","1138-7319","HISTORY","ESCI","81","0.2"," 234/518 ","0.3","Q2","0.1","<0.1","0.26"," 364/519 ","Q3","Q2","54.9","29.96","0","0.084","0.324","Q2",
"Humanitas-Portugal","HUMANITAS-PORT","0871-1569","2183-1718","CLASSICS","ESCI","10","<0.1"," N/A ","<0.1","N/A","<0.1","<0.1","0.26"," 48/60 ","Q4","N/A","N/A","20.83","0","0.005","0.041","Q4",
"International Journal of Knowledge Management Studies","INT J KNOWL MAN STUD","1743-8268","1743-8276","MANAGEMENT","ESCI","187","1.3"," 297/401 ","N/A","N/A","0.8","0.2","0.25"," 331/402 ","Q4","Q3","26.1","17.79","0","0.02","N/A","N/A",
"Ocean Systems Engineering-An International Journal","OCEAN SYST ENG","2093-6702","2093-677X","ENGINEERING, OCEAN","ESCI","177","0.7"," 16/18 ","0.7","Q4","0.5","0.2","0.25"," 15/18 ","Q4","Q4","13.9","19.44","0","0.021","0.111","Q4",
"Bulgarsko e-Spisanie za Arkheologiya-Bulgarian e-Journal of Archaeology","BULG E-SPIS ARKHEOLO","1314-5088","1314-5088","ARCHAEOLOGY","ESCI","30","0.3"," N/A ","0.3","N/A","0.1","0.1","0.25"," 118/163 ","Q3","N/A","N/A","27.91","0","0.01","0.095","Q4",
"New Contree","NEW CONTREE","0379-9867","0379-9867","HISTORY","ESCI","32","0.1"," 327/518 ","0.1","Q3","0.1","<0.1","0.25"," 369/519 ","Q3","Q3","37.0","29.00","0","0.006","0.059","Q4",
"Georesursy","GEORESURSY","1608-5043","1608-5078","ENGINEERING, PETROLEUM","ESCI","316","0.8"," 16/23 ","0.8","Q3","0.6","0.2","0.24"," 18/25 ","Q3","Q3","32.6","30.00","0","0.067","0.131","Q3",
"SPANISH JOURNAL OF AGRICULTURAL RESEARCH","SPAN J AGRIC RES","1695-971X","2171-9292","AGRICULTURE, MULTIDISCIPLINARY","SCIE","2,033","0.8"," 55/89 ","1.1","Q3","0.8","0.2","0.24"," 56/89 ","Q3","Q3","38.8","37.64","0.001","0.128","0.171","Q3",
"Complex Systems","COMPLEX SYST","0891-2513","0891-2513","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","ESCI","831","0.5"," 118/135 ","0.7","Q4","0.4","0.1","0.24"," 116/135 ","Q4","Q4","13.0","14.44","0","0.04","0.216","Q4",
"Nuncius-Journal of the History of Science","NUNCIUS","0394-7394","1825-3911","HISTORY & PHILOSOPHY OF SCIENCE","AHCI, SCIE, SSCI","125","0.4"," 64/104 ","0.4","Q3","0.4","0.1","0.24"," 81/104 ","Q4","Q3","38.9","22.60","0","0.042","0.207","Q4",
"Journal of Industry Competition & Trade","J IND COMPET TRADE","1566-1679","1573-7012","BUSINESS","ESCI","462","0.9"," 248/302 ","1.5","Q3","0.9","0.1","0.23"," 237/302 ","Q4","Q4","18.0","21.69","0.001","0.147","0.587","Q2",
"Journal of Applied Mathematics & Informatics","J APPL MATH INFORM","2734-1194","2234-8417","MATHEMATICS, APPLIED","ESCI","264","0.4"," 294/331 ","0.3","Q4","0.3","0.1","0.23"," 303/331 ","Q4","Q4","11.3","8.61","0","0.035","0.066","Q4",
"AKADEMIKA","AKADEMIKA-MALAYSIA","0126-5008","0126-8694","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","174","0.3"," 197/263 ","0.4","Q3","0.2","<0.1","0.23"," 170/263 ","Q3","Q3","25.3","35.55","0","0.022","0.038","Q4",
"Dearq","DEARQ","N/A","2215-969X","ARCHITECTURE","ESCI","67","0.3"," N/A ","0.3","N/A","0.2","0.1","0.23"," 63/97 ","Q3","N/A","N/A","35.57","0","0.033","0.165","Q2",
"International Journal of Media & Cultural Politics","INT J MEDIA CULT POL","1740-8296","2040-0918","COMMUNICATION","ESCI","176","0.2"," 209/227 ","0.8","Q3","0.2","0.3","0.23"," 181/227 ","Q4","Q4","8.1","20.48","0","0.033","0.266","Q3",
"Southern African Journal of Infectious Diseases","SOUTH AFR J INFECT D","2312-0053","2313-1810","INFECTIOUS DISEASES","ESCI","245","1.4"," 108/132 ","1.2","Q4","1.3","0.2","0.22"," 116/132 ","Q4","Q4","18.6","12.50","0","0.086","0.318","Q4",
"Crop Forage & Turfgrass Management","CROP FORAGE TURF MAN","N/A","2374-3832","AGRONOMY","ESCI","382","0.8"," 86/125 ","0.8","Q3","0.6","0.2","0.22"," 93/125 ","Q3","Q3","31.6","26.00","0","0.08","0.151","Q3",
"Journal of Mathematical Cryptology","J MATH CRYPTOL","1862-2976","1862-2984","COMPUTER SCIENCE, THEORY & METHODS","ESCI","228","0.5"," 128/143 ","0.7","Q4","0.5","0.1","0.22"," 121/143 ","Q4","Q4","10.8","15.73","0","0.039","0.199","Q4",
"Anaquel de Estudios Arabes","ANAQUEL ESTUD ARABES","1130-3964","1988-2645","HUMANITIES, MULTIDISCIPLINARY","ESCI","52","0.1"," N/A ","0.1","N/A","<0.1","0.1","0.22"," 252/406 ","Q3","N/A","N/A","38.05","0","0.006","0.052","Q4",
"JOURNAL OF SURFACTANTS AND DETERGENTS","J SURFACTANTS DETERG","1097-3958","1558-9293","CHEMISTRY, APPLIED","SCIE","2,596","1.6"," 48/74 ","1.7","Q3","1.4","0.3","0.21"," 59/74 ","Q3","Q3","35.8","20.95","0.001","0.199","0.229","Q3",
"JOURNAL OF SURFACTANTS AND DETERGENTS","J SURFACTANTS DETERG","1097-3958","1558-9293","CHEMISTRY, PHYSICAL","SCIE","2,596","1.6"," 154/178 ","1.7","Q4","1.4","0.3","0.21"," 164/178 ","Q3","Q4","13.8","8.15","0.001","0.199","0.229","Q4",
"JOURNAL OF SURFACTANTS AND DETERGENTS","J SURFACTANTS DETERG","1097-3958","1558-9293","ENGINEERING, CHEMICAL","SCIE","2,596","1.6"," 113/170 ","1.7","Q3","1.4","0.3","0.21"," 128/171 ","Q3","Q3","33.8","25.44","0.001","0.199","0.229","Q3",
"ALLERGOLOGIE","ALLERGOLOGIE","0344-5062","0344-5062","ALLERGY","SCIE","278","1.4"," 28/39 ","0.7","Q4","1.1","0.3","0.21"," 32/39 ","Q4","Q3","29.5","19.23","0","0.074","0.138","Q4",
"Journal of Contemporary Water Research & Education","J CONTEMP WAT RES ED","1936-7031","1936-704X","WATER RESOURCES","ESCI","474","0.9"," 112/127 ","1.4","Q4","0.9","0.3","0.21"," 111/127 ","Q4","Q4","12.2","12.99","0","0.065","0.418","Q3",
"Revista Mexicana de Ciencias Pecuarias","REV MEX CIENC PECU","2007-1124","2448-6698","AGRICULTURE, DAIRY & ANIMAL SCIENCE","SCIE","576","0.7"," 59/80 ","0.9","Q3","0.7","0.2","0.21"," 64/80 ","Q4","Q3","26.9","20.63","0","0.099","0.144","Q3",
"International Journal of Built Environment and Sustainability","INT J BUILT ENV SUST","1511-1369","2289-8948","URBAN STUDIES","ESCI","213","0.6"," 61/77 ","0.9","Q4","0.5","0.4","0.21"," 59/77 ","Q4","Q4","21.4","24.03","0","0.037","0.129","Q4",
"Communications in Mathematical Biology and Neuroscience","COMMUN MATH BIOL NEU","2052-2541","2052-2541","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","242","0.5"," 229/249 ","0.8","Q4","0.5","N/A","0.21"," 213/251 ","Q4","Q4","8.2","15.34","0","0.063","0.14","Q4",
"Filosofiya-Philosophy","FILOSOFIYA","0861-6302","1314-8559","PHILOSOPHY","ESCI","11","0.1"," N/A ","0.1","N/A","0.1","<0.1","0.21"," 219/325 ","Q3","N/A","N/A","32.77","0","0.002","0.009","Q4",
"JOURNAL OF AQUATIC PLANT MANAGEMENT","J AQUAT PLANT MANAGE","0146-6623","0146-6623","MARINE & FRESHWATER BIOLOGY","SCIE","492","1.2"," 78/119 ","0.9","Q4","1.2","0.3","0.2"," 106/119 ","Q4","Q3","34.9","11.34","0","0.031","0.219","Q4",
"JOURNAL OF AQUATIC PLANT MANAGEMENT","J AQUAT PLANT MANAGE","0146-6623","0146-6623","PLANT SCIENCES","SCIE","492","1.2"," 175/265 ","0.9","Q4","1.2","0.3","0.2"," 231/265 ","Q4","Q3","34.2","13.02","0","0.031","0.219","Q4",
"Journal of Community Hospital Internal Medicine Perspectives","J COMM HOSP INT MED","2000-9666","2000-9666","MEDICINE, GENERAL & INTERNAL","ESCI","1,016","0.9"," 181/325 ","0.9","Q3","0.9","0.1","0.2"," 204/329 ","Q3","Q3","44.5","38.15","0.001","0.272","0.229","Q3",
"Russian Journal of Biological Invasions","RUSS J BIOL INVASION","2075-1117","2075-1125","ECOLOGY","ESCI","442","0.8"," 166/195 ","0.7","Q4","0.5","<0.1","0.2"," 172/195 ","Q4","Q4","15.1","12.05","0","0.046","0.099","Q4",
"CANADIAN JOURNAL OF DIETETIC PRACTICE AND RESEARCH","CAN J DIET PRACT RES","1486-3847","2292-9592","NUTRITION & DIETETICS","SCIE","677","0.7"," 97/114 ","1.2","Q4","0.7","0.5","0.2"," 94/114 ","Q4","Q4","15.4","17.98","0","0.084","0.284","Q4",
"Case Reports in Pathology","CASE REP PATHOL","2090-6781","2090-679X","PATHOLOGY","ESCI","381","0.7"," 80/88 ","0.7","Q4","0.7","0.1","0.2"," 81/88 ","Q4","Q4","9.7","8.52","0","0.081","0.196","Q4",
"Progress in Electromagnetics Research Letters","PROG ELECTROM RES LE","1937-6480","1937-6480","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","843","0.7"," 308/352 ","0.6","Q4","0.6","0.2","0.2"," 302/354 ","Q4","Q4","12.6","14.83","0.001","0.144","0.111","Q4",
"INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE","INT J FOUND COMPUT S","0129-0541","1793-6373","COMPUTER SCIENCE, THEORY & METHODS","SCIE","596","0.6"," 117/143 ","0.6","Q4","0.6","0.1","0.2"," 123/143 ","Q4","Q4","18.5","14.34","0.001","0.151","0.257","Q4",
"Andes Pediatrica","ANDES PEDIATRICA","N/A","2452-6053","PEDIATRICS","ESCI","111","0.5"," 153/186 ","0.5","Q4","0.4","0.1","0.2"," 156/186 ","Q4","Q4","18.0","16.40","0","0.028","0.076","Q4",
"HOUSTON JOURNAL OF MATHEMATICS","HOUSTON J MATH","0362-1588","N/A","MATHEMATICS","SCIE","824","0.2"," 464/489 ","0.4","Q4","0.2","0.2","0.2"," 466/489 ","Q4","Q4","5.2","4.81","0.001","0.128","0.243","Q4",
"Methods of Functional Analysis and Topology","METHODS FUNCT ANAL T","1029-3531","1029-3531","MATHEMATICS","ESCI","126","0.2"," 464/489 ","0.3","Q4","0.2","N/A","0.2"," 466/489 ","Q4","Q4","5.2","4.81","0","0.039","0.136","Q4",
"Northern Review","NORTH REV","0820-0300","0820-0300","AREA STUDIES","ESCI","91","0.1"," 154/176 ","0.5","Q3","0.1","<0.1","0.2"," 146/176 ","Q4","Q4","12.8","17.33","0","0.017","0.208","Q3",
"Journal of Contemporary Painting","J CONTEMP PAINTING","2052-6695","2052-6709","ART","ESCI","8","<0.1"," N/A ","0.1","N/A","<0.1","<0.1","0.2"," 74/142 ","Q3","N/A","N/A","48.24","0","0.006","0.055","Q3",
"SAE International Journal of Fuels and Lubricants","SAE INT J FUELS LUBR","1946-3952","1946-3960","TRANSPORTATION SCIENCE & TECHNOLOGY","ESCI","927","1"," 57/72 ","1.1","Q4","1","0.3","0.19"," 58/72 ","Q4","Q4","21.5","20.14","0","0.032","0.185","Q4",
"International Journal of Ad Hoc and Ubiquitous Computing","INT J AD HOC UBIQ CO","1743-8225","1743-8233","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","321","0.7"," 212/249 ","0.6","Q4","0.6","0.2","0.19"," 221/251 ","Q4","Q4","15.1","12.15","0","0.049","0.088","Q4",
"International Journal of Ad Hoc and Ubiquitous Computing","INT J AD HOC UBIQ CO","1743-8225","1743-8233","TELECOMMUNICATIONS","SCIE","321","0.7"," 106/119 ","0.6","Q4","0.6","0.2","0.19"," 106/119 ","Q4","Q4","11.3","11.34","0","0.049","0.088","Q4",
"SA Journal of Radiology","SA J RADIOL","1027-202X","2078-6778","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","ESCI","217","0.7"," 177/204 ","1","Q4","0.7","0.1","0.19"," 183/204 ","Q4","Q4","13.5","10.54","0","0.068","0.256","Q4",
"Vestnik Samarskogo Gosudarstvennogo Tekhnicheskogo Universiteta-Seriya-Fiziko-Matematicheskiye Nauki","VESTN SAMAR GOS TEKH","1991-8615","2310-7081","PHYSICS, MATHEMATICAL","ESCI","229","0.7"," 50/60 ","0.6","Q4","0.5","<0.1","0.19"," 59/60 ","Q3","Q4","17.5","2.50","0","0.049","0.127","Q4",
"Vestnik Samarskogo Gosudarstvennogo Tekhnicheskogo Universiteta-Seriya-Fiziko-Matematicheskiye Nauki","VESTN SAMAR GOS TEKH","1991-8615","2310-7081","PHYSICS, MULTIDISCIPLINARY","ESCI","229","0.7"," 81/110 ","0.6","Q3","0.5","<0.1","0.19"," 81/110 ","Q3","Q3","26.8","26.82","0","0.049","0.127","Q4",
"SAGE Open Medical Case Reports","SAGE OPEN MED CASE R","2050-313X","2050-313X","MEDICINE, GENERAL & INTERNAL","ESCI","831","0.6"," 219/325 ","0.6","Q3","0.6","0.1","0.19"," 210/329 ","Q3","Q3","32.8","36.32","0.002","0.331","0.166","Q3",
"Geoconservation Research","GEOCONSERV RES","2645-4661","2588-7343","GEOGRAPHY","ESCI","57","0.4"," 131/171 ","0.4","Q4","0.3","1","0.19"," 127/172 ","Q3","Q4","23.7","26.45","0","0.017","0.091","Q4",
"Geoconservation Research","GEOCONSERV RES","2645-4661","2588-7343","GEOLOGY","ESCI","57","0.4"," 53/60 ","0.4","Q4","0.3","1","0.19"," 52/60 ","Q3","Q4","12.5","14.17","0","0.017","0.091","Q4",
"Geoconservation Research","GEOCONSERV RES","2645-4661","2588-7343","PALEONTOLOGY","ESCI","57","0.4"," 56/56 ","0.4","Q4","0.3","1","0.19"," 56/56 ","Q3","Q4","0.9","0.89","0","0.017","0.091","Q4",
"Ancient Asia-Journal of the Society of South Asian Archaeology","ANC ASIA","N/A","2042-5937","ARCHAEOLOGY","ESCI","36","0.3"," N/A ","0.3","N/A","0.2","<0.1","0.19"," 131/163 ","Q4","N/A","N/A","19.94","0","0.009","0.104","Q4",
"Intelligent Data Analysis","INTELL DATA ANAL","1088-467X","1571-4128","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","1,290","0.9"," 173/197 ","1","Q4","0.8","0.1","0.18"," 175/198 ","Q4","Q4","12.4","11.87","0.001","0.136","0.19","Q4",
"Nonlinear Optics Quantum Optics-Concepts in Modern Optics","NONLINEAR OPT QUANTU","1543-0537","1944-8325","QUANTUM SCIENCE & TECHNOLOGY","ESCI","142","0.7"," 23/26 ","0.6","Q4","0.7","<0.1","0.18"," 26/26 ","Q4","Q4","13.5","1.92","0","0.02","0.062","Q4",
"Journal of Applied Nonlinear Dynamics","J APPL NONLINEAR DYN","2164-6457","2164-6473","ENGINEERING, MULTIDISCIPLINARY","ESCI","184","0.6"," 132/179 ","N/A","N/A","0.6","0.3","0.18"," 133/180 ","Q3","Q3","26.5","26.39","0","0.04","N/A","N/A",
"Journal of Applied Nonlinear Dynamics","J APPL NONLINEAR DYN","2164-6457","2164-6473","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","ESCI","184","0.6"," 114/135 ","N/A","N/A","0.6","0.3","0.18"," 120/135 ","Q3","Q4","15.9","11.48","0","0.04","N/A","N/A",
"Journal of Applied Nonlinear Dynamics","J APPL NONLINEAR DYN","2164-6457","2164-6473","PHYSICS, MULTIDISCIPLINARY","ESCI","184","0.6"," 84/110 ","N/A","N/A","0.6","0.3","0.18"," 82/110 ","Q3","Q4","24.1","25.91","0","0.04","N/A","N/A",
"Studia Quaternaria","STUD QUAT","1641-5558","2300-0384","GEOSCIENCES, MULTIDISCIPLINARY","ESCI","113","0.6"," 225/253 ","0.8","Q4","0.5","<0.1","0.18"," 226/253 ","Q4","Q4","11.3","10.87","0","0.021","0.199","Q4",
"Acta Chirurgiae Orthopaedicae et Traumatologiae Cechoslovaca","ACTA CHIR ORTHOP TR","0001-5415","0001-5415","ORTHOPEDICS","SCIE","444","0.4"," 124/136 ","0.4","Q4","0.3","0.1","0.18"," 122/136 ","Q4","Q4","9.2","10.66","0","0.054","0.092","Q4",
"Skandinavskaya Filologiya","SKAND FILOL","0202-2397","2618-9518","HUMANITIES, MULTIDISCIPLINARY","ESCI","12","0.1"," N/A ","0.1","N/A","<0.1","<0.1","0.18"," 272/406 ","Q3","N/A","N/A","33.13","0","0.003","0.01","Q4",
"Archives of Thermodynamics","ARCH THERMODYN","1231-0956","2083-6023","THERMODYNAMICS","ESCI","335","0.8"," 67/76 ","0.8","Q4","0.5","0.3","0.17"," 65/76 ","Q4","Q4","12.5","15.13","0","0.033","0.09","Q4",
"ADVANCES IN COMPLEX SYSTEMS","ADV COMPLEX SYST","0219-5259","1793-6802","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","565","0.7"," 111/135 ","0.9","Q4","0.5","0.4","0.17"," 125/135 ","Q3","Q4","18.1","7.78","0","0.069","0.317","Q3",
"ADVANCES IN COMPLEX SYSTEMS","ADV COMPLEX SYST","0219-5259","1793-6802","MULTIDISCIPLINARY SCIENCES","SCIE","565","0.7"," 90/134 ","0.9","Q3","0.5","0.4","0.17"," 97/135 ","Q3","Q3","33.2","28.52","0","0.069","0.317","Q2",
"Metallurgical & Materials Engineering","METALL MATER ENG","2217-8961","2812-9105","METALLURGY & METALLURGICAL ENGINEERING","ESCI","278","0.7"," 70/90 ","0.8","Q4","0.7","1.9","0.17"," 71/91 ","Q4","Q4","22.8","22.53","0","0.038","0.127","Q3",
"ORGANIC SYNTHESES","ORG SYNTH","0078-6209","2333-3553","CHEMISTRY, ORGANIC","ESCI","998","0.7"," 52/58 ","0.8","Q4","0.7","0.3","0.17"," 52/58 ","Q4","Q4","11.2","11.21","0","0.038","0.179","Q3",
"Revista de Humanidades","REV HUMANID","1130-5029","2340-8995","HUMANITIES, MULTIDISCIPLINARY","ESCI","136","0.5"," N/A ","0.5","N/A","0.4","<0.1","0.17"," 284/406 ","Q3","N/A","N/A","30.17","0","0.089","0.368","Q1",
"MATHEMATICAL STRUCTURES IN COMPUTER SCIENCE","MATH STRUCT COMP SCI","0960-1295","1469-8072","COMPUTER SCIENCE, THEORY & METHODS","SCIE","608","0.4"," 136/143 ","0.6","Q4","0.4","0.1","0.17"," 129/143 ","Q4","Q4","5.2","10.14","0.001","0.19","0.478","Q2",
"Mesto a Dejiny-The City and History","MESTO DEJINY","1339-0163","1339-0163","HISTORY","ESCI","4","<0.1"," 450/518 ","0.1","Q3","<0.1","N/A","0.17"," 413/519 ","Q4","Q4","13.2","20.52","0","0.007","0.089","Q4",
"TENSIDE SURFACTANTS DETERGENTS","TENSIDE SURFACT DET","0932-3414","2195-8564","CHEMISTRY, APPLIED","SCIE","658","1.2"," 56/74 ","1","Q4","0.9","0.3","0.16"," 62/74 ","Q4","Q4","25.0","16.89","0","0.068","0.126","Q4",
"TENSIDE SURFACTANTS DETERGENTS","TENSIDE SURFACT DET","0932-3414","2195-8564","CHEMISTRY, PHYSICAL","SCIE","658","1.2"," 165/178 ","1","Q4","0.9","0.3","0.16"," 170/178 ","Q4","Q4","7.6","4.78","0","0.068","0.126","Q4",
