"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"ChemSystemsChem","CHEMSYSTEMSCHEM","N/A","2570-4206","CHEMISTRY, MULTIDISCIPLINARY","ESCI","405","3.1","Q2","0.47"," 98/230 ","3.1","Q2","3","1.2"," 114/231 ","Q2","50.87","0.001","0.225","1.028","57.6","Q2",
"Tropical Diseases Travel Medicine and Vaccines","TROP DIS TRAVEL MED","2055-0936","2055-0936","INFECTIOUS DISEASES","ESCI","404","2.4","Q3","0.69"," 77/132 ","2.5","Q3","2.4","0.4"," 57/132 ","Q2","57.20","0.001","0.131","0.603","42.0","Q3",
"Tropical Diseases Travel Medicine and Vaccines","TROP DIS TRAVEL MED","2055-0936","2055-0936","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","404","2.4","Q2","0.69"," 163/403 ","2.5","Q2","2.4","0.4"," 190/403 ","Q2","52.98","0.001","0.131","0.603","59.7","Q3",
"Tropical Diseases Travel Medicine and Vaccines","TROP DIS TRAVEL MED","2055-0936","2055-0936","TROPICAL MEDICINE","ESCI","404","2.4","Q2","0.69"," 10/28 ","2.5","Q2","2.4","0.4"," 13/28 ","Q2","55.36","0.001","0.131","0.603","66.1","Q2",
"Signa Vitae","SIGNA VITAE","1334-5605","1845-206X","EMERGENCY MEDICINE","SCIE","401","1","Q3","0.5"," 40/54 ","0.8","Q4","0.9","0.2"," 34/54 ","Q3","37.96","0","0.091","0.131","26.9","Q4",
"Psychology Learning and Teaching-PLAT","PSYCHOL LEARN TEACH-","1475-7257","2057-3022","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","399","1.9","Q2","0.57"," 92/218 ","2","Q2","1.8","0.1"," 122/218 ","Q3","44.27","0.001","0.134","0.731","58.0","Q2",
"MATHEMATICAL LOGIC QUARTERLY","MATH LOGIC QUART","0942-5616","1521-3870","LOGIC","SCIE","388","0.4","Q4","0.41"," 19/25 ","0.4","Q4","0.3","0.2"," 22/25 ","Q3","14.00","0","0.106","0.346","26.0","Q4",
"MATHEMATICAL LOGIC QUARTERLY","MATH LOGIC QUART","0942-5616","1521-3870","MATHEMATICS","SCIE","388","0.4","Q4","0.41"," 379/489 ","0.4","Q4","0.3","0.2"," 362/489 ","Q3","26.07","0","0.106","0.346","22.6","Q3",
"Forecasting","FORECASTING-BASEL","N/A","2571-9394","MULTIDISCIPLINARY SCIENCES","ESCI","387","2.3","Q2","0.62"," 47/134 ","2.3","Q2","2.2","1.2"," 46/135 ","Q2","66.30","0.001","0.114","0.424","65.3","Q2",
"Indian Chemical Engineer","INDIAN CHEM ENG","0019-4506","0975-007X","ENGINEERING, CHEMICAL","ESCI","384","0.9","Q4","0.15"," 139/170 ","1.2","Q3","0.9","0.3"," 141/171 ","Q4","17.84","0","0.062","0.169","18.5","Q3",
"International Journal of Electrochemistry","INT J ELECTROCHEM","2090-3529","2090-3537","ELECTROCHEMISTRY","ESCI","383","2.3","Q3","0.24"," 32/45 ","2","Q4","2.3","<0.1"," 36/45 ","Q4","21.11","0","0.021","0.334","30.0","Q3",
"Revista Internacional de Educacion para la Justicia Social","REV INT EDUC JUSTICI","2254-3139","2254-3139","EDUCATION & EDUCATIONAL RESEARCH","ESCI","383","1.1","Q3","0.8"," 398/756 ","2","Q2","0.6","0.1"," 314/756 ","Q2","58.53","0.001","0.125","0.488","47.4","Q2",
"Malaysian Journal of Microbiology","MALAYS J MICROBIOL","1823-8262","2231-7538","MICROBIOLOGY","ESCI","383","0.4","Q4","0.08"," 157/161 ","0.5","Q4","0.4","<0.1"," 158/161 ","Q4","2.17","0","0.042","0.065","2.8","Q4",
"Journal of Radio & Audio Media","J RADIO AUDIO MEDIA","1937-6529","1937-6537","COMMUNICATION","ESCI","378","1.2","Q3","0.68"," 114/227 ","1.3","Q3","0.8","0.8"," 102/227 ","Q2","55.29","0.001","0.11","0.443","50.0","Q3",
"International Journal of Cultural Property","INT J CULT PROP","0940-7391","1465-7317","HUMANITIES, MULTIDISCIPLINARY","ESCI","372","0.6","N/A","1.17"," N/A ","1","N/A","0.5","0.1"," 58/406 ","Q1","85.84","0","0.082","0.373","N/A","Q1",
"Iranian Journal of Radiology","IRAN J RADIOL","1735-1065","2008-2711","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","372","0.2","Q4","0.07"," 198/204 ","0.3","Q4","0.2","0.1"," 197/204 ","Q4","3.68","0","0.042","0.066","3.2","Q4",
"Medical-Surgical Journal-Revista Medico-Chirurgicala","MED-SURG J","0048-7848","2286-2560","MEDICINE, GENERAL & INTERNAL","ESCI","371","0.1","Q4","0.03"," 300/325 ","0.1","Q4","0.1","0.1"," 306/329 ","Q4","7.14","0","0.012","0.016","7.8","Q4",
"BUNSEKI KAGAKU","BUNSEKI KAGAKU","0525-1931","N/A","CHEMISTRY, ANALYTICAL","SCIE","369","0.2","Q4","0.04"," 105/106 ","0.2","Q4","0.2","<0.1"," 106/106 ","Q4","0.47","0","0.027","0.038","1.4","Q4",
"INFORMATION TECHNOLOGY AND LIBRARIES","INFORM TECHNOL LIBR","0730-9295","2163-5226","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","365","1.5","Q3","0.39"," 173/249 ","1.7","Q3","1.5","0.1"," 175/251 ","Q3","30.48","0.001","0.117","0.5","30.7","Q3",
"INFORMATION TECHNOLOGY AND LIBRARIES","INFORM TECHNOL LIBR","0730-9295","2163-5226","INFORMATION SCIENCE & LIBRARY SCIENCE","SSCI","365","1.5","Q2","0.39"," 70/160 ","1.7","Q2","1.5","0.1"," 81/161 ","Q3","50.00","0.001","0.117","0.5","56.6","Q2",
"European Journal of Medicinal Chemistry Reports","EUR J MED CHEM REP","2772-4174","2772-4174","CHEMISTRY, MEDICINAL","ESCI","363","4","Q2","0.94"," 24/72 ","4","Q2","4","0.5"," 25/72 ","Q2","65.97","0","0.098","0.618","67.4","Q2",
"Bulletin Mathematique de la Societe des Sciences Mathematiques de Roumanie","B MATH SOC SCI MATH","1220-3874","2065-0264","MATHEMATICS","SCIE","362","0.3","Q4","0.33"," 431/489 ","0.3","Q4","0.2","0.3"," 417/489 ","Q4","14.83","0","0.063","0.207","12.0","Q4",
"International Criminal Law Review","INT CRIM LAW REV","1567-536X","1571-8123","LAW","ESCI","356","0.8","Q2","0.62"," 154/421 ","0.6","Q2","0.7","0.1"," 206/421 ","Q2","51.19","0","0.081","0.24","63.5","Q2",
"Journal of Astronomical Instrumentation","J ASTRON INSTRUM","2251-1717","2251-1725","ASTRONOMY & ASTROPHYSICS","ESCI","348","1.5","Q3","0.33"," 54/84 ","1.9","Q3","1.4","0.5"," 55/84 ","Q3","35.12","0.001","0.142","0.774","36.3","Q2",
"Optics Continuum","OPT CONTINUUM","N/A","2770-0208","OPTICS","ESCI","328","1.1","Q4","0.35"," 93/119 ","1.1","Q4","1","0.4"," 88/120 ","Q3","27.08","0","0.103","0.237","22.3","Q3",
"Kiva-Journal of Southwestern Anthropology and History","KIVA","0023-1940","2051-6177","ARCHAEOLOGY","ESCI","322","0.5","N/A","0.31"," N/A ","0.4","N/A","0.3","0.2"," 102/163 ","Q3","37.73","0","0.038","0.186","N/A","Q3",
"Labour and Industry","LABOUR IND","1030-1763","2325-5676","INDUSTRIAL RELATIONS & LABOR","ESCI","316","1.2","Q3","0.53"," 30/49 ","1.5","Q3","0.9","0.1"," 31/49 ","Q3","37.76","0","0.091","0.478","39.8","Q3",
"Journal of Sport and Health Research","J SPORT HEALTH RES","1989-6239","1989-6239","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","311","0.7","Q4","0.15"," 111/139 ","0.8","Q4","0.6","0.2"," 120/139 ","Q4","14.03","0","0.055","0.128","20.5","Q4",
"Random Matrices-Theory and Applications","RANDOM MATRICES-THEO","2010-3263","2010-3271","PHYSICS, MATHEMATICAL","SCIE","309","0.9","Q4","0.42"," 46/60 ","0.9","Q3","0.9","0.3"," 44/60 ","Q3","27.50","0.001","0.182","0.654","24.2","Q3",
"Random Matrices-Theory and Applications","RANDOM MATRICES-THEO","2010-3263","2010-3271","STATISTICS & PROBABILITY","SCIE","309","0.9","Q3","0.42"," 102/168 ","0.9","Q3","0.9","0.3"," 111/168 ","Q3","34.23","0.001","0.182","0.654","39.6","Q2",
"KAGAKU KOGAKU RONBUNSHU","KAGAKU KOGAKU RONBUN","0386-216X","N/A","ENGINEERING, CHEMICAL","SCIE","308","0.3","Q4","0.05"," 163/170 ","0.3","Q4","0.1","0.1"," 164/171 ","Q4","4.39","0","0.011","0.036","4.4","Q4",
"BOLETIN GEOLOGICO Y MINERO","BOL GEOL MIN","0366-0176","2253-6167","GEOLOGY","ESCI","304","0.2","Q4","0.1"," 57/60 ","0.4","Q4","0.2","<0.1"," 56/60 ","Q4","7.50","0","0.049","0.154","5.8","Q4",
"Estudios Geograficos","ESTUD GEOGR","0014-1496","1988-8546","GEOGRAPHY","ESCI","303","0.7","Q3","0.13"," 111/171 ","0.8","Q3","0.7","<0.1"," 137/172 ","Q4","20.64","0","0.052","0.22","35.4","Q3",
"EPJ Nuclear Sciences & Technologies","EPJ NUCL SCI TECHNOL","2491-9292","2491-9292","NUCLEAR SCIENCE & TECHNOLOGY","ESCI","300","0.9","Q3","0.29"," 30/40 ","1.1","Q3","0.8","0.8"," 32/40 ","Q4","21.25","0","0.091","0.25","26.3","Q3",
"European Transport-Trasporti Europei","EUR TRANSP","1825-3997","1825-3997","TRANSPORTATION","ESCI","288","0.7","Q4","0.16"," 53/57 ","0.6","Q4","0.5","0.3"," 53/57 ","Q4","7.89","0","0.029","0.092","7.9","Q4",
"ISRAEL LAW REVIEW","ISR LAW REV","0021-2237","2047-9336","LAW","ESCI","287","0.4","Q3","0.7"," 233/421 ","0.5","Q3","0.4","0.7"," 185/421 ","Q2","56.18","0","0.028","0.205","44.8","Q3",
"Journal of Tourism and Services","J TOUR SERV","1804-5650","1804-5650","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","284","3.1","Q2","1.2"," 37/139 ","2.4","Q2","2.5","1.1"," 22/139 ","Q1","84.53","0","0.049","0.273","73.7","Q3",
"CRYPTOLOGIA","CRYPTOLOGIA","0161-1194","1558-1586","COMPUTER SCIENCE, THEORY & METHODS","SCIE","283","0.3","Q4","0.25"," 137/143 ","0.6","Q4","0.2","<0.1"," 115/143 ","Q4","19.93","0","0.038","0.156","4.5","Q4",
"CRYPTOLOGIA","CRYPTOLOGIA","0161-1194","1558-1586","HISTORY & PHILOSOPHY OF SCIENCE","SCIE","283","0.3","Q3","0.25"," 72/104 ","0.6","Q3","0.2","<0.1"," 80/104 ","Q4","23.56","0","0.038","0.156","31.3","Q4",
"CRYPTOLOGIA","CRYPTOLOGIA","0161-1194","1558-1586","MATHEMATICS, APPLIED","SCIE","283","0.3","Q4","0.25"," 309/331 ","0.6","Q4","0.2","<0.1"," 296/331 ","Q4","10.73","0","0.038","0.156","6.8","Q4",
"Naval War College Review","NAV WAR COLL REV","0028-1484","0028-1484","INTERNATIONAL RELATIONS","ESCI","281","0.3","Q4","0.13"," 141/165 ","0.5","Q4","0.3","0.3"," 146/165 ","Q4","11.82","0","0.045","0.2","14.8","Q4",
"Comparative Population Studies","COMP POPUL STUD","1869-8980","1869-8999","DEMOGRAPHY","ESCI","280","1.5","Q2","0.56"," 23/49 ","2","Q2","1.3","0.5"," 30/49 ","Q3","39.80","0","0.099","0.792","54.1","Q2",
"Organizacija","ORGANIZACIJA","1318-5454","1581-1832","MANAGEMENT","ESCI","280","1.5","Q3","0.42"," 286/401 ","1.5","Q4","1.2","0.3"," 270/402 ","Q3","32.96","0","0.048","0.251","28.8","Q4",
"Journal of Computer Languages","J COMPUT LANG","2590-1184","2665-9182","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","278","1.7","Q3","0.56"," 73/131 ","1.8","Q3","1.7","0.7"," 71/131 ","Q3","46.18","0","0.087","0.343","44.7","Q3",
"BIOLOGY AND ENVIRONMENT-PROCEEDINGS OF THE ROYAL IRISH ACADEMY","BIOL ENVIRON","0791-7945","2009-003X","ENVIRONMENTAL SCIENCES","SCIE","278","0.6","Q4","0.12"," 338/358 ","0.6","Q4","0.6","0.3"," 342/359 ","Q4","4.87","0","0.017","0.146","5.7","Q4",
"Acta Chimica Slovaca","ACTA CHIM SLOVACA","1337-978X","1339-3065","CHEMISTRY, MULTIDISCIPLINARY","ESCI","274","0.9","Q4","0.15"," 184/230 ","0.9","Q4","0.8","0.1"," 186/231 ","Q4","19.70","0","0.025","0.127","20.2","Q4",
"Rev Rene","REV RENE","1517-3852","2175-6783","NURSING","ESCI","274","0.4","Q4","0.17"," 174/191 ","0.4","Q4","0.4","0.1"," 177/191 ","Q4","7.59","0","0.052","0.082","9.2","Q4",
"Journal of Paleolithic Archaeology","J PALEOLITH ARCHAEOL","N/A","2520-8217","ANTHROPOLOGY","ESCI","273","1.8","Q1","1.85"," 27/139 ","2.2","Q1","1.5","0.1"," 8/139 ","Q1","94.60","0.001","0.166","0.751","80.9","Q2",
"Journal of Paleolithic Archaeology","J PALEOLITH ARCHAEOL","N/A","2520-8217","ARCHAEOLOGY","ESCI","273","1.8","N/A","1.85"," N/A ","2.2","N/A","1.5","0.1"," 9/163 ","Q1","94.79","0.001","0.166","0.751","N/A","Q1",
"Bioelectricity","BIOELECTRICITY","2576-3105","2576-3113","BIOCHEMISTRY & MOLECULAR BIOLOGY","ESCI","273","1.6","Q4","0.27"," 268/313 ","2.4","Q4","1.4","0.3"," 287/313 ","Q4","8.47","0","0.102","0.519","14.5","Q3",
"Bioelectricity","BIOELECTRICITY","2576-3105","2576-3113","ELECTROCHEMISTRY","ESCI","273","1.6","Q4","0.27"," 35/45 ","2.4","Q3","1.4","0.3"," 34/45 ","Q4","25.56","0","0.102","0.519","23.3","Q3",
"Italian Journal of Linguistics","ITAL J LINGUIST","1120-2726","1120-2726","LINGUISTICS","ESCI","270","0.5","Q3","0.19"," 206/297 ","0.6","Q3","0.5","0.2"," 257/297 ","Q4","13.64","0","0.036","0.258","30.8","Q4",
"ACM Transactions on Spatial Algorithms and Systems","ACM TRANS SPAT ALGOR","2374-0353","2374-0361","REMOTE SENSING","ESCI","267","1.2","Q4","0.4"," 47/62 ","1.8","Q3","1.1","0.4"," 39/62 ","Q3","37.90","0","0.095","0.447","25.0","Q3",
"Anaesthesia Pain & Intensive Care","ANAESTH PAIN INTENSI","1607-8322","2220-5799","ANESTHESIOLOGY","ESCI","264","0.2","Q4","0.08"," 55/64 ","0.3","Q4","0.2","0.1"," 56/64 ","Q4","13.28","0","0.046","0.053","14.8","Q4",
"Archives of Psychiatry and Psychotherapy","ARCH PSYCHIATR PSYCH","1509-2046","2083-828X","PSYCHIATRY","ESCI","255","0.3","Q4","0.14"," 264/276 ","0.6","Q4","0.3","0.1"," 247/276 ","Q4","10.69","0","0.052","0.167","4.5","Q4",
"Journal of Indian Geophysical Union","J INDIAN GEOPHYS UNI","0257-7968","0257-7968","GEOCHEMISTRY & GEOPHYSICS","ESCI","254","0.1","Q4","0.05"," 100/101 ","0.2","Q4","0.1","0.1"," 101/101 ","Q4","0.50","0","0.015","0.035","1.5","Q4",
"Journal of Semiconductor Technology and Science","J SEMICOND TECH SCI","1598-1657","2233-4866","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","249","0.5","Q4","0.1"," 329/352 ","0.3","Q4","0.4","0.1"," 342/354 ","Q4","3.53","0","0.033","0.051","6.7","Q4",
"Journal of Semiconductor Technology and Science","J SEMICOND TECH SCI","1598-1657","2233-4866","PHYSICS, APPLIED","SCIE","249","0.5","Q4","0.1"," 175/179 ","0.3","Q4","0.4","0.1"," 176/179 ","Q4","1.96","0","0.033","0.051","2.5","Q4",
"Current Genetic Medicine Reports","CURR GENET MED REP","N/A","2167-4876","GENETICS & HEREDITY","ESCI","247","1.4","Q4","0.45"," 152/191 ","1.9","Q3","1.4","<0.1"," 139/191 ","Q3","27.49","0","0.089","0.694","20.7","Q3",
"Science and Technology of Archaeological Research","SCI TECHNOL ARCHAEOL","2054-8923","2054-8923","ARCHAEOLOGY","ESCI","246","2.8","N/A","1.52"," N/A ","3.5","N/A","2.8","0.6"," 15/163 ","Q1","91.10","0","0.068","1.626","N/A","Q1",
"Quantum Beam Science","QUANTUM BEAM SCI","N/A","2412-382X","INSTRUMENTS & INSTRUMENTATION","ESCI","246","1.3","Q3","0.38"," 56/76 ","1.3","Q4","1.3","0.4"," 50/76 ","Q3","34.87","0","0.093","0.339","27.0","Q3",
"Quantum Beam Science","QUANTUM BEAM SCI","N/A","2412-382X","MATERIALS SCIENCE, CHARACTERIZATION & TESTING","ESCI","246","1.3","Q3","0.38"," 24/38 ","1.3","Q3","1.3","0.4"," 23/38 ","Q3","40.79","0","0.093","0.339","38.2","Q2",
"Quantum Beam Science","QUANTUM BEAM SCI","N/A","2412-382X","QUANTUM SCIENCE & TECHNOLOGY","ESCI","246","1.3","Q4","0.38"," 20/26 ","1.3","Q4","1.3","0.4"," 21/26 ","Q3","21.15","0","0.093","0.339","25.0","Q4",
"Journal de la Societe des Americanistes","J SOC AMERICANISTES","0037-9174","1957-7842","ANTHROPOLOGY","ESCI","242","0.1","Q4","0.05"," 131/139 ","0.2","Q4","0.1","<0.1"," 130/139 ","Q4","6.83","0","0.023","0.161","6.1","Q4",
"Polar Journal","POLAR J-UK","2154-896X","2154-8978","AREA STUDIES","ESCI","240","0.8","Q2","0.39"," 62/176 ","N/A","N/A","0.7","0.2"," 124/176 ","Q3","29.83","0","0.074","N/A","65.1","N/A",
"Polar Journal","POLAR J-UK","2154-896X","2154-8978","ENVIRONMENTAL STUDIES","ESCI","240","0.8","Q4","0.39"," 158/182 ","N/A","N/A","0.7","0.2"," 147/184 ","Q3","20.38","0","0.074","N/A","13.5","N/A",
"Polar Journal","POLAR J-UK","2154-896X","2154-8978","GEOGRAPHY","ESCI","240","0.8","Q3","0.39"," 107/171 ","N/A","N/A","0.7","0.2"," 98/172 ","Q3","43.31","0","0.074","N/A","37.7","N/A",
"Polar Journal","POLAR J-UK","2154-896X","2154-8978","INTERNATIONAL RELATIONS","ESCI","240","0.8","Q3","0.39"," 99/165 ","N/A","N/A","0.7","0.2"," 119/165 ","Q3","28.18","0","0.074","N/A","40.3","N/A",
"African Security","AFR SECUR","1939-2206","1939-2214","POLITICAL SCIENCE","ESCI","235","1.7","Q2","0.85"," 116/317 ","1.8","Q2","1.7","<0.1"," 126/317 ","Q2","60.41","0","0.091","0.642","63.6","Q3",
"AIMS Geosciences","AIMS GEOSCI","2471-2132","2471-2132","GEOSCIENCES, MULTIDISCIPLINARY","ESCI","233","0.9","Q4","0.28"," 206/253 ","1","Q4","0.8","0.2"," 205/253 ","Q4","19.17","0","0.049","0.174","18.8","Q4",
"Brewing Science","BREW SCI","1866-5195","1613-2041","FOOD SCIENCE & TECHNOLOGY","ESCI","232","0.6","Q4","0.12"," 156/173 ","0.8","Q4","0.5","0.1"," 160/173 ","Q4","7.80","0","0.02","0.122","10.1","Q4",
"ARCHIV FUR MOLLUSKENKUNDE","ARCH MOLLUSKENKD","1869-0963","2367-0622","MARINE & FRESHWATER BIOLOGY","SCIE","228","0.5","Q4","0.19"," 107/119 ","0.4","Q4","0.4","<0.1"," 108/119 ","Q4","9.66","0","0.019","0.155","10.5","Q4",
"Journal of Planning History","J PLAN HIST","1538-5132","1552-6585","REGIONAL & URBAN PLANNING","ESCI","228","0.5","Q4","0.11"," 52/54 ","0.6","Q4","0.5","0.5"," 50/54 ","Q4","8.33","0","0.045","0.297","4.6","Q4",
"Studies in Graduate and Postdoctoral Education","STUD GRAD POSTDR EDU","2398-4686","2398-4694","EDUCATION & EDUCATIONAL RESEARCH","ESCI","223","1.8","Q2","0.83"," 238/756 ","1.9","Q2","1.3","0.4"," 302/756 ","Q2","60.12","0","0.089","0.497","68.6","Q2",
"Currents in Biblical Research","CURR BIBLIC RES","1476-993X","1745-5200","RELIGION","ESCI","219","0.6","N/A","1.16"," N/A ","1.1","N/A","0.6","0.1"," 48/339 ","Q1","85.99","0.001","0.127","1.294","N/A","Q1",
"LEARNing Landscapes","LEARN LANDSC","1913-5688","1913-5688","EDUCATION & EDUCATIONAL RESEARCH","ESCI","209","0.2","Q4","0.58"," 661/756 ","0.4","Q4","0.1","<0.1"," 415/756 ","Q3","45.17","0","0.033","0.154","12.6","Q4",
"Studies in History","STUD HIST","0257-6430","0973-080X","HISTORY","ESCI","207","0.2","Q2","0.99"," 234/518 ","0.4","Q2","0.2","<0.1"," 139/519 ","Q2","73.31","0","0.019","0.25","54.9","Q3",
"Advanced Electromagnetics","ADV ELECTROMAGN","2119-0275","2119-0275","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","204","0.8","Q4","0.18"," 301/352 ","0.6","Q4","0.7","0.3"," 307/354 ","Q4","13.42","0","0.045","0.101","14.6","Q4",
"International Journal of the Legal Profession","INT J LEG PROF","0969-5958","1469-9257","LAW","ESCI","199","0.7","Q2","0.63"," 171/421 ","0.7","Q2","0.6","0.1"," 202/421 ","Q2","52.14","0","0.033","0.218","59.5","Q3",
"JOURNAL OF CHILD PSYCHOTHERAPY","J CHILD PSYCHOTHER","0075-417X","1469-9370","PSYCHOLOGY, CLINICAL","ESCI","199","0.4","Q4","0.12"," 166/180 ","0.4","Q4","0.2","0.7"," 173/180 ","Q4","4.17","0","0.029","0.133","8.1","Q4",
"Aging Medicine","AGING MED-PRC","N/A","2475-0360","GERIATRICS & GERONTOLOGY","ESCI","188","2.2","Q3","0.44"," 48/74 ","N/A","N/A","2.2","0.5"," 59/74 ","Q4","20.95","0","0.081","N/A","35.8","N/A",
"Ciencia e Tecnica Vitivinicola","CIENC TEC VITIVINIC","N/A","2416-3953","FOOD SCIENCE & TECHNOLOGY","SCIE","187","1.1","Q4","0.29"," 142/173 ","1.3","Q4","0.9","0.2"," 137/173 ","Q4","21.10","0","0.021","0.17","18.2","Q4",
"Activites-Revue Electronique","ACTIVITIES","1765-2723","1765-2723","ERGONOMICS","ESCI","185","0.4","Q4","0.05"," 24/24 ","0.6","Q4","0.1","0.1"," 24/24 ","Q4","2.08","0","0.016","0.079","2.1","Q4",
"Diabetology","DIABETOLOGY","N/A","2673-4540","ENDOCRINOLOGY & METABOLISM","ESCI","182","2.4","Q3","0.48"," 121/186 ","2.4","Q3","2.2","0.3"," 134/186 ","Q3","28.23","0","0.052","0.419","35.2","Q4",
"Sign Language & Linguistics","SIGN LANG LINGUIST","1387-9316","1569-996X","LANGUAGE & LINGUISTICS","ESCI","180","0.4","N/A","0.52"," N/A ","0.5","N/A","0.4","0.1"," 174/393 ","Q2","55.85","0","0.025","0.223","N/A","Q3",
"Sign Language & Linguistics","SIGN LANG LINGUIST","1387-9316","1569-996X","LINGUISTICS","ESCI","180","0.4","Q4","0.52"," 226/297 ","0.5","Q4","0.4","0.1"," 189/297 ","Q2","36.53","0","0.025","0.223","24.1","Q4",
"Journal of Behavioral and Cognitive Therapy","J BEHAV COGN THER","2589-9791","2589-9791","PSYCHIATRY","ESCI","174","1.7","Q3","0.56"," 177/276 ","N/A","N/A","1.7","0.8"," 170/276 ","Q3","38.59","0","0.106","N/A","36.1","N/A",
"Journal of Behavioral and Cognitive Therapy","J BEHAV COGN THER","2589-9791","2589-9791","PSYCHOLOGY, CLINICAL","ESCI","174","1.7","Q3","0.56"," 106/180 ","N/A","N/A","1.7","0.8"," 112/180 ","Q3","38.06","0","0.106","N/A","41.4","N/A",
"Acta Neuropsychologica","ACTA NEUROPSYCHOL","1730-7503","2084-4298","PSYCHOLOGY","ESCI","172","1","Q4","0.26"," 76/92 ","0.7","Q4","0.5","0.3"," 78/92 ","Q4","15.76","0","0.027","0.096","17.9","Q4",
"Spal","SPAL","1133-4525","2255-3924","ARCHAEOLOGY","ESCI","171","0.6","N/A","0.25"," N/A ","0.5","N/A","0.6","<0.1"," 118/163 ","Q3","27.91","0","0.067","0.313","N/A","Q3",
"Journal of Southeast Asian Economies","J SOUTHEAST ASIAN EC","2339-5095","2339-5206","ECONOMICS","ESCI","169","0.8","Q3","0.16"," 428/597 ","0.9","Q3","0.8","0.3"," 509/600 ","Q4","15.25","0","0.054","0.306","28.4","Q3",
"Journal of Statistics and Data Science Education","J STAT DATA SCI EDUC","N/A","2693-9169","EDUCATION, SCIENTIFIC DISCIPLINES","ESCI","159","1.5","Q2","0.83"," 42/85 ","1.6","Q3","1","0.3"," 34/85 ","Q2","60.59","0","0.066","0.392","51.2","Q3",
"Journal of Hematopathology","J HEMATOP","1868-9256","1865-5785","HEMATOLOGY","SCIE","159","0.6","Q4","0.15"," 89/97 ","0.4","Q4","0.6","0.2"," 88/97 ","Q4","9.79","0","0.034","0.125","8.8","Q4",
"Journal of Hematopathology","J HEMATOP","1868-9256","1865-5785","PATHOLOGY","SCIE","159","0.6","Q4","0.15"," 83/88 ","0.4","Q4","0.6","0.2"," 85/88 ","Q4","3.98","0","0.034","0.125","6.3","Q4",
"Body Movement and Dance in Psychotherapy","BODY MOV DANCE PSYCH","1743-2979","1743-2987","PSYCHOLOGY, CLINICAL","ESCI","153","0.4","Q4","0.2"," 166/180 ","0.5","Q4","0.2","<0.1"," 163/180 ","Q4","9.72","0","0.019","0.115","8.1","Q4",
"African Journal of Nursing and Midwifery","AFR J NURS MIDWIFERY","1682-5055","1682-5055","NURSING","ESCI","149","0.5","Q4","0.15"," 172/191 ","0.4","Q4","0.4","0.1"," 179/191 ","Q4","6.54","0","0.033","0.089","10.2","Q4",
"NeuroSci","NEUROSCI-BASEL","N/A","2673-4087","CLINICAL NEUROLOGY","ESCI","148","1.6","Q3","0.39"," 202/277 ","1.5","Q4","1.3","0.6"," 227/278 ","Q4","18.53","0","0.066","0.405","27.3","Q4",
"NeuroSci","NEUROSCI-BASEL","N/A","2673-4087","NEUROSCIENCES","ESCI","148","1.6","Q4","0.39"," 261/310 ","1.5","Q4","1.3","0.6"," 271/310 ","Q4","12.74","0","0.066","0.405","16.0","Q4",
"SURFACE COATINGS INTERNATIONAL","SURF COAT INT","1754-0925","N/A","CHEMISTRY, APPLIED","SCIE","137","<0.1","Q4","0"," 73/74 ","<0.1","Q4","<0.1","0.1"," 72/74 ","Q4","3.38","0","0","0","2.0","Q4",
"SURFACE COATINGS INTERNATIONAL","SURF COAT INT","1754-0925","N/A","ENGINEERING, CHEMICAL","SCIE","137","<0.1","Q4","0"," 168/170 ","<0.1","Q4","<0.1","0.1"," 168/171 ","Q4","2.05","0","0","0","1.5","Q4",
"SURFACE COATINGS INTERNATIONAL","SURF COAT INT","1754-0925","N/A","MATERIALS SCIENCE, COATINGS & FILMS","SCIE","137","<0.1","Q4","0"," 23/23 ","<0.1","Q4","<0.1","0.1"," 23/23 ","Q4","2.17","0","0","0","2.2","Q4",
"EPJ Applied Metamaterials","EPJ APPL METAMATERIA","2272-2394","2272-2394","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","136","1.5","Q4","0.22"," 338/438 ","1.2","Q4","1.5","0.8"," 366/438 ","Q4","16.55","0","0.04","0.268","22.9","Q4",
