"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"Ultrasound Quarterly","ULTRASOUND Q","0894-8771","1536-0253","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","768","0.7"," 177/204 ","1.1","Q4","0.7","0.5","0.3"," 159/204 ","Q4","Q4","13.5","22.30","0.001","0.136","0.263","Q4",
"Asian Journal of Mathematics","ASIAN J MATH","1093-6106","1945-0036","MATHEMATICS","SCIE","692","0.5"," 325/489 ","0.7","Q2","0.5","0.1","0.3"," 437/489 ","Q4","Q3","33.6","10.74","0.001","0.25","0.689","Q2",
"Asian Journal of Mathematics","ASIAN J MATH","1093-6106","1945-0036","MATHEMATICS, APPLIED","SCIE","692","0.5"," 281/331 ","0.7","Q3","0.5","0.1","0.3"," 278/331 ","Q4","Q4","15.3","16.16","0.001","0.25","0.689","Q2",
"Megaron","MEGARON","1309-6915","1309-6915","ARCHITECTURE","ESCI","146","0.2"," N/A ","0.2","N/A","0.2","<0.1","0.3"," 56/97 ","Q3","N/A","N/A","42.78","0","0.042","0.085","Q3",
"Review of Rabbinic Judaism","REV RABBIN JUD","1568-4857","1570-0704","RELIGION","ESCI","30","0.1"," N/A ","0.2","N/A","0.1","<0.1","0.3"," 223/339 ","Q3","N/A","N/A","34.37","0","0.014","0.134","Q3",
"ANIMAL SCIENCE PAPERS AND REPORTS","ANIM SCI PAP REP","0860-4037","2300-8342","AGRICULTURE, DAIRY & ANIMAL SCIENCE","SCIE","409","0.9"," 53/80 ","0.7","Q4","0.7","<0.1","0.29"," 60/80 ","Q3","Q3","34.4","25.63","0","0.024","0.086","Q4",
"Traditional Medicine Research","TRADIT MED RES","2413-3973","2413-3973","INTEGRATIVE & COMPLEMENTARY MEDICINE","ESCI","182","0.9"," 34/43 ","0.8","Q4","0.9","0.3","0.29"," 34/43 ","Q4","Q4","22.1","22.09","0","0.04","0.109","Q4",
"Journal of Urban and Regional Analysis","J URBAN REG ANAL","2067-4082","2068-9969","GEOGRAPHY","ESCI","100","0.8"," 107/171 ","0.8","Q3","0.6","0.2","0.29"," 112/172 ","Q3","Q3","37.7","35.17","0","0.015","0.116","Q4",
"HELVETICA CHIMICA ACTA","HELV CHIM ACTA","0018-019X","1522-2675","CHEMISTRY, MULTIDISCIPLINARY","SCIE","5,320","1.5"," 154/230 ","1.7","Q3","1.5","0.6","0.28"," 151/231 ","Q3","Q3","33.3","34.85","0.001","0.243","0.436","Q2",
"Advances in Mental Health and Intellectual Disabilities","ADV MENT HEALTH INTE","2044-1282","2044-1290","PSYCHIATRY","ESCI","295","1.2"," 209/276 ","1.1","Q4","0.9","0.2","0.28"," 229/276 ","Q4","Q4","24.5","17.21","0","0.054","0.267","Q4",
"Economics and Business Review","ECON BUS REV-POL","2392-1641","2450-0097","ECONOMICS","ESCI","152","1.2"," 341/597 ","1","Q3","1","0.1","0.28"," 427/600 ","Q3","Q3","43.0","28.92","0","0.03","0.138","Q4",
"COMPEL-THE INTERNATIONAL JOURNAL FOR COMPUTATION AND MATHEMATICS IN ELECTRICAL AND ELECTRONIC ENGINEERING","COMPEL","0332-1649","0332-1649","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","954","1"," 143/169 ","0.7","Q4","0.8","0.5","0.28"," 140/169 ","Q4","Q4","15.7","17.46","0.001","0.139","0.118","Q4",
"COMPEL-THE INTERNATIONAL JOURNAL FOR COMPUTATION AND MATHEMATICS IN ELECTRICAL AND ELECTRONIC ENGINEERING","COMPEL","0332-1649","0332-1649","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","954","1"," 285/352 ","0.7","Q4","0.8","0.5","0.28"," 278/354 ","Q4","Q4","19.2","21.61","0.001","0.139","0.118","Q4",
"COMPEL-THE INTERNATIONAL JOURNAL FOR COMPUTATION AND MATHEMATICS IN ELECTRICAL AND ELECTRONIC ENGINEERING","COMPEL","0332-1649","0332-1649","MATHEMATICS, APPLIED","SCIE","954","1"," 181/331 ","0.7","Q3","0.8","0.5","0.28"," 286/331 ","Q4","Q3","45.5","13.75","0.001","0.139","0.118","Q4",
"Voprosy Ekonomiki","VOPR EKON","0042-8736","0042-8736","ECONOMICS","ESCI","553","0.7"," 446/597 ","0.6","Q4","0.5","0.3","0.28"," 427/600 ","Q3","Q3","25.4","28.92","0.001","0.119","0.139","Q4",
"JOURNAL OF DISPERSION SCIENCE AND TECHNOLOGY","J DISPER SCI TECHNOL","0193-2691","1532-2351","CHEMISTRY, PHYSICAL","SCIE","5,872","1.9"," 143/178 ","2.2","Q3","1.7","0.4","0.27"," 151/178 ","Q4","Q4","19.9","15.45","0.003","0.695","0.292","Q4",
"Archive of Mechanical Engineering","ARCH MECH ENG","0004-0738","2300-1895","ENGINEERING, MECHANICAL","ESCI","272","1.2"," 134/180 ","1","Q4","1.1","0.1","0.27"," 143/180 ","Q4","Q3","25.8","20.83","0","0.035","0.143","Q4",
"Theoretical Computer Science","THEOR COMPUT SCI","0304-3975","1879-2294","COMPUTER SCIENCE, THEORY & METHODS","SCIE","9,170","0.9"," 93/143 ","0.9","Q3","0.8","0.2","0.27"," 111/143 ","Q4","Q3","35.3","22.73","0.008","1.735","0.409","Q3",
"Case Studies in the Environment","CASE STUD ENVIRON","2473-9510","2473-9510","EDUCATION & EDUCATIONAL RESEARCH","ESCI","138","0.8"," 488/756 ","0.7","Q3","0.6","0.1","0.27"," 583/756 ","Q4","Q3","35.5","22.95","0","0.055","0.166","Q4",
"Case Studies in the Environment","CASE STUD ENVIRON","2473-9510","2473-9510","ENVIRONMENTAL STUDIES","ESCI","138","0.8"," 158/182 ","0.7","Q4","0.6","0.1","0.27"," 163/184 ","Q4","Q4","13.5","11.68","0","0.055","0.166","Q4",
"Indian Journal of Plastic Surgery","INDIAN J PLAST SURG","0970-0358","1998-376X","SURGERY","ESCI","1,181","0.7"," 229/290 ","1","Q3","0.7","0.1","0.27"," 231/290 ","Q4","Q4","21.2","20.52","0.001","0.135","0.249","Q4",
"Australasian Dispute Resolution Journal","AUSTRALAS DISPUT RES","1441-7847","1441-7847","LAW","ESCI","45","0.3"," 267/421 ","0.2","Q4","0.3","<0.1","0.27"," 295/421 ","Q3","Q3","36.7","30.05","0","0.013","0.082","Q4",
"Hitit Theology Journal","HITIT THEOL J","N/A","2757-6949","RELIGION","ESCI","9","0.1"," N/A ","0.1","N/A","0.1","<0.1","0.27"," 243/339 ","Q3","N/A","N/A","28.47","0","0.017","0.11","Q3",
"GERMS","GERMS","2248-2997","2248-2997","INFECTIOUS DISEASES","ESCI","454","1.7"," 98/132 ","1.8","Q3","1.7","0.1","0.26"," 111/132 ","Q4","Q3","26.1","16.29","0.001","0.125","0.359","Q4",
"CCF Transactions on High Performance Computing","CCF T HIGH PERFORM C","2524-4922","2524-4930","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","ESCI","153","1.3"," 49/59 ","1.1","Q4","1.1","0.6","0.26"," 53/59 ","Q4","Q4","17.8","11.02","0","0.059","0.277","Q4",
"CCF Transactions on High Performance Computing","CCF T HIGH PERFORM C","2524-4922","2524-4930","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","153","1.3"," 182/249 ","1.1","Q4","1.1","0.6","0.26"," 201/251 ","Q4","Q3","27.1","20.12","0","0.059","0.277","Q4",
"CCF Transactions on High Performance Computing","CCF T HIGH PERFORM C","2524-4922","2524-4930","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","ESCI","153","1.3"," 132/169 ","1.1","Q4","1.1","0.6","0.26"," 142/169 ","Q4","Q4","22.2","16.27","0","0.059","0.277","Q4",
"CCF Transactions on High Performance Computing","CCF T HIGH PERFORM C","2524-4922","2524-4930","COMPUTER SCIENCE, THEORY & METHODS","ESCI","153","1.3"," 80/143 ","1.1","Q3","1.1","0.6","0.26"," 112/143 ","Q4","Q3","44.4","22.03","0","0.059","0.277","Q4",
"International Journal of Human Capital and Information Technology Professionals","INT J HUM CAP INF TE","1947-3478","1947-3486","MANAGEMENT","ESCI","135","0.9"," 336/401 ","1","Q4","0.9","3","0.26"," 328/402 ","Q4","Q4","16.3","18.53","0","0.033","0.183","Q4",
"SOUND AND VIBRATION","SOUND VIB","1541-0161","1541-0161","ACOUSTICS","ESCI","397","0.9"," 32/40 ","0.5","Q4","0.8","0.7","0.26"," 33/40 ","Q4","Q4","21.3","18.75","0","0.019","0.093","Q4",
"Urologia Journal","UROLOGIA J","0391-5603","1724-6075","UROLOGY & NEPHROLOGY","ESCI","546","0.8"," 102/126 ","1","Q4","0.8","0.2","0.26"," 105/126 ","Q4","Q4","19.4","17.06","0.001","0.144","0.225","Q4",
"Journal of Hyperbolic Differential Equations","J HYPERBOL DIFFER EQ","0219-8916","1793-6993","MATHEMATICS, APPLIED","SCIE","491","0.5"," 281/331 ","0.8","Q3","0.5","0.2","0.26"," 293/331 ","Q4","Q4","15.3","11.63","0.001","0.144","0.645","Q2",
"Journal of Hyperbolic Differential Equations","J HYPERBOL DIFFER EQ","0219-8916","1793-6993","PHYSICS, MATHEMATICAL","SCIE","491","0.5"," 57/60 ","0.8","Q4","0.5","0.2","0.26"," 55/60 ","Q4","Q4","5.8","9.17","0.001","0.144","0.645","Q3",
"Christian Higher Education","CHRIST HIGH EDUC","1536-3759","1539-4107","EDUCATION & EDUCATIONAL RESEARCH","ESCI","126","0.4"," 606/756 ","0.3","Q4","0.3","0.3","0.26"," 584/756 ","Q4","Q4","19.9","22.82","0","0.016","0.084","Q4",
"Annali Italiani di Chirurgia","ANN ITAL CHIR","0003-469X","2239-253X","SURGERY","SCIE","848","0.9"," 214/290 ","0.8","Q4","0.7","0.1","0.25"," 240/290 ","Q4","Q3","26.4","17.41","0.001","0.136","0.152","Q4",
"Review of Agrarian Studies","REV AGRAR STUD","2249-4405","2248-9002","DEVELOPMENT STUDIES","ESCI","107","0.4"," 61/63 ","0.9","Q4","0.2","<0.1","0.25"," 57/63 ","Q4","Q4","4.0","10.32","0","0.033","0.271","Q4",
"Revista Espanola de Comunicacion en Salud","REV ESP COMUN SALUD","N/A","1989-9882","COMMUNICATION","ESCI","135","0.4"," 187/227 ","0.7","Q3","0.2","0.1","0.25"," 179/227 ","Q4","Q4","17.8","21.37","0","0.039","0.139","Q4",
"Annales Instituti Archaeologici","ANN INST ARCHAEOL","1845-4046","1848-6363","ARCHAEOLOGY","ESCI","30","0.2"," N/A ","0.2","N/A","0.1","<0.1","0.25"," 118/163 ","Q3","N/A","N/A","27.91","0","0.013","0.061","Q4",
"Rhythmica-Revista Espanola de Metrica Comparada","RHYTHMICA","1696-5744","1696-5744","LITERATURE, ROMANCE","ESCI","9","<0.1"," N/A ","N/A","N/A","<0.1","N/A","0.25"," 83/116 ","Q3","N/A","N/A","28.88","0","0.003","N/A","N/A",
"Blood Science","BLOOD SCI","2543-6368","2543-6368","HEMATOLOGY","ESCI","153","1.5"," 70/97 ","1.4","Q4","1.4","0.3","0.24"," 80/97 ","Q4","Q3","28.4","18.04","0","0.066","0.363","Q4",
"Respiratory Medicine Case Reports","RESPIR MED CASE REP","2213-0071","2213-0071","RESPIRATORY SYSTEM","ESCI","1,354","0.8"," 88/100 ","0.8","Q4","0.7","0.1","0.24"," 87/101 ","Q4","Q4","12.5","14.36","0.002","0.462","0.205","Q4",
"Izvestiya Uralskogo Federalnogo Universiteta-Seriya 2-Gumanitarnye Nauki","IZV URAL FED U-GUMAN","2227-2283","2587-6929","HUMANITIES, MULTIDISCIPLINARY","ESCI","134","0.1"," N/A ","0.2","N/A","0.1","<0.1","0.24"," 241/406 ","Q3","N/A","N/A","40.76","0.001","0.161","0.241","Q2",
"Letteratura e Letterature","LETT LETT","1971-906X","1973-2600","LITERARY THEORY & CRITICISM","ESCI","8","<0.1"," N/A ","<0.1","N/A","<0.1","<0.1","0.24"," 41/51 ","Q3","N/A","N/A","20.59","0","0.008","0.094","Q3",
"Letteratura e Letterature","LETT LETT","1971-906X","1973-2600","LITERATURE","ESCI","8","<0.1"," N/A ","<0.1","N/A","<0.1","<0.1","0.24"," 149/199 ","Q3","N/A","N/A","25.38","0","0.008","0.094","Q4",
"Asian Academy of Management Journal","ASIAN ACAD MANAG J","1394-2603","1985-8280","MANAGEMENT","ESCI","290","1.2"," 304/401 ","1.3","Q4","1.1","0.1","0.23"," 338/402 ","Q4","Q4","24.3","16.04","0","0.034","0.175","Q4",
"FORMAL METHODS IN SYSTEM DESIGN","FORM METHOD SYST DES","0925-9856","1572-8102","COMPUTER SCIENCE, THEORY & METHODS","SCIE","489","0.7"," 104/143 ","0.8","Q3","0.5","<0.1","0.23"," 120/143 ","Q4","Q3","27.6","16.43","0","0.036","0.209","Q4",
"Strategic Analysis","STRATEG ANAL","0970-0161","1754-0054","INTERNATIONAL RELATIONS","ESCI","375","0.7"," 112/165 ","0.9","Q3","0.6","<0.1","0.23"," 135/165 ","Q4","Q3","32.4","18.48","0","0.09","0.322","Q3",
"Jurnal Ilmiah Peuradeun","J ILM PEURADEUN","2338-8617","2443-2067","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","111","0.5"," 166/263 ","0.4","Q3","0.1","0.2","0.23"," 170/263 ","Q3","Q3","37.1","35.55","0","0.004","0.012","Q4",
"Transactions on Maritime Science-ToMS","TRANS MARIT SCI-TOMS","1848-3305","1848-3313","ENGINEERING, MARINE","ESCI","149","0.8"," 18/25 ","0.7","Q4","0.7","0.1","0.22"," 20/25 ","Q4","Q3","30.0","22.00","0","0.038","0.13","Q4",
"STRENGTH OF MATERIALS","STRENGTH MATER+","0039-2316","1573-9325","MATERIALS SCIENCE, CHARACTERIZATION & TESTING","SCIE","1,077","0.7"," 32/38 ","0.7","Q4","0.5","0.1","0.22"," 31/38 ","Q4","Q4","17.1","19.74","0","0.097","0.109","Q4",
"Science of Gymnastics Journal","SCI GYMNAST J","1855-7171","1855-7171","SPORT SCIENCES","ESCI","197","0.6"," 107/127 ","0.6","Q4","0.4","<0.1","0.22"," 112/127 ","Q4","Q4","16.1","12.20","0","0.023","0.081","Q4",
"Journal of Pentecostal Theology","J PENTECOSTAL THEOL","0966-7369","1745-5251","RELIGION","ESCI","58","0.2"," N/A ","0.1","N/A","0.2","0.1","0.22"," 270/339 ","Q4","N/A","N/A","20.50","0","0.017","0.106","Q3",
"Lusotopie","LUSOTOPIE","1257-0273","1768-3084","HUMANITIES, MULTIDISCIPLINARY","ESCI","72","0.1"," N/A ","0.2","N/A","0.1","0.1","0.22"," 252/406 ","Q3","N/A","N/A","38.05","0","0.017","0.166","Q3",
"International Journal of Electrochemical Science","INT J ELECTROCHEM SC","1452-3981","1452-3981","ELECTROCHEMISTRY","SCIE","12,942","1.3"," 37/45 ","1.3","Q4","1.1","1","0.21"," 37/45 ","Q4","Q4","18.9","18.89","0.006","1.314","0.171","Q4",
"Case Reports in Endocrinology","CASE REP ENDOCRINOL","2090-6501","2090-651X","ENDOCRINOLOGY & METABOLISM","ESCI","464","0.9"," 160/186 ","0.9","Q4","0.9","0.3","0.21"," 160/186 ","Q4","Q4","14.2","14.25","0.001","0.129","0.232","Q4",
"Journal of Cases on Information Technology","J CASES INF TECHNOL","1548-7717","1548-7725","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","171","0.7"," 212/249 ","1","Q4","0.7","0.1","0.21"," 213/251 ","Q4","Q4","15.1","15.34","0","0.033","0.146","Q4",
"Brazilian Journalism Research","BRAZ JOURNAL RES","1808-4079","1981-9854","COMMUNICATION","ESCI","107","0.5"," 179/227 ","0.5","Q4","0.5","<0.1","0.21"," 182/227 ","Q4","Q4","21.4","20.04","0","0.031","0.12","Q4",
"Poultry Science Journal","POULTRY SCI J","2345-6604","2345-6566","AGRICULTURE, DAIRY & ANIMAL SCIENCE","ESCI","184","0.4"," 66/80 ","0.8","Q4","0.4","0.2","0.21"," 64/80 ","Q4","Q4","18.1","20.63","0","0.026","0.127","Q4",
"Stellenbosch Papers in Linguistics Plus-SPiL Plus","STELL PAP LING PLUS","1726-541X","2224-3380","LINGUISTICS","ESCI","72","0.4"," 226/297 ","0.3","Q4","0.4","<0.1","0.21"," 254/297 ","Q4","Q4","24.1","14.65","0","0.04","0.23","Q4",
"Journal of Applied Corporate Finance","J APPL CORP FINANC","1078-1196","1745-6622","BUSINESS, FINANCE","ESCI","1,125","0.7"," 181/231 ","1.4","Q3","0.6","0.1","0.2"," 187/231 ","Q4","Q4","21.9","19.26","0.001","0.147","0.457","Q3",
"Notarzt","NOTARZT","0177-2309","1438-8693","EMERGENCY MEDICINE","SCIE","104","0.7"," 44/54 ","0.4","Q4","0.5","0.4","0.2"," 45/54 ","Q4","Q4","19.4","17.59","0","0.017","0.071","Q4",
"Acta Scientiarum Polonorum-Hortorum Cultus","ACTA SCI POL-HORTORU","1644-0692","2545-1405","HORTICULTURE","SCIE","966","0.6"," 33/38 ","0.8","Q4","0.6","0.3","0.2"," 33/38 ","Q4","Q4","14.5","14.47","0","0.075","0.091","Q4",
"NTUT Journal of Intellectual Property Law and Management","NTUT J INTELLECT PRO","2226-6771","2226-6771","LAW","ESCI","6","0.2"," 316/421 ","0.1","Q4","0.1","<0.1","0.2"," 318/421 ","Q4","Q4","25.1","24.58","0","0.001","0.01","Q4",
"Zeitschrift der Gesellschaft fur Musiktheorie","Z GES MUSIKTHEORIE","1862-6750","1862-6742","MUSIC","ESCI","35","0.2"," N/A ","0.2","N/A","<0.1","<0.1","0.2"," 79/111 ","Q3","N/A","N/A","29.28","0","0.02","0.148","Q3",
"Current Nanoscience","CURR NANOSCI","1573-4137","1875-6786","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","1,408","1.4"," 152/174 ","1.3","Q4","1.4","1.1","0.19"," 166/174 ","Q4","Q4","12.9","4.89","0","0.107","0.169","Q4",
"Current Nanoscience","CURR NANOSCI","1573-4137","1875-6786","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","1,408","1.4"," 349/438 ","1.3","Q4","1.4","1.1","0.19"," 376/438 ","Q4","Q4","20.4","14.27","0","0.107","0.169","Q4",
"Current Nanoscience","CURR NANOSCI","1573-4137","1875-6786","NANOSCIENCE & NANOTECHNOLOGY","SCIE","1,408","1.4"," 118/140 ","1.3","Q4","1.4","1.1","0.19"," 122/140 ","Q4","Q4","16.1","13.21","0","0.107","0.169","Q4",
"E-Balonmano com","E-BALONMANO COM","1885-7019","1885-7019","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","173","1"," 100/139 ","0.8","Q4","0.9","0.7","0.19"," 112/139 ","Q4","Q3","28.4","19.78","0","0.024","0.12","Q4",
"ANALES DEL JARDIN BOTANICO DE MADRID","AN JARDIN BOT MADRID","0211-1322","1988-3196","PLANT SCIENCES","SCIE","296","0.7"," 224/265 ","0.6","Q4","0.6","<0.1","0.19"," 237/265 ","Q4","Q4","15.7","10.75","0","0.015","0.124","Q4",
"Electronic Journal of Research in Educational Psychology","ELECTRON J RES EDUC","1699-5880","1696-2095","PSYCHOLOGY, EDUCATIONAL","ESCI","568","0.6"," 68/74 ","0.7","Q4","0.6","0.1","0.19"," 70/74 ","Q4","Q4","8.8","6.08","0","0.037","0.134","Q4",
"International Journal of Urological Nursing","INT J UROL NURS","1749-7701","1749-771X","NURSING","ESCI","93","0.4"," 174/191 ","N/A","N/A","0.3","0.1","0.19"," 176/191 ","Q4","Q4","9.2","8.12","0","0.016","N/A","N/A",
"International Journal of Urological Nursing","INT J UROL NURS","1749-7701","1749-771X","UROLOGY & NEPHROLOGY","ESCI","93","0.4"," 117/126 ","N/A","N/A","0.3","0.1","0.19"," 110/126 ","Q4","Q4","7.5","13.10","0","0.016","N/A","N/A",
"Letras de Hoje-Estudos e Debates em Linguistica Literatura e Lingua Portuguesa","LET HOJE","0101-3335","1984-7726","LITERATURE","ESCI","85","0.1"," N/A ","0.1","N/A","0.1","<0.1","0.19"," 156/199 ","Q4","N/A","N/A","21.86","0","0.096","0.237","Q2",
"Egyptian Pharmaceutical Journal","EGYPT PHARM J","1687-4315","2090-9853","PHARMACOLOGY & PHARMACY","ESCI","259","0.7"," 317/354 ","0.8","Q4","0.6","0.1","0.18"," 322/354 ","Q4","Q4","10.6","9.18","0","0.035","0.089","Q4",
"Studies in Business and Economics","STUD BUS ECON-ROM","1842-4120","2344-5416","ECONOMICS","ESCI","327","0.7"," 446/597 ","0.7","Q4","0.5","0.2","0.18"," 496/600 ","Q4","Q3","25.4","17.42","0","0.044","0.087","Q4",
"Radioengineering","RADIOENGINEERING","1210-2512","N/A","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,023","0.5"," 329/352 ","0.7","Q4","0.5","0.2","0.18"," 307/354 ","Q4","Q4","6.7","13.42","0.001","0.111","0.13","Q4",
"Clinical and Investigative Orthodontics","CLIN INVEST ORTHODON","2770-5781","2770-579X","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","14","0.3"," 145/157 ","0.3","Q4","0.3","0.1","0.18"," 141/157 ","Q4","Q4","8.0","10.51","0","0.003","0.058","Q4",
"ACTA PROTOZOOLOGICA","ACTA PROTOZOOL","0065-1583","1689-0027","MICROBIOLOGY","SCIE","567","1.5"," 142/161 ","1","Q4","1.4","<0.1","0.17"," 153/161 ","Q4","Q4","12.1","5.28","0","0.027","0.244","Q4",
"MOLECULAR BIOLOGY","MOL BIOL+","0026-8933","1608-3245","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","1,662","1.5"," 274/313 ","1.2","Q4","1.4","0.3","0.17"," 301/313 ","Q4","Q4","12.6","3.99","0.001","0.201","0.237","Q4",
"Rehabilitation Oncology","REHABIL ONCOL","2168-3808","2381-2427","ONCOLOGY","ESCI","222","1"," 287/322 ","1","Q4","0.9","0.3","0.17"," 294/322 ","Q4","Q4","11.0","8.85","0","0.065","0.277","Q4",
"CYTOLOGIA","CYTOLOGIA","0011-4545","0011-4545","CELL BIOLOGY","SCIE","916","0.6"," 202/205 ","0.6","Q4","0.4","0.1","0.17"," 201/205 ","Q4","Q4","1.7","2.20","0","0.044","0.08","Q4",
"CYTOLOGIA","CYTOLOGIA","0011-4545","0011-4545","GENETICS & HEREDITY","SCIE","916","0.6"," 182/191 ","0.6","Q4","0.4","0.1","0.17"," 182/191 ","Q4","Q4","5.0","4.97","0","0.044","0.08","Q4",
"Commonwealth Journal of Local Governance","COMMONW J LOCAL GOV","1836-0394","1836-0394","PUBLIC ADMINISTRATION","ESCI","103","0.5"," 75/91 ","0.7","Q4","0.4","<0.1","0.17"," 75/91 ","Q4","Q4","18.1","18.13","0","0.014","0.148","Q4",
"Revista Espanola de Antropologia Americana","REV ESP ANTROPOL AM","0556-6533","1988-2718","ANTHROPOLOGY","ESCI","229","0.5"," 97/139 ","0.5","Q4","0.5","<0.1","0.17"," 117/139 ","Q4","Q3","30.6","16.19","0","0.045","0.334","Q3",
"Visual Communication Quarterly","VIS COMMUN Q","1555-1393","1555-1407","COMMUNICATION","ESCI","158","0.4"," 187/227 ","0.5","Q4","0.3","0.1","0.17"," 192/227 ","Q4","Q4","17.8","15.64","0","0.044","0.295","Q3",
"International Journal of Combinatorial Optimization Problems and Informatics","INT J COMB OPTIM PRO","2007-1558","2007-1558","MATHEMATICS, APPLIED","ESCI","71","0.3"," 309/331 ","0.4","Q4","0.3","<0.1","0.17"," 316/331 ","Q4","Q4","6.8","4.68","0","0.016","0.083","Q4",
"Revue d Histoire des Sciences","REV HIST SCI","0151-4105","1969-6582","HISTORY & PHILOSOPHY OF SCIENCE","ESCI","133","0.3"," 72/104 ","0.4","Q3","0.3","<0.1","0.17"," 90/104 ","Q4","Q3","31.3","13.94","0","0.057","0.517","Q2",
"Global NEST Journal","GLOBAL NEST J","1790-7632","N/A","ENVIRONMENTAL SCIENCES","SCIE","1,235","1"," 322/358 ","1.1","Q4","0.8","0.5","0.16"," 334/359 ","Q4","Q4","10.2","7.10","0.001","0.124","0.172","Q4",
"Macroheterocycles","MACROHETEROCYCLES","1998-9539","1998-9539","CHEMISTRY, MULTIDISCIPLINARY","SCIE","490","1"," 174/230 ","1.1","Q3","0.8","<0.1","0.16"," 183/231 ","Q4","Q4","24.6","21.00","0","0.042","0.106","Q4",
"PHYSICS TEACHER","PHYS TEACH","0031-921X","1943-4928","EDUCATION, SCIENTIFIC DISCIPLINES","SCIE","1,521","0.5"," 71/85 ","0.6","Q4","0.3","0.3","0.16"," 74/85 ","Q4","Q4","17.1","13.53","0.001","0.192","0.147","Q4",
"PHYSICS TEACHER","PHYS TEACH","0031-921X","1943-4928","PHYSICS, MULTIDISCIPLINARY","SCIE","1,521","0.5"," 91/110 ","0.6","Q3","0.3","0.3","0.16"," 86/110 ","Q4","Q4","17.7","22.27","0.001","0.192","0.147","Q3",
"Jurnal Ilmu Ternak dan Veteriner","J ILMU TERNAK VET","0853-7380","2252-696X","VETERINARY SCIENCES","ESCI","100","0.3"," 148/167 ","0.3","Q4","0.3","0.1","0.16"," 151/168 ","Q4","Q4","11.7","10.42","0","0.011","0.055","Q4",
"MANUELLE MEDIZIN","MAN MED","0025-2514","1433-0466","REHABILITATION","ESCI","100","0.3"," 164/169 ","0.2","Q4","0.1","0.3","0.16"," 162/169 ","Q4","Q4","3.3","4.44","0","0.007","0.022","Q4",
"Journal of East-West Business","J EAST-WEST BUS","1066-9868","1528-6959","BUSINESS","ESCI","246","1.2"," 230/302 ","1.4","Q4","1.1","0.1","0.15"," 261/302 ","Q4","Q4","24.0","13.74","0","0.043","0.261","Q4",
"Bruno Pini Mathematical Analysis Seminar","BRUNO PINI MATH ANAL","2240-2829","2240-2829","MATHEMATICS","ESCI","20","0.1"," 482/489 ","0.3","Q4","0.1","<0.1","0.15"," 480/489 ","Q4","Q4","1.5","1.94","0","0.013","0.182","Q4",
"Journal AWWA","J AWWA","0003-150X","1551-8833","ENGINEERING, CIVIL","SCIE","3,208","0.7"," 157/181 ","0.8","Q4","0.5","0.1","0.14"," 160/181 ","Q4","Q4","13.5","11.88","0.001","0.116","0.157","Q4",
"Journal AWWA","J AWWA","0003-150X","1551-8833","WATER RESOURCES","SCIE","3,208","0.7"," 120/127 ","0.8","Q4","0.5","0.1","0.14"," 120/127 ","Q4","Q4","5.9","5.91","0.001","0.116","0.157","Q4",
"ACTA SCIENTIARUM-TECHNOLOGY","ACTA SCI-TECHNOL","1806-2563","1807-8664","MULTIDISCIPLINARY SCIENCES","SCIE","518","0.6"," 97/134 ","0.6","Q3","0.6","0.3","0.14"," 99/135 ","Q3","Q3","28.0","27.04","0","0.052","0.096","Q3",
"Kvasny Prumysl","KVASNY PRUMYSL","2571-3868","2570-8619","FOOD SCIENCE & TECHNOLOGY","ESCI","119","0.6"," 156/173 ","0.5","Q4","0.3","0.2","0.14"," 156/173 ","Q4","Q4","10.1","10.12","0","0.013","0.06","Q4",
"Pertanika Journal of Science and Technology","PERTANIKA J SCI TECH","0128-7680","0128-7680","MULTIDISCIPLINARY SCIENCES","ESCI","790","0.6"," 97/134 ","0.6","Q3","0.6","0.2","0.14"," 99/135 ","Q3","Q3","28.0","27.04","0.001","0.13","0.096","Q3",
