"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"Journal of Project Management","J PROJ MANAGE","2371-8366","2371-8374","ENGINEERING, INDUSTRIAL","ESCI","201","1.3"," 55/69 ","1.5","Q4","1.2","0.2","0.31"," 52/69 ","Q4","Q4","21.0","25.36","0","0.052","0.247","Q4",
"Journal of Project Management","J PROJ MANAGE","2371-8366","2371-8374","MANAGEMENT","ESCI","201","1.3"," 297/401 ","1.5","Q4","1.2","0.2","0.31"," 307/402 ","Q4","Q3","26.1","23.76","0","0.052","0.247","Q4",
"Journal of Physics Communications","J PHYS COMMUN","2399-6528","2399-6528","PHYSICS, MULTIDISCIPLINARY","ESCI","1,366","1.1"," 69/110 ","1.2","Q3","1.1","0.4","0.31"," 71/110 ","Q3","Q3","37.7","35.91","0.003","0.627","0.323","Q3",
"JOURNAL OF PEDIATRIC HEMATOLOGY ONCOLOGY","J PEDIAT HEMATOL ONC","1077-4114","1536-3678","HEMATOLOGY","SCIE","4,253","0.9"," 83/97 ","1","Q4","0.8","0.2","0.31"," 75/97 ","Q4","Q4","14.9","23.20","0.003","0.659","0.261","Q4",
"JOURNAL OF PEDIATRIC HEMATOLOGY ONCOLOGY","J PEDIAT HEMATOL ONC","1077-4114","1536-3678","ONCOLOGY","SCIE","4,253","0.9"," 293/322 ","1","Q4","0.8","0.2","0.31"," 268/322 ","Q4","Q4","9.2","16.93","0.003","0.659","0.261","Q4",
"JOURNAL OF PEDIATRIC HEMATOLOGY ONCOLOGY","J PEDIAT HEMATOL ONC","1077-4114","1536-3678","PEDIATRICS","SCIE","4,253","0.9"," 138/186 ","1","Q4","0.8","0.2","0.31"," 143/186 ","Q4","Q3","26.1","23.39","0.003","0.659","0.261","Q4",
"Case Reports in Pediatrics","CASE REP PEDIAT","2090-6803","2090-6811","PEDIATRICS","ESCI","492","0.7"," 146/186 ","0.7","Q4","0.7","0.1","0.31"," 143/186 ","Q4","Q4","21.8","23.39","0.001","0.123","0.189","Q4",
"Vestnik St Petersburg University-Mathematics","VESTN ST PETER U-MAT","1063-4541","1934-7855","MATHEMATICS","ESCI","135","0.4"," 379/489 ","0.3","Q4","0.2","0.1","0.31"," 431/489 ","Q4","Q4","22.6","11.96","0","0.032","0.065","Q4",
"Feminist Africa","FEM AFR","1726-4596","1726-4596","WOMENS STUDIES","ESCI","169","1.5"," 27/66 ","1.6","Q3","1.4","0.1","0.3"," 44/66 ","Q3","Q2","59.8","34.09","0","0.011","0.383","Q4",
"Journal of Robotics","J ROBOT","1687-9600","1687-9619","ROBOTICS","ESCI","610","1.4"," 37/46 ","1.7","Q4","1.3","0.3","0.3"," 37/46 ","Q4","Q4","20.7","20.65","0.001","0.134","0.321","Q4",
"REAL-TIME SYSTEMS","REAL-TIME SYST","0922-6443","1573-1383","COMPUTER SCIENCE, THEORY & METHODS","SCIE","570","1.4"," 77/143 ","1.5","Q3","1.2","0.2","0.3"," 102/143 ","Q3","Q3","46.5","29.02","0","0.043","0.27","Q4",
"International Journal of Sensor Networks","INT J SENS NETW","1748-1279","1748-1287","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","423","1.1"," 194/249 ","0.8","Q4","0.8","0.4","0.3"," 195/251 ","Q4","Q4","22.3","22.51","0","0.075","0.119","Q4",
"International Journal of Sensor Networks","INT J SENS NETW","1748-1279","1748-1287","TELECOMMUNICATIONS","SCIE","423","1.1"," 99/119 ","0.8","Q4","0.8","0.4","0.3"," 102/119 ","Q4","Q4","17.2","14.71","0","0.075","0.119","Q4",
"Journal of Basic and Applied Zoology","J BASIC APPL ZOOL","2090-9896","2090-990X","BIOLOGY","ESCI","596","1.1"," 72/109 ","N/A","N/A","1.1","0.5","0.3"," 77/109 ","Q3","Q3","34.4","29.82","0.001","0.117","N/A","N/A",
"Journal of Contemporary Brachytherapy","J CONTEMP BRACHYTHER","1689-832X","2081-2841","ONCOLOGY","SCIE","858","1.1"," 280/322 ","1.3","Q4","0.9","0.2","0.3"," 274/322 ","Q4","Q4","13.2","15.06","0.001","0.201","0.286","Q4",
"Journal of Contemporary Brachytherapy","J CONTEMP BRACHYTHER","1689-832X","2081-2841","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","858","1.1"," 153/204 ","1.3","Q3","0.9","0.2","0.3"," 159/204 ","Q4","Q3","25.2","22.30","0.001","0.201","0.286","Q4",
"Egyptian Rheumatologist","EGYPT RHEUMATOL","1110-1164","2090-2433","RHEUMATOLOGY","ESCI","494","1"," 49/57 ","1","Q4","0.6","0.3","0.3"," 47/57 ","Q4","Q4","14.9","18.42","0","0.093","0.156","Q4",
"Stellenbosch Theological Journal","STELLENBOSCH THEOL J","2413-9459","2413-9467","RELIGION","ESCI","105","0.2"," N/A ","0.2","N/A","0.2","<0.1","0.3"," 223/339 ","Q3","N/A","N/A","34.37","0","0.043","0.08","Q4",
"TRANSFUSION CLINIQUE ET BIOLOGIQUE","TRANSFUS CLIN BIOL","1246-7820","N/A","HEMATOLOGY","SCIE","744","1.4"," 74/97 ","1.4","Q4","1","0.7","0.29"," 77/97 ","Q4","Q4","24.2","21.13","0.001","0.182","0.382","Q4",
"TRANSFUSION CLINIQUE ET BIOLOGIQUE","TRANSFUS CLIN BIOL","1246-7820","N/A","IMMUNOLOGY","SCIE","744","1.4"," 157/181 ","1.4","Q4","1","0.7","0.29"," 159/181 ","Q4","Q4","13.5","12.43","0.001","0.182","0.382","Q4",
"Acta Scientiarum Polonorum-Technologia Alimentaria","ACTA SCI POLON-TECHN","1644-0730","1898-9594","FOOD SCIENCE & TECHNOLOGY","ESCI","980","1.3"," 135/173 ","1.6","Q4","1.2","0.3","0.29"," 137/173 ","Q4","Q4","22.3","21.10","0","0.078","0.21","Q4",
"Journal of Hematology","J HEMATOL","1927-1212","1927-1220","HEMATOLOGY","ESCI","253","1.3"," 77/97 ","1.3","Q4","1.3","0.1","0.29"," 77/97 ","Q4","Q4","21.1","21.13","0","0.094","0.332","Q4",
"Cybernetics and Information Technologies","CYBERN INF TECHNOL","1311-9702","1314-4081","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","505","1.2"," 190/249 ","1.3","Q4","0.7","0.3","0.29"," 197/251 ","Q4","Q4","23.9","21.71","0","0.082","0.183","Q4",
"SILVAE GENETICA","SILVAE GENET","0037-5349","2509-8934","FORESTRY","SCIE","853","1.1"," 52/89 ","0.9","Q3","1","0.2","0.29"," 61/89 ","Q3","Q3","42.1","32.02","0","0.031","0.185","Q3",
"SILVAE GENETICA","SILVAE GENET","0037-5349","2509-8934","GENETICS & HEREDITY","SCIE","853","1.1"," 167/191 ","0.9","Q4","1","0.2","0.29"," 173/191 ","Q3","Q4","12.8","9.69","0","0.031","0.185","Q4",
"Educational Research for Social Change","EDUC RES SOC CHANG","2221-4070","2221-4070","EDUCATION & EDUCATIONAL RESEARCH","ESCI","124","0.7"," 520/756 ","0.7","Q3","0.6","<0.1","0.29"," 569/756 ","Q4","Q3","31.3","24.80","0","0.03","0.21","Q3",
"Korean Linguistics","KOREAN LINGUIST","0257-3784","2212-9731","LANGUAGE & LINGUISTICS","ESCI","34","0.4"," N/A ","0.6","N/A","0.4","0.1","0.29"," 248/393 ","Q3","N/A","N/A","37.02","0","0.006","0.419","Q2",
"Doxa-Cuadernos de Filosofia y Derecho","DOXA","0214-8676","2386-4702","PHILOSOPHY","ESCI","201","0.3"," N/A ","0.4","N/A","0.2","0.2","0.29"," 188/325 ","Q3","N/A","N/A","42.31","0","0.027","0.155","Q3",
"BIOTECHNIC & HISTOCHEMISTRY","BIOTECH HISTOCHEM","1052-0295","1473-7760","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","1,770","1.6"," 141/174 ","2","Q4","1.5","0.2","0.28"," 158/174 ","Q4","Q4","19.3","9.48","0.001","0.218","0.341","Q4",
"BIOTECHNIC & HISTOCHEMISTRY","BIOTECH HISTOCHEM","1052-0295","1473-7760","CELL BIOLOGY","SCIE","1,770","1.6"," 187/205 ","2","Q4","1.5","0.2","0.28"," 191/205 ","Q4","Q4","9.0","7.07","0.001","0.218","0.341","Q4",
"Transactions on Electrical and Electronic Materials","TRANS ELECTR ELECTRO","1229-7607","2092-7592","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","880","1.6"," 331/438 ","1.6","Q4","1.5","0.2","0.28"," 342/438 ","Q4","Q4","24.5","22.03","0.001","0.168","0.225","Q4",
"Ethics Policy & Environment","ETHICS POLICY ENV","2155-0085","2155-0093","ENVIRONMENTAL STUDIES","ESCI","491","1.5"," 144/182 ","1.4","Q4","1.2","0.5","0.28"," 161/184 ","Q4","Q4","21.2","12.77","0.001","0.129","0.535","Q3",
"Medical Bulletin of Sisli Etfal Hospital","MED B SISLI ETFAL HO","1302-7123","1308-5123","MEDICINE, GENERAL & INTERNAL","ESCI","446","1"," 168/325 ","1","Q3","0.8","0.2","0.28"," 173/329 ","Q3","Q3","48.5","47.57","0.001","0.146","0.215","Q3",
"Molecular Imaging and Radionuclide Therapy","MOL IMAGING RADIONUC","2146-1414","2147-1959","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","ESCI","247","0.9"," 166/204 ","0.9","Q4","0.9","0.3","0.28"," 167/204 ","Q4","Q4","18.9","18.38","0","0.062","0.235","Q4",
"Canadian Journal for the Scholarship of Teaching and Learning","CAN J SCHOLARSH TEA","1918-2902","1918-2902","EDUCATION & EDUCATIONAL RESEARCH","ESCI","200","0.5"," 579/756 ","0.9","Q3","0.4","<0.1","0.28"," 581/756 ","Q4","Q4","23.5","23.21","0","0.053","0.266","Q3",
"Sakarya Universitesi Ilahiyat Fakultesi Dergisi-Journal of Sakarya University Faculty of Theology","SAKARYA U ILAHIYAT F","2146-9806","1304-6535","RELIGION","ESCI","42","0.3"," N/A ","0.2","N/A","0.2","0.1","0.28"," 237/339 ","Q3","N/A","N/A","30.24","0","0.027","0.159","Q3",
"Revista Estudos Institucionais-Journal of Institutional Studies","REV ESTUD INST-BRAZ","N/A","2447-5467","LAW","ESCI","73","0.1"," 365/421 ","0.3","Q3","0.1","0.3","0.28"," 291/421 ","Q3","Q4","13.4","31.00","0","0.041","0.106","Q3",
"NORDIC JOURNAL OF BOTANY","NORD J BOT","0107-055X","1756-1051","PLANT SCIENCES","SCIE","1,784","1"," 194/265 ","0.9","Q4","0.9","0.4","0.27"," 207/265 ","Q4","Q3","27.0","22.08","0.001","0.255","0.235","Q3",
"Iranian Journal of Parasitology","IRAN J PARASITOL","1735-7020","2008-238X","PARASITOLOGY","SCIE","992","0.9"," 40/45 ","0.9","Q4","0.8","0.1","0.27"," 40/45 ","Q4","Q4","12.2","12.22","0.001","0.123","0.172","Q4",
"Geochronometria","GEOCHRONOMETRIA","1897-1695","1897-1695","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","502","0.8"," 214/253 ","1","Q4","0.7","<0.1","0.27"," 207/253 ","Q4","Q4","15.6","18.38","0","0.05","0.309","Q4",
"Aspasia","ASPASIA","1933-2882","1933-2890","HISTORY","ESCI","56","0.1"," 327/518 ","0.3","Q2","0.1","0.1","0.27"," 356/519 ","Q3","Q3","37.0","31.50","0","0.016","0.213","Q3",
"Crohns & Colitis 360","CROHNS COLITIS 360","N/A","2631-827X","GASTROENTEROLOGY & HEPATOLOGY","ESCI","398","1.8"," 98/143 ","1.6","Q4","1.7","0.5","0.26"," 120/143 ","Q4","Q3","31.8","16.43","0.001","0.264","0.639","Q3",
"Journal of Anaesthesiology Clinical Pharmacology","J ANAESTH CLIN PHARM","0970-9185","2231-2730","PHARMACOLOGY & PHARMACY","ESCI","1,916","1.5"," 265/354 ","1.8","Q3","1.5","0.3","0.26"," 302/354 ","Q4","Q3","25.3","14.83","0.002","0.328","0.41","Q3",
"Journal of Toxicologic Pathology","J TOXICOL PATHOL","0914-9198","1881-915X","PATHOLOGY","SCIE","644","0.9"," 72/88 ","1.3","Q3","0.8","0.4","0.26"," 77/88 ","Q4","Q4","18.8","13.07","0","0.097","0.273","Q4",
"Journal of Toxicologic Pathology","J TOXICOL PATHOL","0914-9198","1881-915X","TOXICOLOGY","SCIE","644","0.9"," 103/106 ","1.3","Q4","0.8","0.4","0.26"," 102/106 ","Q4","Q4","3.3","4.25","0","0.097","0.273","Q4",
"Journal of Acute Medicine","J ACUTE MED","2211-5587","2211-5595","EMERGENCY MEDICINE","ESCI","204","0.8"," 41/54 ","0.8","Q4","0.7","0.1","0.26"," 43/54 ","Q4","Q4","25.0","21.30","0","0.053","0.285","Q3",
"TRANSACTIONS OF THE JAPAN SOCIETY FOR AERONAUTICAL AND SPACE SCIENCES","T JPN SOC AERONAUT S","0549-3811","0549-3811","ENGINEERING, AEROSPACE","SCIE","374","0.7"," 40/52 ","0.7","Q4","0.7","0.2","0.26"," 38/52 ","Q3","Q4","24.0","27.88","0","0.057","0.187","Q3",
"ELECTROCHEMISTRY","ELECTROCHEMISTRY","1344-3542","2186-2451","ELECTROCHEMISTRY","SCIE","2,071","2.7"," 23/45 ","2.1","Q3","2.5","0.5","0.25"," 35/45 ","Q4","Q3","50.0","23.33","0.001","0.304","0.379","Q3",
"Reports of Biochemistry and Molecular Biology","REP BIOCHEM MOL BIOL","2322-3480","2322-3480","BIOCHEMISTRY & MOLECULAR BIOLOGY","ESCI","655","1.6"," 268/313 ","1.8","Q4","1.3","0.3","0.25"," 291/313 ","Q4","Q4","14.5","7.19","0.001","0.129","0.239","Q4",
"EuroBiotech Journal","EUROBIOTECH J","N/A","2564-615X","MULTIDISCIPLINARY SCIENCES","ESCI","188","1.2"," 68/134 ","1","Q3","1.1","0.5","0.25"," 80/135 ","Q3","Q3","49.6","41.11","0","0.039","0.151","Q3",
"LITHOLOGY AND MINERAL RESOURCES","LITHOL MINER RESOUR+","0024-4902","1608-3229","GEOCHEMISTRY & GEOPHYSICS","SCIE","639","0.7"," 85/101 ","0.8","Q4","0.5","0.3","0.25"," 78/101 ","Q4","Q4","16.3","23.27","0","0.058","0.186","Q4",
"LITHOLOGY AND MINERAL RESOURCES","LITHOL MINER RESOUR+","0024-4902","1608-3229","GEOLOGY","SCIE","639","0.7"," 46/60 ","0.8","Q3","0.5","0.3","0.25"," 50/60 ","Q4","Q4","24.2","17.50","0","0.058","0.186","Q4",
"LITHOLOGY AND MINERAL RESOURCES","LITHOL MINER RESOUR+","0024-4902","1608-3229","MINERALOGY","SCIE","639","0.7"," 28/30 ","0.8","Q4","0.5","0.3","0.25"," 27/30 ","Q4","Q4","8.3","11.67","0","0.058","0.186","Q4",
"ESAIM-Probability and Statistics","ESAIM-PROBAB STAT","1292-8100","1262-3318","STATISTICS & PROBABILITY","SCIE","360","0.6"," 137/168 ","0.6","Q4","0.6","0.2","0.25"," 154/168 ","Q4","Q4","18.8","8.63","0.001","0.123","0.525","Q3",
"Sexual Health & Compulsivity","SEX HEALTH COMPULS","2692-9953","2692-9996","PSYCHOLOGY, CLINICAL","ESCI","19","0.6"," 157/180 ","0.6","Q4","0.4","0.2","0.25"," 155/180 ","Q4","Q4","13.1","14.17","0","0.006","0.123","Q4",
"LEXICOGRAPHICA","LEXICOGRAPHICA-INT","0175-6206","1865-9403","LANGUAGE & LINGUISTICS","ESCI","88","0.3"," N/A ","N/A","N/A","0.2","0.1","0.25"," 261/393 ","Q3","N/A","N/A","33.72","0","0.07","N/A","N/A",
"LEXICOGRAPHICA","LEXICOGRAPHICA-INT","0175-6206","1865-9403","LINGUISTICS","ESCI","88","0.3"," 244/297 ","N/A","N/A","0.2","0.1","0.25"," 248/297 ","Q3","Q4","18.0","16.67","0","0.07","N/A","N/A",
"Molecular & Cellular Oncology","MOL CELL ONCOL","N/A","2372-3556","ONCOLOGY","ESCI","1,159","2.6"," 175/322 ","1.6","Q4","2.6","0.3","0.24"," 282/322 ","Q4","Q3","45.8","12.58","0.001","0.237","0.463","Q4",
"JOURNAL OF STRUCTURAL CHEMISTRY","J STRUCT CHEM+","0022-4766","1573-8779","CHEMISTRY, INORGANIC & NUCLEAR","SCIE","2,306","1.2"," 37/44 ","0.8","Q4","1","0.6","0.24"," 42/44 ","Q4","Q4","17.0","5.68","0.001","0.211","0.104","Q4",
"JOURNAL OF STRUCTURAL CHEMISTRY","J STRUCT CHEM+","0022-4766","1573-8779","CHEMISTRY, PHYSICAL","SCIE","2,306","1.2"," 165/178 ","0.8","Q4","1","0.6","0.24"," 158/178 ","Q4","Q4","7.6","11.52","0.001","0.211","0.104","Q4",
"ACTA VIROLOGICA","ACTA VIROL","0001-723X","1336-2305","VIROLOGY","SCIE","930","1.1"," 38/41 ","1.2","Q4","0.9","0.3","0.24"," 38/41 ","Q4","Q4","8.5","8.54","0.001","0.113","0.247","Q4",
"JOURNAL OF ANALYTICAL CHEMISTRY","J ANAL CHEM+","1061-9348","1608-3199","CHEMISTRY, ANALYTICAL","SCIE","2,428","1"," 92/106 ","1","Q4","0.8","0.2","0.24"," 94/106 ","Q4","Q4","13.7","11.79","0.001","0.239","0.141","Q4",
"Egyptian Journal of Radiology and Nuclear Medicine","EGYPT J RADIOL NUC M","N/A","2090-4762","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","ESCI","1,220","0.7"," 177/204 ","0.8","Q4","0.7","0.1","0.24"," 174/204 ","Q4","Q4","13.5","14.95","0.001","0.295","0.151","Q4",
"Journal of Animal and Plant Sciences-JAPS","J ANIM PLANT SCI-PAK","1018-7081","2309-8694","AGRICULTURE, MULTIDISCIPLINARY","SCIE","2,331","0.6"," 63/89 ","0.6","Q3","0.5","0.1","0.24"," 56/89 ","Q3","Q3","29.8","37.64","0.001","0.18","0.097","Q3",
"Journal of Animal and Plant Sciences-JAPS","J ANIM PLANT SCI-PAK","1018-7081","2309-8694","VETERINARY SCIENCES","SCIE","2,331","0.6"," 125/167 ","0.6","Q4","0.5","0.1","0.24"," 135/168 ","Q3","Q3","25.4","19.94","0.001","0.18","0.097","Q4",
"Victorian Review-An Interdisciplinary Journal of Victorian Studies","VIC REV","0848-1512","1923-3280","HUMANITIES, MULTIDISCIPLINARY","ESCI","53","0.2"," N/A ","0.3","N/A","0.2","N/A","0.24"," 241/406 ","Q3","N/A","N/A","40.76","0","0.045","0.211","Q2",
"Ignaziana-Rivista di Ricerca Teologica","IGNAZIANA","1828-2377","N/A","RELIGION","ESCI","5","<0.1"," N/A ","<0.1","N/A","<0.1","<0.1","0.24"," 262/339 ","Q4","N/A","N/A","22.86","0","0","0","Q4",
"Oxford Open Materials Science","OXF OPEN MATER SCI","2633-6979","2633-6979","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","141","2.9"," 220/438 ","3.1","Q3","2.7","1","0.23"," 361/438 ","Q4","Q3","49.9","17.69","0","0.039","0.563","Q2",
"Advances in Civil Engineering Materials","ADV CIV ENG MATER","2379-1357","2165-3984","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","565","1.4"," 349/438 ","1.2","Q4","1.3","0.2","0.23"," 361/438 ","Q4","Q4","20.4","17.69","0.001","0.124","0.247","Q4",
"Forensische Psychiatrie Psychologie Kriminologie","FORENS PSYCHIATR PSY","1862-7072","1862-7080","PSYCHIATRY","ESCI","328","1.2"," 209/276 ","1","Q4","0.9","0.6","0.23"," 238/276 ","Q4","Q4","24.5","13.95","0","0.056","0.175","Q4",
"PHILOSOPHICAL MAGAZINE LETTERS","PHIL MAG LETT","0950-0839","1362-3036","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","1,901","1.2"," 362/438 ","1.2","Q4","1.1","0.3","0.23"," 361/438 ","Q3","Q4","17.5","17.69","0","0.098","0.248","Q4",
"PHILOSOPHICAL MAGAZINE LETTERS","PHIL MAG LETT","0950-0839","1362-3036","METALLURGY & METALLURGICAL ENGINEERING","SCIE","1,901","1.2"," 56/90 ","1.2","Q3","1.1","0.3","0.23"," 66/91 ","Q3","Q3","38.3","28.02","0","0.098","0.248","Q3",
"PHILOSOPHICAL MAGAZINE LETTERS","PHIL MAG LETT","0950-0839","1362-3036","PHYSICS, APPLIED","SCIE","1,901","1.2"," 146/179 ","1.2","Q4","1.1","0.3","0.23"," 152/179 ","Q3","Q4","18.7","15.36","0","0.098","0.248","Q4",
"PHILOSOPHICAL MAGAZINE LETTERS","PHIL MAG LETT","0950-0839","1362-3036","PHYSICS, CONDENSED MATTER","SCIE","1,901","1.2"," 65/79 ","1.2","Q4","1.1","0.3","0.23"," 64/79 ","Q3","Q4","18.4","19.62","0","0.098","0.248","Q4",
"Acta Polytechnica","ACTA POLYTECH","N/A","1805-2363","ENGINEERING, MULTIDISCIPLINARY","ESCI","436","0.6"," 132/179 ","0.6","Q3","0.5","0.1","0.23"," 122/180 ","Q3","Q3","26.5","32.50","0","0.057","0.104","Q3",
"CRUSTACEANA","CRUSTACEANA","0011-216X","1568-5403","MARINE & FRESHWATER BIOLOGY","SCIE","2,181","0.6"," 103/119 ","0.6","Q4","0.4","0.3","0.23"," 102/119 ","Q4","Q4","13.9","14.71","0.001","0.112","0.129","Q4",
"International Journal of Intelligent Information Technologies","INT J INTELL INF TEC","1548-3657","1548-3665","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","104","0.6"," 218/249 ","0.6","Q4","0.6","<0.1","0.23"," 208/251 ","Q4","Q4","12.7","17.33","0","0.021","0.119","Q4",
"Ethik in der Medizin","ETHIK MED","0935-7335","1437-1618","MEDICAL ETHICS","SCIE","132","0.5"," 19/23 ","0.5","Q4","0.3","0.4","0.23"," 19/23 ","Q4","Q4","19.6","19.57","0","0.033","0.13","Q4",
"Philobiblon-Transylvanian Journal of Multidisciplinary Research in Humanities","PHILOBIBLON","1224-7448","2247-8442","HUMANITIES, MULTIDISCIPLINARY","ESCI","35","0.2"," N/A ","0.1","N/A","0.2","<0.1","0.23"," 247/406 ","Q3","N/A","N/A","39.29","0","0.053","0.282","Q2",
"EGYPTIAN JOURNAL OF CHEMISTRY","EGYPT J CHEM","0449-2285","2357-0245","CHEMISTRY, MULTIDISCIPLINARY","ESCI","3,836","1.1"," 167/230 ","1.3","Q3","0.9","0.3","0.22"," 167/231 ","Q3","Q3","27.6","27.92","0.003","0.625","0.133","Q4",
"GENES & GENETIC SYSTEMS","GENES GENET SYST","1341-7568","1880-5779","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","875","1"," 299/313 ","1.4","Q4","0.9","0.2","0.22"," 296/313 ","Q4","Q4","4.6","5.59","0","0.095","0.362","Q4",
"GENES & GENETIC SYSTEMS","GENES GENET SYST","1341-7568","1880-5779","GENETICS & HEREDITY","SCIE","875","1"," 171/191 ","1.4","Q4","0.9","0.2","0.22"," 179/191 ","Q4","Q4","10.7","6.54","0","0.095","0.362","Q4",
"Aviation","AVIATION","1648-7788","1822-4180","ENGINEERING, AEROSPACE","ESCI","179","0.8"," 38/52 ","0.7","Q4","0.7","0.2","0.22"," 42/52 ","Q4","Q3","27.9","20.19","0","0.038","0.178","Q3",
"European Heart Journal-Case Reports","EUR HEART J-CASE REP","N/A","2514-2119","CARDIAC & CARDIOVASCULAR SYSTEMS","ESCI","1,407","0.8"," 183/220 ","0.8","Q4","0.8","0.2","0.22"," 178/220 ","Q4","Q4","17.0","19.32","0.003","0.725","0.249","Q4",
"GEOCHEMISTRY INTERNATIONAL","GEOCHEM INT+","0016-7029","1556-1968","GEOCHEMISTRY & GEOPHYSICS","SCIE","1,978","0.7"," 85/101 ","0.8","Q4","0.6","0.2","0.22"," 84/101 ","Q4","Q4","16.3","17.33","0.001","0.194","0.196","Q4",
"Revista Iberoamericana de Educacion","REV IBEROAM EDUC","1022-6508","1681-5653","EDUCATION & EDUCATIONAL RESEARCH","ESCI","560","0.7"," 520/756 ","0.6","Q4","0.6","0.3","0.22"," 605/756 ","Q4","Q3","31.3","20.04","0","0.067","0.165","Q4",
"International Journal of Digital Multimedia Broadcasting","INT J DIGIT MULTIMED","1687-7578","1687-7586","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","75","0.6"," 319/352 ","1.1","Q4","0.6","0.9","0.22"," 296/354 ","Q4","Q4","9.5","16.53","0","0.014","0.186","Q4",
"Geomatik","GEOMATIK","N/A","2564-6761","GEOSCIENCES, MULTIDISCIPLINARY","ESCI","159","1.6"," 165/253 ","N/A","N/A","0.8","0.5","0.21"," 217/253 ","Q4","Q3","35.0","14.43","0","0.022","N/A","N/A",
"Geomatik","GEOMATIK","N/A","2564-6761","REMOTE SENSING","ESCI","159","1.6"," 42/62 ","N/A","N/A","0.8","0.5","0.21"," 50/62 ","Q4","Q3","33.1","20.16","0","0.022","N/A","N/A",
"OBSERVATORY","OBSERVATORY","0029-7704","N/A","ASTRONOMY & ASTROPHYSICS","SCIE","321","1"," 66/84 ","1","Q3","0.1","0.4","0.21"," 65/84 ","Q4","Q4","22.0","23.21","0","0.014","0.145","Q4",
"Zbornik Radova Ekonomskog Fakulteta u Rijeci-Proceedings of Rijeka Faculty of Economics","ZB RAD EKON FAK RIJE","1331-8004","1846-7520","ECONOMICS","ESCI","231","0.7"," 446/597 ","1.1","Q3","0.7","0.1","0.21"," 479/600 ","Q4","Q3","25.4","20.25","0","0.039","0.164","Q4",
"Historical Records of Australian Science","HIST REC AUST SCI","0727-3061","1448-5508","HISTORY & PHILOSOPHY OF SCIENCE","AHCI, SCIE","78","0.2"," 85/104 ","0.2","Q4","0.1","<0.1","0.21"," 86/104 ","Q4","Q4","18.8","17.79","0","0.007","0.07","Q4",
"American Journal of Stem Cells","AM J STEM CELLS","2160-4150","2160-4150","CELL BIOLOGY","ESCI","187","1.5"," 190/205 ","1.6","Q4","1.5","0.1","0.2"," 200/205 ","Q4","Q4","7.6","2.68","0","0.023","0.318","Q4",
"International Journal for Quality Research","INT J QUAL RES","1800-6450","1800-7473","ENGINEERING, INDUSTRIAL","ESCI","618","1.2"," 57/69 ","1.1","Q4","0.9","0.1","0.2"," 58/69 ","Q4","Q4","18.1","16.67","0","0.077","0.116","Q4",
"CHIMIA","CHIMIA","0009-4293","0009-4293","CHEMISTRY, MULTIDISCIPLINARY","SCIE","1,764","1.1"," 167/230 ","1.1","Q3","1","0.4","0.2"," 171/231 ","Q3","Q3","27.6","26.19","0.001","0.256","0.26","Q3",
"International Journal of Diabetes in Developing Countries","INT J DIABETES DEV C","0973-3930","1998-3832","ENDOCRINOLOGY & METABOLISM","SCIE","821","0.7"," 164/186 ","0.8","Q4","0.7","0.2","0.2"," 161/186 ","Q4","Q4","12.1","13.71","0.001","0.154","0.155","Q4",
"International Journal of Fluid Power","INT J FLUID POWER","1439-9776","2332-1180","ENGINEERING, MECHANICAL","ESCI","319","0.7"," 160/180 ","0.9","Q4","0.5","0.3","0.2"," 158/180 ","Q4","Q4","11.4","12.50","0","0.017","0.12","Q4",
"AgroLife Scientific Journal","AGROLIFE SCI J","2285-5718","2286-0126","AGRONOMY","ESCI","362","0.6"," 94/125 ","0.7","Q4","0.6","0.1","0.2"," 97/125 ","Q4","Q4","25.2","22.80","0","0.041","0.074","Q4",
"Emission Control Science and Technology","EMISS CONTR SCI TECH","2199-3629","2199-3637","ENGINEERING, CHEMICAL","ESCI","367","1.3"," 122/170 ","N/A","N/A","1.3","0.9","0.19"," 133/171 ","Q4","Q3","28.5","22.51","0","0.084","N/A","N/A",
