"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"RENDICONTI DEL SEMINARIO MATEMATICO DELLA UNIVERSITA DI PADOVA","REND SEMIN MAT U PAD","0041-8994","2240-2926","MATHEMATICS, APPLIED","SCIE","470","0.5"," 281/331 ","0.4","Q4","0.5","0.4","0.3"," 278/331 ","Q4","Q4","15.3","16.16","0","0.07","0.333","Q3",
"Journal of Applied Journalism & Media Studies","J APPL JOURNAL MEDIA","2001-0818","2049-9531","COMMUNICATION","ESCI","103","0.4"," 187/227 ","0.7","Q3","0.4","<0.1","0.3"," 165/227 ","Q3","Q4","17.8","27.53","0","0.053","0.306","Q3",
"Immuno","IMMUNO-BASEL","N/A","2673-5601","IMMUNOLOGY","ESCI","181","2.1"," 141/181 ","2.1","Q4","2.1","0.7","0.29"," 159/181 ","Q4","Q4","22.4","12.43","0","0.058","0.406","Q4",
"Revista Fuentes","REV FUENTES","2172-7775","2172-7775","EDUCATION & EDUCATIONAL RESEARCH","ESCI","203","1.2"," 370/756 ","1.1","Q3","0.9","0.2","0.29"," 569/756 ","Q4","Q2","51.1","24.80","0","0.037","0.19","Q3",
"ACTA CLINICA BELGICA","ACTA CLIN BELG","1784-3286","2295-3337","MEDICINE, GENERAL & INTERNAL","SCIE","1,250","1.1"," 161/325 ","1.3","Q2","1.1","0.1","0.29"," 170/329 ","Q3","Q2","50.6","48.48","0.001","0.311","0.362","Q2",
"Proceedings of the Institution of Civil Engineers-Engineering and Computational Mechanics","P I CIV ENG-ENG COMP","1755-0777","1755-0785","ENGINEERING, CIVIL","ESCI","132","1.1"," 132/181 ","0.8","Q4","1.1","<0.1","0.29"," 132/181 ","Q3","Q3","27.3","27.35","0","0.022","0.186","Q4",
"SPUR-Scholarship and Practice of Undergraduate Research","SPUR-SCHOLARSH PRACT","2476-101X","2476-101X","EDUCATION & EDUCATIONAL RESEARCH","ESCI","124","0.9"," 457/756 ","0.9","Q3","0.5","0.3","0.29"," 569/756 ","Q4","Q3","39.6","24.80","0","0.04","0.186","Q3",
"Southern Communication Journal","SOUTH COMMUN J","1041-794X","1930-3203","COMMUNICATION","ESCI","533","0.6"," 169/227 ","0.9","Q3","0.6","0.4","0.29"," 170/227 ","Q3","Q3","25.8","25.33","0","0.107","0.362","Q3",
"Current Otorhinolaryngology Reports","CURR OTORHINOL REP","N/A","2167-583X","OTORHINOLARYNGOLOGY","ESCI","291","0.4"," 53/65 ","N/A","N/A","0.4","0.2","0.29"," 53/65 ","Q4","Q4","19.2","19.23","0","0.083","N/A","N/A",
"Jewish Film & New Media-An International Journal","JEW FILM NEW MEDIA","2169-0324","2169-0332","FILM, RADIO, TELEVISION","ESCI","13","0.1"," N/A ","0.2","N/A","0.1","N/A","0.29"," 41/64 ","Q3","N/A","N/A","36.72","0","0.006","0.083","Q3",
"Medieval Encounters","MEDIEV ENCOUNT","1380-7854","1570-0674","HISTORY","ESCI","197","0.1"," 327/518 ","N/A","N/A","0.1","0.1","0.29"," 347/519 ","Q3","Q3","37.0","33.24","0","0.097","N/A","N/A",
"Medieval Encounters","MEDIEV ENCOUNT","1380-7854","1570-0674","MEDIEVAL & RENAISSANCE STUDIES","ESCI","197","0.1"," N/A ","N/A","N/A","0.1","0.1","0.29"," 63/83 ","Q3","N/A","N/A","24.70","0","0.097","N/A","N/A",
"Medieval Encounters","MEDIEV ENCOUNT","1380-7854","1570-0674","RELIGION","ESCI","197","0.1"," N/A ","N/A","N/A","0.1","0.1","0.29"," 228/339 ","Q3","N/A","N/A","32.89","0","0.097","N/A","N/A",
"Naharaim","NAHARAIM","1862-9148","1862-9156","HUMANITIES, MULTIDISCIPLINARY","ESCI","25","0.1"," N/A ","0.1","N/A","0.1","<0.1","0.29"," 221/406 ","Q3","N/A","N/A","45.69","0","0.009","0.086","Q3",
"Financial and Credit Activity-Problems of Theory and Practice","FINANC CREDIT ACT","2306-4994","2310-8770","BUSINESS, FINANCE","ESCI","802","0.7"," 181/231 ","0.6","Q4","0.4","0.3","0.28"," 176/231 ","Q4","Q4","21.9","24.03","0.001","0.154","0.068","Q4",
"International Medical Case Reports Journal","INT MED CASE REP J","1179-142X","1179-142X","MEDICINE, GENERAL & INTERNAL","ESCI","587","0.7"," 207/325 ","0.8","Q3","0.7","0.1","0.28"," 173/329 ","Q3","Q3","36.5","47.57","0.001","0.193","0.207","Q3",
"Dental Hypotheses","DENT HYPOTHESES","2155-8213","2155-8213","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","170","0.6"," 126/157 ","0.6","Q4","0.6","0.6","0.28"," 127/157 ","Q4","Q4","20.1","19.43","0","0.02","0.086","Q4",
"Multicultural Perspectives","MULTICULT PERSPECT","1521-0960","1532-7892","SOCIOLOGY","ESCI","420","0.5"," 169/217 ","0.8","Q3","0.5","0.2","0.28"," 170/217 ","Q4","Q4","22.4","21.89","0","0.087","0.355","Q3",
"Rechtsmedizin","RECHTSMEDIZIN","0937-9819","1434-5196","MEDICINE, LEGAL","SCIE","261","0.4"," 20/23 ","0.4","Q4","0.2","0.2","0.28"," 20/23 ","Q4","Q4","15.2","15.22","0","0.042","0.077","Q4",
"Estoa-Revista de la Facultad de Arquitectura y Urbanismo de la Universidad de Cuenca","ESTOA","1390-7263","1390-9274","ARCHITECTURE","ESCI","68","0.3"," N/A ","0.3","N/A","0.2","<0.1","0.28"," 59/97 ","Q3","N/A","N/A","39.69","0","0.022","0.091","Q3",
"World Journal of Gastrointestinal Endoscopy","WORLD J GASTRO ENDOS","1948-5190","1948-5190","GASTROENTEROLOGY & HEPATOLOGY","ESCI","1,516","1.4"," 111/143 ","1.7","Q4","1.4","0.4","0.27"," 118/143 ","Q4","Q4","22.7","17.83","0.001","0.237","0.465","Q4",
"Rheumatology & Autoimmunity","RHEUMATOL AUTOIMMUN","2767-1410","2767-1429","IMMUNOLOGY","ESCI","49","1.2"," 164/181 ","1.2","Q4","1.1","0.1","0.27"," 164/181 ","Q4","Q4","9.7","9.67","0","0.019","0.274","Q4",
"Rheumatology & Autoimmunity","RHEUMATOL AUTOIMMUN","2767-1410","2767-1429","RHEUMATOLOGY","ESCI","49","1.2"," 44/57 ","1.2","Q4","1.1","0.1","0.27"," 49/57 ","Q4","Q4","23.7","14.91","0","0.019","0.274","Q4",
"Archives of Disease in Childhood-Education and Practice Edition","ARCH DIS CHILDHOOD-E","1743-0585","1743-0593","PEDIATRICS","SCIE","888","1.1"," 129/186 ","1.3","Q3","1.1","0.3","0.27"," 150/186 ","Q4","Q3","30.9","19.62","0.001","0.211","0.44","Q3",
"Journal of Gemmology","J GEMMOL","1355-4565","2632-1718","MINERALOGY","SCIE","294","1.1"," 19/30 ","1.3","Q3","0.8","0.2","0.27"," 26/30 ","Q4","Q3","38.3","15.00","0","0.035","0.236","Q4",
"PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-WATER MANAGEMENT","P I CIVIL ENG-WAT M","1741-7589","1751-7729","ENGINEERING, CIVIL","SCIE","774","1.1"," 132/181 ","1.3","Q3","1","0.3","0.27"," 136/181 ","Q4","Q3","27.3","25.14","0","0.073","0.263","Q3",
"PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-WATER MANAGEMENT","P I CIVIL ENG-WAT M","1741-7589","1751-7729","WATER RESOURCES","SCIE","774","1.1"," 105/127 ","1.3","Q4","1","0.3","0.27"," 106/127 ","Q4","Q4","17.7","16.93","0","0.073","0.263","Q4",
"EGYPTIAN JOURNAL OF ANAESTHESIA","EGYPT J ANAESTH","N/A","1110-1849","ANESTHESIOLOGY","ESCI","472","0.6"," 48/64 ","0.7","Q4","0.6","0.1","0.27"," 48/64 ","Q3","Q3","25.8","25.78","0","0.098","0.218","Q3",
"Journal of Poetry Therapy","J POETRY THER","0889-3675","1567-2344","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","218","1"," 143/218 ","0.9","Q4","0.5","0.2","0.26"," 170/218 ","Q4","Q3","34.6","22.25","0","0.042","0.212","Q4",
"Analysis of Verbal Behavior","ANAL VERBAL BEHAV","0889-9401","2196-8926","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","502","0.7"," 164/218 ","1.2","Q3","0.4","0.2","0.26"," 170/218 ","Q4","Q4","25.0","22.25","0","0.049","0.377","Q3",
"Current Surgery Reports","CURR SURG REP","2167-4817","2167-4817","SURGERY","ESCI","183","0.7"," 229/290 ","0.6","Q4","0.7","<0.1","0.26"," 235/290 ","Q4","Q4","21.2","19.14","0","0.044","0.176","Q4",
"International Journal of Cuban Studies","INT J CUBA STUD","1756-3461","1756-347X","AREA STUDIES","ESCI","63","0.6"," 87/176 ","0.5","Q3","0.4","0.1","0.26"," 142/176 ","Q4","Q2","50.9","19.60","0","0.016","0.153","Q4",
"Journal of Austrian Studies","J AUSTRIAN STUD","2165-669X","2327-1809","HUMANITIES, MULTIDISCIPLINARY","ESCI","21","0.1"," N/A ","0.1","N/A","0.1","<0.1","0.26"," 234/406 ","Q3","N/A","N/A","42.49","0","0.015","0.098","Q3",
"Journal of Cancer Research and Therapeutics","J CANCER RES THER","0973-1482","1998-4138","ONCOLOGY","SCIE","4,416","1.4"," 263/322 ","1.3","Q4","1.1","0.2","0.25"," 280/322 ","Q4","Q4","18.5","13.20","0.004","0.781","0.241","Q4",
"Iranian Journal of Allergy Asthma and Immunology","IRAN J ALLERGY ASTHM","1735-1502","1735-5249","ALLERGY","SCIE","908","1.2"," 30/39 ","1.3","Q4","1.2","0.3","0.25"," 30/39 ","Q4","Q4","24.4","24.36","0.001","0.161","0.243","Q4",
"Iranian Journal of Allergy Asthma and Immunology","IRAN J ALLERGY ASTHM","1735-1502","1735-5249","IMMUNOLOGY","SCIE","908","1.2"," 164/181 ","1.3","Q4","1.2","0.3","0.25"," 166/181 ","Q4","Q4","9.7","8.56","0.001","0.161","0.243","Q4",
"BRAZILIAN ARCHIVES OF BIOLOGY AND TECHNOLOGY","BRAZ ARCH BIOL TECHN","1516-8913","1678-4324","BIOLOGY","SCIE","3,155","1"," 76/109 ","1.2","Q3","0.9","0.2","0.25"," 83/109 ","Q4","Q3","30.7","24.31","0.001","0.204","0.152","Q4",
"Clinical Laboratory","CLIN LAB","1433-6510","1433-6510","MEDICAL LABORATORY TECHNOLOGY","SCIE","2,514","0.7"," 29/30 ","0.8","Q4","0.7","0.1","0.25"," 28/30 ","Q4","Q4","5.0","8.33","0.002","0.5","0.166","Q4",
"Canadian Journal of Addiction","CAN J ADDICT","2368-4720","2368-4739","SUBSTANCE ABUSE","ESCI","148","0.6"," 49/55 ","1","Q4","0.6","0.9","0.25"," 49/55 ","Q4","Q4","11.8","11.82","0","0.083","0.439","Q3",
"Studia Semiotyczne","STUDIA SEMIOTYCZNE","0137-6608","2544-073X","PHILOSOPHY","ESCI","14","0.1"," N/A ","N/A","N/A","0.1","N/A","0.25"," 208/325 ","Q3","N/A","N/A","36.15","0","0.048","N/A","N/A",
"Emirates Journal of Food and Agriculture","EMIR J FOOD AGR","2079-052X","2079-0538","AGRONOMY","SCIE","1,856","0.7"," 91/125 ","1.2","Q3","0.7","0.2","0.24"," 89/125 ","Q3","Q3","27.6","29.20","0.001","0.164","0.156","Q3",
"Emirates Journal of Food and Agriculture","EMIR J FOOD AGR","2079-052X","2079-0538","FOOD SCIENCE & TECHNOLOGY","SCIE","1,856","0.7"," 152/173 ","1.2","Q4","0.7","0.2","0.24"," 142/173 ","Q3","Q4","12.4","18.21","0.001","0.164","0.156","Q4",
"Cumhuriyet Ilahiyat Dergisi-Cumhuriyet Theology Journal","CUMHUR ILAH DERG","2528-9861","2528-987X","RELIGION","ESCI","61","0.2"," N/A ","0.1","N/A","0.1","<0.1","0.24"," 262/339 ","Q4","N/A","N/A","22.86","0","0.036","0.06","Q4",
"RUSSIAN JOURNAL OF BIOORGANIC CHEMISTRY","RUSS J BIOORG CHEM+","1068-1620","1608-330X","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","1,488","1.1"," 295/313 ","1","Q4","0.9","0.1","0.23"," 294/313 ","Q4","Q4","5.9","6.23","0.001","0.154","0.126","Q4",
"RUSSIAN JOURNAL OF BIOORGANIC CHEMISTRY","RUSS J BIOORG CHEM+","1068-1620","1608-330X","CHEMISTRY, ORGANIC","SCIE","1,488","1.1"," 46/58 ","1","Q4","0.9","0.1","0.23"," 47/58 ","Q4","Q4","21.6","19.83","0.001","0.154","0.126","Q4",
"Atti Accademia Peloritana dei Pericolanti-Classe di Scienze Fisiche Matematiche e Naturali","ATTI ACCAD PELORIT","0365-0359","1825-1242","MULTIDISCIPLINARY SCIENCES","ESCI","448","0.6"," 97/134 ","0.5","Q4","0.4","8.8","0.23"," 81/135 ","Q3","Q3","28.0","40.37","0","0.049","0.125","Q3",
"Asian Oncology Nursing","ASIAN ONCOL NURS","2287-2434","2093-7776","NURSING","ESCI","129","0.4"," 174/191 ","0.5","Q4","0.4","<0.1","0.23"," 173/191 ","Q4","Q4","9.2","9.69","0","0.02","0.09","Q4",
"Australasian Catholic Record","AUSTRALAS CATHOL REC","0727-3215","1839-2458","RELIGION","ESCI","22","0.1"," N/A ","0.1","N/A","<0.1","<0.1","0.23"," 268/339 ","Q4","N/A","N/A","21.09","0","0.012","0.05","Q4",
"BOREAL ENVIRONMENT RESEARCH","BOREAL ENVIRON RES","1239-6095","1797-2469","ENVIRONMENTAL SCIENCES","SCIE","1,066","1"," 322/358 ","1.3","Q4","0.9","0.2","0.22"," 328/359 ","Q4","Q4","10.2","8.77","0","0.043","0.357","Q4",
"Electrica","ELECTRICA","2619-9831","2619-9831","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","157","0.9"," 294/352 ","0.8","Q4","0.8","0.2","0.22"," 296/354 ","Q4","Q4","16.6","16.53","0","0.039","0.121","Q4",
"PESQUISA AGROPECUARIA BRASILEIRA","PESQUI AGROPECU BRAS","0100-204X","1678-3921","AGRICULTURE, MULTIDISCIPLINARY","SCIE","3,201","0.7"," 58/89 ","1.1","Q3","0.7","0.1","0.22"," 61/89 ","Q3","Q3","35.4","32.02","0.001","0.194","0.194","Q3",
"Journal of International Oral Health","J INT ORAL HEALTH","0976-7428","0976-1799","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","965","0.5"," 131/157 ","N/A","N/A","0.5","0.1","0.21"," 136/157 ","Q4","Q4","16.9","13.69","0","0.072","N/A","N/A",
"Baltic Journal of Art History","BALT J ART HIST","1736-8812","2346-5581","ART","ESCI","21","0.1"," N/A ","0.1","N/A","0.1","<0.1","0.21"," 73/142 ","Q3","N/A","N/A","48.94","0","0.013","0.103","Q3",
"Logos","LOGOS-RUSS","0869-5377","2499-9628","PHILOSOPHY","ESCI","112","0.1"," N/A ","0.1","N/A","0.1","<0.1","0.21"," 219/325 ","Q3","N/A","N/A","32.77","0","0.07","0.143","Q3",
"JOURNAL OF SOLUTION CHEMISTRY","J SOLUTION CHEM","0095-9782","1572-8927","CHEMISTRY, PHYSICAL","SCIE","3,662","1.4"," 160/178 ","1.7","Q4","1.2","0.3","0.2"," 165/178 ","Q4","Q4","10.4","7.58","0.001","0.271","0.314","Q4",
"Idojaras","IDOJARAS","0324-6329","0324-6329","METEOROLOGY & ATMOSPHERIC SCIENCES","SCIE","268","0.8"," 105/110 ","0.8","Q4","0.7","0.1","0.2"," 105/110 ","Q4","Q4","5.0","5.00","0","0.04","0.15","Q4",
"International Journal of Psychology and Psychological Therapy","INT J PSYCHOL PSYCHO","1577-7057","1989-2780","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","468","0.7"," 164/218 ","0.8","Q4","0.7","<0.1","0.2"," 179/218 ","Q4","Q4","25.0","18.12","0","0.048","0.224","Q4",
"Eurasian Journal of Mathematical and Computer Applications","EURASIAN J MATH COMP","2306-6172","2308-9822","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","ESCI","102","0.6"," 114/135 ","0.6","Q4","0.5","0.1","0.2"," 119/135 ","Q4","Q4","15.9","12.22","0","0.044","0.207","Q4",
"Res Mobilis-International Research Journal of Furniture and Decorative Objects","RES MOBILIS","2255-2057","2255-2057","ART","ESCI","36","0.2"," N/A ","0.2","N/A","0.1","<0.1","0.2"," 74/142 ","Q3","N/A","N/A","48.24","0","0.022","0.111","Q3",
"Endocrinology Diabetes and Metabolism Case Reports","ENDOCR DIAB MET C R","N/A","2052-0573","ENDOCRINOLOGY & METABOLISM","ESCI","563","0.7"," 164/186 ","0.8","Q4","0.7","0.1","0.19"," 162/186 ","Q4","Q4","12.1","13.17","0.001","0.148","0.189","Q4",
"ARCHIVOS ESPANOLES DE UROLOGIA","ARCH ESP UROL","0004-0614","1576-8260","UROLOGY & NEPHROLOGY","SCIE","603","0.6"," 112/126 ","0.5","Q4","0.6","0.1","0.19"," 110/126 ","Q4","Q4","11.5","13.10","0.001","0.123","0.115","Q4",
"CALDASIA","CALDASIA","0366-5232","2357-3759","PLANT SCIENCES","SCIE","495","0.5"," 244/265 ","0.5","Q4","0.5","0.4","0.19"," 237/265 ","Q4","Q4","8.1","10.75","0","0.053","0.137","Q4",
"CALDASIA","CALDASIA","0366-5232","2357-3759","ZOOLOGY","SCIE","495","0.5"," 163/180 ","0.5","Q4","0.5","0.4","0.19"," 169/180 ","Q4","Q4","9.7","6.39","0","0.053","0.137","Q4",
"International Journal of Child Youth & Family Studies","INT J CHILD YOUTH FA","1920-7298","1920-7298","FAMILY STUDIES","ESCI","223","0.4"," 59/66 ","0.6","Q4","0.4","0.1","0.19"," 61/66 ","Q4","Q4","11.4","8.33","0","0.048","0.199","Q4",
"VETERINARSKI ARHIV","VET ARHIV","0372-5480","1331-8055","VETERINARY SCIENCES","SCIE","669","0.4"," 137/167 ","0.5","Q4","0.4","<0.1","0.19"," 145/168 ","Q4","Q4","18.3","13.99","0","0.056","0.093","Q4",
"International Review of Mission","INT REV MISSION","0020-8582","1758-6631","RELIGION","ESCI","104","0.1"," N/A ","0.2","N/A","0.1","<0.1","0.19"," 276/339 ","Q4","N/A","N/A","18.73","0","0.018","0.071","Q4",
"Mitologias Hoy-Revista de Pensamiento Critica y Estudios Literarios Latinoamericanos","MITOLOGIAS HOY","2014-1130","2014-1130","HUMANITIES, MULTIDISCIPLINARY","ESCI","36","0.1"," N/A ","0.1","N/A","0.1","<0.1","0.19"," 270/406 ","Q3","N/A","N/A","33.62","0","0.084","0.27","Q2",
"Current Issues in Auditing","CURR ISS AUDIT","1936-1270","1936-1270","BUSINESS, FINANCE","ESCI","221","0.8"," 175/231 ","1.4","Q3","0.8","0.5","0.18"," 190/231 ","Q4","Q4","24.5","17.97","0","0.039","0.303","Q3",
"Mediterranean Journal of Nutrition and Metabolism","MEDITERR J NUTR META","1973-798X","1973-7998","NUTRITION & DIETETICS","ESCI","324","0.7"," 97/114 ","0.8","Q4","0.6","0.1","0.18"," 97/114 ","Q4","Q4","15.4","15.35","0","0.043","0.137","Q4",
"Cardiogenetics","CARDIOGENETICS","2035-8253","2035-8148","CARDIAC & CARDIOVASCULAR SYSTEMS","ESCI","41","0.5"," 198/220 ","0.5","Q4","0.5","0.4","0.18"," 184/220 ","Q4","Q4","10.2","16.59","0","0.011","0.097","Q4",
"Statistics and Its Interface","STAT INTERFACE","1938-7989","1938-7997","MATHEMATICAL & COMPUTATIONAL BIOLOGY","SCIE","697","0.3"," 64/65 ","0.4","Q4","0.3","0.1","0.18"," 64/65 ","Q4","Q4","2.3","2.31","0","0.098","0.239","Q4",
"Statistics and Its Interface","STAT INTERFACE","1938-7989","1938-7997","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","697","0.3"," 128/135 ","0.4","Q4","0.3","0.1","0.18"," 120/135 ","Q4","Q4","5.6","11.48","0","0.098","0.239","Q4",
"Yuksekogretim Dergisi","YUKSEKOGRETIM DERG","2146-796X","2146-7978","EDUCATION & EDUCATIONAL RESEARCH","ESCI","75","0.1"," 699/756 ","0.3","Q4","0.1","<0.1","0.18"," 626/756 ","Q4","Q4","7.6","17.26","0","0.023","0.067","Q4",
"Adeptus","ADEPTUS","2300-0783","2300-0783","HUMANITIES, MULTIDISCIPLINARY","ESCI","7","<0.1"," N/A ","0.1","N/A","<0.1","<0.1","0.18"," 272/406 ","Q3","N/A","N/A","33.13","0","0.006","0.042","Q4",
"Egyptian Journal of Internal Medicine","EGYPT J INTERN MED","1110-7782","2090-9098","MEDICINE, GENERAL & INTERNAL","ESCI","224","1"," 168/325 ","N/A","N/A","1","0.1","0.17"," 217/329 ","Q3","Q3","48.5","34.19","0","0.065","N/A","N/A",
"ACTA PHYSICA POLONICA B","ACTA PHYS POL B","0587-4254","1509-5770","PHYSICS, MULTIDISCIPLINARY","SCIE","1,839","0.9"," 75/110 ","0.5","Q4","0.8","0.7","0.17"," 83/110 ","Q4","Q3","32.3","25.00","0.001","0.192","0.157","Q3",
"ACM Transactions on Computation Theory","ACM T COMPUT THEORY","1942-3454","1942-3462","COMPUTER SCIENCE, THEORY & METHODS","ESCI","256","0.8"," 102/143 ","0.8","Q3","0.8","<0.1","0.17"," 129/143 ","Q4","Q3","29.0","10.14","0.001","0.196","0.917","Q1",
"International Journal of Computational Intelligence and Applications","INT J COMPUT INTELL","1469-0268","1757-5885","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","ESCI","571","0.8"," 176/197 ","1.4","Q4","0.8","0.5","0.17"," 179/198 ","Q4","Q4","10.9","9.85","0","0.061","0.249","Q4",
"Liberabit-Revista de Psicologia","LIBERABIT-LIMA","1729-4827","2223-7666","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","235","0.6"," 171/218 ","1.2","Q3","0.4","<0.1","0.17"," 181/218 ","Q4","Q4","21.8","17.20","0","0.03","0.222","Q4",
"Sylwan","SYLWAN","0039-7660","N/A","FORESTRY","SCIE","738","0.5"," 72/89 ","0.5","Q4","0.4","0.1","0.17"," 77/89 ","Q4","Q4","19.7","14.04","0","0.057","0.071","Q4",
"Qwerty","QWERTY","1828-7344","2240-2950","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","ESCI","61","0.4"," 162/169 ","0.7","Q4","0.3","0.7","0.17"," 156/169 ","Q4","Q4","4.4","7.99","0","0.014","0.142","Q4",
"Journal of Mosaic Research","J MOSAIC RES","1309-047X","1309-047X","ARCHAEOLOGY","ESCI","36","0.3"," N/A ","0.2","N/A","0.1","<0.1","0.17"," 133/163 ","Q4","N/A","N/A","18.71","0","0.009","0.053","Q4",
"Commentationes Mathematicae Universitatis Carolinae","COMMENT MATH UNIV CA","0010-2628","1213-7243","MATHEMATICS","ESCI","331","0.2"," 464/489 ","0.2","Q4","0.2","0.1","0.17"," 473/489 ","Q4","Q4","5.2","3.37","0","0.076","0.213","Q4",
"International Journal of Cyber Warfare and Terrorism","INT J CYBER WARF TER","1947-3435","1947-3443","POLITICAL SCIENCE","ESCI","44","0.2"," 280/317 ","0.4","Q4","0.2","<0.1","0.17"," 255/317 ","Q4","Q4","11.8","19.72","0","0.016","0.099","Q4",
"Magis-Revista Internacional de Investigacion en Educacion","MAGIS","2027-1174","2027-1182","EDUCATION & EDUCATIONAL RESEARCH","ESCI","153","0.4"," 606/756 ","0.6","Q4","0.4","0.1","0.16"," 633/756 ","Q4","Q4","19.9","16.34","0","0.037","0.164","Q4",
"GaBI Journal-Generics and Biosimilars Initiative Journal","GABI J","2033-6403","2033-6772","PHARMACOLOGY & PHARMACY","ESCI","75","0.3"," 344/354 ","0.6","Q4","0.3","N/A","0.16"," 327/354 ","Q4","Q4","3.0","7.77","0","0.018","0.135","Q4",
"Eco mont-Journal on Protected Mountain Areas Research","ECO MONT","2073-106X","2073-1558","BIODIVERSITY CONSERVATION","SCIE","118","0.7"," 64/74 ","0.6","Q4","0.6","0.3","0.15"," 68/74 ","Q4","Q4","14.2","8.78","0","0.022","0.12","Q4",
"Eco mont-Journal on Protected Mountain Areas Research","ECO MONT","2073-106X","2073-1558","ECOLOGY","SCIE","118","0.7"," 171/195 ","0.6","Q4","0.6","0.3","0.15"," 181/195 ","Q4","Q4","12.6","7.44","0","0.022","0.12","Q4",
"INDIAN JOURNAL OF ENGINEERING AND MATERIALS SCIENCES","INDIAN J ENG MATER S","0971-4588","0975-1017","ENGINEERING, MULTIDISCIPLINARY","SCIE","916","0.7"," 125/179 ","0.7","Q3","0.6","0.2","0.15"," 138/180 ","Q4","Q3","30.4","23.61","0","0.054","0.077","Q4",
"INDIAN JOURNAL OF ENGINEERING AND MATERIALS SCIENCES","INDIAN J ENG MATER S","0971-4588","0975-1017","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","916","0.7"," 399/438 ","0.7","Q4","0.6","0.2","0.15"," 392/438 ","Q4","Q4","9.0","10.62","0","0.054","0.077","Q4",
"KOVOVE MATERIALY-METALLIC MATERIALS","KOVOVE MATER","0023-432X","1338-4252","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","455","0.7"," 399/438 ","0.9","Q4","0.7","0.4","0.15"," 392/438 ","Q4","Q4","9.0","10.62","0","0.046","0.124","Q4",
"KOVOVE MATERIALY-METALLIC MATERIALS","KOVOVE MATER","0023-432X","1338-4252","METALLURGY & METALLURGICAL ENGINEERING","SCIE","455","0.7"," 70/90 ","0.9","Q3","0.7","0.4","0.15"," 77/91 ","Q4","Q4","22.8","15.93","0","0.046","0.124","Q4",
"Review of Development Finance","REV DEV FINANC","1879-9337","1879-9337","BUSINESS, FINANCE","ESCI","508","0.7"," 181/231 ","1.5","Q3","0.7","0.1","0.15"," 201/231 ","Q4","Q4","21.9","13.20","0","0.021","0.234","Q3",
"Parasitologists United Journal","PARASITOL UNITED J","1687-7942","2090-2646","PARASITOLOGY","ESCI","102","0.6"," 43/45 ","0.6","Q4","0.5","<0.1","0.15"," 45/45 ","Q4","Q4","5.6","1.11","0","0.022","0.098","Q4",
"Ceska Gynekologie-Czech Gynaecology","CES GYNEKOL","1210-7832","1805-4455","OBSTETRICS & GYNECOLOGY","ESCI","288","0.5"," 119/136 ","0.5","Q4","0.4","0.1","0.15"," 119/136 ","Q4","Q4","12.9","12.87","0","0.048","0.079","Q4",
"International Journal of Electronics and Telecommunications","INT J ELECTRON TELEC","2081-8491","2300-1933","TELECOMMUNICATIONS","ESCI","334","0.5"," 112/119 ","0.5","Q4","0.4","0.2","0.15"," 111/119 ","Q4","Q4","6.3","7.14","0","0.06","0.068","Q4",
"TRAVAIL HUMAIN","TRAV HUMAIN","0041-1868","2104-3663","ENGINEERING, INDUSTRIAL","SCIE","248","0.5"," 66/69 ","0.8","Q4","0.4","<0.1","0.15"," 61/69 ","Q4","Q4","5.1","12.32","0","0.026","0.214","Q4",
"TRAVAIL HUMAIN","TRAV HUMAIN","0041-1868","2104-3663","ERGONOMICS","SSCI","248","0.5"," 22/24 ","0.8","Q4","0.4","<0.1","0.15"," 22/24 ","Q4","Q4","10.4","10.42","0","0.026","0.214","Q4",
"TRAVAIL HUMAIN","TRAV HUMAIN","0041-1868","2104-3663","PSYCHOLOGY","SCIE","248","0.5"," 85/92 ","0.8","Q4","0.4","<0.1","0.15"," 85/92 ","Q4","Q4","8.2","8.15","0","0.026","0.214","Q4",
