"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"IRANIAN JOURNAL OF FISHERIES SCIENCES","IRAN J FISH SCI","1562-2916","1562-2916","FISHERIES","SCIE","994","0.8"," 46/62 ","0.9","Q3","0.6","0.1","0.31"," 47/62 ","Q4","Q3","26.6","25.00","0.001","0.152","0.138","Q4",
"INRAE Productions Animales","INRAE PROD ANIM","N/A","2824-3633","AGRICULTURE, DAIRY & ANIMAL SCIENCE","SCIE","235","0.6"," 62/80 ","0.9","Q3","0.4","0.5","0.31"," 58/80 ","Q3","Q4","23.1","28.13","0","0.035","0.159","Q3",
"INRAE Productions Animales","INRAE PROD ANIM","N/A","2824-3633","VETERINARY SCIENCES","SCIE","235","0.6"," 125/167 ","0.9","Q3","0.4","0.5","0.31"," 127/168 ","Q3","Q3","25.4","24.70","0","0.035","0.159","Q3",
"ODONATOLOGICA","ODONATOLOGICA","0375-0183","0375-0183","ENTOMOLOGY","SCIE","434","0.5"," 93/109 ","0.7","Q4","0.3","0.2","0.31"," 89/109 ","Q4","Q4","15.1","18.81","0","0.02","0.131","Q4",
"GROWTH HORMONE & IGF RESEARCH","GROWTH HORM IGF RES","1096-6374","1532-2238","CELL BIOLOGY","SCIE","1,297","1.6"," 187/205 ","1.7","Q4","1.6","0.4","0.3"," 183/205 ","Q4","Q4","9.0","10.98","0.001","0.163","0.435","Q4",
"GROWTH HORMONE & IGF RESEARCH","GROWTH HORM IGF RES","1096-6374","1532-2238","ENDOCRINOLOGY & METABOLISM","SCIE","1,297","1.6"," 149/186 ","1.7","Q4","1.6","0.4","0.3"," 156/186 ","Q4","Q4","20.2","16.40","0.001","0.163","0.435","Q4",
"Western Pacific Surveillance and Response","WEST PAC SURVEILL RE","2094-7321","2094-7313","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","312","1"," 340/403 ","1.1","Q4","0.9","0.3","0.3"," 342/403 ","Q4","Q4","15.8","15.26","0","0.065","0.264","Q4",
"Transactions on Data Privacy","TRANS DATA PRIV","1888-5063","2013-1631","COMPUTER SCIENCE, THEORY & METHODS","ESCI","190","0.9"," 93/143 ","1.6","Q3","0.7","0.7","0.3"," 102/143 ","Q3","Q3","35.3","29.02","0","0.031","0.414","Q3",
"Early Science and Medicine","EARLY SCI MED","1383-7427","1573-3823","HISTORY & PHILOSOPHY OF SCIENCE","AHCI, SCIE","358","0.5"," 55/104 ","0.5","Q3","0.4","<0.1","0.3"," 73/104 ","Q3","Q3","47.6","30.29","0.001","0.129","0.662","Q2",
"Urbanities-Journal of Urban Ethnography","URBANITIES","2239-5725","2239-5725","ANTHROPOLOGY","ESCI","60","0.2"," 122/139 ","0.3","Q4","0.1","<0.1","0.3"," 106/139 ","Q4","Q4","12.6","24.10","0","0.015","0.069","Q4",
"Vivat Academia","VIVAT ACAD","1575-2844","1575-2844","COMMUNICATION","ESCI","144","0.8"," 146/227 ","0.6","Q4","0.7","0.1","0.29"," 170/227 ","Q3","Q3","35.9","25.33","0","0.057","0.206","Q4",
"European Education","EUR EDUC","1056-4934","1944-7086","EDUCATION & EDUCATIONAL RESEARCH","ESCI","222","0.3"," 634/756 ","0.7","Q3","0.3","0.3","0.29"," 569/756 ","Q4","Q4","16.2","24.80","0","0.049","0.283","Q3",
"NURSING HISTORY REVIEW","NURS HIST REV","1062-8061","1938-1913","HISTORY","ESCI","38","<0.1"," 450/518 ","0.2","Q3","<0.1","N/A","0.29"," 347/519 ","Q3","Q4","13.2","33.24","0","0.011","0.149","Q3",
"CHEMICAL ENGINEERING & TECHNOLOGY","CHEM ENG TECHNOL","0930-7516","1521-4125","ENGINEERING, CHEMICAL","SCIE","7,079","1.8"," 106/170 ","1.9","Q3","1.7","0.4","0.28"," 112/171 ","Q3","Q3","37.9","34.80","0.003","0.721","0.295","Q3",
"JOURNAL OF THE CHINESE CHEMICAL SOCIETY","J CHIN CHEM SOC-TAIP","0009-4536","2192-6549","CHEMISTRY, MULTIDISCIPLINARY","SCIE","3,319","1.6"," 152/230 ","1.7","Q3","1.5","0.4","0.28"," 151/231 ","Q3","Q3","34.1","34.85","0.002","0.433","0.235","Q3",
"AIDS RESEARCH AND HUMAN RETROVIRUSES","AIDS RES HUM RETROV","0889-2229","1931-8405","IMMUNOLOGY","SCIE","3,304","1.5"," 154/181 ","2","Q4","1.4","0.3","0.28"," 163/181 ","Q4","Q4","15.2","10.22","0.003","0.57","0.643","Q3",
"AIDS RESEARCH AND HUMAN RETROVIRUSES","AIDS RES HUM RETROV","0889-2229","1931-8405","INFECTIOUS DISEASES","SCIE","3,304","1.5"," 104/132 ","2","Q3","1.4","0.3","0.28"," 105/132 ","Q4","Q4","21.6","20.83","0.003","0.57","0.643","Q3",
"AIDS RESEARCH AND HUMAN RETROVIRUSES","AIDS RES HUM RETROV","0889-2229","1931-8405","VIROLOGY","SCIE","3,304","1.5"," 35/41 ","2","Q3","1.4","0.3","0.28"," 36/41 ","Q4","Q4","15.9","13.41","0.003","0.57","0.643","Q3",
"International Journal of Advances in Engineering Sciences and Applied Mathematics","INT J ADV ENG SCI AP","0975-0770","0975-5616","ENGINEERING, MULTIDISCIPLINARY","ESCI","241","1.2"," 96/179 ","1.1","Q3","1.2","0.3","0.28"," 114/180 ","Q3","Q3","46.6","36.94","0","0.057","0.311","Q2",
"International Journal of Antennas and Propagation","INT J ANTENN PROPAG","1687-5869","1687-5877","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,032","1.2"," 272/352 ","1.2","Q4","1","0.4","0.28"," 278/354 ","Q4","Q4","22.9","21.61","0.002","0.34","0.237","Q4",
"International Journal of Antennas and Propagation","INT J ANTENN PROPAG","1687-5869","1687-5877","TELECOMMUNICATIONS","SCIE","2,032","1.2"," 96/119 ","1.2","Q4","1","0.4","0.28"," 103/119 ","Q4","Q4","19.7","13.87","0.002","0.34","0.237","Q4",
"Measurement Science Review","MEAS SCI REV","1335-8871","1335-8871","INSTRUMENTS & INSTRUMENTATION","SCIE","562","1"," 62/76 ","1.1","Q4","0.8","0.1","0.28"," 62/76 ","Q4","Q4","19.1","19.08","0","0.054","0.18","Q4",
"Public Budgeting and Finance","PUBLIC BUDG FINANC","0275-1100","1540-5850","PUBLIC ADMINISTRATION","ESCI","493","0.9"," 70/91 ","1.2","Q3","0.8","<0.1","0.28"," 71/91 ","Q4","Q4","23.6","22.53","0","0.09","0.525","Q3",
"Sportis-Scientific Technical Journal of School Sport Physical Education and Psychomotricity","SPORTIS","2386-8333","2386-8333","EDUCATION & EDUCATIONAL RESEARCH","ESCI","142","0.7"," 520/756 ","0.7","Q3","0.6","0.2","0.28"," 581/756 ","Q4","Q3","31.3","23.21","0","0.019","0.078","Q4",
"Austrian Journal of Earth Sciences","AUSTRIAN J EARTH SCI","2072-7151","2072-7151","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","302","0.6"," 225/253 ","1.2","Q4","0.4","0.2","0.28"," 205/253 ","Q4","Q4","11.3","19.17","0","0.036","0.359","Q3",
"NURSE PRACTITIONER","NURSE PRACT","0361-1817","1538-8662","NURSING","ESCI","463","0.6"," 168/191 ","0.7","Q4","0.6","0.2","0.28"," 170/191 ","Q4","Q4","12.3","11.26","0.001","0.118","0.206","Q4",
"Iranian Journal of Public Health","IRAN J PUBLIC HEALTH","2251-6085","2251-6093","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","4,007","1.3"," 311/403 ","1.5","Q4","1.3","0.2","0.27"," 346/403 ","Q4","Q4","23.0","14.27","0.003","0.71","0.314","Q4",
"Genetic Testing and Molecular Biomarkers","GENET TEST MOL BIOMA","1945-0265","1945-0257","GENETICS & HEREDITY","SCIE","1,440","1.1"," 167/191 ","1.5","Q4","1.1","0.2","0.27"," 176/191 ","Q4","Q4","12.8","8.12","0.001","0.205","0.327","Q4",
"Journal of Information and Communication Technology-Malaysia","J INF COMMUN TECHNOL","1675-414X","2180-3862","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","178","1"," 197/249 ","1.1","Q4","0.7","0.2","0.27"," 199/251 ","Q4","Q4","21.1","20.92","0","0.039","0.178","Q4",
"Journal of Mental Health Training Education and Practice","J MENT HEALTH TRAIN","1755-6228","2042-8707","PSYCHIATRY","ESCI","402","0.9"," 229/276 ","1.1","Q4","0.9","0.3","0.26"," 234/276 ","Q4","Q4","17.2","15.40","0.001","0.118","0.337","Q4",
"Chemistry-Didactics-Ecology-Metrology","CHEM-DIDACT-ECOL-MET","1640-9019","2084-4506","MULTIDISCIPLINARY SCIENCES","ESCI","74","0.7"," 90/134 ","0.9","Q3","0.3","<0.1","0.26"," 78/135 ","Q3","Q3","33.2","42.59","0","0.005","0.052","Q4",
"Law Text Culture","LAW TEXT CULT","1322-9060","2200-7121","CULTURAL STUDIES","ESCI","103","0.2"," 50/59 ","0.6","Q3","0.2","N/A","0.26"," 53/59 ","Q4","Q4","16.1","11.02","0","0.04","0.347","Q3",
"Metaphysica-International Journal for Ontology & Metaphysics","METAPHYSICA","1437-2053","1874-6373","PHILOSOPHY","ESCI","95","0.2"," N/A ","0.2","N/A","0.1","<0.1","0.26"," 205/325 ","Q3","N/A","N/A","37.08","0","0.022","0.128","Q3",
"Journal of Research in Pharmacy Practice","J RES PHARM PRACT","2319-9644","2279-042X","PHARMACOLOGY & PHARMACY","ESCI","500","0.8"," 311/354 ","1.2","Q4","0.8","<0.1","0.25"," 303/354 ","Q4","Q4","12.3","14.55","0","0.071","0.261","Q4",
"Evolutionary and Institutional Economics Review","EVOL INST ECON REV","1349-4961","2188-2096","ECONOMICS","ESCI","161","0.6"," 466/597 ","0.7","Q4","0.6","0.3","0.25"," 452/600 ","Q4","Q4","22.0","24.75","0","0.04","0.183","Q4",
"Annales Mathematicae et Informaticae","ANN MATH INFORM","1787-5021","1787-6117","MATHEMATICS","ESCI","108","0.3"," 431/489 ","0.3","Q4","0.2","0.1","0.25"," 455/489 ","Q4","Q4","12.0","7.06","0","0.016","0.064","Q4",
"Jordanian Journal of Computers and Information Technology","JORDAN J COMPUT INFO","2413-9351","2415-1076","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","126","0.9"," 203/249 ","N/A","N/A","0.8","0.1","0.24"," 204/251 ","Q4","Q4","18.7","18.92","0","0.026","N/A","N/A",
"Jordanian Journal of Computers and Information Technology","JORDAN J COMPUT INFO","2413-9351","2415-1076","TELECOMMUNICATIONS","ESCI","126","0.9"," 101/119 ","N/A","N/A","0.8","0.1","0.24"," 104/119 ","Q4","Q4","15.5","13.03","0","0.026","N/A","N/A",
"ACTA CRYSTALLOGRAPHICA SECTION C-STRUCTURAL CHEMISTRY","ACTA CRYSTALLOGR C","2053-2296","2053-2296","CHEMISTRY, MULTIDISCIPLINARY","SCIE","10,308","0.7"," 192/230 ","0.7","Q4","0.5","0.5","0.24"," 161/231 ","Q3","Q4","16.7","30.52","0.001","0.162","0.117","Q4",
"ACTA CRYSTALLOGRAPHICA SECTION C-STRUCTURAL CHEMISTRY","ACTA CRYSTALLOGR C","2053-2296","2053-2296","CRYSTALLOGRAPHY","SCIE","10,308","0.7"," 23/33 ","0.7","Q3","0.5","0.5","0.24"," 28/33 ","Q3","Q3","31.8","16.67","0.001","0.162","0.117","Q3",
"Case Reports in Otolaryngology","CASE REP OTOLARYNGOL","2090-6765","2090-6773","OTORHINOLARYNGOLOGY","ESCI","412","0.4"," 53/65 ","0.7","Q4","0.4","<0.1","0.24"," 54/65 ","Q4","Q4","19.2","17.69","0","0.058","0.157","Q4",
"Chronica Nova","CHRON NOVA","0210-9611","2445-1908","HISTORY","ESCI","133","0.2"," 234/518 ","0.3","Q2","0.2","<0.1","0.24"," 383/519 ","Q3","Q2","54.9","26.30","0","0.058","0.379","Q2",
"Vestnik Volgogradskogo Gosudarstvennogo Universiteta-Seriya 2-Yazykoznanie","VESTN VOLG GOS U-YAZ","1998-9911","2409-1979","LANGUAGE & LINGUISTICS","ESCI","111","0.2"," N/A ","0.2","N/A","0.1","0.1","0.24"," 266/393 ","Q3","N/A","N/A","32.44","0","0.069","0.096","Q4",
"Colorectal Cancer","COLORECTAL CANCER","1758-194X","1758-1958","ONCOLOGY","ESCI","118","2.7"," 163/322 ","2.4","Q3","2.7","1","0.23"," 285/322 ","Q4","Q3","49.5","11.65","0","0.037","0.757","Q3",
"Advances in Condensed Matter Physics","ADV COND MATTER PHYS","1687-8108","1687-8124","PHYSICS, CONDENSED MATTER","SCIE","784","1.5"," 58/79 ","1.4","Q3","1.5","0.2","0.23"," 64/79 ","Q4","Q3","27.2","19.62","0","0.086","0.214","Q4",
"ACTA CHIMICA SLOVENICA","ACTA CHIM SLOV","1318-0207","1580-3155","CHEMISTRY, MULTIDISCIPLINARY","SCIE","1,803","1.2"," 165/230 ","1.3","Q3","0.9","0.1","0.23"," 162/231 ","Q3","Q3","28.5","30.09","0.001","0.15","0.148","Q3",
"IRANIAN JOURNAL OF CHEMISTRY & CHEMICAL ENGINEERING-INTERNATIONAL ENGLISH EDITION","IRAN J CHEM CHEM ENG","1021-9986","1021-9986","CHEMISTRY, MULTIDISCIPLINARY","SCIE","1,481","1"," 174/230 ","1","Q4","0.8","0.2","0.23"," 162/231 ","Q3","Q4","24.6","30.09","0.001","0.205","0.115","Q4",
"IRANIAN JOURNAL OF CHEMISTRY & CHEMICAL ENGINEERING-INTERNATIONAL ENGLISH EDITION","IRAN J CHEM CHEM ENG","1021-9986","1021-9986","ENGINEERING, CHEMICAL","SCIE","1,481","1"," 132/170 ","1","Q4","0.8","0.2","0.23"," 122/171 ","Q3","Q4","22.6","28.95","0.001","0.205","0.115","Q4",
"International Journal of Evidence Based Coaching & Mentoring","INT J EVID BASED COA","1741-8305","1741-8305","PSYCHOLOGY, APPLIED","ESCI","367","0.9"," 91/113 ","0.9","Q4","0.7","<0.1","0.23"," 103/114 ","Q4","Q4","19.9","10.09","0","0.048","0.169","Q4",
"Jahrbuch der Oesterreichischen Byzantinistik","JAHRB OESTERR BYZANT","0378-8660","1810-536X","MEDIEVAL & RENAISSANCE STUDIES","ESCI","2","<0.1"," N/A ","N/A","N/A","<0.1","N/A","0.23"," 70/83 ","Q4","N/A","N/A","16.27","0","0.005","N/A","N/A",
"Expert Review of Ophthalmology","EXPERT REV OPHTHALMO","1746-9899","1746-9902","OPHTHALMOLOGY","ESCI","467","0.9"," 75/95 ","0.9","Q4","0.8","0.1","0.22"," 87/95 ","Q4","Q4","21.6","8.95","0","0.082","0.256","Q4",
"JOURNAL OF PORPHYRINS AND PHTHALOCYANINES","J PORPHYR PHTHALOCYA","1088-4246","1099-1409","CHEMISTRY, MULTIDISCIPLINARY","SCIE","2,124","0.9"," 184/230 ","1.1","Q3","0.7","0.3","0.22"," 167/231 ","Q3","Q4","20.2","27.92","0.001","0.225","0.191","Q3",
"International Journal of Web Services Research","INT J WEB SERV RES","1545-7362","1546-5004","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","107","0.8"," 208/249 ","0.8","Q4","0.8","0.1","0.22"," 211/251 ","Q4","Q4","16.7","16.14","0","0.03","0.182","Q4",
"International Journal of Web Services Research","INT J WEB SERV RES","1545-7362","1546-5004","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","107","0.8"," 115/131 ","0.8","Q4","0.8","0.1","0.22"," 119/131 ","Q4","Q4","12.6","9.54","0","0.03","0.182","Q4",
"Indian Journal of Traditional Knowledge","INDIAN J TRADIT KNOW","0972-5938","0975-1068","PLANT SCIENCES","SCIE","1,660","0.7"," 224/265 ","0.9","Q4","0.5","0.1","0.22"," 227/265 ","Q4","Q4","15.7","14.53","0","0.103","0.102","Q4",
"International Journal of Aviation Aeronautics and Aerospace","INT J AVIAT AERONAUT","2374-6793","2374-6793","ENGINEERING, AEROSPACE","ESCI","214","0.7"," 40/52 ","0.7","Q4","0.6","<0.1","0.22"," 42/52 ","Q4","Q4","24.0","20.19","0","0.05","0.127","Q4",
"REVISTA ARVORE","REV ARVORE","0100-6762","1806-9088","FORESTRY","SCIE","1,059","0.6"," 69/89 ","0.7","Q4","0.5","0.1","0.22"," 73/89 ","Q4","Q4","23.0","18.54","0","0.055","0.14","Q3",
"ISRAEL JOURNAL OF PLANT SCIENCES","ISR J PLANT SCI","0792-9978","2223-8980","PLANT SCIENCES","SCIE","581","0.9"," 207/265 ","1.1","Q4","0.9","0.2","0.21"," 230/265 ","Q4","Q4","22.1","13.40","0","0.033","0.163","Q4",
"Iranian Journal of Child Neurology","IRAN J CHILD NEUROL","1735-4668","2008-0700","CLINICAL NEUROLOGY","ESCI","501","0.8"," 248/277 ","0.9","Q4","0.8","0.1","0.21"," 253/278 ","Q4","Q4","10.6","9.17","0","0.109","0.23","Q4",
"Deturope-The Central European journal of Regional Development and Tourism","DETUROPE","1821-2506","1821-2506","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","105","0.7"," 111/139 ","0.5","Q4","0.4","0.2","0.21"," 109/139 ","Q4","Q4","20.5","21.94","0","0.014","0.054","Q4",
"Bioagro","BIOAGRO","1316-3361","2521-9693","AGRONOMY","SCIE","173","0.6"," 94/125 ","0.6","Q4","0.5","0.1","0.21"," 96/125 ","Q4","Q4","25.2","23.60","0","0.016","0.07","Q4",
"Iranian Journal of Applied Animal Science","IRAN J APPL ANIM SCI","2251-628X","2251-631X","AGRICULTURE, DAIRY & ANIMAL SCIENCE","ESCI","588","0.5"," 63/80 ","0.7","Q4","0.5","0.1","0.21"," 64/80 ","Q4","Q4","21.9","20.63","0","0.091","0.129","Q4",
"Intelligenza Artificiale","INTELL ARTIF","1724-8035","2211-0097","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","ESCI","143","1.9"," 134/197 ","1.5","Q4","1.9","0.3","0.2"," 170/198 ","Q4","Q3","32.2","14.39","0","0.06","0.545","Q3",
"Case Reports in Infectious Diseases","CASE REP INFECT DIS","2090-6625","2090-6633","INFECTIOUS DISEASES","ESCI","772","1"," 116/132 ","0.9","Q4","1","0.1","0.2"," 118/132 ","Q4","Q4","12.5","10.98","0.001","0.177","0.215","Q4",
"JOURNAL OF AUTOMATED REASONING","J AUTOM REASONING","0168-7433","1573-0670","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","828","0.9"," 173/197 ","1.2","Q4","0.8","0.2","0.2"," 170/198 ","Q4","Q4","12.4","14.39","0.001","0.19","0.496","Q3",
"Revista Espanola de Orientacion y Psicopedagogia","REV ESP ORIENTAC PSI","1989-7448","1989-7448","PSYCHOLOGY, APPLIED","ESCI","286","0.7"," 99/113 ","1.1","Q4","0.4","0.2","0.2"," 105/114 ","Q4","Q4","12.8","8.33","0","0.037","0.173","Q4",
"Pratiques Psychologiques","PRAT PSYCHOL","1269-1763","N/A","PSYCHOLOGY","SCIE","154","0.6"," 81/92 ","0.5","Q4","0.5","0.7","0.2"," 82/92 ","Q4","Q4","12.5","11.41","0","0.019","0.101","Q4",
"Pratiques Psychologiques","PRAT PSYCHOL","1269-1763","N/A","PSYCHOLOGY, MULTIDISCIPLINARY","SSCI","154","0.6"," 171/218 ","0.5","Q4","0.5","0.7","0.2"," 179/218 ","Q4","Q4","21.8","18.12","0","0.019","0.101","Q4",
"Indian Journal of Animal Research","INDIAN J ANIM RES","0367-6722","N/A","AGRICULTURE, DAIRY & ANIMAL SCIENCE","SCIE","1,224","0.4"," 66/80 ","0.5","Q4","0.3","0.1","0.2"," 67/80 ","Q4","Q4","18.1","16.88","0.001","0.192","0.074","Q4",
"Liquid Crystals and their Application","LIQ CRYST APPL","1991-3966","1991-3966","CRYSTALLOGRAPHY","ESCI","100","0.3"," 30/33 ","0.3","Q4","0.1","0.1","0.2"," 29/33 ","Q4","Q4","10.6","13.64","0","0.007","0.021","Q4",
"Advances in Operations Research","ADV OPER RES","1687-9147","1687-9155","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","204","0.8"," 97/106 ","1.9","Q3","0.8","<0.1","0.19"," 99/106 ","Q4","Q4","9.0","7.08","0","0.029","0.346","Q4",
"History of Economics Review","HIST ECON REV","1037-0196","1838-6318","ECONOMICS","ESCI","96","0.8"," 428/597 ","N/A","N/A","0.5","0.4","0.19"," 486/600 ","Q4","Q3","28.4","19.08","0","0.015","N/A","N/A",
"History of Economics Review","HIST ECON REV","1037-0196","1838-6318","HISTORY OF SOCIAL SCIENCES","ESCI","96","0.8"," 14/42 ","N/A","N/A","0.5","0.4","0.19"," 39/42 ","Q4","Q2","67.9","8.33","0","0.015","N/A","N/A",
"Economic Journal of Emerging Markets","ECON J EMERG MARK","2086-3128","2502-180X","ECONOMICS","ESCI","93","0.7"," 446/597 ","0.7","Q4","0.7","<0.1","0.19"," 486/600 ","Q4","Q3","25.4","19.08","0","0.019","0.108","Q4",
"JOURNAL OF INFORMATION SCIENCE AND ENGINEERING","J INF SCI ENG","1016-2364","N/A","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","553","0.5"," 229/249 ","0.5","Q4","0.4","0.3","0.19"," 221/251 ","Q4","Q4","8.2","12.15","0","0.063","0.084","Q4",
"Technical Services Quarterly","TECH SERV Q","0731-7131","1555-3337","INFORMATION SCIENCE & LIBRARY SCIENCE","ESCI","118","0.5"," 120/160 ","0.6","Q3","0.4","0.2","0.19"," 106/161 ","Q3","Q3","25.3","34.47","0","0.045","0.257","Q3",
"Vietnam Journal of Chemistry","VIETNAM J CHEM","0866-7144","2572-8288","CHEMISTRY, MULTIDISCIPLINARY","ESCI","700","1.3"," 159/230 ","1","Q4","1.3","0.4","0.18"," 177/231 ","Q4","Q3","31.1","23.59","0.001","0.139","0.128","Q4",
"Bali Medical Journal","BALI MED J","2089-1180","2302-2914","MEDICINE, GENERAL & INTERNAL","ESCI","1,326","0.9"," 181/325 ","0.9","Q3","0.2","0.2","0.18"," 213/329 ","Q3","Q3","44.5","35.41","0","0.08","0.039","Q4",
"Journal of the Saudi Heart Association","J SAUDI HEART ASSOC","1016-7315","2212-5043","CARDIAC & CARDIOVASCULAR SYSTEMS","ESCI","434","0.7"," 187/220 ","0.8","Q4","0.6","0.2","0.18"," 184/220 ","Q4","Q4","15.2","16.59","0","0.08","0.173","Q4",
"Journal of Surgical Case Reports","J SURG CASE REP","2042-8812","2042-8812","SURGERY","ESCI","1,866","0.4"," 260/290 ","0.5","Q4","0.4","0.1","0.18"," 261/290 ","Q4","Q4","10.5","10.17","0.003","0.564","0.124","Q4",
"Thai Journal of Veterinary Medicine","THAI J VET MED","0125-6491","0125-6491","VETERINARY SCIENCES","SCIE","424","0.3"," 148/167 ","0.4","Q4","0.3","<0.1","0.18"," 147/168 ","Q4","Q4","11.7","12.80","0","0.052","0.071","Q4",
"TD-The Journal for Transdisciplinary Research in Southern Africa","TD-J TRANSDISCIPL RE","1817-4434","2415-2005","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","155","0.2"," 218/263 ","0.5","Q3","0.2","0.1","0.18"," 181/263 ","Q3","Q4","17.3","31.37","0","0.032","0.115","Q3",
"Environmental Engineering and Management Journal","ENVIRON ENG MANAG J","1582-9596","1843-3707","ENVIRONMENTAL SCIENCES","SCIE","2,012","0.9"," 328/358 ","0.7","Q4","0.6","0.2","0.17"," 333/359 ","Q4","Q4","8.5","7.38","0.001","0.169","0.081","Q4",
"Journal of Mechanics of Materials and Structures","J MECH MATER STRUCT","1559-3959","N/A","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","896","0.9"," 382/438 ","1","Q4","0.8","0.1","0.17"," 383/438 ","Q4","Q4","12.9","12.67","0","0.066","0.2","Q4",
"Journal of Mechanics of Materials and Structures","J MECH MATER STRUCT","1559-3959","N/A","MECHANICS","SCIE","896","0.9"," 146/170 ","1","Q4","0.8","0.1","0.17"," 149/170 ","Q4","Q4","14.4","12.65","0","0.066","0.2","Q4",
"Membrane and Water Treatment","MEMBR WATER TREAT","2005-8624","2092-7037","ENGINEERING, CHEMICAL","SCIE","343","0.8"," 142/170 ","0.9","Q4","0.6","0.6","0.17"," 137/171 ","Q4","Q4","16.8","20.18","0","0.047","0.12","Q4",
"Membrane and Water Treatment","MEMBR WATER TREAT","2005-8624","2092-7037","WATER RESOURCES","SCIE","343","0.8"," 116/127 ","0.9","Q4","0.6","0.6","0.17"," 118/127 ","Q4","Q4","9.1","7.48","0","0.047","0.12","Q4",
"AME Case Reports","AME CASE REP","2523-1995","2523-1995","MEDICINE, GENERAL & INTERNAL","ESCI","146","0.7"," 207/325 ","N/A","N/A","0.7","0.2","0.17"," 217/329 ","Q3","Q3","36.5","34.19","0","0.049","N/A","N/A",
"Artificial Satellites-Journal of Planetary Geodesy","ARTIF SATELL","0208-841X","2083-6104","ASTRONOMY & ASTROPHYSICS","ESCI","123","0.7"," 70/84 ","0.7","Q4","0.6","0.1","0.17"," 67/84 ","Q4","Q4","17.3","20.83","0","0.012","0.106","Q4",
"Case Reports in Hematology","CASE REP HEMATOL","2090-6560","2090-6579","HEMATOLOGY","ESCI","471","0.7"," 86/97 ","0.7","Q4","0.7","0.2","0.17"," 85/97 ","Q4","Q4","11.9","12.89","0.001","0.127","0.178","Q4",
"Cadernos Brasileiros de Terapia Ocupacional-Brazilian Journal of Occupational Therapy","CAD BRAS TER OCUP","2526-8910","2526-8910","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","365","0.6"," 372/403 ","0.7","Q4","0.3","0.1","0.17"," 371/403 ","Q4","Q4","7.8","8.06","0","0.082","0.108","Q4",
"International Journal of Sustainable Aviation","INT J SUST AVIAT","2050-0467","2050-0475","ENGINEERING, AEROSPACE","ESCI","103","0.5"," 45/52 ","0.5","Q4","0.4","0.1","0.17"," 45/52 ","Q4","Q4","14.4","14.42","0","0.015","0.085","Q4",
"ATOMIC ENERGY","ATOM ENERGY+","1063-4258","1573-8205","NUCLEAR SCIENCE & TECHNOLOGY","SCIE","786","0.4"," 37/40 ","0.4","Q4","0.4","<0.1","0.17"," 39/40 ","Q4","Q4","8.8","3.75","0","0.088","0.09","Q4",
"Journal of Education and Future-Egitim ve Gelecek Dergisi","J EDUC FUTUR","2146-8249","2146-8249","EDUCATION & EDUCATIONAL RESEARCH","ESCI","60","0.2"," 661/756 ","0.5","Q4","0.2","<0.1","0.17"," 629/756 ","Q4","Q4","12.6","16.87","0","0.016","0.105","Q4",
"CogniTextes","COGNITEXTES","1958-5322","1958-5322","LINGUISTICS","ESCI","24","<0.1"," 294/297 ","0.3","Q4","<0.1","<0.1","0.17"," 267/297 ","Q4","Q4","1.2","10.27","0","0.013","0.266","Q4",
"JOURNAL OF ENTERPRISING CULTURE","J ENTERPRISING CULT","0218-4958","1793-6330","BUSINESS","ESCI","375","0.8"," 257/302 ","1.5","Q3","0.8","0.3","0.16"," 256/302 ","Q4","Q4","15.1","15.40","0","0.038","0.25","Q4",
"Indian Journal of Natural Products and Resources","INDIAN J NAT PROD RE","0976-0504","0976-0512","PLANT SCIENCES","ESCI","561","0.7"," 224/265 ","0.7","Q4","0.6","0.1","0.16"," 246/265 ","Q4","Q4","15.7","7.36","0","0.031","0.079","Q4",
