"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"Advances in Industrial and Manufacturing Engineering","ADV IND MANUF ENG","2666-9129","2666-9129","ENGINEERING, INDUSTRIAL","ESCI","322","3.9","Q2","0.51"," 22/69 ","3.9","Q2","3.8","1.4"," 37/69 ","Q3","47.10","0","0.089","0.652","68.8","Q2",
"Advances in Industrial and Manufacturing Engineering","ADV IND MANUF ENG","2666-9129","2666-9129","ENGINEERING, MANUFACTURING","ESCI","322","3.9","Q2","0.51"," 23/68 ","3.9","Q2","3.8","1.4"," 37/68 ","Q3","46.32","0","0.089","0.652","66.9","Q2",
"Hematology Reports","HEMATOL REP","2038-8322","2038-8330","HEMATOLOGY","ESCI","321","1.1","Q4","0.21"," 81/97 ","1.1","Q4","1.1","0.3"," 83/97 ","Q4","14.95","0","0.072","0.266","17.0","Q4",
"PFERDEHEILKUNDE","PFERDEHEILKUNDE","0177-7726","N/A","VETERINARY SCIENCES","SCIE","320","0.2","Q4","0.13"," 158/167 ","0.3","Q4","0.2","<0.1"," 155/168 ","Q4","8.04","0","0.016","0.041","5.7","Q4",
"PHYSICAL & OCCUPATIONAL THERAPY IN GERIATRICS","PHYS OCCUP THER GERI","0270-3181","1541-3152","REHABILITATION","ESCI","319","0.3","Q4","0.25"," 164/169 ","0.7","Q4","0.3","0.1"," 151/169 ","Q4","10.95","0","0.05","0.183","3.3","Q4",
"International Journal of Electronic Government Research","INT J ELECTRON GOV R","1548-3886","1548-3894","INFORMATION SCIENCE & LIBRARY SCIENCE","ESCI","315","1.2","Q3","0.48"," 81/160 ","1.5","Q2","1","0.3"," 70/161 ","Q2","56.83","0","0.055","0.259","49.7","Q3",
"Adult Learning","ADULT LEARN","1045-1595","2162-4070","EDUCATION & EDUCATIONAL RESEARCH","ESCI","314","0.9","Q3","0.52"," 457/756 ","1.4","Q3","0.8","0.2"," 450/756 ","Q3","40.54","0","0.069","0.393","39.6","Q2",
"Jurnal Tribologi","J TRIBOLOGI","2289-7232","2289-7232","ENGINEERING, MECHANICAL","ESCI","309","1.6","Q3","0.37"," 109/180 ","1.2","Q4","1.3","0.3"," 119/180 ","Q3","34.17","0","0.047","0.135","39.7","Q4",
"Multiscale and Multidisciplinary Modeling Experiments and Design","MULTISCALE MULTI MOD","2520-8160","2520-8179","ENGINEERING, MECHANICAL","ESCI","306","1.9","Q3","0.53"," 91/180 ","2.1","Q2","1.7","0.3"," 84/180 ","Q2","53.61","0","0.07","0.331","49.7","Q3",
"Multiscale and Multidisciplinary Modeling Experiments and Design","MULTISCALE MULTI MOD","2520-8160","2520-8179","ENGINEERING, MULTIDISCIPLINARY","ESCI","306","1.9","Q2","0.53"," 63/179 ","2.1","Q2","1.7","0.3"," 70/180 ","Q2","61.39","0","0.07","0.331","65.1","Q2",
"Multiscale and Multidisciplinary Modeling Experiments and Design","MULTISCALE MULTI MOD","2520-8160","2520-8179","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","306","1.9","Q3","0.53"," 301/438 ","2.1","Q3","1.7","0.3"," 232/438 ","Q2","47.15","0","0.07","0.331","31.4","Q3",
"Revista Medica Clinica Las Condes","REV MED CLIN CONDES","N/A","0716-8640","MEDICINE, GENERAL & INTERNAL","ESCI","305","0.2","Q4","0.08"," 268/325 ","0.4","Q3","0.2","0.1"," 247/329 ","Q4","25.08","0","0.043","0.077","17.7","Q3",
"Macedonian Journal of Chemistry and Chemical engineering","MACED J CHEM CHEM EN","1857-5552","1857-5625","CHEMISTRY, MULTIDISCIPLINARY","SCIE","293","1.1","Q3","0.16"," 167/230 ","1","Q4","1","<0.1"," 183/231 ","Q4","21.00","0","0.028","0.129","27.6","Q4",
"Macedonian Journal of Chemistry and Chemical engineering","MACED J CHEM CHEM EN","1857-5552","1857-5625","ENGINEERING, CHEMICAL","SCIE","293","1.1","Q4","0.16"," 130/170 ","1","Q4","1","<0.1"," 138/171 ","Q4","19.59","0","0.028","0.129","23.8","Q4",
"Tomsk State University Journal","TOMSK STATE UNIV J","1561-7793","1561-803X","MULTIDISCIPLINARY SCIENCES","ESCI","292","0.1","Q4","0.05"," 122/134 ","0.1","Q4","<0.1","<0.1"," 120/135 ","Q4","11.48","0.001","0.289","0.087","9.3","Q4",
"Journal of Outdoor and Environmental Education","J OUTDOOR ENVIRON ED","2206-3110","2522-879X","EDUCATION & EDUCATIONAL RESEARCH","ESCI","291","1","Q3","0.77"," 428/756 ","N/A","N/A","0.9","0.1"," 323/756 ","Q2","57.34","0","0.072","N/A","43.5","N/A",
"Medical Journal of Indonesia","MED J INDONES","0853-1773","2252-8083","MEDICINE, GENERAL & INTERNAL","ESCI","289","0.5","Q3","0.12"," 228/325 ","0.6","Q3","0.5","0.1"," 230/329 ","Q3","30.24","0","0.05","0.112","30.0","Q3",
"Performance Enhancement & Health","PERFORM ENHANC HLTH","2211-2669","2211-2669","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","284","2.9","Q2","0.96"," 44/139 ","N/A","N/A","2.5","1.9"," 40/139 ","Q2","71.58","0","0.079","N/A","68.7","N/A",
"Performance Enhancement & Health","PERFORM ENHANC HLTH","2211-2669","2211-2669","PSYCHOLOGY, APPLIED","ESCI","284","2.9","Q2","0.96"," 41/113 ","N/A","N/A","2.5","1.9"," 37/114 ","Q2","67.98","0","0.079","N/A","64.2","N/A",
"Performance Enhancement & Health","PERFORM ENHANC HLTH","2211-2669","2211-2669","SPORT SCIENCES","ESCI","284","2.9","Q1","0.96"," 24/127 ","N/A","N/A","2.5","1.9"," 39/127 ","Q2","69.69","0","0.079","N/A","81.5","N/A",
"Performance Enhancement & Health","PERFORM ENHANC HLTH","2211-2669","2211-2669","SUBSTANCE ABUSE","ESCI","284","2.9","Q2","0.96"," 20/55 ","N/A","N/A","2.5","1.9"," 14/55 ","Q2","75.45","0","0.079","N/A","64.5","N/A",
"Prostate Cancer","PROSTATE CANCER-US","2090-3111","2090-312X","ONCOLOGY","ESCI","281","2.3","Q3","0.24"," 201/322 ","2.1","Q3","2.3","4"," 282/322 ","Q4","12.58","0","0.046","0.571","37.7","Q3",
"Pacific Business Review International","PAC BUS REV INT","0974-438X","0974-438X","BUSINESS","ESCI","276","0.1","Q4","0.02"," 295/302 ","0.2","Q4","0.1","<0.1"," 294/302 ","Q4","2.81","0","0.039","0.028","2.5","Q4",
"Critical African Studies","CRIT AFR STUD","2168-1392","2040-7211","ANTHROPOLOGY","ESCI","273","1.3","Q2","1.03"," 47/139 ","N/A","N/A","1.3","0.2"," 36/139 ","Q2","74.46","0.001","0.139","N/A","66.5","N/A",
"Critical African Studies","CRIT AFR STUD","2168-1392","2040-7211","AREA STUDIES","ESCI","273","1.3","Q1","1.03"," 28/176 ","N/A","N/A","1.3","0.2"," 57/176 ","Q2","67.90","0.001","0.139","N/A","84.4","N/A",
"Critical African Studies","CRIT AFR STUD","2168-1392","2040-7211","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","273","1.3","Q2","1.03"," 103/263 ","N/A","N/A","1.3","0.2"," 67/263 ","Q2","74.71","0.001","0.139","N/A","61.0","N/A",
"Nepalese Journal of Ophthalmology","NEPAL J OPHTHALMOL","2072-6805","2091-0320","OPHTHALMOLOGY","ESCI","273","0.3","Q4","0.11"," 91/95 ","0.4","Q4","0.2","<0.1"," 91/95 ","Q4","4.74","0","0.042","0.113","4.7","Q4",
"Glass Structures & Engineering","GLASS STRUCT ENG","2363-5142","2363-5150","CONSTRUCTION & BUILDING TECHNOLOGY","ESCI","267","1.5","Q3","0.29"," 54/91 ","1.4","Q3","1.3","0.4"," 62/91 ","Q3","32.42","0","0.071","0.271","41.2","Q3",
"Chemical Biology Letters","CHEM BIOL LETT","N/A","2347-9825","BIOCHEMISTRY & MOLECULAR BIOLOGY","ESCI","264","1.4","Q4","0.47"," 282/313 ","N/A","N/A","1.1","4.3"," 242/313 ","Q3","22.84","0","0.033","N/A","10.1","N/A",
"Chemical Biology Letters","CHEM BIOL LETT","N/A","2347-9825","CHEMISTRY, MEDICINAL","ESCI","264","1.4","Q4","0.47"," 62/72 ","N/A","N/A","1.1","4.3"," 54/72 ","Q3","25.69","0","0.033","N/A","14.6","N/A",
"Probability and Mathematical Statistics-Poland","PROBAB MATH STAT-POL","0208-4147","N/A","STATISTICS & PROBABILITY","SCIE","260","0.4","Q4","0.18"," 158/168 ","0.4","Q4","0.4","<0.1"," 160/168 ","Q4","5.06","0","0.071","0.364","6.3","Q4",
"Transport and Telecommunication Journal","TRANSP TELECOMMUN J","1407-6160","1407-6179","TRANSPORTATION SCIENCE & TECHNOLOGY","ESCI","258","1.1","Q3","0.25"," 54/72 ","1.1","Q4","1.1","0.4"," 55/72 ","Q4","24.31","0","0.045","0.164","25.7","Q4",
"Acta Metallurgica Slovaca","ACTA METALL SLOVACA","1335-1532","1338-1156","METALLURGY & METALLURGICAL ENGINEERING","ESCI","257","1.1","Q3","0.24"," 59/90 ","0.8","Q4","0.8","0.4"," 62/91 ","Q3","32.42","0","0.028","0.09","35.0","Q4",
"Margin-Journal of Applied Economic Research","MARGIN","0973-8010","0973-8029","ECONOMICS","ESCI","256","0.7","Q3","0.27"," 446/597 ","1.2","Q3","0.7","<0.1"," 437/600 ","Q3","27.25","0","0.04","0.236","25.4","Q3",
"REVESCO-Revista de Estudios Cooperativos","REVESCO-REV ESTUD CO","1885-8031","1135-6618","ECONOMICS","ESCI","254","1","Q3","0.2"," 384/597 ","0.9","Q3","0.7","0.1"," 482/600 ","Q4","19.75","0","0.039","0.135","35.8","Q4",
"SPORTVERLETZUNG-SPORTSCHADEN","SPORTVERLETZ SPORTSC","0932-0555","1439-1236","ORTHOPEDICS","SCIE","251","0.6","Q4","0.3"," 114/136 ","1","Q4","0.6","<0.1"," 112/136 ","Q4","18.01","0","0.053","0.307","16.5","Q4",
"SPORTVERLETZUNG-SPORTSCHADEN","SPORTVERLETZ SPORTSC","0932-0555","1439-1236","SPORT SCIENCES","SCIE","251","0.6","Q4","0.3"," 107/127 ","1","Q4","0.6","<0.1"," 104/127 ","Q4","18.50","0","0.053","0.307","16.1","Q3",
"International Journal of Health Governance","INT J HEALTH GOV","2059-4631","2059-4631","HEALTH POLICY & SERVICES","ESCI","250","1.8","Q3","0.68"," 72/118 ","1.3","Q4","1.5","0.5"," 69/119 ","Q3","42.44","0","0.073","0.259","39.4","Q4",
"JOURNAL OF GYNECOLOGIC SURGERY","J GYNECOL SURG","1042-4067","1557-7724","OBSTETRICS & GYNECOLOGY","ESCI","248","0.3","Q4","0.09"," 125/136 ","0.3","Q4","0.2","0.1"," 127/136 ","Q4","6.99","0","0.074","0.14","8.5","Q4",
"East Asia","E ASIA-NETHERLANDS","1096-6838","1874-6284","AREA STUDIES","ESCI","246","1.2","Q1","1.02"," 37/176 ","1.1","Q2","1","0.8"," 60/176 ","Q2","66.19","0","0.075","0.407","79.3","Q2",
"International Journal of Emotional Education","INT J EMOT EDUC","2073-7629","2073-7629","PSYCHOLOGY, EDUCATIONAL","ESCI","246","0.5","Q4","0.3"," 69/74 ","1.2","Q4","0.5","0.3"," 66/74 ","Q4","11.49","0","0.037","0.283","7.4","Q4",
"ATLANTIC GEOLOGY","ATL GEOL","0843-5561","1718-7885","GEOLOGY","SCIE","244","1.2","Q2","0.51"," 26/60 ","1.2","Q2","1","0.5"," 34/60 ","Q3","44.17","0","0.024","0.234","57.5","Q3",
"Journal de l Ecole Polytechnique-Mathematiques","J ECOLE POLYTECH-MAT","2429-7100","2270-518X","MATHEMATICS","SCIE","241","1.3","Q1","1.13"," 67/489 ","1.3","Q1","1.2","0.3"," 68/489 ","Q1","86.20","0.002","0.46","1.705","86.4","Q1",
"International Journal of E-Business Research","INT J E-BUS RES","1548-1131","1548-114X","BUSINESS","ESCI","239","0.9","Q4","0.23"," 248/302 ","1.2","Q4","0.9","0.4"," 237/302 ","Q4","21.69","0","0.034","0.165","18.0","Q4",
"Journal of Agricultural Sciences","J AGR SCI-SRI LANKA","1391-9318","2386-1363","AGRICULTURE, MULTIDISCIPLINARY","ESCI","237","0.7","Q3","0.22"," 58/89 ","0.7","Q3","0.7","0.2"," 61/89 ","Q3","32.02","0","0.031","0.109","35.4","Q3",
"Advances in Integrative Medicine","ADV INTEGR MED","2212-9588","2212-9596","INTEGRATIVE & COMPLEMENTARY MEDICINE","ESCI","234","1.2","Q3","0.41"," 28/43 ","1.3","Q3","1.1","0.1"," 30/43 ","Q3","31.40","0","0.076","0.281","36.0","Q3",
"Journal of Mathematical Logic","J MATH LOG","0219-0613","1793-6691","LOGIC","SCIE","226","0.9","Q1","1.08"," 2/25 ","1","Q1","0.8","0.2"," 2/25 ","Q1","94.00","0.001","0.213","1.098","94.0","Q1",
"Journal of Mathematical Logic","J MATH LOG","0219-0613","1793-6691","MATHEMATICS","SCIE","226","0.9","Q2","1.08"," 145/489 ","1","Q2","0.8","0.2"," 78/489 ","Q1","84.15","0.001","0.213","1.098","70.4","Q1",
"Neotropical Biodiversity","NEOTROP BIODIVERS","N/A","2376-6808","ECOLOGY","ESCI","226","0.9","Q4","0.23"," 160/195 ","N/A","N/A","0.9","0.2"," 164/195 ","Q4","16.15","0","0.074","N/A","18.2","N/A",
"Stability-International Journal of Security and Development","STABILITY","2165-2627","2165-2627","INTERNATIONAL RELATIONS","ESCI","226","0.6","Q3","0.47"," 119/165 ","0.7","Q3","0.6","<0.1"," 109/165 ","Q3","34.24","0","0.029","0.411","28.2","Q3",
"Kastamonu University Journal of Forestry Faculty","KASTAMONU UNIV J FOR","1303-2399","1309-4181","FORESTRY","ESCI","220","0.8","Q3","0.24"," 60/89 ","0.6","Q4","0.7","<0.1"," 70/89 ","Q4","21.91","0","0.028","0.101","33.1","Q4",
"Cuadernos Info","CUAD INFO-SANTIAGO","0719-3661","0719-367X","COMMUNICATION","ESCI","219","0.7","Q3","0.37"," 158/227 ","0.8","Q3","0.6","0.1"," 152/227 ","Q3","33.26","0","0.056","0.207","30.6","Q4",
"International Journal of Business","INT J BUS","1083-4346","1083-4346","BUSINESS","ESCI","219","0.5","Q4","0.06"," 273/302 ","0.7","Q4","0.5","0.1"," 280/302 ","Q4","7.45","0","0.021","0.099","9.8","Q4",
"International Journal of Embedded Systems","INT J EMBED SYST","1741-1068","1741-1076","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","ESCI","215","0.5","Q4","0.17"," 57/59 ","0.5","Q4","0.4","<0.1"," 57/59 ","Q4","4.24","0","0.061","0.101","4.2","Q4",
"Journal of Smoking Cessation","J SMOK CESS","N/A","1834-2612","SUBSTANCE ABUSE","ESCI","213","1.3","Q4","0.27"," 42/55 ","0.9","Q4","1.2","0.2"," 48/55 ","Q4","13.64","0","0.085","0.365","24.5","Q4",
"Progress on Chemistry and Application of Chitin and its Derivatives","PROG CHEM APPL CHITI","1896-5644","1896-5644","MATERIALS SCIENCE, BIOMATERIALS","ESCI","203","0.8","Q4","0.09"," 52/53 ","0.7","Q4","0.5","0.1"," 53/53 ","Q4","0.94","0","0.011","0.071","2.8","Q4",
"International Journal of Engineering and Technology Innovation","INT J ENG TECHNOL IN","2223-5329","2226-809X","ENGINEERING, MULTIDISCIPLINARY","ESCI","202","1.3","Q3","0.29"," 91/179 ","1","Q3","1.1","0.3"," 111/180 ","Q3","38.61","0","0.036","0.157","49.4","Q3",
"International Journal of E-Planning Research","INT J E-PLAN RES","2160-9918","2160-9926","REGIONAL & URBAN PLANNING","ESCI","196","1.6","Q4","0.42"," 45/54 ","1.5","Q4","1.5","0.2"," 43/54 ","Q4","21.30","0","0.067","0.4","17.6","Q4",
"Policy & Practice-A Development Education Review","POLICY PRACT","1748-135X","2053-4272","EDUCATION & EDUCATIONAL RESEARCH","ESCI","195","0.6","Q3","0.43"," 555/756 ","0.8","Q3","0.3","0.2"," 506/756 ","Q3","33.13","0","0.028","0.193","26.7","Q3",
"IET Quantum Communication","IET QUANTUM COMMUN","N/A","2632-8925","QUANTUM SCIENCE & TECHNOLOGY","ESCI","193","2.5","Q3","0.5"," 16/26 ","3.2","Q3","1.9","0.3"," 20/26 ","Q3","25.00","0","0.06","0.572","40.4","Q3",
"IET Quantum Communication","IET QUANTUM COMMUN","N/A","2632-8925","TELECOMMUNICATIONS","ESCI","193","2.5","Q3","0.5"," 62/119 ","3.2","Q2","1.9","0.3"," 72/119 ","Q3","39.92","0","0.06","0.572","48.3","Q2",
"JOURNAL OF FEMINIST FAMILY THERAPY","J FEM FAM THER","0895-2833","1540-4099","FAMILY STUDIES","ESCI","186","0.5","Q4","0.3"," 58/66 ","0.7","Q4","0.4","0.1"," 58/66 ","Q4","12.88","0","0.03","0.217","12.9","Q4",
"Solids","SOLIDS-BASEL","N/A","2673-6497","CHEMISTRY, PHYSICAL","ESCI","181","2.4","Q3","0.28"," 123/178 ","2.4","Q3","2.4","0.5"," 150/178 ","Q4","16.01","0","0.053","0.414","31.2","Q3",
"Solids","SOLIDS-BASEL","N/A","2673-6497","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","181","2.4","Q3","0.28"," 267/438 ","2.4","Q3","2.4","0.5"," 342/438 ","Q4","22.03","0","0.053","0.414","39.2","Q3",
"Japanese Journal of Statistics and Data Science","JPN J STAT DATA SCI","2520-8756","2520-8764","STATISTICS & PROBABILITY","ESCI","176","1.1","Q3","0.65"," 85/168 ","1","Q3","0.9","0.3"," 58/168 ","Q2","65.77","0.001","0.123","0.411","49.7","Q3",
"Real Estate Management and Valuation","REAL ESTATE MANAGE V","1733-2478","2300-5289","BUSINESS, FINANCE","ESCI","175","0.6","Q4","0.18"," 191/231 ","N/A","N/A","0.4","0.3"," 190/231 ","Q4","17.97","0","0.022","N/A","17.5","N/A",
"Real Estate Management and Valuation","REAL ESTATE MANAGE V","1733-2478","2300-5289","MANAGEMENT","ESCI","175","0.6","Q4","0.18"," 357/401 ","N/A","N/A","0.4","0.3"," 348/402 ","Q4","13.56","0","0.022","N/A","11.1","N/A",
"Hearing Balance and Communication","HEARING BALANC COMMU","2169-5717","2169-5725","AUDIOLOGY & SPEECH-LANGUAGE PATHOLOGY","ESCI","173","0.3","Q4","0.18"," 35/35 ","0.4","Q4","0.3","<0.1"," 34/35 ","Q4","4.29","0","0.042","0.11","1.4","Q4",
"PULP & PAPER-CANADA","PULP PAP-CANADA","0316-4004","1923-3515","MATERIALS SCIENCE, PAPER & WOOD","SCIE","171","0.4","Q4","0"," 21/23 ","0.2","Q4","0.4","<0.1"," 22/23 ","Q4","6.52","0","0.011","0.151","10.9","Q3",
"Technology and Innovation","TECHNOL INNOV","1949-8241","1949-825X","MULTIDISCIPLINARY SCIENCES","ESCI","168","0.7","Q3","0.08"," 90/134 ","0.7","Q3","0.6","0.3"," 114/135 ","Q4","15.93","0","0.04","0.2","33.2","Q3",
"Democratic Theory-An Interdisciplinary Journal","DEMOCR THEORY","2332-8894","2332-8908","POLITICAL SCIENCE","ESCI","166","0.8","Q3","0.85"," 206/317 ","1.5","Q2","0.7","<0.1"," 126/317 ","Q2","60.41","0","0.093","0.692","35.2","Q3",
"International Journal of Economics Management and Accounting","INT J ECON MANAG ACC","1394-7680","1394-7680","ECONOMICS","ESCI","166","0.4","Q4","0.13"," 514/597 ","0.8","Q4","0.3","0.1"," 525/600 ","Q4","12.58","0","0.016","0.083","14.0","Q4",
"Journal of Contemporary Mathematical Analysis-Armenian Academy of Sciences","J CONTEMP MATH ANAL+","1068-3623","1934-9416","MATHEMATICS","SCIE","161","0.3","Q4","0.32"," 431/489 ","0.4","Q4","0.2","0.1"," 425/489 ","Q4","13.19","0","0.064","0.177","12.0","Q4",
"Archives of Hellenic Medicine","ARCH HELL MED","1105-3992","1105-3992","MEDICINE, GENERAL & INTERNAL","ESCI","161","0.2","Q4","0.03"," 268/325 ","0.1","Q4","0.1","<0.1"," 306/329 ","Q4","7.14","0","0.018","0.02","17.7","Q4",
"Written Language and Literacy","WRIT LANG LIT","1387-6732","1570-6001","LANGUAGE & LINGUISTICS","ESCI","160","0.6","N/A","0.48"," N/A ","0.4","N/A","0.6","N/A"," 188/393 ","Q2","52.29","0","0.019","0.192","N/A","Q3",
"International Journal of Information Security and Privacy","INT J INF SECUR PRIV","1930-1650","1930-1669","COMPUTER SCIENCE, SOFTWARE ENGINEERING","ESCI","160","0.5","Q4","0.26"," 125/131 ","0.6","Q4","0.5","0.4"," 111/131 ","Q4","15.65","0","0.03","0.087","5.0","Q4",
"Arizona Quarterly","ARIZ Q","0004-1610","1558-9595","LITERATURE, AMERICAN","ESCI","159","<0.1","N/A","0.7"," N/A ","0.4","N/A","<0.1","<0.1"," 13/28 ","Q2","55.36","0","0.096","0.497","N/A","Q1",
"Immunopathologia Persa","IMMUNOPATHOL PERSA","2423-8015","2423-8015","IMMUNOLOGY","ESCI","158","1.1","Q4","0.16"," 167/181 ","0.9","Q4","1.1","0.3"," 174/181 ","Q4","4.14","0","0.046","0.175","8.0","Q4",
"Acta Facultatis Medicae Naissensis","ACTA FAC MEDICAE NAI","0351-6083","2217-2521","MEDICINE, GENERAL & INTERNAL","ESCI","157","0.3","Q3","0.09"," 243/325 ","0.3","Q4","0.3","<0.1"," 243/329 ","Q3","26.29","0","0.017","0.047","25.4","Q4",
"Cambridge International Law Journal","CAMB INT LAW J","2398-9173","2398-9181","LAW","ESCI","153","0.6","Q2","0.77"," 186/421 ","0.9","Q2","0.5","0.3"," 162/421 ","Q2","61.64","0","0.047","0.381","55.9","Q2",
"Pamukkale Universitesi Egitim Fakultesi Dergisi-Pamukkale University Journal of Education","PAMUKKALE U EGIT FAK","1301-0085","1309-0275","EDUCATION & EDUCATIONAL RESEARCH","ESCI","149","0.2","Q4","0.12"," 661/756 ","0.3","Q4","0.2","0.1"," 663/756 ","Q4","12.37","0","0.032","0.066","12.6","Q4",
"Agua y Territorio","AQUA TERRIT","2340-7743","2340-7743","WATER RESOURCES","ESCI","147","0.8","Q4","0.09"," 116/127 ","0.8","Q4","0.5","0.2"," 122/127 ","Q4","4.33","0","0.051","0.324","9.1","Q3",
"Giornale Italiano di Endodonzia","G ITAL ENDO","1971-1425","1971-1425","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","147","0.5","Q4","0.18"," 131/157 ","0.5","Q4","0.4","<0.1"," 141/157 ","Q4","10.51","0","0.021","0.089","16.9","Q4",
"Revista Brasileira de Pesquisa em Turismo","REV BRAS PESQUI TUR","N/A","1982-6125","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","145","0.6","Q4","0.16"," 117/139 ","N/A","N/A","0.5","<0.1"," 115/139 ","Q4","17.63","0","0.037","N/A","16.2","N/A",
"Epitoanyag-Journal of Silicate Based and Composite Materials","EPITOANYAG","0013-970X","0013-970X","MATERIALS SCIENCE, COMPOSITES","ESCI","145","0.5","Q4","0.11"," 32/35 ","0.5","Q4","0.3","<0.1"," 32/35 ","Q4","10.00","0","0.016","0.053","10.0","Q4",
"New Journal of European Criminal Law","NEW J EUR CRIM LAW","2032-2844","2399-293X","CRIMINOLOGY & PENOLOGY","ESCI","139","0.6","Q4","0.49"," 94/113 ","N/A","N/A","0.5","0.3"," 84/113 ","Q3","26.11","0","0.066","N/A","17.3","N/A",
"New Journal of European Criminal Law","NEW J EUR CRIM LAW","2032-2844","2399-293X","LAW","ESCI","139","0.6","Q2","0.49"," 186/421 ","N/A","N/A","0.5","0.3"," 235/421 ","Q3","44.30","0","0.066","N/A","55.9","N/A",
"Oncology in Clinical Practice","ONCOL CLIN PRACT","2450-1654","2450-6478","ONCOLOGY","ESCI","139","0.3","Q4","0.08"," 309/322 ","0.4","Q4","0.3","0.1"," 309/322 ","Q4","4.19","0","0.029","0.076","4.2","Q4",
"GMS Interdisciplinary Plastic and Reconstructive Surgery DGPW","GMS INTERDISCIP PLAS","2193-8091","2193-8091","SURGERY","ESCI","138","1","Q3","0.31"," 207/290 ","0.8","Q4","0.7","<0.1"," 223/290 ","Q4","23.28","0","0.014","0.159","28.8","Q4",
"Exercer-La Revue Francophone de Medecine Generale","EXERCER","0998-3953","1961-9138","MEDICINE, GENERAL & INTERNAL","ESCI","138","0.2","Q4","0.01"," 268/325 ","0.2","Q4","0.1","0.3"," 321/329 ","Q4","2.58","0","0.024","0.041","17.7","Q4",
"International Journal of Agricultural and Environmental Information Systems","INT J AGRIC ENVIRON","1947-3192","1947-3206","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","ESCI","132","1.3","Q4","0.26"," 132/169 ","1","Q4","1.3","<0.1"," 142/169 ","Q4","16.27","0","0.023","0.15","22.2","Q4",
"Eria-Revista cuatrimestral de Geografia","ERIA","0211-0563","0211-0563","GEOGRAPHY","ESCI","132","0.5","Q3","0.02"," 123/171 ","0.3","Q4","0.5","<0.1"," 160/172 ","Q4","7.27","0","0.008","0.067","28.4","Q4",
"Diabetologie","DIABETOLOGIE","2731-7447","2731-7455","ENDOCRINOLOGY & METABOLISM","SCIE","129","0.3","Q4","0.03"," 178/186 ","0.2","Q4","0.2","0.2"," 182/186 ","Q4","2.42","0","0.015","0.028","4.6","Q4",
"Journal of the Chinese Society of Mechanical Engineers","J CHIN SOC MECH ENG","0257-9731","N/A","ENGINEERING, MECHANICAL","SCIE","127","0.2","Q4","0.06"," 175/180 ","0.2","Q4","0.2","0.1"," 175/180 ","Q4","3.06","0","0.017","0.027","3.1","Q4",
"Recerca-Revista de Pensament & Analisi","RECERCA","1130-6149","2254-4135","PHILOSOPHY","ESCI","126","0.6","N/A","0.44"," N/A ","0.7","N/A","0.6","0.9"," 148/325 ","Q2","54.62","0","0.057","0.395","N/A","Q2",
"Applied Earth Science-Transactions of the Institutions of Mining and Metallurgy","APPL EARTH SCI","2572-6838","2572-6846","GEOSCIENCES, MULTIDISCIPLINARY","ESCI","124","0.9","Q4","0.22"," 206/253 ","1.3","Q3","0.8","0.2"," 216/253 ","Q4","14.82","0","0.046","0.335","18.8","Q4",
"Annales Fennici Mathematici","ANN FENN MATH","2737-0690","2737-114X","MATHEMATICS","SCIE","123","0.9","Q2","0.79"," 145/489 ","0.9","Q2","0.9","0.2"," 144/489 ","Q2","70.65","0.001","0.187","0.812","70.4","Q1",
"Journal of Media and Religion","J MEDIA RELIG","1534-8423","1534-8415","RELIGION","ESCI","123","0.7","N/A","1.5"," N/A ","0.6","N/A","0.6","0.5"," 33/339 ","Q1","90.41","0","0.042","0.388","N/A","Q1",
"World Review of Political Economy","WORLD REV POLIT ECON","2042-891X","2042-8928","ECONOMICS","ESCI","122","0.5","Q4","0.13"," 489/597 ","0.5","Q4","0.4","<0.1"," 525/600 ","Q4","12.58","0","0.039","0.185","18.2","Q4",
"Optics","OPTICS-BASEL","N/A","2673-3269","OPTICS","ESCI","120","1.1","Q4","0.31"," 93/119 ","1.1","Q4","1","0.6"," 96/120 ","Q4","20.42","0","0.035","0.235","22.3","Q3",
"INTERNATIONAL JOURNAL OF COOPERATIVE INFORMATION SYSTEMS","INT J COOP INF SYST","0218-8430","1793-6365","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","119","0.5","Q4","0.19"," 229/249 ","0.5","Q4","0.5","<0.1"," 221/251 ","Q4","12.15","0","0.009","0.086","8.2","Q4",
